"provname","epiyr","biweek","time","cases","year","beta","betalow","betahigh","rsquared","alpha","sus_reconstruction"
"Kratie",2012,21,2008.76923076923,3,2008,0.000229452388990075,0.000203057112548506,0.000258802703233664,0.36,0.693645461650464,"lm"
"Kratie",2012,22,2008.80769230769,2,2008,0.000240731847849533,0.000213236563017185,0.000271268431068024,0.36,0.693645461650464,"lm"
"Kratie",2012,23,2008.84615384615,3,2008,0.000236717990959521,0.000209666063727148,0.000266764986128062,0.36,0.693645461650464,"lm"
"Kratie",2012,24,2008.88461538462,2,2008,0.000208196812706952,0.000183588544108123,0.000235599208395518,0.36,0.693645461650464,"lm"
"Kratie",2012,25,2008.92307692308,2,2008,0.000223770733443887,0.000197583168389211,0.000252880217686645,0.36,0.693645461650464,"lm"
"Kratie",2012,26,2008.96153846154,2,2008,0.000228418827232314,0.000199115566227455,0.000261225414689891,0.36,0.693645461650464,"lm"
"Kratie",2012,1,2009,2,2009,0.000234390483194844,0.000206960104197573,0.000264881450320909,0.36,0.693645461650464,"lm"
"Kratie",2012,2,2009.03846153846,2,2009,0.00023136963957468,0.000204292785533988,0.000261467636635327,0.36,0.693645461650464,"lm"
"Kratie",2012,3,2009.07692307692,2,2009,0.000228424706018571,0.000201692493289526,0.000258139607865518,0.36,0.693645461650464,"lm"
"Kratie",2012,4,2009.11538461538,2,2009,0.000225552857210306,0.000199156732790637,0.000254894171160634,0.36,0.693645461650464,"lm"
"Kratie",2012,5,2009.15384615385,2,2009,0.000222751406323419,0.000196683131646296,0.000251728290175171,0.36,0.693645461650464,"lm"
"Kratie",2012,6,2009.19230769231,2,2009,0.000220017796638416,0.00019426943234617,0.000248639075595694,0.36,0.693645461650464,"lm"
"Kratie",2012,7,2009.23076923077,2,2009,0.000297768943453372,0.000265925457544612,0.000332934520730631,0.36,0.693645461650464,"lm"
"Kratie",2012,8,2009.26923076923,5,2009,0.000277494439140791,0.000247929270208303,0.000310215201380222,0.36,0.693645461650464,"lm"
"Kratie",2012,9,2009.30769230769,7,2009,0.000247503700675053,0.000220565721978197,0.000277398730844588,0.36,0.693645461650464,"lm"
"Kratie",2012,10,2009.34615384615,4,2009,0.000703587021592218,0.000639746663624916,0.000773407842741337,0.36,0.693645461650464,"lm"
"Kratie",2012,11,2009.38461538462,12,2009,0.000660507305533159,0.000593435488011499,0.000734739575582049,0.36,0.693645461650464,"lm"
"Kratie",2012,12,2009.42307692308,55,2009,0.000547963384129167,0.00048556287508874,0.000617841887128046,0.36,0.693645461650464,"lm"
"Kratie",2012,13,2009.46153846154,64,2009,0.000316321255375195,0.000279002382447298,0.000358301627972969,0.36,0.693645461650464,"lm"
"Kratie",2012,14,2009.5,17,2009,0.000505294487028761,0.00045204742686925,0.000564468351628284,0.36,0.693645461650464,"lm"
"Kratie",2012,15,2009.53846153846,39,2009,0.000442424108819738,0.000393753556097847,0.000496716585822735,0.36,0.693645461650464,"lm"
"Kratie",2012,16,2009.57692307692,22,2009,0.000246096733622594,0.000218641951667854,0.00027680347989286,0.36,0.693645461650464,"lm"
"Kratie",2012,17,2009.61538461538,16,2009,0.000409566826487932,0.000367503903054187,0.000456123954023325,0.36,0.693645461650464,"lm"
"Kratie",2012,18,2009.65384615385,14,2009,0.000248103442569394,0.000220999657086255,0.00027829303994763,0.36,0.693645461650464,"lm"
"Kratie",2012,19,2009.69230769231,2,2009,0.000304903997216922,0.000272687973955767,0.000340633248846762,0.36,0.693645461650464,"lm"
"Kratie",2012,20,2009.73076923077,2,2009,0.000169073167019627,0.000148974030481495,0.000191588882314715,0.36,0.693645461650464,"lm"
"Kratie",2012,21,2009.76923076923,3,2009,0.000229452388990075,0.000203057112548506,0.000258802703233664,0.36,0.693645461650464,"lm"
"Kratie",2012,22,2009.80769230769,2,2009,0.000240731847849533,0.000213236563017185,0.000271268431068024,0.36,0.693645461650464,"lm"
"Kratie",2012,23,2009.84615384615,2,2009,0.000236717990959521,0.000209666063727148,0.000266764986128062,0.36,0.693645461650464,"lm"
"Kratie",2012,24,2009.88461538462,2,2009,0.000208196812706952,0.000183588544108123,0.000235599208395518,0.36,0.693645461650464,"lm"
"Kratie",2012,25,2009.92307692308,2,2009,0.000223770733443887,0.000197583168389211,0.000252880217686645,0.36,0.693645461650464,"lm"
"Kratie",2012,26,2009.96153846154,2,2009,0.000228418827232314,0.000199115566227455,0.000261225414689891,0.36,0.693645461650464,"lm"
"Kratie",2012,1,2010,2,2010,0.000234390483194844,0.000206960104197573,0.000264881450320909,0.36,0.693645461650464,"lm"
"Kratie",2012,2,2010.03846153846,2,2010,0.00023136963957468,0.000204292785533988,0.000261467636635327,0.36,0.693645461650464,"lm"
"Kratie",2012,3,2010.07692307692,2,2010,0.000228424706018571,0.000201692493289526,0.000258139607865518,0.36,0.693645461650464,"lm"
"Kratie",2012,4,2010.11538461538,2,2010,0.000225552857210306,0.000199156732790637,0.000254894171160634,0.36,0.693645461650464,"lm"
"Kratie",2012,5,2010.15384615385,2,2010,0.000222751406323419,0.000196683131646296,0.000251728290175171,0.36,0.693645461650464,"lm"
"Kratie",2012,6,2010.19230769231,2,2010,0.000220017796638416,0.00019426943234617,0.000248639075595694,0.36,0.693645461650464,"lm"
"Kratie",2012,7,2010.23076923077,2,2010,0.000297768943453372,0.000265925457544612,0.000332934520730631,0.36,0.693645461650464,"lm"
"Kratie",2012,8,2010.26923076923,2,2010,0.000277494439140791,0.000247929270208303,0.000310215201380222,0.36,0.693645461650464,"lm"
"Kratie",2012,9,2010.30769230769,2,2010,0.000247503700675053,0.000220565721978197,0.000277398730844588,0.36,0.693645461650464,"lm"
"Kratie",2012,10,2010.34615384615,3,2010,0.000703587021592218,0.000639746663624916,0.000773407842741337,0.36,0.693645461650464,"lm"
"Kratie",2012,11,2010.38461538462,6,2010,0.000660507305533159,0.000593435488011499,0.000734739575582049,0.36,0.693645461650464,"lm"
"Kratie",2012,12,2010.42307692308,2,2010,0.000547963384129167,0.00048556287508874,0.000617841887128046,0.36,0.693645461650464,"lm"
"Kratie",2012,13,2010.46153846154,2,2010,0.000316321255375195,0.000279002382447298,0.000358301627972969,0.36,0.693645461650464,"lm"
"Kratie",2012,14,2010.5,7,2010,0.000505294487028761,0.00045204742686925,0.000564468351628284,0.36,0.693645461650464,"lm"
"Kratie",2012,15,2010.53846153846,2,2010,0.000442424108819738,0.000393753556097847,0.000496716585822735,0.36,0.693645461650464,"lm"
"Kratie",2012,16,2010.57692307692,15,2010,0.000246096733622594,0.000218641951667854,0.00027680347989286,0.36,0.693645461650464,"lm"
"Kratie",2012,17,2010.61538461538,4,2010,0.000409566826487932,0.000367503903054187,0.000456123954023325,0.36,0.693645461650464,"lm"
"Kratie",2012,18,2010.65384615385,5,2010,0.000248103442569394,0.000220999657086255,0.00027829303994763,0.36,0.693645461650464,"lm"
"Kratie",2012,19,2010.69230769231,4,2010,0.000304903997216922,0.000272687973955767,0.000340633248846762,0.36,0.693645461650464,"lm"
"Kratie",2012,20,2010.73076923077,2,2010,0.000169073167019627,0.000148974030481495,0.000191588882314715,0.36,0.693645461650464,"lm"
"Kratie",2012,21,2010.76923076923,2,2010,0.000229452388990075,0.000203057112548506,0.000258802703233664,0.36,0.693645461650464,"lm"
"Kratie",2012,22,2010.80769230769,3,2010,0.000240731847849533,0.000213236563017185,0.000271268431068024,0.36,0.693645461650464,"lm"
"Kratie",2012,23,2010.84615384615,2,2010,0.000236717990959521,0.000209666063727148,0.000266764986128062,0.36,0.693645461650464,"lm"
"Kratie",2012,24,2010.88461538462,2,2010,0.000208196812706952,0.000183588544108123,0.000235599208395518,0.36,0.693645461650464,"lm"
"Kratie",2012,25,2010.92307692308,2,2010,0.000223770733443887,0.000197583168389211,0.000252880217686645,0.36,0.693645461650464,"lm"
"Kratie",2012,26,2010.96153846154,2,2010,0.000228418827232314,0.000199115566227455,0.000261225414689891,0.36,0.693645461650464,"lm"
"Kratie",2012,1,2011,2,2011,0.000234390483194844,0.000206960104197573,0.000264881450320909,0.36,0.693645461650464,"lm"
"Kratie",2012,2,2011.03846153846,2,2011,0.00023136963957468,0.000204292785533988,0.000261467636635327,0.36,0.693645461650464,"lm"
"Kratie",2012,3,2011.07692307692,2,2011,0.000228424706018571,0.000201692493289526,0.000258139607865518,0.36,0.693645461650464,"lm"
"Kratie",2012,4,2011.11538461538,2,2011,0.000225552857210306,0.000199156732790637,0.000254894171160634,0.36,0.693645461650464,"lm"
"Kratie",2012,5,2011.15384615385,2,2011,0.000222751406323419,0.000196683131646296,0.000251728290175171,0.36,0.693645461650464,"lm"
"Kratie",2012,6,2011.19230769231,2,2011,0.000220017796638416,0.00019426943234617,0.000248639075595694,0.36,0.693645461650464,"lm"
"Kratie",2012,7,2011.23076923077,2,2011,0.000297768943453372,0.000265925457544612,0.000332934520730631,0.36,0.693645461650464,"lm"
"Kratie",2012,8,2011.26923076923,2,2011,0.000277494439140791,0.000247929270208303,0.000310215201380222,0.36,0.693645461650464,"lm"
"Kratie",2012,9,2011.30769230769,2,2011,0.000247503700675053,0.000220565721978197,0.000277398730844588,0.36,0.693645461650464,"lm"
"Kratie",2012,10,2011.34615384615,4,2011,0.000703587021592218,0.000639746663624916,0.000773407842741337,0.36,0.693645461650464,"lm"
"Kratie",2012,11,2011.38461538462,16,2011,0.000660507305533159,0.000593435488011499,0.000734739575582049,0.36,0.693645461650464,"lm"
"Kratie",2012,12,2011.42307692308,14,2011,0.000547963384129167,0.00048556287508874,0.000617841887128046,0.36,0.693645461650464,"lm"
"Kratie",2012,13,2011.46153846154,16,2011,0.000316321255375195,0.000279002382447298,0.000358301627972969,0.36,0.693645461650464,"lm"
"Kratie",2012,14,2011.5,19,2011,0.000505294487028761,0.00045204742686925,0.000564468351628284,0.36,0.693645461650464,"lm"
"Kratie",2012,15,2011.53846153846,13,2011,0.000442424108819738,0.000393753556097847,0.000496716585822735,0.36,0.693645461650464,"lm"
"Kratie",2012,16,2011.57692307692,10,2011,0.000246096733622594,0.000218641951667854,0.00027680347989286,0.36,0.693645461650464,"lm"
"Kratie",2012,17,2011.61538461538,4,2011,0.000409566826487932,0.000367503903054187,0.000456123954023325,0.36,0.693645461650464,"lm"
"Kratie",2012,18,2011.65384615385,6,2011,0.000248103442569394,0.000220999657086255,0.00027829303994763,0.36,0.693645461650464,"lm"
"Kratie",2012,19,2011.69230769231,9,2011,0.000304903997216922,0.000272687973955767,0.000340633248846762,0.36,0.693645461650464,"lm"
"Kratie",2012,20,2011.73076923077,6,2011,0.000169073167019627,0.000148974030481495,0.000191588882314715,0.36,0.693645461650464,"lm"
"Kratie",2012,21,2011.76923076923,2,2011,0.000229452388990075,0.000203057112548506,0.000258802703233664,0.36,0.693645461650464,"lm"
"Kratie",2012,22,2011.80769230769,2,2011,0.000240731847849533,0.000213236563017185,0.000271268431068024,0.36,0.693645461650464,"lm"
"Kratie",2012,23,2011.84615384615,2,2011,0.000236717990959521,0.000209666063727148,0.000266764986128062,0.36,0.693645461650464,"lm"
"Kratie",2012,24,2011.88461538462,3,2011,0.000208196812706952,0.000183588544108123,0.000235599208395518,0.36,0.693645461650464,"lm"
"Kratie",2012,25,2011.92307692308,2,2011,0.000223770733443887,0.000197583168389211,0.000252880217686645,0.36,0.693645461650464,"lm"
"Kratie",2012,26,2011.96153846154,2,2011,0.000228418827232314,0.000199115566227455,0.000261225414689891,0.36,0.693645461650464,"lm"
"Kratie",2012,1,2012,2,2012,0.000234390483194844,0.000206960104197573,0.000264881450320909,0.36,0.693645461650464,"lm"
"Kratie",2012,2,2012.03846153846,2,2012,0.00023136963957468,0.000204292785533988,0.000261467636635327,0.36,0.693645461650464,"lm"
"Kratie",2012,3,2012.07692307692,2,2012,0.000228424706018571,0.000201692493289526,0.000258139607865518,0.36,0.693645461650464,"lm"
"Kratie",2012,4,2012.11538461538,2,2012,0.000225552857210306,0.000199156732790637,0.000254894171160634,0.36,0.693645461650464,"lm"
"Kratie",2012,5,2012.15384615385,2,2012,0.000222751406323419,0.000196683131646296,0.000251728290175171,0.36,0.693645461650464,"lm"
"Kratie",2012,6,2012.19230769231,3,2012,0.000220017796638416,0.00019426943234617,0.000248639075595694,0.36,0.693645461650464,"lm"
"Kratie",2012,7,2012.23076923077,3,2012,0.000297768943453372,0.000265925457544612,0.000332934520730631,0.36,0.693645461650464,"lm"
"Kratie",2012,8,2012.26923076923,3,2012,0.000277494439140791,0.000247929270208303,0.000310215201380222,0.36,0.693645461650464,"lm"
"Kratie",2012,9,2012.30769230769,3,2012,0.000247503700675053,0.000220565721978197,0.000277398730844588,0.36,0.693645461650464,"lm"
"Kratie",2012,10,2012.34615384615,4,2012,0.000703587021592218,0.000639746663624916,0.000773407842741337,0.36,0.693645461650464,"lm"
"Kratie",2012,11,2012.38461538462,3,2012,0.000660507305533159,0.000593435488011499,0.000734739575582049,0.36,0.693645461650464,"lm"
"Kratie",2012,12,2012.42307692308,6,2012,0.000547963384129167,0.00048556287508874,0.000617841887128046,0.36,0.693645461650464,"lm"
"Kratie",2012,13,2012.46153846154,13,2012,0.000316321255375195,0.000279002382447298,0.000358301627972969,0.36,0.693645461650464,"lm"
"Kratie",2012,14,2012.5,13,2012,0.000505294487028761,0.00045204742686925,0.000564468351628284,0.36,0.693645461650464,"lm"
"Kratie",2012,15,2012.53846153846,10,2012,0.000442424108819738,0.000393753556097847,0.000496716585822735,0.36,0.693645461650464,"lm"
"Kratie",2012,16,2012.57692307692,7,2012,0.000246096733622594,0.000218641951667854,0.00027680347989286,0.36,0.693645461650464,"lm"
"Kratie",2012,17,2012.61538461538,8,2012,0.000409566826487932,0.000367503903054187,0.000456123954023325,0.36,0.693645461650464,"lm"
"Kratie",2012,18,2012.65384615385,6,2012,0.000248103442569394,0.000220999657086255,0.00027829303994763,0.36,0.693645461650464,"lm"
"Kratie",2012,19,2012.69230769231,4,2012,0.000304903997216922,0.000272687973955767,0.000340633248846762,0.36,0.693645461650464,"lm"
"Kratie",2012,20,2012.73076923077,5,2012,0.000169073167019627,0.000148974030481495,0.000191588882314715,0.36,0.693645461650464,"lm"
"Kratie",2012,21,2012.76923076923,3,2012,0.000229452388990075,0.000203057112548506,0.000258802703233664,0.36,0.693645461650464,"lm"
"Kratie",2012,22,2012.80769230769,3,2012,0.000240731847849533,0.000213236563017185,0.000271268431068024,0.36,0.693645461650464,"lm"
"Kratie",2012,23,2012.84615384615,4,2012,0.000236717990959521,0.000209666063727148,0.000266764986128062,0.36,0.693645461650464,"lm"
"Kratie",2012,24,2012.88461538462,2,2012,0.000208196812706952,0.000183588544108123,0.000235599208395518,0.36,0.693645461650464,"lm"
"Kratie",2012,25,2012.92307692308,2,2012,0.000223770733443887,0.000197583168389211,0.000252880217686645,0.36,0.693645461650464,"lm"
"Kratie",2012,26,2012.96153846154,2,2012,0.000228418827232314,0.000199115566227455,0.000261225414689891,0.36,0.693645461650464,"lm"
"Kratie",2019,1,2013,2,2013,0.00670970942187719,0.00607470443296093,0.00740753565682077,0.29,0.389997869139213,"gaussian"
"Kratie",2019,2,2013.03846153846,2,2013,0.00698590647484149,0.00634117596676113,0.00769250820937721,0.29,0.389997869139213,"gaussian"
"Kratie",2019,3,2013.07692307692,2,2013,0.00675559390843308,0.00613287571872852,0.00743801363432653,0.29,0.389997869139213,"gaussian"
"Kratie",2019,4,2013.11538461538,2,2013,0.00654875355942639,0.00594589485821104,0.00720934962831638,0.29,0.389997869139213,"gaussian"
"Kratie",2019,5,2013.15384615385,2,2013,0.00634224971741015,0.00575885673910797,0.0069814865847351,0.29,0.389997869139213,"gaussian"
"Kratie",2019,6,2013.19230769231,2,2013,0.00660896546557544,0.00600862433329472,0.00726621085503745,0.29,0.389997869139213,"gaussian"
"Kratie",2019,7,2013.23076923077,2,2013,0.00717465225083035,0.00653006287087902,0.00788009099736805,0.29,0.389997869139213,"gaussian"
"Kratie",2019,8,2013.26923076923,2,2013,0.00623484175830895,0.00565976248977867,0.00686568712853395,0.29,0.389997869139213,"gaussian"
"Kratie",2019,9,2013.30769230769,2,2013,0.0160828680107787,0.0147522763396646,0.0175302941381319,0.29,0.389997869139213,"gaussian"
"Kratie",2019,10,2013.34615384615,3,2013,0.00865571289366947,0.00783900001705415,0.00955330724194814,0.29,0.389997869139213,"gaussian"
"Kratie",2019,11,2013.38461538462,3,2013,0.00913113521782552,0.00829580130387613,0.0100483070704349,0.29,0.389997869139213,"gaussian"
"Kratie",2019,12,2013.42307692308,4,2013,0.0102641653549198,0.00932756732582214,0.0112924106494559,0.29,0.389997869139213,"gaussian"
"Kratie",2019,13,2013.46153846154,7,2013,0.0115959068787435,0.0105228788267152,0.0127754673515542,0.29,0.389997869139213,"gaussian"
"Kratie",2019,14,2013.5,8,2013,0.00818770688238385,0.00739380356872615,0.00906375533543524,0.29,0.389997869139213,"gaussian"
"Kratie",2019,15,2013.53846153846,8,2013,0.0163764679695714,0.0149385164732732,0.0179462791423178,0.29,0.389997869139213,"gaussian"
"Kratie",2019,16,2013.57692307692,8,2013,0.0123422080493634,0.0111871608117624,0.0136119698047308,0.29,0.389997869139213,"gaussian"
"Kratie",2019,17,2013.61538461538,2,2013,0.0165295007548207,0.0150144945913658,0.018193465048549,0.29,0.389997869139213,"gaussian"
"Kratie",2019,18,2013.65384615385,4,2013,0.00915919428621297,0.00825821759032041,0.0101556272649608,0.29,0.389997869139213,"gaussian"
"Kratie",2019,19,2013.69230769231,2,2013,0.0083243301713608,0.00753542393353635,0.00919299463056831,0.29,0.389997869139213,"gaussian"
"Kratie",2019,20,2013.73076923077,2,2013,0.00971526480021957,0.00883434173088441,0.0106810137624062,0.29,0.389997869139213,"gaussian"
"Kratie",2019,21,2013.76923076923,2,2013,0.00847459692446675,0.00769050433300805,0.00933583738702897,0.29,0.389997869139213,"gaussian"
"Kratie",2019,22,2013.80769230769,3,2013,0.0104279719710662,0.00949838599590706,0.0114450485023378,0.29,0.389997869139213,"gaussian"
"Kratie",2019,23,2013.84615384615,2,2013,0.0080460881696804,0.0072995676028901,0.00886599394345055,0.29,0.389997869139213,"gaussian"
"Kratie",2019,24,2013.88461538462,2,2013,0.00896737794433383,0.00815698054544594,0.0098552614490218,0.29,0.389997869139213,"gaussian"
"Kratie",2019,25,2013.92307692308,3,2013,0.00745920522891892,0.00676631262228374,0.00822006925260875,0.29,0.389997869139213,"gaussian"
"Kratie",2019,26,2013.96153846154,2,2013,0.0087005353959468,0.00789543700515725,0.00958418979232828,0.29,0.389997869139213,"gaussian"
"Kratie",2019,1,2014,2,2014,0.00670970942187719,0.00607470443296093,0.00740753565682077,0.29,0.389997869139213,"gaussian"
"Kratie",2019,2,2014.03846153846,2,2014,0.00698590647484149,0.00634117596676113,0.00769250820937721,0.29,0.389997869139213,"gaussian"
"Kratie",2019,3,2014.07692307692,2,2014,0.00675559390843308,0.00613287571872852,0.00743801363432653,0.29,0.389997869139213,"gaussian"
"Kratie",2019,4,2014.11538461538,2,2014,0.00654875355942639,0.00594589485821104,0.00720934962831638,0.29,0.389997869139213,"gaussian"
"Kratie",2019,5,2014.15384615385,2,2014,0.00634224971741015,0.00575885673910797,0.0069814865847351,0.29,0.389997869139213,"gaussian"
"Kratie",2019,6,2014.19230769231,2,2014,0.00660896546557544,0.00600862433329472,0.00726621085503745,0.29,0.389997869139213,"gaussian"
"Kratie",2019,7,2014.23076923077,2,2014,0.00717465225083035,0.00653006287087902,0.00788009099736805,0.29,0.389997869139213,"gaussian"
"Kratie",2019,8,2014.26923076923,2,2014,0.00623484175830895,0.00565976248977867,0.00686568712853395,0.29,0.389997869139213,"gaussian"
"Kratie",2019,9,2014.30769230769,2,2014,0.0160828680107787,0.0147522763396646,0.0175302941381319,0.29,0.389997869139213,"gaussian"
"Kratie",2019,10,2014.34615384615,2,2014,0.00865571289366947,0.00783900001705415,0.00955330724194814,0.29,0.389997869139213,"gaussian"
"Kratie",2019,11,2014.38461538462,2,2014,0.00913113521782552,0.00829580130387613,0.0100483070704349,0.29,0.389997869139213,"gaussian"
"Kratie",2019,12,2014.42307692308,2,2014,0.0102641653549198,0.00932756732582214,0.0112924106494559,0.29,0.389997869139213,"gaussian"
"Kratie",2019,13,2014.46153846154,3,2014,0.0115959068787435,0.0105228788267152,0.0127754673515542,0.29,0.389997869139213,"gaussian"
"Kratie",2019,14,2014.5,2,2014,0.00818770688238385,0.00739380356872615,0.00906375533543524,0.29,0.389997869139213,"gaussian"
"Kratie",2019,15,2014.53846153846,2,2014,0.0163764679695714,0.0149385164732732,0.0179462791423178,0.29,0.389997869139213,"gaussian"
"Kratie",2019,16,2014.57692307692,2,2014,0.0123422080493634,0.0111871608117624,0.0136119698047308,0.29,0.389997869139213,"gaussian"
"Kratie",2019,17,2014.61538461538,2,2014,0.0165295007548207,0.0150144945913658,0.018193465048549,0.29,0.389997869139213,"gaussian"
"Kratie",2019,18,2014.65384615385,2,2014,0.00915919428621297,0.00825821759032041,0.0101556272649608,0.29,0.389997869139213,"gaussian"
"Kratie",2019,19,2014.69230769231,2,2014,0.0083243301713608,0.00753542393353635,0.00919299463056831,0.29,0.389997869139213,"gaussian"
"Kratie",2019,20,2014.73076923077,2,2014,0.00971526480021957,0.00883434173088441,0.0106810137624062,0.29,0.389997869139213,"gaussian"
"Kratie",2019,21,2014.76923076923,2,2014,0.00847459692446675,0.00769050433300805,0.00933583738702897,0.29,0.389997869139213,"gaussian"
"Kratie",2019,22,2014.80769230769,2,2014,0.0104279719710662,0.00949838599590706,0.0114450485023378,0.29,0.389997869139213,"gaussian"
"Kratie",2019,23,2014.84615384615,2,2014,0.0080460881696804,0.0072995676028901,0.00886599394345055,0.29,0.389997869139213,"gaussian"
"Kratie",2019,24,2014.88461538462,2,2014,0.00896737794433383,0.00815698054544594,0.0098552614490218,0.29,0.389997869139213,"gaussian"
"Kratie",2019,25,2014.92307692308,3,2014,0.00745920522891892,0.00676631262228374,0.00822006925260875,0.29,0.389997869139213,"gaussian"
"Kratie",2019,26,2014.96153846154,2,2014,0.0087005353959468,0.00789543700515725,0.00958418979232828,0.29,0.389997869139213,"gaussian"
"Kratie",2019,1,2015,3,2015,0.00670970942187719,0.00607470443296093,0.00740753565682077,0.29,0.389997869139213,"gaussian"
"Kratie",2019,2,2015.03846153846,2,2015,0.00698590647484149,0.00634117596676113,0.00769250820937721,0.29,0.389997869139213,"gaussian"
"Kratie",2019,3,2015.07692307692,2,2015,0.00675559390843308,0.00613287571872852,0.00743801363432653,0.29,0.389997869139213,"gaussian"
"Kratie",2019,4,2015.11538461538,2,2015,0.00654875355942639,0.00594589485821104,0.00720934962831638,0.29,0.389997869139213,"gaussian"
"Kratie",2019,5,2015.15384615385,2,2015,0.00634224971741015,0.00575885673910797,0.0069814865847351,0.29,0.389997869139213,"gaussian"
"Kratie",2019,6,2015.19230769231,2,2015,0.00660896546557544,0.00600862433329472,0.00726621085503745,0.29,0.389997869139213,"gaussian"
"Kratie",2019,7,2015.23076923077,2,2015,0.00717465225083035,0.00653006287087902,0.00788009099736805,0.29,0.389997869139213,"gaussian"
"Kratie",2019,8,2015.26923076923,2,2015,0.00623484175830895,0.00565976248977867,0.00686568712853395,0.29,0.389997869139213,"gaussian"
"Kratie",2019,9,2015.30769230769,4,2015,0.0160828680107787,0.0147522763396646,0.0175302941381319,0.29,0.389997869139213,"gaussian"
"Kratie",2019,10,2015.34615384615,2,2015,0.00865571289366947,0.00783900001705415,0.00955330724194814,0.29,0.389997869139213,"gaussian"
"Kratie",2019,11,2015.38461538462,7,2015,0.00913113521782552,0.00829580130387613,0.0100483070704349,0.29,0.389997869139213,"gaussian"
"Kratie",2019,12,2015.42307692308,13,2015,0.0102641653549198,0.00932756732582214,0.0112924106494559,0.29,0.389997869139213,"gaussian"
"Kratie",2019,13,2015.46153846154,11,2015,0.0115959068787435,0.0105228788267152,0.0127754673515542,0.29,0.389997869139213,"gaussian"
"Kratie",2019,14,2015.5,24,2015,0.00818770688238385,0.00739380356872615,0.00906375533543524,0.29,0.389997869139213,"gaussian"
"Kratie",2019,15,2015.53846153846,13,2015,0.0163764679695714,0.0149385164732732,0.0179462791423178,0.29,0.389997869139213,"gaussian"
"Kratie",2019,16,2015.57692307692,35,2015,0.0123422080493634,0.0111871608117624,0.0136119698047308,0.29,0.389997869139213,"gaussian"
"Kratie",2019,17,2015.61538461538,37,2015,0.0165295007548207,0.0150144945913658,0.018193465048549,0.29,0.389997869139213,"gaussian"
"Kratie",2019,18,2015.65384615385,32,2015,0.00915919428621297,0.00825821759032041,0.0101556272649608,0.29,0.389997869139213,"gaussian"
"Kratie",2019,19,2015.69230769231,11,2015,0.0083243301713608,0.00753542393353635,0.00919299463056831,0.29,0.389997869139213,"gaussian"
"Kratie",2019,20,2015.73076923077,7,2015,0.00971526480021957,0.00883434173088441,0.0106810137624062,0.29,0.389997869139213,"gaussian"
"Kratie",2019,21,2015.76923076923,4,2015,0.00847459692446675,0.00769050433300805,0.00933583738702897,0.29,0.389997869139213,"gaussian"
"Kratie",2019,22,2015.80769230769,2,2015,0.0104279719710662,0.00949838599590706,0.0114450485023378,0.29,0.389997869139213,"gaussian"
"Kratie",2019,23,2015.84615384615,5,2015,0.0080460881696804,0.0072995676028901,0.00886599394345055,0.29,0.389997869139213,"gaussian"
"Kratie",2019,24,2015.88461538462,6,2015,0.00896737794433383,0.00815698054544594,0.0098552614490218,0.29,0.389997869139213,"gaussian"
"Kratie",2019,25,2015.92307692308,4,2015,0.00745920522891892,0.00676631262228374,0.00822006925260875,0.29,0.389997869139213,"gaussian"
"Kratie",2019,26,2015.96153846154,3,2015,0.0087005353959468,0.00789543700515725,0.00958418979232828,0.29,0.389997869139213,"gaussian"
"Kratie",2019,1,2016,2,2016,0.00670970942187719,0.00607470443296093,0.00740753565682077,0.29,0.389997869139213,"gaussian"
"Kratie",2019,2,2016.03846153846,2,2016,0.00698590647484149,0.00634117596676113,0.00769250820937721,0.29,0.389997869139213,"gaussian"
"Kratie",2019,3,2016.07692307692,2,2016,0.00675559390843308,0.00613287571872852,0.00743801363432653,0.29,0.389997869139213,"gaussian"
"Kratie",2019,4,2016.11538461538,2,2016,0.00654875355942639,0.00594589485821104,0.00720934962831638,0.29,0.389997869139213,"gaussian"
"Kratie",2019,5,2016.15384615385,2,2016,0.00634224971741015,0.00575885673910797,0.0069814865847351,0.29,0.389997869139213,"gaussian"
"Kratie",2019,6,2016.19230769231,2,2016,0.00660896546557544,0.00600862433329472,0.00726621085503745,0.29,0.389997869139213,"gaussian"
"Kratie",2019,7,2016.23076923077,2,2016,0.00717465225083035,0.00653006287087902,0.00788009099736805,0.29,0.389997869139213,"gaussian"
"Kratie",2019,8,2016.26923076923,2,2016,0.00623484175830895,0.00565976248977867,0.00686568712853395,0.29,0.389997869139213,"gaussian"
"Kratie",2019,9,2016.30769230769,2,2016,0.0160828680107787,0.0147522763396646,0.0175302941381319,0.29,0.389997869139213,"gaussian"
"Kratie",2019,10,2016.34615384615,2,2016,0.00865571289366947,0.00783900001705415,0.00955330724194814,0.29,0.389997869139213,"gaussian"
"Kratie",2019,11,2016.38461538462,3,2016,0.00913113521782552,0.00829580130387613,0.0100483070704349,0.29,0.389997869139213,"gaussian"
"Kratie",2019,12,2016.42307692308,3,2016,0.0102641653549198,0.00932756732582214,0.0112924106494559,0.29,0.389997869139213,"gaussian"
"Kratie",2019,13,2016.46153846154,7,2016,0.0115959068787435,0.0105228788267152,0.0127754673515542,0.29,0.389997869139213,"gaussian"
"Kratie",2019,14,2016.5,9,2016,0.00818770688238385,0.00739380356872615,0.00906375533543524,0.29,0.389997869139213,"gaussian"
"Kratie",2019,15,2016.53846153846,3,2016,0.0163764679695714,0.0149385164732732,0.0179462791423178,0.29,0.389997869139213,"gaussian"
