"year","month","provname","time","cases_per_100000","reconstructed_multi_period","oni_anomaly","avg_wave_coherence_oni","avg_cross_power_oni"
2010,12,"Phnom Penh",2010.88461538462,12.0665081630724,-4.34109183826795,-1.59,0.469584050010882,3.83475594274492
2011,1,"Phnom Penh",2011,3.16898695977303,-3.27542327597345,-1.42,0.469998696230617,3.90983358487513
2011,2,"Phnom Penh",2011.11538461538,2.4616405852702,-2.06109517531843,-1.19,0.470415221762722,3.94525907124756
2011,3,"Phnom Penh",2011.19230769231,1.19411050919016,-0.698318902212513,-0.93,0.470833547229186,3.98062918120333
2011,4,"Phnom Penh",2011.26923076923,2.31511146867608,0.631417903025652,-0.73,0.471253599567052,4.05932172161689
2011,5,"Phnom Penh",2011.34615384615,3.99373512062395,1.89831834809906,-0.55,0.471675312306602,4.09548931391103
2011,6,"Phnom Penh",2011.42307692308,9.93654418274967,3.20015731828731,-0.44,0.47209862577239,4.13158569911921
2011,7,"Phnom Penh",2011.5,17.263511411924,4.61055420928826,-0.48,0.472523487203101,4.16760971466022
2011,8,"Phnom Penh",2011.57692307692,30.0874595220343,5.94750796554831,-0.62,0.472949850787459,4.20355929983309
2011,9,"Phnom Penh",2011.65384615385,35.0018035106941,7.28967442297269,-0.83,0.473377677614565,4.28673582746002
2011,10,"Phnom Penh",2011.73076923077,26.5343714118352,8.73262097294127,-1.01,0.473806935538297,4.32325724956032
2011,11,"Phnom Penh",2011.80769230769,17.0417829020948,10.079248435406,-1.09,0.474237598956641,4.3596524417509
2011,12,"Phnom Penh",2011.88461538462,23.8204788616031,11.2014702728824,-1.04,0.474669648507947,4.39591172049519
2012,1,"Phnom Penh",2012,6.8635457690436,12.1063117450627,-0.86,0.475103070687291,4.43202388698509
2012,2,"Phnom Penh",2012.11538461538,4.36009576073635,12.8939943229833,-0.72,0.475537857387094,4.46797613434575
2012,3,"Phnom Penh",2012.19230769231,5.04601046481956,13.4346791395677,-0.59,0.475974005367158,4.50375397498628
2012,4,"Phnom Penh",2012.26923076923,6.62717838880775,13.8273598975679,-0.47,0.476411515660099,4.53934119249114
2012,5,"Phnom Penh",2012.34615384615,14.1345661031371,14.1388184873526,-0.26,0.476850392918867,4.57471982071849
2012,6,"Phnom Penh",2012.42307692308,26.9928725381976,14.3279230180882,-0.01,0.477290644713714,4.60987015048567
2012,7,"Phnom Penh",2012.5,41.403760127056,14.3897082867291,0.25,0.477732280786379,4.64477076174485
2012,8,"Phnom Penh",2012.57692307692,34.7573369820013,14.3201625538488,0.37,0.47817531226969,4.67939857692552
2012,9,"Phnom Penh",2012.65384615385,29.5022831131044,14.0648901243475,0.37,0.478619750880953,4.71372892954026
2012,10,"Phnom Penh",2012.73076923077,19.322595077452,13.7221694476249,0.27,0.479065608097649,4.69446947490174
2012,11,"Phnom Penh",2012.80769230769,15.6706502539633,13.2422309275642,0.05,0.479512894323916,4.7280153048418
2012,12,"Phnom Penh",2012.88461538462,24.6644090746263,12.6251903522333,-0.21,0.47996161805616,4.76123212496731
2013,1,"Phnom Penh",2013,8.66163561924093,11.8722358583674,-0.43,0.480411785055915,4.79408960611892
2013,2,"Phnom Penh",2013.11538461538,1.90659491143117,10.9856299968038,-0.43,0.480863397537706,4.77277922108128
2013,3,"Phnom Penh",2013.19230769231,3.19624454620425,9.90467608414429,-0.34,0.481316453379239,4.80491389065003
2013,4,"Phnom Penh",2013.26923076923,2.24119361309705,8.75993389654814,-0.3,0.481770945360743,4.83664110967936
2013,5,"Phnom Penh",2013.34615384615,4.00164454261963,7.49478665573139,-0.36,0.482226860439683,4.86792620124998
2013,6,"Phnom Penh",2013.42307692308,8.67082284135463,6.11567293735396,-0.41,0.48268417906648,4.84543059985356
2013,7,"Phnom Penh",2013.5,14.0713762086251,4.63000767850349,-0.4,0.483142874546173,4.87600504909423
2013,8,"Phnom Penh",2013.57692307692,14.6623949190719,3.04614161055252,-0.32,0.483602912450317,4.90607661369484
2013,9,"Phnom Penh",2013.65384615385,10.6623679024305,1.30060745028339,-0.26,0.484064250082747,4.88326607640432
2013,10,"Phnom Penh",2013.73076923077,11.3905304580153,-0.452328248148565,-0.18,0.484526836002182,4.9126305815621
2013,11,"Phnom Penh",2013.80769230769,14.5393616709643,-2.27319023022493,-0.17,0.484990609604051,4.89007383405477
2013,12,"Phnom Penh",2013.88461538462,7.39493724700833,-4.15041868613266,-0.27,0.485455500763386,4.91874844934292
2014,1,"Phnom Penh",2014,2.01293579162518,-6.07181665246072,-0.42,0.485921429540142,4.89673466834912
2014,2,"Phnom Penh",2014.11538461538,0.870668944053323,-8.02462709472423,-0.46,0.486388305947897,4.8755575330853
2014,3,"Phnom Penh",2014.19230769231,1.06999548250173,-9.99561506997835,-0.27,0.486856029786591,4.85536911940433
2014,4,"Phnom Penh",2014.26923076923,1.46967167439528,-11.8862467471915,0.04,0.487324490539708,4.83630164156197
2014,5,"Phnom Penh",2014.34615384615,2.40187533584238,-13.867668615298,0.21,0.487793567336158,4.56088465475608
2014,6,"Phnom Penh",2014.42307692308,2.93221149096646,-15.8265803565272,0.16,0.488263128977026,4.26595584718685
2014,7,"Phnom Penh",2014.5,2.86189818488974,-17.7486952238957,0.05,0.488733034027306,3.94798717268078
2014,8,"Phnom Penh",2014.57692307692,1.66139132825224,-19.6197061638306,0.07,0.489203130972771,3.9351149637819
2014,9,"Phnom Penh",2014.65384615385,3.58463438511483,-21.4184801692749,0.23,0.489673258442085,3.92365960664939
2014,10,"Phnom Penh",2014.73076923077,2.58561615160939,-23.1631219687623,0.49,0.490143245494313,3.93836570041959
2014,11,"Phnom Penh",2014.80769230769,2.51625803429963,-24.8153590785703,0.64,0.490612911971903,3.95343986059552
2014,12,"Phnom Penh",2014.88461538462,5.090744564357,-26.3617255807197,0.66,0.491082068919132,3.96878670749367
2015,1,"Phnom Penh",2015,5.14905518017986,-27.8473345835836,0.55,0.491550519065785,4.00908554667689
2015,2,"Phnom Penh",2015.11538461538,1.51552701438293,-29.1632806486908,0.47,0.492018057375576,4.02459894893057
2015,3,"Phnom Penh",2015.19230769231,0.723828692955564,-30.3365888118366,0.53,0.492484471658356,4.04011680748829
2015,4,"Phnom Penh",2015.26923076923,1.31445768037413,-31.4600730482721,0.7,0.492949543244635,4.08009174805196
2015,5,"Phnom Penh",2015.34615384615,2.03474442477499,-32.3355542051331,0.93,0.493413047720263,4.09527842719166
2015,6,"Phnom Penh",2015.42307692308,3.21235470937733,-33.1668083937231,1.18,0.493874755718308,4.13462025034827
2015,7,"Phnom Penh",2015.5,4.84543151089126,-33.7069005288135,1.52,0.494334433764307,4.14913049492721
2015,8,"Phnom Penh",2015.57692307692,6.60527608848719,-34.2113496132248,1.86,0.494791845170046,4.18750357124841
2015,9,"Phnom Penh",2015.65384615385,8.22978573156907,-34.5445340642535,2.16,0.495246750970054,4.20097814276192
2015,10,"Phnom Penh",2015.73076923077,9.78532119504944,-34.7687206931866,2.42,0.495698910893941,4.23803372919315
2015,11,"Phnom Penh",2015.80769230769,17.0708070391938,-35.6425361152466,2.57,0.496148084366733,4.25010475668286
2015,12,"Phnom Penh",2015.88461538462,24.8529600598426,-35.4481263803712,2.64,0.496594031528446,4.2854855856081
2016,1,"Phnom Penh",2016,10.0012838338956,-35.036844245085,2.48,0.497036514263339,4.29578227088059
2016,2,"Phnom Penh",2016.11538461538,2.98280079794314,-34.40450836895,2.14,0.497475297228711,4.3291274541782
2016,3,"Phnom Penh",2016.19230769231,3.23799816980471,-33.5485188741692,1.58,0.497910148872646,4.33728192073791
2016,4,"Phnom Penh",2016.26923076923,1.5523962793355,-32.4679785771164,0.94,0.498340842429986,4.36823204864411
2016,5,"Phnom Penh",2016.34615384615,2.13198496654494,-31.1638019479966,0.39,0.498767156885877,4.37388514180946
2016,6,"Phnom Penh",2016.42307692308,2.45198848747311,-29.6388090710813,-0.07,0.499188877896638,4.40208747232042
2016,7,"Phnom Penh",2016.5,7.41137234788892,-27.8978019796849,-0.36,0.499605798658316,4.40489435400045
2016,8,"Phnom Penh",2016.57692307692,13.7747965425351,-25.9476209003219,-0.54,0.500017720714267,4.40610284338453
2016,9,"Phnom Penh",2016.65384615385,13.3089646026518,-23.7971781583136,-0.63,0.500424454694249,4.42964344094407
2016,10,"Phnom Penh",2016.73076923077,11.4307429080519,-21.4574677701883,-0.69,0.500825820978911,4.42752605810952
2016,11,"Phnom Penh",2016.80769230769,10.5193003732969,-18.9415490730385,-0.67,0.501221650285156,4.44750781598538
2016,12,"Phnom Penh",2016.88461538462,13.5780802189096,-16.2645031128292,-0.56,0.50161178416953,4.44177982878002
2017,1,"Phnom Penh",2017,10.6786624618935,-13.408214621712,-0.34,0.501996075448573,4.43410163346408
2017,2,"Phnom Penh",2017.11538461538,3.57486170194361,-10.4645201911621,-0.16,0.502374388536832,4.44832175309408
2017,3,"Phnom Penh",2017.19230769231,2.29536887467349,-7.41625273563892,0.05,0.502746599704943,4.43666964701616
2017,4,"Phnom Penh",2017.26923076923,1.84699926040317,-4.28557419868738,0.2,0.50311259726182,4.44667395809521
2017,5,"Phnom Penh",2017.34615384615,2.35334733158493,-1.09602738955796,0.3,0.503472281666381,4.43084975666867
2017,6,"Phnom Penh",2017.42307692308,5.65393754240236,2.12767283385064,0.31,0.50382556557549,4.41284663201633
2017,7,"Phnom Penh",2017.5,9.01097381249217,5.35987166839938,0.14,0.504172373835731,4.41627852948448
2017,8,"Phnom Penh",2017.57692307692,8.68361461948161,8.57422724951187,-0.11,0.504512643427314,4.39389152240367
2017,9,"Phnom Penh",2017.65384615385,10.3828135031282,11.7439813707244,-0.38,0.504846323368788,4.36926039432442
2017,10,"Phnom Penh",2017.73076923077,12.5833443349377,14.842244694973,-0.65,0.505173374591314,4.36582148543401
2017,11,"Phnom Penh",2017.80769230769,15.7267377159632,17.8422927622638,-0.84,0.505493769791038,4.33670434716749
2017,12,"Phnom Penh",2017.88461538462,36.3856568178077,20.7178688029578,-0.97,0.505807493267627,4.3053387608542
2018,1,"Phnom Penh",2018,25.7532785072328,23.4434891333777,-0.92,0.506114540756309,4.29489918601768
2018,2,"Phnom Penh",2018.11538461538,10.1218581706935,25.9947467466591,-0.85,0.506414919259837,4.28192813043967
2018,3,"Phnom Penh",2018.19230769231,10.0462506897718,28.3486086213246,-0.7,0.506708646885744,4.26641943161855
2018,4,"Phnom Penh",2018.26923076923,9.97298729953577,30.483702256187,-0.5,0.506995752693076,4.24837280090467
2018,5,"Phnom Penh",2018.34615384615,12.9057177100971,32.3805870046791,-0.22,0.507276276551548,4.20596224914655
2018,6,"Phnom Penh",2018.42307692308,28.5965041374233,34.0220059248342,-0.01,0.507550269014876,4.1832451336952
2018,7,"Phnom Penh",2018.5,68.1306187153981,35.3931140816565,0.09,0.507817791208818,4.15804426431548
2018,8,"Phnom Penh",2018.57692307692,85.3477934407841,36.4816795337317,0.23,0.508078914733367,4.10942223479299
2018,9,"Phnom Penh",2018.65384615385,73.0263768946441,37.2782536013831,0.49,0.508333721577556,4.07976224793378
2018,10,"Phnom Penh",2018.73076923077,64.348208902063,37.7763074437737,0.76,0.508582304044488,4.04771923059549
2018,11,"Phnom Penh",2018.80769230769,75.3490628343325,37.9723324600983,0.9,0.508824764683534,3.99341869507846
2018,12,"Phnom Penh",2018.88461538462,125.321848684359,37.8659025672029,0.81,0.509061216226135,3.95721651674382
2019,1,"Phnom Penh",2019,57.8772648338557,37.4596969833883,0.75,0.509291781521326,3.91876840715531
2019,2,"Phnom Penh",2019.11538461538,18.3345832765113,36.7594827557134,0.72,0.509516593466951,3.85945696794172
2019,3,"Phnom Penh",2019.19230769231,13.1168909074275,35.7366553674633,0.71,0.50973579493255,3.81721084446538
2019,4,"Phnom Penh",2019.26923076923,17.3031074005153,34.4754181541221,0.66,0.509949538670045,3.75507266120001
2019,5,"Phnom Penh",2019.34615384615,29.5067509808163,32.9552933083148,0.54,0.510157987208638,3.70930065417614
2019,6,"Phnom Penh",2019.42307692308,84.6037598892826,31.1934310556725,0.45,0.510361312730698,3.64471461780319
2019,7,"Phnom Penh",2019.5,84.9404575891964,29.2093954371967,0.28,0.510559696925847,3.57925867634302
2019,8,"Phnom Penh",2019.57692307692,62.1454016313394,27.024924322504,0.14,0.51075333082094,3.51306155009706
2019,9,"Phnom Penh",2019.65384615385,54.3918384398946,24.6636610486221,0.19,0.510942414584132,3.44624288499793
2019,10,"Phnom Penh",2019.73076923077,48.1300910310017,22.1508615395869,0.35,0.511127157301674,3.37891059049403
2019,11,"Phnom Penh",2019.80769230769,48.8750066644014,19.5130811501774,0.51,0.511307776726578,3.31115892541583
2019,12,"Phnom Penh",2019.88461538462,53.3441167102836,16.7778457941136,0.55,0.511484498998665,3.22936883154537
2020,1,"Phnom Penh",2020,26.3527175507551,13.9733121573041,0.5,0.511657558335877,3.0844565606265
2020,2,"Phnom Penh",2020.11538461538,6.34979274083614,11.1279219560813,0.48,0.511827196697021,2.90926217857512
2020,3,"Phnom Penh",2020.19230769231,3.84245828469092,8.27005527614131,0.4,0.511993663416355,2.83093451150773
2020,4,"Phnom Penh",2020.26923076923,2.80214947739925,5.42768801904172,0.19,0.512157214810588,2.75372810078791
2020,5,"Phnom Penh",2020.34615384615,3.46865515847684,2.62805839011156,-0.08,0.512318113759028,2.68627404241631
2020,6,"Phnom Penh",2020.42307692308,3.76924118872893,-0.102652813419694,-0.3,0.512476629257677,2.62737628191142
2020,7,"Phnom Penh",2020.5,7.83271829210046,-2.80562233311654,-0.41,0.512633035948174,2.56755621115005
2020,8,"Phnom Penh",2020.57692307692,17.3486342885924,-5.32653584051589,-0.57,0.512787613622569,2.50685683272271
2020,9,"Phnom Penh",2020.65384615385,20.1175024106173,-7.70912546855562,-0.89,0.512940646704978,2.45339783534134
2020,10,"Phnom Penh",2020.73076923077,17.5539812306393,-9.93421026966266,-1.17,0.51309242371129,2.39865076216513
2020,11,"Phnom Penh",2020.80769230769,18.4417896968189,-11.9849135455318,-1.27,0.513243236688248,2.34271544008675
2020,12,"Phnom Penh",2020.88461538462,27.7776812252333,-13.8468187658092,-1.19,0.513393380633399,2.28569915739018
2002,1,"Preah Sihanouk",2002,3.41168679236555,-1.17523847453838,-0.15,0.475312103067878,NA
2002,2,"Preah Sihanouk",2002.11538461538,2.4323578515471,-1.17523847453838,0.03,0.475433050383548,NA
2002,3,"Preah Sihanouk",2002.19230769231,1.94322856411933,-1.17523847453838,0.09,0.475554210898924,NA
2002,4,"Preah Sihanouk",2002.26923076923,2.91030996147876,-1.17523847453838,0.2,0.475675609716627,NA
2002,5,"Preah Sihanouk",2002.34615384615,4.35886021717849,-1.17523847453838,0.43,0.475797275152735,NA
2002,6,"Preah Sihanouk",2002.42307692308,3.8697663980954,-1.17523847453838,0.65,0.475919238938727,NA
2002,7,"Preah Sihanouk",2002.5,5.79497098640471,-1.17523847453838,0.79,0.476041536413519,NA
2002,8,"Preah Sihanouk",2002.57692307692,2.41152703542563,-1.17523847453838,0.86,0.476164206703811,NA
2002,9,"Preah Sihanouk",2002.65384615385,6.74450532681006,-1.17523847453838,1.01,0.476287292891066,NA
2002,10,"Preah Sihanouk",2002.73076923077,1.92386691270744,-1.17523847453838,1.21,0.476410842163654,NA
2002,11,"Preah Sihanouk",2002.80769230769,1.92113241370019,-1.17523847453838,1.31,0.476534905952838,NA
2002,12,"Preah Sihanouk",2002.88461538462,3.35636000441715,-1.17523847453838,1.14,0.47665954005151,NA
2003,1,"Preah Sihanouk",2003,2.87060677461541,-1.17523847453838,0.92,0.476784804714743,NA
2003,2,"Preah Sihanouk",2003.11538461538,1.9105577692406,-1.17523847453838,0.63,0.476910764741448,NA
2003,3,"Preah Sihanouk",2003.19230769231,1.90802158526251,-1.17523847453838,0.38,0.477037489536577,NA
2003,4,"Preah Sihanouk",2003.26923076923,1.90549212571095,-1.17523847453838,-0.04,0.477165053153517,NA
2003,5,"Preah Sihanouk",2003.34615384615,2.37855424101651,-1.17523847453838,-0.26,0.477293534316461,0.2981306208817
2003,6,"Preah Sihanouk",2003.42307692308,5.70104572416476,-1.17523847453838,-0.16,0.477423016422658,0.309973372604986
2003,7,"Preah Sihanouk",2003.5,2.8472290073352,-1.17523847453838,0.08,0.477553587524613,0.321154439992261
2003,8,"Preah Sihanouk",2003.57692307692,5.68569811753265,-1.17523847453838,0.21,0.477685340292325,0.332146323958869
2003,9,"Preah Sihanouk",2003.65384615385,2.36633676480973,-1.17523847453838,0.26,0.47781837195579,0.343095802616375
2003,10,"Preah Sihanouk",2003.73076923077,1.89045509553185,-1.17523847453838,0.29,0.477952784227987,0.354042984652631
2003,11,"Preah Sihanouk",2003.80769230769,1.88797196697997,-1.17523847453838,0.35,0.478088683208604,0.363545853669123
2003,12,"Preah Sihanouk",2003.88461538462,2.82731632825751,-1.17523847453838,0.35,0.478226179268772,0.372476439925686
2004,1,"Preah Sihanouk",2004,3.29185263693117,-1.17523847453838,0.37,0.478365386917031,0.382721489738755
2004,2,"Preah Sihanouk",2004.11538461538,2.34768899638942,-1.17523847453838,0.31,0.478506424646743,0.392704294633143
2004,3,"Preah Sihanouk",2004.19230769231,1.87590941506593,-1.17523847453838,0.23,0.478649414765126,0.407071712023143
2004,4,"Preah Sihanouk",2004.26923076923,2.3417973231714,-1.17523847453838,0.17,0.478794483204015,0.419338417855932
2004,5,"Preah Sihanouk",2004.34615384615,3.27446621554001,-1.17523847453838,0.17,0.478941759312438,0.434863114216002
2004,6,"Preah Sihanouk",2004.42307692308,3.27007527647668,-1.17523847453838,0.28,0.479091375631049,0.448216826271024
2004,7,"Preah Sihanouk",2004.5,2.33301505113262,-1.17523847453838,0.47,0.479243467648415,0.461011802201339
2004,8,"Preah Sihanouk",2004.57692307692,2.33010224685219,-1.17523847453838,0.64,0.479398173539172,0.477724610188805
2004,9,"Preah Sihanouk",2004.65384615385,1.86187345662054,-1.17523847453838,0.7,0.479555633884043,0.491731648601448
2004,10,"Preah Sihanouk",2004.73076923077,4.64917581870346,-1.17523847453838,0.67,0.479715991371766,0.509330714735537
2004,11,"Preah Sihanouk",2004.80769230769,3.25031677848901,-1.17523847453838,0.66,0.47987939048303,0.522943770966583
2004,12,"Preah Sihanouk",2004.88461538462,6.02580118694405,-1.17523847453838,0.69,0.480045977156606,0.54139989254872
2005,1,"Preah Sihanouk",2005,4.62845798006669,-1.17523847453838,0.64,0.480215898437987,0.556433686725483
2005,2,"Preah Sihanouk",2005.11538461538,1.84811409007174,-1.17523847453838,0.58,0.480389302111008,0.574665737389419
2005,3,"Preah Sihanouk",2005.19230769231,2.30719274189324,-1.17523847453838,0.45,0.480566336313085,0.590253211338012
2005,4,"Preah Sihanouk",2005.26923076923,2.76543637367183,-1.17523847453838,0.43,0.480747149134948,0.610548377479772
2005,5,"Preah Sihanouk",2005.34615384615,7.36471223462446,-1.17523847453838,0.29,0.480931888205975,0.62529916106746
2005,6,"Preah Sihanouk",2005.42307692308,15.6331060289046,-1.17523847453838,0.11,0.481120700266473,0.641567724516969
2005,7,"Preah Sihanouk",2005.5,9.18576283178027,-1.17523847453838,-0.06,0.481313730728576,0.663215528289505
2005,8,"Preah Sihanouk",2005.57692307692,5.96211343337759,-1.17523847453838,-0.14,0.481511123227657,0.678477618368931
2005,9,"Preah Sihanouk",2005.65384615385,4.12297437225514,-1.17523847453838,-0.11,0.481713019166484,0.701072528604095
2005,10,"Preah Sihanouk",2005.73076923077,3.6611211371474,-1.17523847453838,-0.29,0.481919557254599,0.71855946937488
2005,11,"Preah Sihanouk",2005.80769230769,1.82808015357498,-1.17523847453838,-0.57,0.482130873045664,0.734415393281697
2005,12,"Preah Sihanouk",2005.88461538462,3.65121339756595,-1.17523847453838,-0.84,0.482347098475761,0.752346026456648
2006,1,"Preah Sihanouk",2006,3.18860747425526,-1.17523847453838,-0.85,0.482568361405806,0.774710275272682
2006,2,"Preah Sihanouk",2006.11538461538,1.81936440900295,-1.17523847453838,-0.77,0.482794785171411,0.799719226697725
2006,3,"Preah Sihanouk",2006.19230769231,1.81721271076247,-1.17523847453838,-0.57,0.483026488143603,0.825352815924674
2006,4,"Preah Sihanouk",2006.26923076923,1.81506609598594,-1.17523847453838,-0.37,0.483263583303843,0.848851390542383
2006,5,"Preah Sihanouk",2006.34615384615,2.2662893722357,-1.17523847453838,-0.14,0.483506177836755,0.875618393100205
2006,6,"Preah Sihanouk",2006.42307692308,1.81078804493531,-1.17523847453838,-0.03,0.483754372743859,0.899699245961139
2006,7,"Preah Sihanouk",2006.5,4.06934422892009,-1.17523847453838,0.1,0.484008262481406,0.927592124658648
2006,8,"Preah Sihanouk",2006.57692307692,1.80653011291759,-1.17523847453838,0.3,0.484267934625148,0.956127945245138
2006,9,"Preah Sihanouk",2006.65384615385,4.0597870204296,-1.17523847453838,0.54,0.484533469564539,0.981214018488199
2006,10,"Preah Sihanouk",2006.73076923077,2.70370248826043,-1.17523847453838,0.77,0.484804940228447,1.01086416154729
2006,11,"Preah Sihanouk",2006.80769230769,2.25009396991906,-1.17523847453838,0.94,0.485082411843965,1.03641253009295
2006,12,"Preah Sihanouk",2006.88461538462,4.4933455329291,-1.17523847453838,0.94,0.485365941729427,1.06715467285605
2007,1,"Preah Sihanouk",2007,6.72930834689603,-1.17523847453838,0.66,0.485655579122115,1.09310420599564
2007,2,"Preah Sihanouk",2007.11538461538,4.03225069357448,-1.17523847453838,0.22,0.485951365040602,1.12490948512439
2007,3,"Preah Sihanouk",2007.19230769231,7.60608697611532,-1.17523847453838,-0.12,0.486253332181083,1.15119339677569
2007,4,"Preah Sihanouk",2007.26923076923,9.8320798369587,-1.17523847453838,-0.32,0.486561504846448,1.184026234972
2007,5,"Preah Sihanouk",2007.34615384615,37.9434702905592,-1.17523847453838,-0.38,0.486875898906356,1.21057206106926
2007,6,"Preah Sihanouk",2007.42307692308,53.5105203791711,-1.17523847453838,-0.47,0.487196521786078,1.24439005698681
2007,7,"Preah Sihanouk",2007.5,22.7163391942162,-1.17523847453838,-0.56,0.487523372481477,1.27111968658891
2007,8,"Preah Sihanouk",2007.57692307692,8.89750681550821,-1.17523847453838,-0.81,0.487856441597227,1.30587358103385
2007,9,"Preah Sihanouk",2007.65384615385,3.11068921945686,-1.17523847453838,-1.07,0.488195711405148,1.33270335924884
2007,10,"Preah Sihanouk",2007.73076923077,4.43857833075024,-1.17523847453838,-1.34,0.488541155919541,1.36833709203849
2007,11,"Preah Sihanouk",2007.80769230769,1.77340329057901,-1.17523847453838,-1.5,0.488892740986419,1.39517801654356
2007,12,"Preah Sihanouk",2007.88461538462,2.65631247684771,-1.17523847453838,-1.6,0.489250424383827,1.43162888956868
2008,1,"Preah Sihanouk",2008,2.65175930404353,-1.17523847453838,-1.64,0.48961415593073,1.45838692604074
2008,2,"Preah Sihanouk",2008.11538461538,1.7653063060749,-1.17523847453838,-1.52,0.489983877602491,1.48482192652241
2008,3,"Preah Sihanouk",2008.19230769231,1.76328513644358,-1.17523847453838,-1.29,0.49035952365152,1.52216243370979
2008,4,"Preah Sihanouk",2008.26923076923,1.76126858975517,-1.17523847453838,-1.01,0.490741020732373,1.54836729429726
2008,5,"Preah Sihanouk",2008.34615384615,1.75925665016698,-1.19905606438164,-0.84,0.491128288031357,1.58632702919881
2008,6,"Preah Sihanouk",2008.42307692308,2.63587395286291,-1.39862437346446,-0.61,0.491521237401433,1.61219867953869
2008,7,"Preah Sihanouk",2008.5,1.75524652928155,-1.88189026340424,-0.37,0.491919773504054,1.62417263084872
2008,8,"Preah Sihanouk",2008.57692307692,1.7532483166588,-2.1331528914943,-0.23,0.492323793960278,1.6368162923995
2008,9,"Preah Sihanouk",2008.65384615385,1.75125464848443,-2.46848274821843,-0.24,0.492733189514206,1.66183554990876
2008,10,"Preah Sihanouk",2008.73076923077,3.93646829572512,-2.71498519930305,-0.35,0.493147844212321,1.68668365899474
2008,11,"Preah Sihanouk",2008.80769230769,1.74728088361008,-3.08992165849012,-0.55,0.493567635602783,1.71106198807127
2008,12,"Preah Sihanouk",2008.88461538462,5.66988012098314,-3.37165875115249,-0.73,0.493992434958919,1.73555972827533
2009,1,"Preah Sihanouk",2009,3.04841677387359,-3.7885447923295,-0.85,0.49442210753127,1.7591559193936
2009,2,"Preah Sihanouk",2009.11538461538,2.60891623586663,-4.02854472198329,-0.79,0.494856512832361,1.78214560512953
2009,3,"Preah Sihanouk",2009.19230769231,3.47426567220928,-4.46204593365437,-0.61,0.495295504958027,1.81930185831358
2009,4,"Preah Sihanouk",2009.26923076923,9.11016144368391,-4.77111326319861,-0.33,0.495738932948535,1.85670400729431
2009,5,"Preah Sihanouk",2009.34615384615,12.1326492470645,-5.11591811689834,0.01,0.496186641191997,1.91034470764921
2009,6,"Preah Sihanouk",2009.42307692308,9.95395230924794,-5.41341768012668,0.28,0.496638469871584,1.94876843800432
2009,7,"Preah Sihanouk",2009.5,7.78153927739715,-5.59109786736889,0.45,0.497094255456985,1.98742541606291
2009,8,"Preah Sihanouk",2009.57692307692,4.75002234192231,-5.86563651992354,0.58,0.497553831239328,2.04413355959408
2009,9,"Preah Sihanouk",2009.65384615385,5.60692117976763,-5.98414834507957,0.71,0.498017027907479,2.08382528015418
2009,10,"Preah Sihanouk",2009.73076923077,3.0153304665681,-6.32444703643547,1.01,0.498483674162345,2.19642543289828
2009,11,"Preah Sihanouk",2009.80769230769,1.72127689955296,-6.3819970564699,1.36,0.498953597364491,2.28085894914625
2009,12,"Preah Sihanouk",2009.88461538462,2.57820971916653,-6.50155534966188,1.56,0.499426624209126,2.32488168597011
2010,1,"Preah Sihanouk",2010,2.57368836538274,-6.63792898381852,1.5,0.499902581421424,2.36920244559741
2010,2,"Preah Sihanouk",2010.11538461538,2.9980315355732,-6.58461510030869,1.22,0.500381296464097,2.41381123341654
2010,3,"Preah Sihanouk",2010.19230769231,2.99446005664613,-6.56253579381964,0.84,0.500862598248377,2.48399451591799
2010,4,"Preah Sihanouk",2010.26923076923,1.70915667741227,-6.58751069977964,0.35,0.501346317838924,2.52987729869985
2010,5,"Preah Sihanouk",2010.34615384615,5.12086884033746,-6.45643989084888,-0.17,0.501832289142806,2.57602195899795
2010,6,"Preah Sihanouk",2010.42307692308,7.67243883187358,-6.06370253234771,-0.66,0.502320349572568,2.57569311112786
2010,7,"Preah Sihanouk",2010.5,14.4746414153761,-5.73394098618103,-1.05,0.502810340673461,2.59835045635284
2010,8,"Preah Sihanouk",2010.57692307692,5.52831993195913,-4.84848938411552,-1.35,0.503302108705272,2.66763732702186
2010,9,"Preah Sihanouk",2010.65384615385,5.52178079567254,-4.18623785973409,-1.56,0.503795505169728,2.74200231089306
2010,10,"Preah Sihanouk",2010.73076923077,5.51575836239693,-3.29026846832757,-1.64,0.504290387275183,2.78907551763323
2010,11,"Preah Sihanouk",2010.80769230769,4.66147980467708,-2.6258556356368,-1.64,0.504786618331262,2.88877989113441
2010,12,"Preah Sihanouk",2010.88461538462,3.80747104111005,-1.800126775787,-1.59,0.505284068067171,2.93711928119436
2011,1,"Preah Sihanouk",2011,2.53422645556093,-1.18415729446981,-1.42,0.505782612868615,2.98560718386878
2011,2,"Preah Sihanouk",2011.11538461538,2.53032513772999,-0.467895610279536,-1.19,0.506282135929498,3.03422662081433
2011,3,"Preah Sihanouk",2011.19230769231,1.68480869384525,0.986661342093122,-0.93,0.506782527315935,3.08296002124991
2011,4,"Preah Sihanouk",2011.26923076923,1.68273905977466,1.77436058398151,-0.73,0.507283683941429,3.0730482849812
2011,5,"Preah Sihanouk",2011.34615384615,1.6806745041801,2.69653625035043,-0.55,0.507785509453374,3.06362634950066
2011,6,"Preah Sihanouk",2011.42307692308,7.55273905191513,3.68480987459292,-0.44,0.508287914032333,3.10992767406265
