"provname","year","biweek","epiyr","time","cases","beta","betalow","betahigh","temp_C","precip_m","precip_mm","temp_C_lag","precip_mm_lag"
"Kampong Speu","2017",15,2019,2017.53846153846,18,3.35077844529458e-05,3.10747835912924e-05,3.61271273640313e-05,25.674464,0.1553706,155.3706,26.5353825642857,54.56987031152
"Kampong Speu","2017",16,2019,2017.57692307692,37,3.09637928625618e-05,2.87432372055001e-05,3.33528398874875e-05,27.5553329785715,0.0504626,50.4626,28.7593967857143,58.3876
"Kampong Speu","2017",17,2019,2017.61538461538,25,3.21430667953888e-05,2.98601477022477e-05,3.45972631143151e-05,26.4250288,0.1506419,150.6419,28.1629794714286,83.8729576184
"Kampong Speu","2017",18,2019,2017.65384615385,33,2.89796617528995e-05,2.69250569937887e-05,3.11880951652485e-05,27.1492845571429,0.0733932,73.3932,27.3212261571429,13.7368837423
"Kampong Speu","2017",19,2019,2017.69230769231,16,3.48103479906124e-05,3.23914234851637e-05,3.74063729100888e-05,26.6735732428572,0.1244754,124.4754,27.1818933285714,16.814
"Kampong Speu","2017",20,2019,2017.73076923077,25,2.92827833795534e-05,2.72205398883883e-05,3.14981795971947e-05,26.0330996714286,0.1805984,180.5984,27.3349099071429,22.596682658648
"Kampong Speu","2017",21,2019,2017.76923076923,17,2.93810558602597e-05,2.73255368293224e-05,3.15877037731422e-05,26.5295387357143,0.1211084,121.1084,27.2100560642858,6.33086095493
"Kampong Speu","2017",22,2019,2017.80769230769,19,2.27284224378685e-05,2.11204313320887e-05,2.44557394928331e-05,25.5833204071429,0.0524701,52.4701,26.7765696642857,13.12328964001
"Kampong Speu","2017",23,2019,2017.84615384615,9,3.31903587615779e-05,3.09560982960355e-05,3.55814104110921e-05,25.7997381571429,0.0773617,77.3617,25.674464,10.2676
"Kampong Speu","2017",24,2019,2017.88461538462,7,1.86744030440458e-05,1.73302123965782e-05,2.01188888769332e-05,25.7091273571429,0.0514456,51.4456,27.5553329785715,63.2212
"Kampong Speu","2017",25,2019,2017.92307692308,9,3.38982835670101e-05,3.16455599824045e-05,3.63049714347781e-05,25.3836520357143,0.01312059191445,13.12059191445,26.4250288,115.1602
"Kampong Speu","2017",26,2019,2017.96153846154,17,2.27745373272646e-05,2.10765969991333e-05,2.45968843392844e-05,23.3490491866667,0.025893445656932,25.893445656932,27.1492845571429,10.5729
"Kampong Speu","2018",1,2019,2018,11,1.74174824715318e-05,1.61130524564723e-05,1.88167899162163e-05,25.1809797928572,0.0262540186615851,26.2540186615851,26.6735732428572,80.4825
"Kampong Speu","2018",2,2019,2018.03846153846,4,2.23609438728744e-05,2.07138452564749e-05,2.41245114504736e-05,26.2634663642857,0.0393831,39.3831,26.0330996714286,93.1384
"Kampong Speu","2018",3,2019,2018.07692307692,5,2.2956172826229e-05,2.12846414240985e-05,2.47448633330193e-05,24.5493646928572,0.0244698016680991,24.4698016680991,26.5295387357143,159.9273
"Kampong Speu","2018",4,2019,2018.11538461538,5,2.19797894384231e-05,2.0347851519981e-05,2.37283433349586e-05,26.7196575642857,0.013771334261288,13.771334261288,25.5833204071429,49.5616
"Kampong Speu","2018",5,2019,2018.15384615385,3,3.38567817158403e-05,3.16053650628875e-05,3.62561882029671e-05,27.29089425,0.0315362,31.5362,25.7997381571429,93.7971
"Kampong Speu","2018",6,2019,2018.19230769231,4,2.24760360621196e-05,2.08677375088698e-05,2.41990024476461e-05,27.0314898785714,0.048351302947,48.351302947,25.7091273571429,93.4624
"Kampong Speu","2018",7,2019,2018.23076923077,4,2.73066691916785e-05,2.54412170070493e-05,2.9299683871733e-05,26.5151096285715,0.0480694,48.0694,25.3836520357143,155.3706
"Kampong Speu","2018",8,2019,2018.26923076923,3,2.49031994107751e-05,2.31613406036755e-05,2.67675629286945e-05,28.4259648357143,0.0359672,35.9672,23.3490491866667,50.4626
"Kampong Speu","2018",9,2019,2018.30769230769,14,4.18785544044986e-05,3.92136074424343e-05,4.47170325631116e-05,27.6833551357143,0.0913089,91.3089,25.1809797928572,150.6419
"Kampong Speu","2018",10,2019,2018.34615384615,19,3.02615096194142e-05,2.8243877303491e-05,3.24186640869435e-05,27.4314288428571,0.1007598,100.7598,26.2634663642857,73.3932
"Kampong Speu","2018",11,2019,2018.38461538462,19,4.05770117931125e-05,3.78740707390439e-05,4.34668111944437e-05,26.5805665071429,0.1462135,146.2135,24.5493646928572,124.4754
"Kampong Speu","2018",12,2019,2018.42307692308,20,3.99112777014072e-05,3.71894675648422e-05,4.28266873656695e-05,26.4885961357143,0.0679016,67.9016,26.7196575642857,180.5984
"Kampong Speu","2018",13,2019,2018.46153846154,28,5.40787348120665e-05,5.03670556475476e-05,5.80570959678635e-05,26.8608485071429,0.0850598,85.0598,27.29089425,121.1084
"Kampong Speu","2018",14,2019,2018.5,57,3.40478795729015e-05,3.15629632472069e-05,3.67242598638679e-05,26.6068436571429,0.0707384,70.7384,27.0314898785714,52.4701
"Kampong Speu","2018",15,2019,2018.53846153846,59,3.35077844529458e-05,3.10747835912924e-05,3.61271273640313e-05,27.1677779142858,0.0547146,54.7146,26.5151096285715,77.3617
"Kampong Speu","2018",16,2019,2018.57692307692,44,3.09637928625618e-05,2.87432372055001e-05,3.33528398874875e-05,26.2562838642858,0.136752,136.752,28.4259648357143,51.4456
"Kampong Speu","2018",17,2019,2018.61538461538,49,3.21430667953888e-05,2.98601477022477e-05,3.45972631143151e-05,26.3254701428572,0.0630142,63.0142,27.6833551357143,13.12059191445
"Kampong Speu","2018",18,2019,2018.65384615385,34,2.89796617528995e-05,2.69250569937887e-05,3.11880951652485e-05,26.374996,0.0889469,88.9469,27.4314288428571,25.893445656932
"Kampong Speu","2018",19,2019,2018.69230769231,48,3.48103479906124e-05,3.23914234851637e-05,3.74063729100888e-05,25.7352299928572,0.1749504,174.9504,26.5805665071429,26.2540186615851
"Kampong Speu","2018",20,2019,2018.73076923077,44,2.92827833795534e-05,2.72205398883883e-05,3.14981795971947e-05,26.2099113928572,0.1617174,161.7174,26.4885961357143,39.3831
"Kampong Speu","2018",21,2019,2018.76923076923,55,2.93810558602597e-05,2.73255368293224e-05,3.15877037731422e-05,26.6917836785715,0.0916391,91.6391,26.8608485071429,24.4698016680991
"Kampong Speu","2018",22,2019,2018.80769230769,42,2.27284224378685e-05,2.11204313320887e-05,2.44557394928331e-05,26.2419274928571,0.044465785584498,44.465785584498,26.6068436571429,13.771334261288
"Kampong Speu","2018",23,2019,2018.84615384615,35,3.31903587615779e-05,3.09560982960355e-05,3.55814104110921e-05,26.9178987857143,0.0315567,31.5567,27.1677779142858,31.5362
"Kampong Speu","2018",24,2019,2018.88461538462,47,1.86744030440458e-05,1.73302123965782e-05,2.01188888769332e-05,26.4504365285715,0.0274356,27.4356,26.2562838642858,48.351302947
"Kampong Speu","2018",25,2019,2018.92307692308,30,3.38982835670101e-05,3.16455599824045e-05,3.63049714347781e-05,27.694415,0.0177835,17.7835,26.3254701428572,48.0694
"Kampong Speu","2018",26,2019,2018.96153846154,44,2.27745373272646e-05,2.10765969991333e-05,2.45968843392844e-05,27.8002544,0.01138051868958,11.38051868958,26.374996,35.9672
"Kampong Speu","2019",1,2019,2019,23,1.74174824715318e-05,1.61130524564723e-05,1.88167899162163e-05,27.3439875857143,0.00899275240075,8.99275240075,25.7352299928572,91.3089
"Kampong Speu","2019",2,2019,2019.03846153846,17,2.23609438728744e-05,2.07138452564749e-05,2.41245114504736e-05,26.9502478642858,0.00528496808411,5.28496808411,26.2099113928572,100.7598
"Kampong Speu","2019",3,2019,2019.07692307692,20,2.2956172826229e-05,2.12846414240985e-05,2.47448633330193e-05,28.6266775142857,0.0027410075012,2.7410075012,26.6917836785715,146.2135
"Kampong Speu","2019",4,2019,2019.11538461538,23,2.19797894384231e-05,2.0347851519981e-05,2.37283433349586e-05,28.5576287214286,0.0032091096829,3.2091096829,26.2419274928571,67.9016
"Kampong Speu","2019",5,2019,2019.15384615385,31,3.38567817158403e-05,3.16053650628875e-05,3.62561882029671e-05,28.8620749571429,0.00093893830609,0.93893830609,26.9178987857143,85.0598
"Kampong Speu","2019",6,2019,2019.19230769231,45,2.24760360621196e-05,2.08677375088698e-05,2.41990024476461e-05,29.2006708642858,0.0318072,31.8072,26.4504365285715,70.7384
"Kampong Speu","2019",7,2019,2019.23076923077,37,2.73066691916785e-05,2.54412170070493e-05,2.9299683871733e-05,28.3362268214286,0.0494136,49.4136,27.694415,54.7146
"Kampong Speu","2019",8,2019,2019.26923076923,57,2.49031994107751e-05,2.31613406036755e-05,2.67675629286945e-05,29.36207935,0.0381661,38.1661,27.8002544,136.752
"Kampong Speu","2019",9,2019,2019.30769230769,73,4.18785544044986e-05,3.92136074424343e-05,4.47170325631116e-05,29.6330238714286,0.0545323,54.5323,27.3439875857143,63.0142
"Kampong Speu","2019",10,2019,2019.34615384615,107,3.02615096194142e-05,2.8243877303491e-05,3.24186640869435e-05,27.6806579071429,0.0905066,90.5066,26.9502478642858,88.9469
"Kampong Speu","2019",11,2019,2019.38461538462,91,4.05770117931125e-05,3.78740707390439e-05,4.34668111944437e-05,28.1776473357143,0.0597094,59.7094,28.6266775142857,174.9504
"Kampong Speu","2019",12,2019,2019.42307692308,185,3.99112777014072e-05,3.71894675648422e-05,4.28266873656695e-05,27.4705499857143,0.0893342,89.3342,28.5576287214286,161.7174
"Kampong Speu","2019",13,2019,2019.46153846154,316,5.40787348120665e-05,5.03670556475476e-05,5.80570959678635e-05,27.7250914357143,0.052986,52.986,28.8620749571429,91.6391
"Kampong Speu","2019",14,2019,2019.5,311,3.40478795729015e-05,3.15629632472069e-05,3.67242598638679e-05,27.2616478714286,0.0564542,56.4542,29.2006708642858,44.465785584498
"Kampong Speu","2019",15,2019,2019.53846153846,276,3.35077844529458e-05,3.10747835912924e-05,3.61271273640313e-05,27.0246572428572,0.0824454,82.4454,28.3362268214286,31.5567
"Kampong Speu","2019",16,2019,2019.57692307692,365,3.09637928625618e-05,2.87432372055001e-05,3.33528398874875e-05,26.3257743857143,0.0880169,88.0169,29.36207935,27.4356
"Kampong Speu","2019",17,2019,2019.61538461538,242,3.21430667953888e-05,2.98601477022477e-05,3.45972631143151e-05,27.2760839928571,0.0626123,62.6123,29.6330238714286,17.7835
"Kampong Speu","2019",18,2019,2019.65384615385,214,2.89796617528995e-05,2.69250569937887e-05,3.11880951652485e-05,25.9613669142857,0.1414697,141.4697,27.6806579071429,11.38051868958
"Kampong Speu","2019",19,2019,2019.69230769231,122,3.48103479906124e-05,3.23914234851637e-05,3.74063729100888e-05,25.3311246571429,0.283649,283.649,28.1776473357143,8.99275240075
"Kampong Speu","2019",20,2019,2019.73076923077,103,2.92827833795534e-05,2.72205398883883e-05,3.14981795971947e-05,26.3773014571429,0.0951136,95.1136,27.4705499857143,5.28496808411
"Kampong Speu","2019",21,2019,2019.76923076923,96,2.93810558602597e-05,2.73255368293224e-05,3.15877037731422e-05,26.1625392357143,0.0717127,71.7127,27.7250914357143,2.7410075012
"Kampong Speu","2019",22,2019,2019.80769230769,80,2.27284224378685e-05,2.11204313320887e-05,2.44557394928331e-05,26.2211510214286,0.0511768,51.1768,27.2616478714286,3.2091096829
"Kampong Speu","2019",23,2019,2019.84615384615,46,3.31903587615779e-05,3.09560982960355e-05,3.55814104110921e-05,25.1020528714286,0.047176,47.176,27.0246572428572,0.93893830609
"Kampong Speu","2019",24,2019,2019.88461538462,36,1.86744030440458e-05,1.73302123965782e-05,2.01188888769332e-05,25.5635621142857,0.00430528291512,4.30528291512,26.3257743857143,31.8072
"Kampong Speu","2019",25,2019,2019.92307692308,24,3.38982835670101e-05,3.16455599824045e-05,3.63049714347781e-05,22.9920693357143,3.9808636106e-05,0.039808636106,27.2760839928571,49.4136
"Kampong Speu","2019",26,2019,2019.96153846154,22,2.27745373272646e-05,2.10765969991333e-05,2.45968843392844e-05,25.4955518266667,0.001782193494272,1.782193494272,25.9613669142857,38.1661
"Kampong Thom","2002",6,2007,2002.19230769231,2,0.00110680336839434,0.000997412522391995,0.00122735587572851,31.6745857571429,0.018402177227995,18.402177227995,25.2031767071429,16.9094001812
"Kampong Thom","2002",7,2007,2002.23076923077,2,0.000692804706247341,0.000617873617797587,0.00077619033582416,30.7908247071429,0.0376356,37.6356,28.6617197928572,18.402177227995
"Kampong Thom","2002",8,2007,2002.26923076923,2,0.00104307153908109,0.000939034313701076,0.0011579794037821,29.7959488857143,0.050095951581,50.095951581,28.3319526714286,37.6356
"Kampong Thom","2002",9,2007,2002.30769230769,4,0.00210438003973508,0.00190346907311399,0.00232567428397393,29.5223707928571,0.110348,110.348,29.6211019285715,50.095951581
"Kampong Thom","2002",10,2007,2002.34615384615,12,0.0016563476617323,0.00147878238438293,0.00185459489063675,29.7689342857143,0.039881,39.881,29.7347978357143,110.348
"Kampong Thom","2002",11,2007,2002.38461538462,9,0.00203592354123253,0.00181086568012804,0.00228802563833173,29.3068975,0.0760721,76.0721,31.6745857571429,39.881
"Kampong Thom","2002",12,2007,2002.42307692308,25,0.00218835337725755,0.0019380282731231,0.00247009307748009,29.3498713357143,0.0798992,79.8992,30.7908247071429,76.0721
"Kampong Thom","2002",13,2007,2002.46153846154,31,0.00249075580379938,0.0021981613890259,0.00282119367577479,28.3485311285714,0.114269,114.269,29.7959488857143,79.8992
"Kampong Thom","2002",14,2007,2002.5,41,0.00221878381743719,0.00195089531786053,0.00252246771091888,29.22893485,0.0466804,46.6804,29.5223707928571,114.269
"Kampong Thom","2002",15,2007,2002.53846153846,31,0.00278486994611922,0.00245237078545302,0.00316110293994003,29.1866217642857,0.06273446393524,62.73446393524,29.7689342857143,46.6804
"Kampong Thom","2002",16,2007,2002.57692307692,48,0.00240683549067762,0.00211628276955307,0.00273591759244128,28.5633022285714,0.0846772,84.6772,29.3068975,62.73446393524
"Kampong Thom","2002",17,2007,2002.61538461538,28,0.00233850102507253,0.00206594926827396,0.00264575119383881,26.5882664571429,0.1692865,169.2865,29.3498713357143,84.6772
"Kampong Thom","2002",18,2007,2002.65384615385,28,0.00170999662187503,0.00151412356319902,0.00193050374591643,27.4708333285715,0.1545238,154.5238,28.3485311285714,169.2865
"Kampong Thom","2002",19,2007,2002.69230769231,13,0.0017253048248269,0.0015343005643618,0.00193929840902171,26.5307037785715,0.2435163,243.5163,29.22893485,154.5238
"Kampong Thom","2002",20,2007,2002.73076923077,17,0.000836559257001524,0.000740508372807451,0.000944560112308727,27.5527439214286,0.10452,104.52,29.1866217642857,243.5163
"Kampong Thom","2002",21,2007,2002.76923076923,8,0.000994341481631188,0.000886475897691539,0.00111449067741437,27.8220568428572,0.0328993,32.8993,28.5633022285714,104.52
"Kampong Thom","2002",22,2007,2002.80769230769,4,0.00142067642232249,0.00127826304661696,0.00157809653101542,27.2404307428571,0.0889613,88.9613,26.5882664571429,32.8993
"Kampong Thom","2002",23,2007,2002.84615384615,5,0.000779740825841918,0.000693542641647325,0.000875903466607647,27.3767970928571,0.0312119,31.2119,27.4708333285715,88.9613
"Kampong Thom","2002",24,2007,2002.88461538462,7,0.000897278698887251,0.000800740562158078,0.00100440828071757,27.6187863071429,0.02190082121055,21.90082121055,26.5307037785715,31.2119
"Kampong Thom","2002",25,2007,2002.92307692308,9,0.00119039012818598,0.00107063863033508,0.00132255548865621,28.4313636857143,0.0064361458257,6.4361458257,27.5527439214286,21.90082121055
"Kampong Thom","2002",26,2007,2002.96153846154,16,0.000801663830217572,0.000709672597907155,0.000904496293265107,29.14106084,0.0056442635646963,5.6442635646963,27.8220568428572,6.4361458257
"Kampong Thom","2003",1,2007,2003,4,0.00108856573548588,0.000976063143492131,0.00121302886254386,27.0835812214286,4.520451942e-07,0.0004520451942,27.2404307428571,5.6442635646963
"Kampong Thom","2003",2,2007,2003.03846153846,10,0.0006953740631983,0.000617157640911877,0.000782614141579592,27.8276671642857,0.0001990460791851,0.1990460791851,27.3767970928571,0.0004520451942
"Kampong Thom","2003",3,2007,2003.07692307692,7,0.000649252839616031,0.000575804383225455,0.000731032056432211,28.1855553571429,2.32808651562e-05,0.0232808651562,27.6187863071429,0.1990460791851
"Kampong Thom","2003",4,2007,2003.11538461538,5,0.00103592770649019,0.00093126983121461,0.00115134538963344,29.7517259428571,0.024674549010406,24.674549010406,28.4313636857143,0.0232808651562
"Kampong Thom","2003",5,2007,2003.15384615385,7,0.000623743592507526,0.000554578324452983,0.000700772290435614,30.33645355,0.0373455,37.3455,29.14106084,24.674549010406
"Kampong Thom","2003",6,2007,2003.19230769231,8,0.00110680336839434,0.000997412522391995,0.00122735587572851,29.7641782785714,0.0365719183062,36.5719183062,27.0835812214286,37.3455
"Kampong Thom","2003",7,2007,2003.23076923077,15,0.000692804706247341,0.000617873617797587,0.00077619033582416,29.6395328,0.0675068,67.5068,27.8276671642857,36.5719183062
"Kampong Thom","2003",8,2007,2003.26923076923,11,0.00104307153908109,0.000939034313701076,0.0011579794037821,31.4175511285715,0.0201903,20.1903,28.1855553571429,67.5068
"Kampong Thom","2003",9,2007,2003.30769230769,4,0.00210438003973508,0.00190346907311399,0.00232567428397393,30.3099770714286,0.0653937,65.3937,29.7517259428571,20.1903
"Kampong Thom","2003",10,2007,2003.34615384615,22,0.0016563476617323,0.00147878238438293,0.00185459489063675,29.4568159214286,0.1042901,104.2901,30.33645355,65.3937
"Kampong Thom","2003",11,2007,2003.38461538462,38,0.00203592354123253,0.00181086568012804,0.00228802563833173,28.5501229142857,0.1323479,132.3479,29.7641782785714,104.2901
"Kampong Thom","2003",12,2007,2003.42307692308,39,0.00218835337725755,0.0019380282731231,0.00247009307748009,30.4302652857143,0.0403053,40.3053,29.6395328,132.3479
"Kampong Thom","2003",13,2007,2003.46153846154,72,0.00249075580379938,0.0021981613890259,0.00282119367577479,28.2633059857143,0.1005222,100.5222,31.4175511285715,40.3053
"Kampong Thom","2003",14,2007,2003.5,57,0.00221878381743719,0.00195089531786053,0.00252246771091888,28.24445255,0.0789331,78.9331,30.3099770714286,100.5222
"Kampong Thom","2003",15,2007,2003.53846153846,63,0.00278486994611922,0.00245237078545302,0.00316110293994003,27.8663757714286,0.1110631,111.0631,29.4568159214286,78.9331
"Kampong Thom","2003",16,2007,2003.57692307692,72,0.00240683549067762,0.00211628276955307,0.00273591759244128,28.3194561285715,0.1005143,100.5143,28.5501229142857,111.0631
"Kampong Thom","2003",17,2007,2003.61538461538,66,0.00233850102507253,0.00206594926827396,0.00264575119383881,27.6330996071429,0.1105773,110.5773,30.4302652857143,100.5143
"Kampong Thom","2003",18,2007,2003.65384615385,32,0.00170999662187503,0.00151412356319902,0.00193050374591643,27.6911739,0.1206973,120.6973,28.2633059857143,110.5773
"Kampong Thom","2003",19,2007,2003.69230769231,14,0.0017253048248269,0.0015343005643618,0.00193929840902171,27.2153885357143,0.1291574,129.1574,28.24445255,120.6973
"Kampong Thom","2003",20,2007,2003.73076923077,20,0.000836559257001524,0.000740508372807451,0.000944560112308727,27.3679356285714,0.1511704,151.1704,27.8663757714286,129.1574
"Kampong Thom","2003",21,2007,2003.76923076923,13,0.000994341481631188,0.000886475897691539,0.00111449067741437,27.1468742357143,0.1542121,154.2121,28.3194561285715,151.1704
"Kampong Thom","2003",22,2007,2003.80769230769,5,0.00142067642232249,0.00127826304661696,0.00157809653101542,26.9221934428572,0.0056475152295,5.6475152295,27.6330996071429,154.2121
"Kampong Thom","2003",23,2007,2003.84615384615,9,0.000779740825841918,0.000693542641647325,0.000875903466607647,27.0200795785714,0.0168257533144051,16.8257533144051,27.6911739,5.6475152295
"Kampong Thom","2003",24,2007,2003.88461538462,9,0.000897278698887251,0.000800740562158078,0.00100440828071757,27.6287806857143,0.0009151850273195,0.9151850273195,27.2153885357143,16.8257533144051
"Kampong Thom","2003",25,2007,2003.92307692308,4,0.00119039012818598,0.00107063863033508,0.00132255548865621,26.7551136357143,0.001256603516481,1.256603516481,27.3679356285714,0.9151850273195
"Kampong Thom","2003",26,2007,2003.96153846154,4,0.000801663830217572,0.000709672597907155,0.000904496293265107,25.39638396,0.0004080474197,0.4080474197,27.1468742357143,1.256603516481
"Kampong Thom","2004",1,2007,2004,3,0.00108856573548588,0.000976063143492131,0.00121302886254386,27.8754422285714,0.00091300114826867,0.91300114826867,26.9221934428572,0.4080474197
"Kampong Thom","2004",2,2007,2004.03846153846,2,0.0006953740631983,0.000617157640911877,0.000782614141579592,27.2029226,0.0044688,4.4688,27.0200795785714,0.91300114826867
"Kampong Thom","2004",3,2007,2004.07692307692,4,0.000649252839616031,0.000575804383225455,0.000731032056432211,28.4186336714286,0.001955737836498,1.955737836498,27.6287806857143,4.4688
"Kampong Thom","2004",4,2007,2004.11538461538,2,0.00103592770649019,0.00093126983121461,0.00115134538963344,27.0968971571428,0.0057498447034831,5.7498447034831,26.7551136357143,1.955737836498
"Kampong Thom","2004",5,2007,2004.15384615385,4,0.000623743592507526,0.000554578324452983,0.000700772290435614,29.2607784785715,0.007489,7.489,25.39638396,5.7498447034831
"Kampong Thom","2004",6,2007,2004.19230769231,3,0.00110680336839434,0.000997412522391995,0.00122735587572851,30.5601375214286,0.0384635160059,38.4635160059,27.8754422285714,7.489
"Kampong Thom","2004",7,2007,2004.23076923077,6,0.000692804706247341,0.000617873617797587,0.00077619033582416,30.5418400785715,0.0313197,31.3197,27.2029226,38.4635160059
"Kampong Thom","2004",8,2007,2004.26923076923,4,0.00104307153908109,0.000939034313701076,0.0011579794037821,30.7672525714286,0.0486846,48.6846,28.4186336714286,31.3197
"Kampong Thom","2004",9,2007,2004.30769230769,9,0.00210438003973508,0.00190346907311399,0.00232567428397393,30.3939053571429,0.0864106,86.4106,27.0968971571428,48.6846
"Kampong Thom","2004",10,2007,2004.34615384615,24,0.0016563476617323,0.00147878238438293,0.00185459489063675,29.4876393428572,0.0610113,61.0113,29.2607784785715,86.4106
"Kampong Thom","2004",11,2007,2004.38461538462,31,0.00203592354123253,0.00181086568012804,0.00228802563833173,29.48638745,0.0991849,99.1849,30.5601375214286,61.0113
"Kampong Thom","2004",12,2007,2004.42307692308,35,0.00218835337725755,0.0019380282731231,0.00247009307748009,26.97050575,0.2363422,236.3422,30.5418400785715,99.1849
"Kampong Thom","2004",13,2007,2004.46153846154,47,0.00249075580379938,0.0021981613890259,0.00282119367577479,28.5455847357143,0.0226338,22.6338,30.7672525714286,236.3422
"Kampong Thom","2004",14,2007,2004.5,54,0.00221878381743719,0.00195089531786053,0.00252246771091888,28.5737506285715,0.0604127,60.4127,30.3939053571429,22.6338
"Kampong Thom","2004",15,2007,2004.53846153846,44,0.00278486994611922,0.00245237078545302,0.00316110293994003,27.5679431642857,0.1201914,120.1914,29.4876393428572,60.4127
"Kampong Thom","2004",16,2007,2004.57692307692,44,0.00240683549067762,0.00211628276955307,0.00273591759244128,27.1138199714286,0.1487985,148.7985,29.48638745,120.1914
"Kampong Thom","2004",17,2007,2004.61538461538,38,0.00233850102507253,0.00206594926827396,0.00264575119383881,27.9593607357143,0.1172974,117.2974,26.97050575,148.7985
"Kampong Thom","2004",18,2007,2004.65384615385,22,0.00170999662187503,0.00151412356319902,0.00193050374591643,27.9864820785714,0.0897414,89.7414,28.5455847357143,117.2974
"Kampong Thom","2004",19,2007,2004.69230769231,15,0.0017253048248269,0.0015343005643618,0.00193929840902171,27.0187576357143,0.1301455,130.1455,28.5737506285715,89.7414
"Kampong Thom","2004",20,2007,2004.73076923077,10,0.000836559257001524,0.000740508372807451,0.000944560112308727,27.4748207714286,0.0970202,97.0202,27.5679431642857,130.1455
"Kampong Thom","2004",21,2007,2004.76923076923,4,0.000994341481631188,0.000886475897691539,0.00111449067741437,26.8719024,0.0250827,25.0827,27.1138199714286,97.0202
"Kampong Thom","2004",22,2007,2004.80769230769,6,0.00142067642232249,0.00127826304661696,0.00157809653101542,27.4730273571429,0.00234938855617,2.34938855617,27.9593607357143,25.0827
"Kampong Thom","2004",23,2007,2004.84615384615,6,0.000779740825841918,0.000693542641647325,0.000875903466607647,29.1402315714286,0.0023789915627,2.3789915627,27.9864820785714,2.34938855617
"Kampong Thom","2004",24,2007,2004.88461538462,2,0.000897278698887251,0.000800740562158078,0.00100440828071757,26.9573212857143,0.0243176232742854,24.3176232742854,27.0187576357143,2.3789915627
"Kampong Thom","2004",25,2007,2004.92307692308,2,0.00119039012818598,0.00107063863033508,0.00132255548865621,25.9950294142857,6.67862091782e-05,0.0667862091782,27.4748207714286,24.3176232742854
"Kampong Thom","2004",26,2007,2004.96153846154,2,0.000801663830217572,0.000709672597907155,0.000904496293265107,24.9587303733334,2.024879592e-07,0.0002024879592,26.8719024,0.0667862091782
"Kampong Thom","2005",1,2007,2005,8,0.00108856573548588,0.000976063143492131,0.00121302886254386,25.0310772785714,0.0003012652371442,0.3012652371442,27.4730273571429,0.0002024879592
"Kampong Thom","2005",2,2007,2005.03846153846,8,0.0006953740631983,0.000617157640911877,0.000782614141579592,26.6878978,0.00017047850717795,0.17047850717795,29.1402315714286,0.3012652371442
"Kampong Thom","2005",3,2007,2005.07692307692,3,0.000649252839616031,0.000575804383225455,0.000731032056432211,28.5906152857143,0.0005612348020831,0.5612348020831,26.9573212857143,0.17047850717795
"Kampong Thom","2005",4,2007,2005.11538461538,3,0.00103592770649019,0.00093126983121461,0.00115134538963344,30.0040772928572,0.000907574752724,0.907574752724,25.9950294142857,0.5612348020831
"Kampong Thom","2005",5,2007,2005.15384615385,5,0.000623743592507526,0.000554578324452983,0.000700772290435614,28.7069595857143,0.0041112767543022,4.1112767543022,24.9587303733334,0.907574752724
"Kampong Thom","2005",6,2007,2005.19230769231,2,0.00110680336839434,0.000997412522391995,0.00122735587572851,30.8902609857143,0.0157446,15.7446,25.0310772785714,4.1112767543022
"Kampong Thom","2005",7,2007,2005.23076923077,6,0.000692804706247341,0.000617873617797587,0.00077619033582416,31.33655775,0.0261059,26.1059,26.6878978,15.7446
"Kampong Thom","2005",8,2007,2005.26923076923,5,0.00104307153908109,0.000939034313701076,0.0011579794037821,30.5076797571429,0.0292212,29.2212,28.5906152857143,26.1059
"Kampong Thom","2005",9,2007,2005.30769230769,10,0.00210438003973508,0.00190346907311399,0.00232567428397393,31.4038036857143,0.0348939,34.8939,30.0040772928572,29.2212
"Kampong Thom","2005",10,2007,2005.34615384615,18,0.0016563476617323,0.00147878238438293,0.00185459489063675,29.3412776285714,0.0931524,93.1524,28.7069595857143,34.8939
"Kampong Thom","2005",11,2007,2005.38461538462,13,0.00203592354123253,0.00181086568012804,0.00228802563833173,29.1109879571429,0.0863457,86.3457,30.8902609857143,93.1524
"Kampong Thom","2005",12,2007,2005.42307692308,26,0.00218835337725755,0.0019380282731231,0.00247009307748009,29.5121326642857,0.0578388,57.8388,31.33655775,86.3457
"Kampong Thom","2005",13,2007,2005.46153846154,29,0.00249075580379938,0.0021981613890259,0.00282119367577479,28.6728066857143,0.0801178,80.1178,30.5076797571429,57.8388
"Kampong Thom","2005",14,2007,2005.5,67,0.00221878381743719,0.00195089531786053,0.00252246771091888,27.3171786,0.1452303,145.2303,31.4038036857143,80.1178
"Kampong Thom","2005",15,2007,2005.53846153846,81,0.00278486994611922,0.00245237078545302,0.00316110293994003,27.9871196428572,0.0813641,81.3641,29.3412776285714,145.2303
"Kampong Thom","2005",16,2007,2005.57692307692,97,0.00240683549067762,0.00211628276955307,0.00273591759244128,27.4897297071429,0.0887518,88.7518,29.1109879571429,81.3641
"Kampong Thom","2005",17,2007,2005.61538461538,65,0.00233850102507253,0.00206594926827396,0.00264575119383881,27.9885666071429,0.05737,57.37,29.5121326642857,88.7518
"Kampong Thom","2005",18,2007,2005.65384615385,45,0.00170999662187503,0.00151412356319902,0.00193050374591643,27.5599852571429,0.1272786,127.2786,28.6728066857143,57.37
