"provname","year","biweek","time","cases","births","pop","precip_mm","temp_C"
"Pailin",2015,14,2015.5,5,73.1717036912776,81056.6201397087,87.1536,27.9135791142857
"Pailin",2015,15,2015.53846153846,5,73.1735913719502,81106.6942355136,59.8457,26.6071171857143
"Pailin",2015,16,2015.57692307692,6,73.1754790526228,81156.7683313185,139.2644,26.4663053285715
"Pailin",2015,17,2015.61538461538,7,73.1773667332954,81206.8424271233,91.6333,27.3617654714286
"Pailin",2015,18,2015.65384615385,5,73.1792544139681,81256.9165229282,117.4321,26.8988334214286
"Pailin",2015,19,2015.69230769231,7,73.1811420946407,81306.990618733,234.2531,26.2530984714286
"Pailin",2015,20,2015.73076923077,4,73.180556703751,81357.0647145379,117.6086,26.5454593928571
"Pailin",2015,21,2015.76923076923,3,73.1798258380636,81407.1388103428,75.7148,26.5736983214286
"Pailin",2015,22,2015.80769230769,5,73.1790949723761,81457.2129061477,15.4582,27.07997815
"Pailin",2015,23,2015.84615384615,5,73.1783641066887,81507.2870019525,38.5518,26.9417420285715
"Pailin",2015,24,2015.88461538462,2,73.1776332410012,81557.3610977574,6.9172836707,27.6389654785714
"Pailin",2015,25,2015.92307692308,4,73.1769023753138,81607.4351935623,5.9213333581,27.4581413857143
"Pailin",2015,26,2015.96153846154,2,73.1761715096263,81657.5092893671,2.8322894069673,25.9897067666667
"Pailin",2016,1,2016,2,73.1754406439389,81707.2734832961,16.65622946154,26.1621032
"Pailin",2016,2,2016.03846153846,2,73.1747097782514,81756.9269979838,45.375202327414,25.1646275928572
"Pailin",2016,3,2016.07692307692,2,73.173978912564,81806.5805126714,3.6108289549082,24.8030589928572
"Pailin",2016,4,2016.11538461538,2,73.1732480468765,81856.234027359,3.626607301171,27.7415883071429
"Pailin",2016,5,2016.15384615385,2,73.172517181189,81905.8875420467,1.5914868605,27.8600112
"Pailin",2016,6,2016.19230769231,2,73.1717863155016,81955.5410567343,7.237311975,29.4222699571429
"Pailin",2016,7,2016.23076923077,2,73.1710554498141,82005.1945714219,31.7709046022,28.4814850357143
"Pailin",2016,8,2016.26923076923,2,73.1703245841267,82054.8480861095,10.2278,30.0553186285715
"Pailin",2016,9,2016.30769230769,2,73.1695937184392,82104.5016007972,27.9148,29.9588503714286
"Pailin",2016,10,2016.34615384615,2,73.1688628527518,82154.1551154848,72.8722,29.3758004571429
"Pailin",2016,11,2016.38461538462,2,73.1681319870643,82203.8086301724,94.0379,28.3436777928572
"Pailin",2016,12,2016.42307692308,2,73.1674011213769,82253.46214486,46.2989,28.4769820428572
"Pailin",2016,13,2016.46153846154,2,73.1666702556894,82303.1156595477,172.8176,26.5253695857143
"Pailin",2016,14,2016.5,2,73.165939390002,82352.7691742353,107.9355,26.2765039714286
"Pailin",2016,15,2016.53846153846,2,73.1652085243145,82402.4226889229,79.4308,27.2640004071429
"Pailin",2016,16,2016.57692307692,2,73.164477658627,82452.0762036105,128.742,26.7958615785715
"Pailin",2016,17,2016.61538461538,3,73.1637467929396,82501.7297182982,76.7164,27.5565622928572
"Pailin",2016,18,2016.65384615385,3,73.1630159272521,82551.3832329858,95.645,27.1648725571429
"Pailin",2016,19,2016.69230769231,2,73.1622850615647,82601.0367476734,178.5033,26.1300959071429
"Pailin",2016,20,2016.73076923077,2,73.1615541958772,82650.6902623611,141.9333,26.3956303571429
"Pailin",2016,21,2016.76923076923,2,73.1586221494009,82700.3437770487,105.9713,26.4982355428572
"Pailin",2016,22,2016.80769230769,3,73.1539291582936,82749.9972917363,111.2642,26.0147692357143
"Pailin",2016,23,2016.84615384615,2,73.1492361671862,82799.6508064239,44.0855214403,26.63195515
"Pailin",2016,24,2016.88461538462,2,73.1445431760789,82849.3043211116,35.54247027895,26.0234115214286
"Pailin",2016,25,2016.92307692308,4,73.1398501849715,82898.9578357992,24.9274628888151,24.9187052928572
"Pailin",2016,26,2016.96153846154,2,73.1351571938642,82948.6113504868,5.4329184571641,24.8280038533334
"Pailin",2017,1,2017,2,73.1304642027568,82997.9875800548,42.726862387,25.9602537571429
"Pailin",2017,2,2017.03846153846,2,73.1257712116494,83047.2898669241,15.4617008379281,25.6568148714286
"Pailin",2017,3,2017.07692307692,2,73.1210782205421,83096.5921537935,3.4037741057531,25.5344401714286
"Pailin",2017,4,2017.11538461538,2,73.1163852294347,83145.8944406629,22.2926447034831,25.7888429
"Pailin",2017,5,2017.15384615385,2,73.1116922383274,83195.1967275323,6.1985731808,27.5428292785714
"Pailin",2017,6,2017.19230769231,2,73.10699924722,83244.4990144016,71.4638,27.5546774428572
"Pailin",2017,7,2017.23076923077,2,73.1023062561127,83293.801301271,107.2882,26.1098088571429
"Pailin",2017,8,2017.26923076923,2,73.0976132650053,83343.1035881404,23.9549,28.0628176428572
"Pailin",2017,9,2017.30769230769,2,73.0929202738979,83392.4058750097,65.4018,27.8089012785715
"Pailin",2017,10,2017.34615384615,2,73.0882272827906,83441.7081618791,115.1122,27.2054884285715
"Pailin",2017,11,2017.38461538462,2,73.0835342916832,83491.0104487485,120.1319,27.3664594142857
"Pailin",2017,12,2017.42307692308,2,73.0788413005759,83540.3127356178,54.0851,27.4074612
"Pailin",2017,13,2017.46153846154,2,73.0741483094685,83589.6150224872,110.9873,26.9180640142857
"Pailin",2017,14,2017.5,2,73.0694553183612,83638.9173093566,125.6379,26.3841900785715
"Pailin",2017,15,2017.53846153846,2,73.0647623272538,83688.219596226,120.8267,26.3112294214286
"Pailin",2017,16,2017.57692307692,2,73.0600693361464,83737.5218830953,63.9979,27.6214604357143
"Pailin",2017,17,2017.61538461538,2,73.0553763450391,83786.8241699647,122.0148,26.7924640857143
"Pailin",2017,18,2017.65384615385,2,73.0506833539317,83836.1264568341,89.3272,27.1534115428572
"Pailin",2017,19,2017.69230769231,2,73.0459903628244,83885.4287437035,91.0684,26.7655831285714
"Pailin",2017,20,2017.73076923077,2,73.041297371717,83934.7310305728,156.7836,26.2459929
"Pailin",2017,21,2017.76923076923,2,73.0366043806096,83984.0333174422,118.4425,26.9354554928572
"Pailin",2017,22,2017.80769230769,3,73.0311675282004,84033.3356043116,25.441044703484,25.9700135285714
"Pailin",2017,23,2017.84615384615,2,73.0220113692819,84082.6378911809,43.8878,25.6836930071429
"Pailin",2017,24,2017.88461538462,2,73.0128552103633,84131.9401780503,46.28426575927,25.4119219
"Pailin",2017,25,2017.92307692308,2,73.0036990514448,84181.2424649197,5.9164447034831,25.8253520071429
"Pailin",2017,26,2017.96153846154,2,72.9945428925262,84230.544751789,10.3370239436451,23.0961493733333
"Pailin",2018,1,2018,2,72.9853867336077,84279.3789625919,30.2034474247793,24.8802457357143
"Pailin",2018,2,2018.03846153846,2,72.9762305746891,84328.1254091322,32.14375325588,26.6050226571429
"Pailin",2018,3,2018.07692307692,2,72.9670744157706,84376.8718556726,12.8144632063671,24.4317345214286
"Pailin",2018,4,2018.11538461538,2,72.957918256852,84425.618302213,30.793391857025,26.84749275
"Pailin",2018,5,2018.15384615385,2,72.9487620979334,84474.3647487533,31.7647,27.0068600785714
"Pailin",2018,6,2018.19230769231,2,72.9396059390149,84523.1111952937,46.0026562405,27.1803844285715
"Pailin",2018,7,2018.23076923077,2,72.9304497800963,84571.8576418341,78.7127,26.3303846214286
"Pailin",2018,8,2018.26923076923,2,72.9212936211778,84620.6040883744,49.7661,27.7502304642857
"Pailin",2018,9,2018.30769230769,2,72.9121374622592,84669.3505349148,85.0938,27.07979605
"Pailin",2018,10,2018.34615384615,2,72.9029813033407,84718.0969814552,75.7283,27.4357747785714
"Pailin",2018,11,2018.38461538462,2,72.8938251444221,84766.8434279955,125.0516,27.1251279357143
"Pailin",2018,12,2018.42307692308,3,72.8846689855036,84815.5898745359,109.0343,27.1042653357143
"Pailin",2018,13,2018.46153846154,2,72.875512826585,84864.3363210763,50.7622,27.0048072
"Pailin",2018,14,2018.5,12,72.8663566676665,84913.0827676166,120.1587,26.6934234428572
"Pailin",2018,15,2018.53846153846,7,72.8572005087479,84961.829214157,98.4209,26.9750251571429
"Pailin",2018,16,2018.57692307692,5,72.8480443498294,85010.5756606974,151.9381,26.32843335
"Pailin",2018,17,2018.61538461538,9,72.8388881909108,85059.3221072377,110.5643,26.3192497285714
"Pailin",2018,18,2018.65384615385,6,72.8297320319923,85108.0685537781,81.98,26.3434167857143
"Pailin",2018,19,2018.69230769231,3,72.8205758730737,85156.8150003185,118.0151,26.0938930785715
"Pailin",2018,20,2018.73076923077,5,72.8114197141552,85205.5614468588,99.9721,26.5888050071429
"Pailin",2018,21,2018.76923076923,4,72.8022635552366,85254.3078933992,105.2854,26.9259786857143
"Pailin",2018,22,2018.80769230769,3,72.793107396318,85303.0543399396,28.30419204399,26.1958904
"Pailin",2018,23,2018.84615384615,6,72.7839512373995,85351.8007864799,14.996344653784,27.1277780714286
"Pailin",2018,24,2018.88461538462,13,72.7714858940561,85400.5472330203,6.39729988879,26.5133949714286
"Pailin",2018,25,2018.92307692308,9,72.7580750694485,85449.2936795606,19.545678292738,27.1371278071429
"Pailin",2018,26,2018.96153846154,2,72.7446642448409,85498.040126101,4.14546150994,27.2142655933334
"Pailin",2019,1,2019,13,72.7312534202333,85546.1270332276,6.0293070382,26.9432033928572
"Pailin",2019,2,2019.03846153846,6,72.7178425956257,85594.1363474819,0.0505521599931,26.69526495
"Pailin",2019,3,2019.07692307692,8,72.7044317710181,85642.1456617363,4.1976476241,28.4617106214286
"Pailin",2019,4,2019.11538461538,6,72.6910209464105,85690.1549759907,9.3563985703,28.3053966428571
"Pailin",2019,5,2019.15384615385,4,72.6776101218029,85738.164290245,4.6473909041,28.3387133571429
"Pailin",2019,6,2019.19230769231,8,72.6641992971953,85786.1736044994,60.58750833616,28.3554050357143
"Pailin",2019,7,2019.23076923077,10,72.6507884725877,85834.1829187538,67.0764,27.5146092285714
"Pailin",2019,8,2019.26923076923,7,72.6373776479801,85882.1922330081,28.1595,29.2401513
"Pailin",2019,9,2019.30769230769,29,72.6239668233725,85930.2015472625,34.8255,29.4857105714286
"Pailin",2019,10,2019.34615384615,54,72.6105559987649,85978.2108615168,98.0188,27.8872315214286
"Pailin",2019,11,2019.38461538462,52,72.5971451741573,86026.2201757712,35.3588,28.0668288571429
"Pailin",2019,12,2019.42307692308,18,72.5837343495497,86074.2294900256,95.5871,27.5697088214286
"Pailin",2019,13,2019.46153846154,61,72.5703235249421,86122.2388042799,59.6098,27.5545723357143
"Pailin",2019,14,2019.5,54,72.5569127003345,86170.2481185343,71.7791,26.9871254642857
"Pailin",2019,15,2019.53846153846,54,72.5435018757268,86218.2574327886,79.7345,27.3091973714286
"Pailin",2019,16,2019.57692307692,27,72.5300910511192,86266.266747043,95.1633,27.1477070285715
"Pailin",2019,17,2019.61538461538,13,72.5166802265116,86314.2760612974,79.1437,27.2688373857143
"Pailin",2019,18,2019.65384615385,25,72.503269401904,86362.2853755517,149.8668,26.3447477428572
"Pailin",2019,19,2019.69230769231,4,72.4898585772964,86410.2946898061,171.2404,26.0709349714286
"Pailin",2019,20,2019.73076923077,11,72.4764477526888,86458.3040040604,56.9619,26.8264670428572
"Pailin",2019,21,2019.76923076923,16,72.4630369280812,86506.3133183148,36.4106,26.8812381142857
"Pailin",2019,22,2019.80769230769,21,72.4496261034736,86554.3226325692,22.65,26.9484939
"Pailin",2019,23,2019.84615384615,10,72.436215278866,86602.3319468235,8.4457865097,26.3490017785714
"Pailin",2019,24,2019.88461538462,9,72.4228044542584,86650.3412610779,2.13304038581,26.8428755571429
"Pailin",2019,25,2019.92307692308,7,72.4295890225971,86698.3505753323,-4.4703483e-05,23.1115327857143
"Pailin",2019,26,2019.96153846154,4,72.4681092084227,86746.3598895866,0.77362141454,26.8421448733333
"Phnom Penh",2002,1,2002,15,1266.97064019352,1229471.7517647,0.0028316253831,25.7677674857143
"Phnom Penh",2002,2,2002.03846153846,28,1267.21602060517,1230359.06762649,0.48068383219,29.0434789642857
"Phnom Penh",2002,3,2002.07692307692,23,1267.46140101681,1231246.38348827,0.245262007203,28.5223495785714
"Phnom Penh",2002,4,2002.11538461538,21,1267.70678142845,1232133.69935006,0.802519209488,29.31282655
"Phnom Penh",2002,5,2002.15384615385,12,1267.9521618401,1233021.01521184,6.3607374937451,29.8575110785715
"Phnom Penh",2002,6,2002.19230769231,17,1268.19754225174,1233908.33107363,10.2295314616171,31.6972255
"Phnom Penh",2002,7,2002.23076923077,38,1268.44292266338,1234795.64693541,27.2031290156,31.2715318857143
"Phnom Penh",2002,8,2002.26923076923,44,1268.68830307503,1235682.9627972,25.688,30.7251231142857
"Phnom Penh",2002,9,2002.30769230769,29,1268.93368348667,1236570.27865899,31.948,31.8084975571429
"Phnom Penh",2002,10,2002.34615384615,23,1269.17906389831,1237457.59452077,31.692,30.7832833857143
"Phnom Penh",2002,11,2002.38461538462,45,1269.42444430996,1238344.91038256,62.6749,30.2258895071429
"Phnom Penh",2002,12,2002.42307692308,67,1269.6698247216,1239232.22624434,59.6003,30.3449863071429
"Phnom Penh",2002,13,2002.46153846154,90,1269.91520513324,1240119.54210613,88.839,28.5140704785715
"Phnom Penh",2002,14,2002.5,101,1270.16058554489,1241006.85796792,13.0698,30.0739074285714
"Phnom Penh",2002,15,2002.53846153846,130,1270.40596595653,1241894.1738297,27.3606,30.2378726285714
"Phnom Penh",2002,16,2002.57692307692,102,1270.65134636817,1242781.48969149,52.7603,29.1416640785715
"Phnom Penh",2002,17,2002.61538461538,63,1270.89672677982,1243668.80555327,96.7476,27.1648751500001
"Phnom Penh",2002,18,2002.65384615385,99,1271.14210719146,1244556.12141506,90.8846,28.3674257928571
"Phnom Penh",2002,19,2002.69230769231,124,1271.3874876031,1245443.43727684,107.4841,27.5289043857143
"Phnom Penh",2002,20,2002.73076923077,125,1271.63286801475,1246330.75313863,109.0024,28.1178783071429
"Phnom Penh",2002,21,2002.76923076923,155,1271.87824842639,1247218.06900042,42.763762947175,28.4447432571429
"Phnom Penh",2002,22,2002.80769230769,135,1272.12362883803,1248105.3848622,108.6051,27.56033675
"Phnom Penh",2002,23,2002.84615384615,92,1272.36900924967,1248992.70072399,44.5697495246,27.7387355
"Phnom Penh",2002,24,2002.88461538462,100,1272.61438966132,1249880.01658577,45.8091,27.7155273857143
"Phnom Penh",2002,25,2002.92307692308,126,1272.85977007296,1250767.33244756,13.65338951725,28.1133418857143
"Phnom Penh",2002,26,2002.96153846154,124,1273.1051504846,1251654.64830935,9.5027,29.0927839733334
"Phnom Penh",2003,1,2003,96,1273.35053089625,1252539.17870198,0.0005290247189,27.8944423357143
"Phnom Penh",2003,2,2003.03846153846,72,1273.59591130789,1253373.57064991,0.4578314323431,28.61931785
"Phnom Penh",2003,3,2003.07692307692,52,1273.9649882545,1254207.96259783,0.5545198398362,28.7004217285714
"Phnom Penh",2003,4,2003.11538461538,39,1274.41278117789,1255042.35454576,0.775617627038,30.6624483142857
"Phnom Penh",2003,5,2003.15384615385,38,1274.86057410129,1255876.74649369,18.5900791918,31.0280469714286
"Phnom Penh",2003,6,2003.19230769231,25,1275.30836702469,1256711.13844161,53.61,30.2781226642857
"Phnom Penh",2003,7,2003.23076923077,20,1275.75615994809,1257545.53038954,19.46857257247,30.8825931428572
"Phnom Penh",2003,8,2003.26923076923,31,1276.20395287149,1258379.92233746,21.0376529717903,32.3184643357143
"Phnom Penh",2003,9,2003.30769230769,40,1276.65174579489,1259214.31428539,48.7878,31.0131485928572
"Phnom Penh",2003,10,2003.34615384615,36,1277.09953871829,1260048.70623332,88.3141,29.5513807142858
"Phnom Penh",2003,11,2003.38461538462,36,1277.54733164168,1260883.09818124,95.3246,29.1335765928571
"Phnom Penh",2003,12,2003.42307692308,57,1277.99512456508,1261717.49012917,14.7101,31.0792127714286
"Phnom Penh",2003,13,2003.46153846154,57,1278.44291748848,1262551.88207709,119.5642,29.04717905
"Phnom Penh",2003,14,2003.5,89,1278.89071041188,1263386.27402502,74.3984,28.4552877642857
"Phnom Penh",2003,15,2003.53846153846,93,1279.33850333528,1264220.66597295,129.9968,27.9339976142857
"Phnom Penh",2003,16,2003.57692307692,115,1279.78629625868,1265055.05792087,75.1657,28.7491181
"Phnom Penh",2003,17,2003.61538461538,108,1280.23408918208,1265889.4498688,73.3629,28.1087925928572
"Phnom Penh",2003,18,2003.65384615385,88,1280.68188210547,1266723.84181673,97.5459,28.1847086285715
"Phnom Penh",2003,19,2003.69230769231,77,1281.12967502887,1267558.23376465,106.4978,27.4764520642858
"Phnom Penh",2003,20,2003.73076923077,80,1281.57746795227,1268392.62571258,183.0118,27.6309158071429
"Phnom Penh",2003,21,2003.76923076923,52,1282.02526087567,1269227.0176605,191.1517,27.0569616357143
"Phnom Penh",2003,22,2003.80769230769,90,1282.47305379907,1270061.40960843,33.612299042056,26.9676330857143
"Phnom Penh",2003,23,2003.84615384615,64,1282.92084672247,1270895.80155636,37.1792127939651,27.0842862928571
"Phnom Penh",2003,24,2003.88461538462,93,1283.36863964587,1271730.19350428,0.7894142692692,27.6915041642857
"Phnom Penh",2003,25,2003.92307692308,64,1283.81643256926,1272564.58545221,2.703159216821,26.9949091785714
"Phnom Penh",2003,26,2003.96153846154,53,1284.26422549266,1273398.97740013,2.466242840838,25.9822765333333
"Phnom Penh",2004,1,2004,50,1284.71201841606,1274230.09336616,1.46743283811167,28.0952784714286
"Phnom Penh",2004,2,2004.03846153846,47,1285.15981133946,1275033.36348598,5.0048010946887,27.5202685214286
"Phnom Penh",2004,3,2004.07692307692,39,1285.60760426286,1275836.63360581,0.8851509996111,28.7402818857143
"Phnom Penh",2004,4,2004.11538461538,41,1286.08857779978,1276639.90372564,0.7416447034831,27.5302502428572
"Phnom Penh",2004,5,2004.15384615385,31,1286.68568348402,1277443.17384547,3.64337296905,29.6781972285714
"Phnom Penh",2004,6,2004.19230769231,25,1287.28278916826,1278246.4439653,13.6263732654741,30.6398833571429
"Phnom Penh",2004,7,2004.23076923077,24,1287.8798948525,1279049.71408512,22.9355151202,31.0855872714286
"Phnom Penh",2004,8,2004.26923076923,19,1288.47700053674,1279852.98420495,24.3576441578,31.8383559714286
"Phnom Penh",2004,9,2004.30769230769,24,1289.07410622098,1280656.25432478,65.0917,30.9828561428571
"Phnom Penh",2004,10,2004.34615384615,26,1289.67121190522,1281459.52444461,54.0234,29.8569076571429
"Phnom Penh",2004,11,2004.38461538462,24,1290.26831758946,1282262.79456444,73.5807,30.3320944142857
"Phnom Penh",2004,12,2004.42307692308,31,1290.8654232737,1283066.06468426,148.2697,27.4009432785714
"Phnom Penh",2004,13,2004.46153846154,37,1291.46252895794,1283869.33480409,26.6296,29.1655070214286
"Phnom Penh",2004,14,2004.5,81,1292.05963464217,1284672.60492392,59.3669,29.1137926285714
"Phnom Penh",2004,15,2004.53846153846,119,1292.65674032641,1285475.87504375,64.4496,28.1842629571429
"Phnom Penh",2004,16,2004.57692307692,97,1293.25384601065,1286279.14516358,82.1618,27.3913055857143
"Phnom Penh",2004,17,2004.61538461538,134,1293.85095169489,1287082.4152834,59.329,28.4766352285715
"Phnom Penh",2004,18,2004.65384615385,152,1294.44805737913,1287885.68540323,61.019,28.7905447857143
"Phnom Penh",2004,19,2004.69230769231,140,1295.04516306337,1288688.95552306,141.9723,27.6287602142858
"Phnom Penh",2004,20,2004.73076923077,131,1295.64226874761,1289492.22564289,112.1695,27.3831162642857
"Phnom Penh",2004,21,2004.76923076923,96,1296.23937443185,1290295.49576272,30.8283,27.3013698642857
"Phnom Penh",2004,22,2004.80769230769,95,1296.83648011609,1291098.76588254,2.14374838028,28.2436931
"Phnom Penh",2004,23,2004.84615384615,93,1297.43358580033,1291902.03600237,7.2591,29.2675430428571
"Phnom Penh",2004,24,2004.88461538462,62,1298.03069148457,1292705.3061222,12.9705322389481,28.2185011142857
"Phnom Penh",2004,25,2004.92307692308,50,1298.62779716881,1293508.57624203,0.1971912696113,27.5324140142857
"Phnom Penh",2004,26,2004.96153846154,49,1299.22490285305,1294311.84636186,0.0010680819651,25.8602088866667
"Phnom Penh",2005,1,2005,31,1299.82200853729,1295113.0515034,5.2931897905442,25.7500020571429
"Phnom Penh",2005,2,2005.03846153846,20,1300.41911422153,1295903.24342742,0.725626023422,27.0307431357143
"Phnom Penh",2005,3,2005.07692307692,9,1301.01621990577,1296693.43535145,0.1356278498881,28.6261861857143
"Phnom Penh",2005,4,2005.11538461538,14,1301.61332559001,1297483.62727547,0.71535496865,29.9501811785714
"Phnom Penh",2005,5,2005.15384615385,19,1302.21043127425,1298273.8191995,2.6582732558351,28.9224899285715
"Phnom Penh",2005,6,2005.19230769231,19,1302.86649804704,1299064.01112352,10.005518497085,30.7446399785715
"Phnom Penh",2005,7,2005.23076923077,17,1303.53435703755,1299854.20304754,5.4958795513,31.8916501642857
"Phnom Penh",2005,8,2005.26923076923,8,1304.20221602806,1300644.39497157,16.981573173,31.4939510071429
"Phnom Penh",2005,9,2005.30769230769,10,1304.87007501856,1301434.58689559,30.6427817484,31.7332902285714
"Phnom Penh",2005,10,2005.34615384615,6,1305.53793400907,1302224.77881962,74.5908,30.0390749571429
"Phnom Penh",2005,11,2005.38461538462,20,1306.20579299957,1303014.97074364,63.4313,29.9900459714286
"Phnom Penh",2005,12,2005.42307692308,14,1306.87365199008,1303805.16266767,50.6682,30.2181041928571
"Phnom Penh",2005,13,2005.46153846154,26,1307.54151098058,1304595.35459169,72.5741,29.2723549857143
"Phnom Penh",2005,14,2005.5,40,1308.20936997109,1305385.54651572,107.8353,27.7074342285715
"Phnom Penh",2005,15,2005.53846153846,55,1308.87722896159,1306175.73843974,62.78,28.3263297
"Phnom Penh",2005,16,2005.57692307692,61,1309.5450879521,1306965.93036376,71.2593,27.8109589
"Phnom Penh",2005,17,2005.61538461538,87,1310.2129469426,1307756.12228779,63.7091,28.3338737928572
"Phnom Penh",2005,18,2005.65384615385,90,1310.88080593311,1308546.31421181,98.0046,28.0769027714286
"Phnom Penh",2005,19,2005.69230769231,85,1311.54866492361,1309336.50613584,80.1891,27.6459809214286
"Phnom Penh",2005,20,2005.73076923077,77,1312.21652391412,1310126.69805986,113.9171,27.8746503642857
"Phnom Penh",2005,21,2005.76923076923,101,1312.88438290462,1310916.88998389,86.5072,27.7574509285714
"Phnom Penh",2005,22,2005.80769230769,86,1313.55224189513,1311707.08190791,111.4401,27.4226572571429
"Phnom Penh",2005,23,2005.84615384615,87,1314.22010088563,1312497.27383193,73.9971,27.6722794571429
"Phnom Penh",2005,24,2005.88461538462,56,1314.88795987614,1313287.46575596,23.821187192938,26.4554158785714
"Phnom Penh",2005,25,2005.92307692308,44,1315.55581886664,1314077.65767998,28.629760773338,26.2171870571429
"Phnom Penh",2005,26,2005.96153846154,54,1316.22367785715,1314867.84960401,5.38701494166757,25.5397162066667
"Phnom Penh",2006,1,2006,24,1316.89153684765,1315656.00710628,2.6016179532301,28.2194595285715
"Phnom Penh",2006,2,2006.03846153846,32,1317.55939583816,1316436.53552698,2.9481957726451,28.5444181642857
"Phnom Penh",2006,3,2006.07692307692,24,1318.22725482866,1317217.06394768,1.955724885212,28.8439461714286
"Phnom Penh",2006,4,2006.11538461538,27,1318.89511381917,1317997.59236838,18.1483941353451,29.1813600714286
"Phnom Penh",2006,5,2006.15384615385,29,1319.56297280967,1318778.12078908,8.07913951336,29.5583682714286
"Phnom Penh",2006,6,2006.19230769231,35,1320.23083180018,1319558.64920978,51.8944278977,29.1082923214286
"Phnom Penh",2006,7,2006.23076923077,28,1320.88926771067,1320339.17763048,46.8683,29.4749997214286
"Phnom Penh",2006,8,2006.26923076923,36,1321.53592477114,1321119.70605118,21.7768,30.4144082571429
"Phnom Penh",2006,9,2006.30769230769,52,1322.18258183162,1321900.23447188,68.4947,30.3773679428572
"Phnom Penh",2006,10,2006.34615384615,47,1322.82923889209,1322680.76289258,64.7486885004,29.2914560428571
"Phnom Penh",2006,11,2006.38461538462,66,1323.47589595257,1323461.29131328,63.555,29.0141399285715
"Phnom Penh",2006,12,2006.42307692308,74,1324.12255301304,1324241.81973398,65.6508,29.2468586785715
"Phnom Penh",2006,13,2006.46153846154,91,1324.76921007352,1325022.34815468,97.3773,27.8597855357143
"Phnom Penh",2006,14,2006.5,110,1325.41586713399,1325802.87657538,45.1423,28.6101318285715
"Phnom Penh",2006,15,2006.53846153846,147,1326.06252419447,1326583.40499608,35.082,28.5189851857143
"Phnom Penh",2006,16,2006.57692307692,179,1326.70918125494,1327363.93341678,61.8745,28.0972495428572
"Phnom Penh",2006,17,2006.61538461538,224,1327.35583831542,1328144.46183748,126.2664,27.7922761142858
"Phnom Penh",2006,18,2006.65384615385,258,1328.00249537589,1328924.99025818,91.1137,28.20699505
"Phnom Penh",2006,19,2006.69230769231,186,1328.64915243637,1329705.51867888,158.0258,27.3239138785714
"Phnom Penh",2006,20,2006.73076923077,246,1329.29580949685,1330486.04709958,128.3371,26.9806908
"Phnom Penh",2006,21,2006.76923076923,117,1329.94246655732,1331266.57552027,98.0574,27.3796489428572
"Phnom Penh",2006,22,2006.80769230769,135,1330.58912361779,1332047.10394097,13.4853348184,28.0768034428572
"Phnom Penh",2006,23,2006.84615384615,173,1331.23578067827,1332827.63236167,13.39901617377,28.2815095357143
"Phnom Penh",2006,24,2006.88461538462,164,1331.88243773875,1333608.16078237,9.8581,29.2322443714286
"Phnom Penh",2006,25,2006.92307692308,165,1332.52909479922,1334388.68920307,4.575568283058,29.2652368
"Phnom Penh",2006,26,2006.96153846154,207,1333.1757518597,1335169.21762377,0.0002543290914,26.0431590333334
"Phnom Penh",2007,1,2007,70,1333.82240892017,1335947.63322109,16.2325306435221,28.0143042571429
"Phnom Penh",2007,2,2007.03846153846,79,1334.46906598065,1336720.13291294,9.5825,27.9677441142857
"Phnom Penh",2007,3,2007.07692307692,72,1335.11572304112,1337492.63260479,0.0308755588885,25.9870379214286
"Phnom Penh",2007,4,2007.11538461538,39,1335.7623801016,1338265.13229664,2.479254891586,29.3792656142857
"Phnom Penh",2007,5,2007.15384615385,45,1336.40903716207,1339037.6319885,8.60128853202,30.0830306357143
"Phnom Penh",2007,6,2007.19230769231,29,1337.05569422255,1339810.13168035,45.4670759775,29.7025534142857
"Phnom Penh",2007,7,2007.23076923077,43,1337.70235128302,1340582.6313722,17.045416221008,30.7506556
"Phnom Penh",2007,8,2007.26923076923,43,1338.34292447642,1341355.13106405,39.0335,30.6089060142858
"Phnom Penh",2007,9,2007.30769230769,89,1338.88007192962,1342127.6307559,109.0257,29.2137941714286
"Phnom Penh",2007,10,2007.34615384615,128,1339.41721938282,1342900.13044775,219.4442,27.9468131785715
"Phnom Penh",2007,11,2007.38461538462,225,1339.95436683602,1343672.6301396,78.935,29.2300729642857
"Phnom Penh",2007,12,2007.42307692308,251,1340.49151428922,1344445.12983145,64.1885,29.6150550714286
"Phnom Penh",2007,13,2007.46153846154,379,1341.02866174242,1345217.6295233,102.2505,27.9067111857143
"Phnom Penh",2007,14,2007.5,573,1341.56580919561,1345990.12921515,105.2476,27.5341419
"Phnom Penh",2007,15,2007.53846153846,482,1342.10295664881,1346762.628907,86.3632,28.1663302642858
"Phnom Penh",2007,16,2007.57692307692,440,1342.64010410201,1347535.12859885,53.0698,27.5351815
"Phnom Penh",2007,17,2007.61538461538,325,1343.17725155521,1348307.6282907,85.1635,28.7431673285715
"Phnom Penh",2007,18,2007.65384615385,308,1343.71439900841,1349080.12798255,91.5394,28.5367451642857
"Phnom Penh",2007,19,2007.69230769231,233,1344.2515464616,1349852.62767441,129.0489,27.7569768071429
"Phnom Penh",2007,20,2007.73076923077,198,1344.7886939148,1350625.12736626,85.3064,27.7052103642857
"Phnom Penh",2007,21,2007.76923076923,95,1345.325841368,1351397.62705811,127.6399,27.2761547785714
