"provname","year","biwk","temp_K","temp_C"
"Preah Vihear",2015,21,300.149203535714,26.9992035357143
"Preah Vihear",2015,22,300.827313735714,27.6773137357143
"Preah Vihear",2015,23,301.1671674,28.0171674
"Preah Vihear",2015,24,301.318633521429,28.1686335214286
"Preah Vihear",2015,25,301.100421185714,27.9504211857143
"Preah Vihear",2015,26,299.322022966667,26.1720229666667
"Prey Veng",2015,1,300.437509364286,27.2875093642857
"Prey Veng",2015,2,299.128886007143,25.9788860071429
"Prey Veng",2015,3,299.86640855,26.71640855
"Prey Veng",2015,4,301.1308899,27.9808899
"Prey Veng",2015,5,303.04985975,29.89985975
"Prey Veng",2015,6,303.6752896,30.5252896
"Prey Veng",2015,7,304.652146821429,31.5021468214286
"Prey Veng",2015,8,304.224278728571,31.0742787285715
"Prey Veng",2015,9,303.779208864286,30.6292088642857
"Prey Veng",2015,10,305.01072105,31.8607210500001
"Prey Veng",2015,11,304.35921635,31.20921635
"Prey Veng",2015,12,303.658712185714,30.5087121857143
"Prey Veng",2015,13,301.919640464286,28.7696404642857
"Prey Veng",2015,14,303.362961964286,30.2129619642857
"Prey Veng",2015,15,302.430193821429,29.2801938214286
"Prey Veng",2015,16,301.894527721429,28.7445277214286
"Prey Veng",2015,17,302.534171057143,29.3841710571429
"Prey Veng",2015,18,302.264762914286,29.1147629142857
"Prey Veng",2015,19,301.315911278571,28.1659112785715
"Prey Veng",2015,20,301.812810021429,28.6628100214286
"Prey Veng",2015,21,301.455775471429,28.3057754714286
"Prey Veng",2015,22,301.975677128571,28.8256771285714
"Prey Veng",2015,23,301.814700307143,28.6647003071429
"Prey Veng",2015,24,302.115755335714,28.9657553357143
"Prey Veng",2015,25,302.669422078571,29.5194220785714
"Prey Veng",2015,26,300.80851802,27.65851802
"Pursat",2015,1,297.768495778571,24.6184957785715
"Pursat",2015,2,296.7357115,23.5857115
"Pursat",2015,3,297.758464528571,24.6084645285715
"Pursat",2015,4,299.522856235714,26.3728562357143
"Pursat",2015,5,301.582475964286,28.4324759642857
"Pursat",2015,6,301.6643972,28.5143972
"Pursat",2015,7,301.682133692857,28.5321336928571
"Pursat",2015,8,301.651516564286,28.5015165642857
"Pursat",2015,9,301.388274614286,28.2382746142857
"Pursat",2015,10,302.244855635714,29.0948556357143
"Pursat",2015,11,302.285755414286,29.1357554142857
"Pursat",2015,12,301.7134388,28.5634388
"Pursat",2015,13,300.570341942857,27.4203419428572
"Pursat",2015,14,302.425935078571,29.2759350785715
"Pursat",2015,15,301.035626457143,27.8856264571429
"Pursat",2015,16,300.261474592857,27.1114745928572
"Pursat",2015,17,301.1481659,27.9981659
"Pursat",2015,18,300.952455621429,27.8024556214286
"Pursat",2015,19,299.58858395,26.43858395
"Pursat",2015,20,299.912238157143,26.7622381571429
"Pursat",2015,21,299.689038792857,26.5390387928572
"Pursat",2015,22,299.948456414286,26.7984564142857
"Pursat",2015,23,299.989048457143,26.8390484571429
"Pursat",2015,24,300.798376157143,27.6483761571429
"Pursat",2015,25,301.176833457143,28.0268334571429
"Pursat",2015,26,299.110620566667,25.9606205666667
"Ratanak Kiri",2015,1,298.384437857143,25.2344378571429
"Ratanak Kiri",2015,2,297.025363535714,23.8753635357143
"Ratanak Kiri",2015,3,298.322599464286,25.1725994642857
"Ratanak Kiri",2015,4,300.862918742857,27.7129187428571
"Ratanak Kiri",2015,5,302.627874421429,29.4778744214286
"Ratanak Kiri",2015,6,302.8534338,29.7034338
"Ratanak Kiri",2015,7,302.9075153,29.7575153
"Ratanak Kiri",2015,8,302.901438942857,29.7514389428572
"Ratanak Kiri",2015,9,302.540682992857,29.3906829928571
"Ratanak Kiri",2015,10,300.574825842857,27.4248258428572
"Ratanak Kiri",2015,11,301.390965114286,28.2409651142858
"Ratanak Kiri",2015,12,300.855088257143,27.7050882571429
"Ratanak Kiri",2015,13,299.705388707143,26.5553887071429
"Ratanak Kiri",2015,14,299.837634942857,26.6876349428572
"Ratanak Kiri",2015,15,299.066519785714,25.9165197857143
"Ratanak Kiri",2015,16,299.129326357143,25.9793263571429
"Ratanak Kiri",2015,17,300.095500371429,26.9455003714286
"Ratanak Kiri",2015,18,299.699559664286,26.5495596642858
"Ratanak Kiri",2015,19,299.546467157143,26.3964671571429
"Ratanak Kiri",2015,20,299.755985764286,26.6059857642857
"Ratanak Kiri",2015,21,299.732489164286,26.5824891642857
"Ratanak Kiri",2015,22,300.378113357143,27.2281133571429
"Ratanak Kiri",2015,23,300.874093614286,27.7240936142857
"Ratanak Kiri",2015,24,301.607414814286,28.4574148142858
"Ratanak Kiri",2015,25,301.503232185714,28.3532321857143
"Ratanak Kiri",2015,26,299.79833658,26.64833658
"Siem Reap",2015,1,298.479394292857,25.3293942928572
"Siem Reap",2015,2,297.33974145,24.18974145
"Siem Reap",2015,3,299.007945957143,25.8579459571429
"Siem Reap",2015,4,300.952120414286,27.8021204142858
"Siem Reap",2015,5,303.761123907143,30.6111239071429
"Siem Reap",2015,6,303.336224414286,30.1862244142857
"Siem Reap",2015,7,303.700282035714,30.5502820357143
"Siem Reap",2015,8,303.960031242857,30.8100312428572
"Siem Reap",2015,9,303.575373335714,30.4253733357143
"Siem Reap",2015,10,304.036998328571,30.8869983285715
"Siem Reap",2015,11,304.694040235714,31.5440402357143
"Siem Reap",2015,12,303.712979592857,30.5629795928572
"Siem Reap",2015,13,301.916674935714,28.7666749357143
"Siem Reap",2015,14,303.17696165,30.02696165
"Siem Reap",2015,15,301.64192425,28.49192425
"Siem Reap",2015,16,301.041594014286,27.8915940142857
"Siem Reap",2015,17,302.515886007143,29.3658860071429
"Siem Reap",2015,18,302.132074328571,28.9820743285715
"Siem Reap",2015,19,300.828199892857,27.6781998928572
"Siem Reap",2015,20,301.333702521429,28.1837025214286
"Siem Reap",2015,21,300.819927457143,27.6699274571429
"Siem Reap",2015,22,301.544330214286,28.3943302142857
"Siem Reap",2015,23,301.857694928571,28.7076949285715
"Siem Reap",2015,24,302.375342971429,29.2253429714286
"Siem Reap",2015,25,302.04658025,28.8965802500001
"Siem Reap",2015,26,300.12381348,26.97381348
"Stung Treng",2015,1,298.930473978571,25.7804739785715
"Stung Treng",2015,2,297.143916614286,23.9939166142858
"Stung Treng",2015,3,298.95673285,25.80673285
"Stung Treng",2015,4,301.1519454,28.0019454
"Stung Treng",2015,5,303.180636457143,30.0306364571429
"Stung Treng",2015,6,303.251245185714,30.1012451857143
"Stung Treng",2015,7,303.570274771429,30.4202747714286
"Stung Treng",2015,8,303.7121551,30.5621551
"Stung Treng",2015,9,303.200533164286,30.0505331642858
"Stung Treng",2015,10,301.745502864286,28.5955028642857
"Stung Treng",2015,11,302.593163678571,29.4431636785715
"Stung Treng",2015,12,301.827915,28.677915
"Stung Treng",2015,13,300.703572421429,27.5535724214286
"Stung Treng",2015,14,301.074318314286,27.9243183142858
"Stung Treng",2015,15,299.9259596,26.7759596
"Stung Treng",2015,16,299.822782942857,26.6727829428572
"Stung Treng",2015,17,301.111605878571,27.9616058785714
"Stung Treng",2015,18,300.6122266,27.4622266
"Stung Treng",2015,19,300.1958111,27.0458111
"Stung Treng",2015,20,300.585599071429,27.4355990714286
"Stung Treng",2015,21,300.422379228571,27.2723792285714
"Stung Treng",2015,22,301.108517828571,27.9585178285715
"Stung Treng",2015,23,301.556048685714,28.4060486857143
"Stung Treng",2015,24,302.245849878571,29.0958498785715
"Stung Treng",2015,25,302.174172757143,29.0241727571429
"Stung Treng",2015,26,300.598894146667,27.4488941466667
"Svay Rieng",2015,1,300.846563335714,27.6965633357143
"Svay Rieng",2015,2,299.413140942857,26.2631409428571
"Svay Rieng",2015,3,299.916898521429,26.7668985214286
"Svay Rieng",2015,4,300.984049892857,27.8340498928571
"Svay Rieng",2015,5,302.789377171429,29.6393771714286
"Svay Rieng",2015,6,303.168952678571,30.0189526785715
"Svay Rieng",2015,7,304.482593392857,31.3325933928572
"Svay Rieng",2015,8,303.830121285714,30.6801212857143
"Svay Rieng",2015,9,303.539082214286,30.3890822142857
"Svay Rieng",2015,10,304.619109642857,31.4691096428572
"Svay Rieng",2015,11,304.042456271429,30.8924562714286
"Svay Rieng",2015,12,303.271838057143,30.1218380571429
"Svay Rieng",2015,13,301.584569578571,28.4345695785714
"Svay Rieng",2015,14,302.7400365,29.5900365
"Svay Rieng",2015,15,301.870238078571,28.7202380785715
"Svay Rieng",2015,16,301.554916378571,28.4049163785714
"Svay Rieng",2015,17,302.096705292857,28.9467052928572
"Svay Rieng",2015,18,301.865563614286,28.7155636142857
"Svay Rieng",2015,19,300.982846757143,27.8328467571429
"Svay Rieng",2015,20,301.497927871429,28.3479278714286
"Svay Rieng",2015,21,301.216423671429,28.0664236714286
"Svay Rieng",2015,22,301.617218792857,28.4672187928571
"Svay Rieng",2015,23,301.486619835714,28.3366198357143
"Svay Rieng",2015,24,301.654412157143,28.5044121571429
"Svay Rieng",2015,25,302.057501357143,28.9075013571429
"Svay Rieng",2015,26,300.474140546667,27.3241405466667
"Takeo",2015,1,300.022447942857,26.8724479428572
"Takeo",2015,2,298.937412085714,25.7874120857143
"Takeo",2015,3,299.229980128571,26.0799801285714
"Takeo",2015,4,300.747166485714,27.5971664857143
"Takeo",2015,5,302.5404755,29.3904755
"Takeo",2015,6,303.043737357143,29.8937373571429
"Takeo",2015,7,303.938982235714,30.7889822357143
"Takeo",2015,8,303.364032185714,30.2140321857143
"Takeo",2015,9,302.786589557143,29.6365895571429
"Takeo",2015,10,303.740554442857,30.5905544428572
"Takeo",2015,11,303.3739788,30.2239788000001
"Takeo",2015,12,302.860788428571,29.7107884285714
"Takeo",2015,13,301.206911628571,28.0569116285715
"Takeo",2015,14,302.892191,29.742191
"Takeo",2015,15,302.1004779,28.9504779
"Takeo",2015,16,301.750892742857,28.6008927428572
"Takeo",2015,17,302.307576085714,29.1575760857143
"Takeo",2015,18,301.88627875,28.73627875
"Takeo",2015,19,300.768851192857,27.6188511928572
"Takeo",2015,20,301.180513178571,28.0305131785715
"Takeo",2015,21,300.794867785714,27.6448677857143
"Takeo",2015,22,301.1717814,28.0217814
"Takeo",2015,23,301.000166257143,27.8501662571429
"Takeo",2015,24,301.586748307143,28.4367483071429
"Takeo",2015,25,301.99840265,28.84840265
"Takeo",2015,26,300.183754266667,27.0337542666667
"Tboung Khmum",2015,1,300.664603635714,27.5146036357143
"Tboung Khmum",2015,2,299.085843792857,25.9358437928572
"Tboung Khmum",2015,3,299.984388821429,26.8343888214286
"Tboung Khmum",2015,4,301.2624428,28.1124428000001
"Tboung Khmum",2015,5,303.399679285714,30.2496792857143
"Tboung Khmum",2015,6,303.613442864286,30.4634428642858
"Tboung Khmum",2015,7,304.359578271429,31.2095782714286
"Tboung Khmum",2015,8,303.969256207143,30.8192562071429
"Tboung Khmum",2015,9,303.6159572,30.4659572
"Tboung Khmum",2015,10,304.296719714286,31.1467197142857
"Tboung Khmum",2015,11,304.198780271429,31.0487802714286
"Tboung Khmum",2015,12,303.294510971429,30.1445109714286
"Tboung Khmum",2015,13,301.548391692857,28.3983916928572
"Tboung Khmum",2015,14,302.442457135714,29.2924571357143
"Tboung Khmum",2015,15,301.45273695,28.3027369500001
"Tboung Khmum",2015,16,301.2415048,28.0915048000001
"Tboung Khmum",2015,17,301.81249075,28.66249075
"Tboung Khmum",2015,18,301.614250142857,28.4642501428572
"Tboung Khmum",2015,19,300.745710221429,27.5957102214286
"Tboung Khmum",2015,20,301.385644228571,28.2356442285715
"Tboung Khmum",2015,21,301.105631614286,27.9556316142857
"Tboung Khmum",2015,22,301.678066357143,28.5280663571428
"Tboung Khmum",2015,23,301.584714985714,28.4347149857143
"Tboung Khmum",2015,24,302.015492621429,28.8654926214286
"Tboung Khmum",2015,25,302.876670385714,29.7266703857143
"Tboung Khmum",2015,26,300.985238126667,27.8352381266667
"Banteay Meanchey",2016,1,301.176896414286,28.0268964142857
"Banteay Meanchey",2016,2,299.625833935714,26.4758339357143
"Banteay Meanchey",2016,3,298.807813278571,25.6578132785714
"Banteay Meanchey",2016,4,302.036783057143,28.8867830571429
"Banteay Meanchey",2016,5,302.367963014286,29.2179630142857
"Banteay Meanchey",2016,6,305.389313771429,32.2393137714286
"Banteay Meanchey",2016,7,304.25112615,31.10112615
"Banteay Meanchey",2016,8,306.281917835714,33.1319178357143
"Banteay Meanchey",2016,9,305.596862757143,32.4468627571429
"Banteay Meanchey",2016,10,304.688004107143,31.5380041071429
"Banteay Meanchey",2016,11,303.366827192857,30.2168271928572
"Banteay Meanchey",2016,12,304.1743615,31.0243615
"Banteay Meanchey",2016,13,301.441035121429,28.2910351214286
"Banteay Meanchey",2016,14,300.66933325,27.51933325
"Banteay Meanchey",2016,15,301.824826978571,28.6748269785714
"Banteay Meanchey",2016,16,301.414688442857,28.2646884428572
"Banteay Meanchey",2016,17,302.0572272,28.9072272
"Banteay Meanchey",2016,18,301.799775835714,28.6497758357143
"Banteay Meanchey",2016,19,300.777963371429,27.6279633714286
"Banteay Meanchey",2016,20,300.941424971429,27.7914249714286
"Banteay Meanchey",2016,21,301.201204457143,28.0512044571429
"Banteay Meanchey",2016,22,300.66740295,27.51740295
"Banteay Meanchey",2016,23,300.861288635714,27.7112886357143
"Banteay Meanchey",2016,24,300.325156857143,27.1751568571429
"Banteay Meanchey",2016,25,299.276980485714,26.1269804857143
"Banteay Meanchey",2016,26,299.047223333333,25.8972233333334
"Battambang",2016,1,301.016158614286,27.8661586142857
"Battambang",2016,2,299.789765064286,26.6397650642857
"Battambang",2016,3,299.2362251,26.0862251
"Battambang",2016,4,302.193815992857,29.0438159928572
"Battambang",2016,5,302.387642407143,29.2376424071429
"Battambang",2016,6,304.534232057143,31.3842320571429
"Battambang",2016,7,303.497808328571,30.3478083285714
"Battambang",2016,8,305.213661,32.063661
"Battambang",2016,9,304.779079035714,31.6290790357143
"Battambang",2016,10,304.177445192857,31.0274451928572
"Battambang",2016,11,303.130520271429,29.9805202714286
"Battambang",2016,12,303.540167078571,30.3901670785714
"Battambang",2016,13,301.054390592857,27.9043905928572
"Battambang",2016,14,300.558418914286,27.4084189142857
"Battambang",2016,15,301.593444164286,28.4434441642857
"Battambang",2016,16,301.317252121429,28.1672521214286
"Battambang",2016,17,302.375641464286,29.2256414642857
"Battambang",2016,18,301.974863528571,28.8248635285714
"Battambang",2016,19,300.617029707143,27.4670297071429
"Battambang",2016,20,300.694439228571,27.5444392285714
"Battambang",2016,21,300.565215928571,27.4152159285715
"Battambang",2016,22,300.2421656,27.0921656
"Battambang",2016,23,300.705670614286,27.5556706142858
"Battambang",2016,24,300.091602885714,26.9416028857143
"Battambang",2016,25,299.020438721429,25.8704387214286
"Battambang",2016,26,298.727951846667,25.5779518466667
"Kampong Cham",2016,1,302.0345286,28.8845286
"Kampong Cham",2016,2,302.272377185714,29.1223771857143
"Kampong Cham",2016,3,300.985656757143,27.8356567571429
"Kampong Cham",2016,4,302.40386765,29.25386765
"Kampong Cham",2016,5,302.936120057143,29.7861200571429
"Kampong Cham",2016,6,304.620290657143,31.4702906571429
"Kampong Cham",2016,7,304.406750635714,31.2567506357143
"Kampong Cham",2016,8,306.267666142857,33.1176661428572
"Kampong Cham",2016,9,305.77448935,32.62448935
"Kampong Cham",2016,10,305.025587342857,31.8755873428572
"Kampong Cham",2016,11,302.608853171429,29.4588531714286
"Kampong Cham",2016,12,303.218749042857,30.0687490428572
"Kampong Cham",2016,13,300.965348021429,27.8153480214286
"Kampong Cham",2016,14,301.550681942857,28.4006819428571
"Kampong Cham",2016,15,301.883301978571,28.7333019785714
"Kampong Cham",2016,16,301.674192835714,28.5241928357143
"Kampong Cham",2016,17,302.623082364286,29.4730823642857
"Kampong Cham",2016,18,302.387052278571,29.2370522785715
"Kampong Cham",2016,19,300.744656235714,27.5946562357143
"Kampong Cham",2016,20,301.1319577,27.9819577
"Kampong Cham",2016,21,300.603802157143,27.4538021571429
"Kampong Cham",2016,22,300.805618142857,27.6556181428572
"Kampong Cham",2016,23,301.253330921429,28.1033309214286
"Kampong Cham",2016,24,301.312621842857,28.1626218428572
"Kampong Cham",2016,25,299.9111549,26.7611549
"Kampong Cham",2016,26,300.02917022,26.87917022
"Kampong Chhnang",2016,1,301.04480755,27.8948075500001
"Kampong Chhnang",2016,2,301.058721671429,27.9087216714286
"Kampong Chhnang",2016,3,299.638384621429,26.4883846214286
"Kampong Chhnang",2016,4,301.749064942857,28.5990649428572
"Kampong Chhnang",2016,5,302.061215771429,28.9112157714286
"Kampong Chhnang",2016,6,304.49147,31.34147
"Kampong Chhnang",2016,7,303.644372171429,30.4943721714286
"Kampong Chhnang",2016,8,305.9327153,32.7827153
"Kampong Chhnang",2016,9,305.458629385714,32.3086293857143
"Kampong Chhnang",2016,10,304.4921383,31.3421383
"Kampong Chhnang",2016,11,302.578452842857,29.4284528428572
"Kampong Chhnang",2016,12,302.860607207143,29.7106072071429
"Kampong Chhnang",2016,13,300.830087192857,27.6800871928572
"Kampong Chhnang",2016,14,301.14136155,27.99136155
"Kampong Chhnang",2016,15,301.768776385714,28.6187763857143
"Kampong Chhnang",2016,16,301.5263753,28.3763753
"Kampong Chhnang",2016,17,302.591707528571,29.4417075285714
"Kampong Chhnang",2016,18,302.303483221429,29.1534832214286
"Kampong Chhnang",2016,19,300.617355085714,27.4673550857143
"Kampong Chhnang",2016,20,300.973370078571,27.8233700785714
"Kampong Chhnang",2016,21,300.332176728571,27.1821767285714
"Kampong Chhnang",2016,22,300.475541228571,27.3255412285715
"Kampong Chhnang",2016,23,301.051517214286,27.9015172142857
"Kampong Chhnang",2016,24,300.696208692857,27.5462086928571
"Kampong Chhnang",2016,25,299.204126014286,26.0541260142858
"Kampong Chhnang",2016,26,299.338166313333,26.1881663133333
"Kampong Speu",2016,1,300.087284992857,26.9372849928571
"Kampong Speu",2016,2,300.196337335714,27.0463373357143
"Kampong Speu",2016,3,298.9287205,25.7787205
"Kampong Speu",2016,4,300.798696371429,27.6486963714286
"Kampong Speu",2016,5,301.154621271429,28.0046212714286
"Kampong Speu",2016,6,302.587820685714,29.4378206857143
"Kampong Speu",2016,7,301.772696328571,28.6226963285715
"Kampong Speu",2016,8,303.263211871429,30.1132118714286
"Kampong Speu",2016,9,302.905816742857,29.7558167428572
"Kampong Speu",2016,10,302.114043035714,28.9640430357143
"Kampong Speu",2016,11,300.825613035714,27.6756130357143
"Kampong Speu",2016,12,301.015004971429,27.8650049714286
"Kampong Speu",2016,13,299.250872892857,26.1008728928572
"Kampong Speu",2016,14,299.397709828571,26.2477098285714
"Kampong Speu",2016,15,300.125784707143,26.9757847071429
"Kampong Speu",2016,16,299.749679314286,26.5996793142857
"Kampong Speu",2016,17,301.0216248,27.8716248
"Kampong Speu",2016,18,300.697656407143,27.5476564071429
"Kampong Speu",2016,19,299.156806628571,26.0068066285714
"Kampong Speu",2016,20,299.371186078571,26.2211860785715
"Kampong Speu",2016,21,298.9017241,25.7517241
"Kampong Speu",2016,22,298.873619614286,25.7236196142857
"Kampong Speu",2016,23,299.54401875,26.39401875
"Kampong Speu",2016,24,299.371794371429,26.2217943714286
"Kampong Speu",2016,25,298.275295221429,25.1252952214286
"Kampong Speu",2016,26,298.175220846667,25.0252208466667
"Kampong Thom",2016,1,301.08566895,27.93566895
"Kampong Thom",2016,2,300.965930114286,27.8159301142857
"Kampong Thom",2016,3,299.884337757143,26.7343377571429
"Kampong Thom",2016,4,301.956807485714,28.8068074857143
"Kampong Thom",2016,5,302.388407864286,29.2384078642858
"Kampong Thom",2016,6,304.6238351,31.4738351
"Kampong Thom",2016,7,304.264978628571,31.1149786285715
"Kampong Thom",2016,8,306.121673621429,32.9716736214286
"Kampong Thom",2016,9,305.637751678571,32.4877516785714
"Kampong Thom",2016,10,304.676210657143,31.5262106571429
"Kampong Thom",2016,11,302.471026535714,29.3210265357143
"Kampong Thom",2016,12,303.386899828571,30.2368998285714
"Kampong Thom",2016,13,300.757726971429,27.6077269714286
"Kampong Thom",2016,14,301.220566992857,28.0705669928572
"Kampong Thom",2016,15,301.671799485714,28.5217994857143
"Kampong Thom",2016,16,301.544057957143,28.3940579571429
"Kampong Thom",2016,17,302.352672642857,29.2026726428572
"Kampong Thom",2016,18,302.205974971429,29.0559749714286
"Kampong Thom",2016,19,300.5972705,27.4472705
"Kampong Thom",2016,20,300.851750921429,27.7017509214286
"Kampong Thom",2016,21,300.445381864286,27.2953818642857
"Kampong Thom",2016,22,300.6072184,27.4572184
"Kampong Thom",2016,23,301.046563657143,27.8965636571428
"Kampong Thom",2016,24,300.802853828571,27.6528538285714
"Kampong Thom",2016,25,299.501906978571,26.3519069785714
"Kampong Thom",2016,26,299.603238026667,26.4532380266667
"Kampot",2016,1,300.062855321429,26.9128553214286
"Kampot",2016,2,300.375290657143,27.2252906571429
"Kampot",2016,3,299.5471833,26.3971833000001
"Kampot",2016,4,300.776571807143,27.6265718071429
"Kampot",2016,5,301.097351664286,27.9473516642857
"Kampot",2016,6,301.454799907143,28.3047999071429
"Kampot",2016,7,301.482683071429,28.3326830714286
"Kampot",2016,8,302.196960635714,29.0469606357143
"Kampot",2016,9,302.298201942857,29.1482019428572
"Kampot",2016,10,302.071276135714,28.9212761357143
"Kampot",2016,11,300.634293585714,27.4842935857143
"Kampot",2016,12,300.817077535714,27.6670775357143
"Kampot",2016,13,299.182307885714,26.0323078857143
"Kampot",2016,14,299.476418007143,26.3264180071429
"Kampot",2016,15,300.044577214286,26.8945772142857
"Kampot",2016,16,299.540018185714,26.3900181857143
"Kampot",2016,17,300.466269664286,27.3162696642858
"Kampot",2016,18,300.274314557143,27.1243145571429
"Kampot",2016,19,299.072127157143,25.9221271571429
"Kampot",2016,20,299.412477071429,26.2624770714286
"Kampot",2016,21,298.974093714286,25.8240937142857
"Kampot",2016,22,298.892027578571,25.7420275785714
"Kampot",2016,23,299.794774735714,26.6447747357143
"Kampot",2016,24,299.8420156,26.6920156
"Kampot",2016,25,298.910813878571,25.7608138785715
"Kampot",2016,26,298.890032373333,25.7400323733333
"Kandal",2016,1,302.021975578571,28.8719755785714
"Kandal",2016,2,302.136831857143,28.9868318571429
"Kandal",2016,3,301.213653957143,28.0636539571429
"Kandal",2016,4,302.360123864286,29.2101238642857
"Kandal",2016,5,303.069347842857,29.9193478428572
"Kandal",2016,6,304.236680928571,31.0866809285715
"Kandal",2016,7,304.088267492857,30.9382674928572
"Kandal",2016,8,305.708923885714,32.5589238857143
"Kandal",2016,9,305.623355821429,32.4733558214286
"Kandal",2016,10,304.917558892857,31.7675588928572
"Kandal",2016,11,302.550740921429,29.4007409214286
"Kandal",2016,12,303.123594464286,29.9735944642857
"Kandal",2016,13,300.944713371429,27.7947133714286
"Kandal",2016,14,301.407779471429,28.2577794714286
"Kandal",2016,15,301.9214424,28.7714424
"Kandal",2016,16,301.596885335714,28.4468853357143
"Kandal",2016,17,302.940922607143,29.7909226071429
"Kandal",2016,18,302.538729857143,29.3887298571429
"Kandal",2016,19,300.887000507143,27.7370005071429
"Kandal",2016,20,301.244496078571,28.0944960785715
"Kandal",2016,21,300.585952571429,27.4359525714286
"Kandal",2016,22,300.673620757143,27.5236207571429
"Kandal",2016,23,301.303955771429,28.1539557714286
"Kandal",2016,24,301.356168735714,28.2061687357143
"Kandal",2016,25,299.961133607143,26.8111336071429
"Kandal",2016,26,300.145112873333,26.9951128733334
"Kep",2016,1,300.167870864286,27.0178708642857
"Kep",2016,2,300.457111435714,27.3071114357143
"Kep",2016,3,299.748178435714,26.5981784357143
"Kep",2016,4,300.620503864286,27.4705038642858
"Kep",2016,5,300.907719857143,27.7577198571429
"Kep",2016,6,301.248600535714,28.0986005357143
"Kep",2016,7,301.521127464286,28.3711274642857
"Kep",2016,8,302.293522228571,29.1435222285714
"Kep",2016,9,302.488982935714,29.3389829357143
"Kep",2016,10,302.495167842857,29.3451678428572
"Kep",2016,11,300.980016,27.830016
"Kep",2016,12,301.228585142857,28.0785851428572
"Kep",2016,13,299.634493057143,26.4844930571429
"Kep",2016,14,299.942825278571,26.7928252785715
"Kep",2016,15,300.4211295,27.2711295
"Kep",2016,16,299.934084535714,26.7840845357143
"Kep",2016,17,300.72158295,27.57158295
"Kep",2016,18,300.608015235714,27.4580152357143
"Kep",2016,19,299.487360214286,26.3373602142858
"Kep",2016,20,299.842760228571,26.6927602285714
"Kep",2016,21,299.397797764286,26.2477977642857
"Kep",2016,22,299.181020221429,26.0310202214286
"Kep",2016,23,300.206991721429,27.0569917214286
"Kep",2016,24,300.247190014286,27.0971900142857
"Kep",2016,25,299.17781855,26.02781855
"Kep",2016,26,299.23549646,26.08549646
"Koh Kong",2016,1,298.709265507143,25.5592655071429
"Koh Kong",2016,2,298.758924221429,25.6089242214286
"Koh Kong",2016,3,297.880977028571,24.7309770285714
"Koh Kong",2016,4,299.439751571429,26.2897515714286
"Koh Kong",2016,5,299.810813578571,26.6608135785714
"Koh Kong",2016,6,300.437390335714,27.2873903357143
"Koh Kong",2016,7,299.841513678571,26.6915136785715
"Koh Kong",2016,8,300.840498292857,27.6904982928572
"Koh Kong",2016,9,300.730947157143,27.5809471571429
"Koh Kong",2016,10,300.348572678571,27.1985726785715
"Koh Kong",2016,11,299.667497071429,26.5174970714286
"Koh Kong",2016,12,299.646403814286,26.4964038142857
"Koh Kong",2016,13,298.212215592857,25.0622155928572
"Koh Kong",2016,14,298.3154673,25.1654673
"Koh Kong",2016,15,299.0650497,25.9150497
"Koh Kong",2016,16,298.594615307143,25.4446153071429
"Koh Kong",2016,17,299.358184457143,26.2081844571429
"Koh Kong",2016,18,299.091155685714,25.9411556857143
"Koh Kong",2016,19,298.134513592857,24.9845135928572
"Koh Kong",2016,20,298.385821457143,25.2358214571429
"Koh Kong",2016,21,298.198594771429,25.0485947714286
"Koh Kong",2016,22,298.298196342857,25.1481963428571
"Koh Kong",2016,23,299.131829321429,25.9818293214286
"Koh Kong",2016,24,299.161252221429,26.0112522214286
"Koh Kong",2016,25,298.6343885,25.4843885
"Koh Kong",2016,26,298.576621353333,25.4266213533334
"Kratie",2016,1,301.841242614286,28.6912426142857
"Kratie",2016,2,301.714487471429,28.5644874714286
"Kratie",2016,3,300.822268878571,27.6722688785715
"Kratie",2016,4,302.143596364286,28.9935963642857
"Kratie",2016,5,302.631741242857,29.4817412428571
"Kratie",2016,6,304.287445421429,31.1374454214286
"Kratie",2016,7,303.9821467,30.8321467
"Kratie",2016,8,305.657653642857,32.5076536428572
"Kratie",2016,9,305.198751485714,32.0487514857143
"Kratie",2016,10,304.400708421429,31.2507084214286
"Kratie",2016,11,302.008144507143,28.8581445071429
"Kratie",2016,12,302.556473857143,29.4064738571429
"Kratie",2016,13,300.378831664286,27.2288316642857
"Kratie",2016,14,301.059527528571,27.9095275285715
"Kratie",2016,15,301.200878635714,28.0508786357143
"Kratie",2016,16,301.040568071429,27.8905680714286
"Kratie",2016,17,301.430138414286,28.2801384142857
"Kratie",2016,18,301.568511035714,28.4185110357143
"Kratie",2016,19,300.283594535714,27.1335945357143
"Kratie",2016,20,300.630127707143,27.4801277071429
"Kratie",2016,21,300.286281371429,27.1362813714286
"Kratie",2016,22,300.61701625,27.46701625
"Kratie",2016,23,301.161712957143,28.0117129571429
"Kratie",2016,24,301.091955035714,27.9419550357143
"Kratie",2016,25,299.906500271429,26.7565002714286
"Kratie",2016,26,300.046009146667,26.8960091466667
"Mondul Kiri",2016,1,301.941684192857,28.7916841928571
"Mondul Kiri",2016,2,301.04537605,27.89537605
"Mondul Kiri",2016,3,300.120401157143,26.9704011571429
"Mondul Kiri",2016,4,301.539208021429,28.3892080214286
"Mondul Kiri",2016,5,302.071028314286,28.9210283142858
"Mondul Kiri",2016,6,304.294792892857,31.1447928928571
"Mondul Kiri",2016,7,303.361239328571,30.2112393285714
