"provname","year","biwk","precip_m","precip_mm"
"Tboung Khmum",2017,8,0.009559197025249,9.559197025249
"Tboung Khmum",2017,9,0.0971458,97.1458
"Tboung Khmum",2017,10,0.1107949,110.7949
"Tboung Khmum",2017,11,0.1324228,132.4228
"Tboung Khmum",2017,12,0.0651324856613,65.1324856613
"Tboung Khmum",2017,13,0.0985879,98.5879
"Tboung Khmum",2017,14,0.1145614,114.5614
"Tboung Khmum",2017,15,0.1448724,144.8724
"Tboung Khmum",2017,16,0.1020564,102.0564
"Tboung Khmum",2017,17,0.1546511,154.6511
"Tboung Khmum",2017,18,0.0606518,60.6518
"Tboung Khmum",2017,19,0.1040089,104.0089
"Tboung Khmum",2017,20,0.1545063,154.5063
"Tboung Khmum",2017,21,0.153719,153.719
"Tboung Khmum",2017,22,0.07143281092925,71.43281092925
"Tboung Khmum",2017,23,0.094879,94.879
"Tboung Khmum",2017,24,0.0276812933382,27.6812933382
"Tboung Khmum",2017,25,0.012846724024567,12.846724024567
"Tboung Khmum",2017,26,0.0232563146334397,23.2563146334397
"Banteay Meanchey",2018,1,0.016617290535477,16.617290535477
"Banteay Meanchey",2018,2,0.0076603993140652,7.6603993140652
"Banteay Meanchey",2018,3,0.0094740786775175,9.4740786775175
"Banteay Meanchey",2018,4,0.01999772955997,19.99772955997
"Banteay Meanchey",2018,5,0.021639375112733,21.639375112733
"Banteay Meanchey",2018,6,0.025667207195775,25.667207195775
"Banteay Meanchey",2018,7,0.0408241,40.8241
"Banteay Meanchey",2018,8,0.022729021145658,22.729021145658
"Banteay Meanchey",2018,9,0.0681668,68.1668
"Banteay Meanchey",2018,10,0.0556815,55.6815
"Banteay Meanchey",2018,11,0.1121537,112.1537
"Banteay Meanchey",2018,12,0.0754489,75.4489
"Banteay Meanchey",2018,13,0.0321219,32.1219
"Banteay Meanchey",2018,14,0.0647902,64.7902
"Banteay Meanchey",2018,15,0.0971992,97.1992
"Banteay Meanchey",2018,16,0.1011555,101.1555
"Banteay Meanchey",2018,17,0.1134497,113.4497
"Banteay Meanchey",2018,18,0.0564324,56.4324
"Banteay Meanchey",2018,19,0.132981,132.981
"Banteay Meanchey",2018,20,0.0906464,90.6464
"Banteay Meanchey",2018,21,0.0725717,72.5717
"Banteay Meanchey",2018,22,0.0146950018626451,14.6950018626451
"Banteay Meanchey",2018,23,0.013200459771084,13.200459771084
"Banteay Meanchey",2018,24,0.029251425366338,29.251425366338
"Banteay Meanchey",2018,25,0.019043585612128,19.043585612128
"Banteay Meanchey",2018,26,0.012195262469112,12.195262469112
"Battambang",2018,1,0.0303128606185261,30.3128606185261
"Battambang",2018,2,0.0190867610191,19.0867610191
"Battambang",2018,3,0.0137466652824471,13.7466652824471
"Battambang",2018,4,0.020874926296867,20.874926296867
"Battambang",2018,5,0.0234944,23.4944
"Battambang",2018,6,0.03721797087,37.21797087
"Battambang",2018,7,0.07737662436111,77.37662436111
"Battambang",2018,8,0.035558761705,35.558761705
"Battambang",2018,9,0.0901128,90.1128
"Battambang",2018,10,0.0651618,65.1618
"Battambang",2018,11,0.11772,117.72
"Battambang",2018,12,0.0762043,76.2043
"Battambang",2018,13,0.0392839,39.2839
"Battambang",2018,14,0.0773952,77.3952
"Battambang",2018,15,0.0828498,82.8498
"Battambang",2018,16,0.1162427,116.2427
"Battambang",2018,17,0.0878024,87.8024
"Battambang",2018,18,0.065251,65.251
"Battambang",2018,19,0.1085659,108.5659
"Battambang",2018,20,0.1067124,106.7124
"Battambang",2018,21,0.1061251,106.1251
"Battambang",2018,22,0.02224072463962,22.24072463962
"Battambang",2018,23,0.0170444994388,17.0444994388
"Battambang",2018,24,0.01727388175945,17.27388175945
"Battambang",2018,25,0.025007584870372,25.007584870372
"Battambang",2018,26,0.005845562467664,5.845562467664
"Kampong Cham",2018,1,0.01650892291975,16.50892291975
"Kampong Cham",2018,2,0.008092211451,8.092211451
"Kampong Cham",2018,3,0.0057569559976941,5.7569559976941
"Kampong Cham",2018,4,0.004245740951018,4.245740951018
"Kampong Cham",2018,5,0.004962906289579,4.962906289579
"Kampong Cham",2018,6,0.02763194778626,27.63194778626
"Kampong Cham",2018,7,0.021474,21.474
"Kampong Cham",2018,8,0.011413349219314,11.413349219314
"Kampong Cham",2018,9,0.1066118,106.6118
"Kampong Cham",2018,10,0.0709357,70.9357
"Kampong Cham",2018,11,0.1225009,122.5009
"Kampong Cham",2018,12,0.0828083,82.8083
"Kampong Cham",2018,13,0.0491689,49.1689
"Kampong Cham",2018,14,0.1016557,101.6557
"Kampong Cham",2018,15,0.0865698,86.5698
"Kampong Cham",2018,16,0.1791164,179.1164
"Kampong Cham",2018,17,0.0879877,87.9877
"Kampong Cham",2018,18,0.0762451,76.2451
"Kampong Cham",2018,19,0.1321873,132.1873
"Kampong Cham",2018,20,0.1122554,112.2554
"Kampong Cham",2018,21,0.0594691,59.4691
"Kampong Cham",2018,22,0.0263489,26.3489
"Kampong Cham",2018,23,0.0323513501122,32.3513501122
"Kampong Cham",2018,24,0.0887586,88.7586
"Kampong Cham",2018,25,0.0188281084979,18.8281084979
"Kampong Cham",2018,26,0.0099992999329,9.9992999329
"Kampong Chhnang",2018,1,0.0156071760976451,15.6071760976451
"Kampong Chhnang",2018,2,0.0134919530192,13.4919530192
"Kampong Chhnang",2018,3,0.0072486540003341,7.2486540003341
"Kampong Chhnang",2018,4,0.008635542840838,8.635542840838
"Kampong Chhnang",2018,5,0.011908580128231,11.908580128231
"Kampong Chhnang",2018,6,0.023351315932047,23.351315932047
"Kampong Chhnang",2018,7,0.0361093,36.1093
"Kampong Chhnang",2018,8,0.0192838,19.2838
"Kampong Chhnang",2018,9,0.0905649,90.5649
"Kampong Chhnang",2018,10,0.065983,65.983
"Kampong Chhnang",2018,11,0.1163003,116.3003
"Kampong Chhnang",2018,12,0.0584538,58.4538
"Kampong Chhnang",2018,13,0.0786588,78.6588
"Kampong Chhnang",2018,14,0.086794,86.794
"Kampong Chhnang",2018,15,0.0677093,67.7093
"Kampong Chhnang",2018,16,0.1809413,180.9413
"Kampong Chhnang",2018,17,0.0921108,92.1108
"Kampong Chhnang",2018,18,0.0747516,74.7516
"Kampong Chhnang",2018,19,0.1362769,136.2769
"Kampong Chhnang",2018,20,0.1091602,109.1602
"Kampong Chhnang",2018,21,0.0719519,71.9519
"Kampong Chhnang",2018,22,0.0276089178063,27.6089178063
"Kampong Chhnang",2018,23,0.0251845,25.1845
"Kampong Chhnang",2018,24,0.052024,52.024
"Kampong Chhnang",2018,25,0.01956893807198,19.56893807198
"Kampong Chhnang",2018,26,0.004645958570547,4.645958570547
"Kampong Speu",2018,1,0.0262540186615851,26.2540186615851
"Kampong Speu",2018,2,0.0393831,39.3831
"Kampong Speu",2018,3,0.0244698016680991,24.4698016680991
"Kampong Speu",2018,4,0.013771334261288,13.771334261288
"Kampong Speu",2018,5,0.0315362,31.5362
"Kampong Speu",2018,6,0.048351302947,48.351302947
"Kampong Speu",2018,7,0.0480694,48.0694
"Kampong Speu",2018,8,0.0359672,35.9672
"Kampong Speu",2018,9,0.0913089,91.3089
"Kampong Speu",2018,10,0.1007598,100.7598
"Kampong Speu",2018,11,0.1462135,146.2135
"Kampong Speu",2018,12,0.0679016,67.9016
"Kampong Speu",2018,13,0.0850598,85.0598
"Kampong Speu",2018,14,0.0707384,70.7384
"Kampong Speu",2018,15,0.0547146,54.7146
"Kampong Speu",2018,16,0.136752,136.752
"Kampong Speu",2018,17,0.0630142,63.0142
"Kampong Speu",2018,18,0.0889469,88.9469
"Kampong Speu",2018,19,0.1749504,174.9504
"Kampong Speu",2018,20,0.1617174,161.7174
"Kampong Speu",2018,21,0.0916391,91.6391
"Kampong Speu",2018,22,0.044465785584498,44.465785584498
"Kampong Speu",2018,23,0.0315567,31.5567
"Kampong Speu",2018,24,0.0274356,27.4356
"Kampong Speu",2018,25,0.0177835,17.7835
"Kampong Speu",2018,26,0.01138051868958,11.38051868958
"Kampong Thom",2018,1,0.013063790849689,13.063790849689
"Kampong Thom",2018,2,0.006583838984019,6.583838984019
"Kampong Thom",2018,3,0.0052416302682531,5.2416302682531
"Kampong Thom",2018,4,0.0062444633825145,6.2444633825145
"Kampong Thom",2018,5,0.0116034359369,11.6034359369
"Kampong Thom",2018,6,0.0374475494502,37.4475494502
"Kampong Thom",2018,7,0.0370916261668,37.0916261668
"Kampong Thom",2018,8,0.0186799,18.6799
"Kampong Thom",2018,9,0.111308,111.308
"Kampong Thom",2018,10,0.0604771,60.4771
"Kampong Thom",2018,11,0.1140922,114.0922
"Kampong Thom",2018,12,0.1111427,111.1427
"Kampong Thom",2018,13,0.0574115,57.4115
"Kampong Thom",2018,14,0.1076886,107.6886
"Kampong Thom",2018,15,0.1163658,116.3658
"Kampong Thom",2018,16,0.1520971,152.0971
"Kampong Thom",2018,17,0.1385923,138.5923
"Kampong Thom",2018,18,0.0938854,93.8854
"Kampong Thom",2018,19,0.1456404,145.6404
"Kampong Thom",2018,20,0.0884696,88.4696
"Kampong Thom",2018,21,0.0651032,65.1032
"Kampong Thom",2018,22,0.0166654,16.6654
"Kampong Thom",2018,23,0.0182214690882,18.2214690882
"Kampong Thom",2018,24,0.0552430338842,55.2430338842
"Kampong Thom",2018,25,0.0222687968872,22.2687968872
"Kampong Thom",2018,26,0.00321037627364,3.21037627364
"Kampot",2018,1,0.02236191852013,22.36191852013
"Kampot",2018,2,0.0732835,73.2835
"Kampot",2018,3,0.0349239377495851,34.9239377495851
"Kampot",2018,4,0.0188927894492,18.8927894492
"Kampot",2018,5,0.0301694,30.1694
"Kampot",2018,6,0.0495123,49.5123
"Kampot",2018,7,0.042415,42.415
"Kampot",2018,8,0.0318181,31.8181
"Kampot",2018,9,0.11426,114.26
"Kampot",2018,10,0.1089141,108.9141
"Kampot",2018,11,0.1786637,178.6637
"Kampot",2018,12,0.1375319,137.5319
"Kampot",2018,13,0.0936545,93.6545
"Kampot",2018,14,0.1725447,172.5447
"Kampot",2018,15,0.1420026,142.0026
"Kampot",2018,16,0.2072849,207.2849
"Kampot",2018,17,0.1077023,107.7023
"Kampot",2018,18,0.1020909,102.0909
"Kampot",2018,19,0.2316494,231.6494
"Kampot",2018,20,0.1879106,187.9106
"Kampot",2018,21,0.0982864,98.2864
"Kampot",2018,22,0.0616688,61.6688
"Kampot",2018,23,0.027367,27.367
"Kampot",2018,24,0.0393158,39.3158
"Kampot",2018,25,0.0296069,29.6069
"Kampot",2018,26,0.04576,45.76
"Kandal",2018,1,0.020848364792373,20.848364792373
"Kandal",2018,2,0.0146831,14.6831
"Kandal",2018,3,0.013961132162902,13.961132162902
"Kandal",2018,4,0.006180320536178,6.180320536178
"Kandal",2018,5,0.00559066571368,5.59066571368
"Kandal",2018,6,0.0231904784532,23.1904784532
"Kandal",2018,7,0.0215497,21.5497
"Kandal",2018,8,0.0089992061749,8.9992061749
"Kandal",2018,9,0.0766027,76.6027
"Kandal",2018,10,0.0800312,80.0312
"Kandal",2018,11,0.1173163,117.3163
"Kandal",2018,12,0.0562767,56.2767
"Kandal",2018,13,0.062922,62.922
"Kandal",2018,14,0.0538632,53.8632
"Kandal",2018,15,0.047893,47.893
"Kandal",2018,16,0.1402271,140.2271
"Kandal",2018,17,0.0641407,64.1407
"Kandal",2018,18,0.0656546,65.6546
"Kandal",2018,19,0.1494682,149.4682
"Kandal",2018,20,0.1622632,162.2632
"Kandal",2018,21,0.0596866,59.6866
"Kandal",2018,22,0.0377826766101,37.7826766101
"Kandal",2018,23,0.028202,28.202
"Kandal",2018,24,0.0743305,74.3305
"Kandal",2018,25,0.0157213,15.7213
"Kandal",2018,26,0.0174591487307,17.4591487307
"Kep",2018,1,0.0150919684591,15.0919684591
"Kep",2018,2,0.0574135,57.4135
"Kep",2018,3,0.0293447506221291,29.3447506221291
"Kep",2018,4,0.0146208217132,14.6208217132
"Kep",2018,5,0.0216152,21.6152
"Kep",2018,6,0.0411678,41.1678
"Kep",2018,7,0.0365899889329,36.5899889329
"Kep",2018,8,0.0266765,26.6765
"Kep",2018,9,0.0974162,97.4162
"Kep",2018,10,0.1025035,102.5035
"Kep",2018,11,0.1455293,145.5293
"Kep",2018,12,0.1336215,133.6215
"Kep",2018,13,0.086883,86.883
"Kep",2018,14,0.1800241,180.0241
"Kep",2018,15,0.1413735,141.3735
"Kep",2018,16,0.1827152,182.7152
"Kep",2018,17,0.1027351,102.7351
"Kep",2018,18,0.0853067,85.3067
"Kep",2018,19,0.2088852,208.8852
"Kep",2018,20,0.1667733,166.7733
"Kep",2018,21,0.0826845,82.6845
"Kep",2018,22,0.0458532488031,45.8532488031
"Kep",2018,23,0.0247071,24.7071
"Kep",2018,24,0.0357657,35.7657
"Kep",2018,25,0.0241903819125,24.1903819125
"Kep",2018,26,0.0452522,45.2522
"Koh Kong",2018,1,0.041923981456762,41.923981456762
"Koh Kong",2018,2,0.0993404,99.3404
"Koh Kong",2018,3,0.0400347097847451,40.0347097847451
"Koh Kong",2018,4,0.0475252491962,47.5252491962
"Koh Kong",2018,5,0.0575147,57.5147
"Koh Kong",2018,6,0.0756206,75.6206
"Koh Kong",2018,7,0.1017798,101.7798
"Koh Kong",2018,8,0.0687339,68.7339
"Koh Kong",2018,9,0.1189278,118.9278
"Koh Kong",2018,10,0.122245,122.245
"Koh Kong",2018,11,0.1782994,178.2994
"Koh Kong",2018,12,0.256138,256.138
"Koh Kong",2018,13,0.1532411,153.2411
"Koh Kong",2018,14,0.2807548,280.7548
"Koh Kong",2018,15,0.250235,250.235
"Koh Kong",2018,16,0.3261687,326.1687
"Koh Kong",2018,17,0.2144374,214.4374
"Koh Kong",2018,18,0.1626316,162.6316
"Koh Kong",2018,19,0.2198407,219.8407
"Koh Kong",2018,20,0.1900419,190.0419
"Koh Kong",2018,21,0.1592612,159.2612
"Koh Kong",2018,22,0.0540499984655,54.0499984655
"Koh Kong",2018,23,0.0461643,46.1643
"Koh Kong",2018,24,0.027712,27.712
"Koh Kong",2018,25,0.0357934,35.7934
"Koh Kong",2018,26,0.0354862,35.4862
"Kratie",2018,1,0.009265794183322,9.265794183322
"Kratie",2018,2,0.0069833547429,6.9833547429
"Kratie",2018,3,0.0024764679544251,2.4764679544251
"Kratie",2018,4,0.002938673566603,2.938673566603
"Kratie",2018,5,0.005141394688833,5.141394688833
"Kratie",2018,6,0.0442775072692118,44.2775072692118
"Kratie",2018,7,0.0146835771301,14.6835771301
"Kratie",2018,8,0.0104835942663,10.4835942663
"Kratie",2018,9,0.1134996,113.4996
"Kratie",2018,10,0.0658045,65.8045
"Kratie",2018,11,0.1669488,166.9488
"Kratie",2018,12,0.1388873,138.8873
"Kratie",2018,13,0.057315,57.315
"Kratie",2018,14,0.1724035,172.4035
"Kratie",2018,15,0.1690165,169.0165
"Kratie",2018,16,0.1661141,166.1141
"Kratie",2018,17,0.1588622,158.8622
"Kratie",2018,18,0.0902549,90.2549
"Kratie",2018,19,0.1698828,169.8828
"Kratie",2018,20,0.0900208,90.0208
"Kratie",2018,21,0.04523685049949,45.23685049949
"Kratie",2018,22,0.0147515266517,14.7515266517
"Kratie",2018,23,0.0306265447884,30.6265447884
"Kratie",2018,24,0.0656068,65.6068
"Kratie",2018,25,0.01168599247766,11.68599247766
"Kratie",2018,26,0.0097327798714454,9.7327798714454
"Mondul Kiri",2018,1,0.01266190065577,12.66190065577
"Mondul Kiri",2018,2,0.00434749759916,4.34749759916
"Mondul Kiri",2018,3,0.000264878828193,0.264878828193
"Mondul Kiri",2018,4,0.001594835586043,1.594835586043
"Mondul Kiri",2018,5,0.009544684773465,9.544684773465
"Mondul Kiri",2018,6,0.0760756697820451,76.0756697820451
"Mondul Kiri",2018,7,0.0134208349649,13.4208349649
"Mondul Kiri",2018,8,0.006669514827803,6.669514827803
"Mondul Kiri",2018,9,0.1481965,148.1965
"Mondul Kiri",2018,10,0.076109,76.109
"Mondul Kiri",2018,11,0.2203964,220.3964
"Mondul Kiri",2018,12,0.1624932,162.4932
"Mondul Kiri",2018,13,0.0625642,62.5642
"Mondul Kiri",2018,14,0.1898055,189.8055
"Mondul Kiri",2018,15,0.1756558,175.6558
"Mondul Kiri",2018,16,0.1940856,194.0856
"Mondul Kiri",2018,17,0.153857,153.857
"Mondul Kiri",2018,18,0.0829629,82.9629
"Mondul Kiri",2018,19,0.1629207,162.9207
"Mondul Kiri",2018,20,0.073925,73.925
"Mondul Kiri",2018,21,0.03951641197006,39.51641197006
"Mondul Kiri",2018,22,0.00927846779279,9.27846779279
"Mondul Kiri",2018,23,0.0295372929929,29.5372929929
"Mondul Kiri",2018,24,0.040951938564315,40.951938564315
"Mondul Kiri",2018,25,0.004976813839469,4.976813839469
"Mondul Kiri",2018,26,0.0126953559131363,12.6953559131363
"Otdar Meanchey",2018,1,0.0083032585844881,8.3032585844881
"Otdar Meanchey",2018,2,0.00130633565688,1.30633565688
"Otdar Meanchey",2018,3,0.0087720501477841,8.7720501477841
"Otdar Meanchey",2018,4,0.01278644208186,12.78644208186
"Otdar Meanchey",2018,5,0.0140492788935,14.0492788935
"Otdar Meanchey",2018,6,0.0194982,19.4982
"Otdar Meanchey",2018,7,0.02529186732392,25.29186732392
"Otdar Meanchey",2018,8,0.0215689037252903,21.5689037252903
"Otdar Meanchey",2018,9,0.069315,69.315
"Otdar Meanchey",2018,10,0.034967,34.967
"Otdar Meanchey",2018,11,0.1095651,109.5651
"Otdar Meanchey",2018,12,0.0757625,75.7625
"Otdar Meanchey",2018,13,0.0443632,44.3632
"Otdar Meanchey",2018,14,0.0865944,86.5944
"Otdar Meanchey",2018,15,0.1149767,114.9767
"Otdar Meanchey",2018,16,0.1088386,108.8386
"Otdar Meanchey",2018,17,0.1097403,109.7403
"Otdar Meanchey",2018,18,0.0544328,54.4328
"Otdar Meanchey",2018,19,0.1160025,116.0025
"Otdar Meanchey",2018,20,0.0762128,76.2128
"Otdar Meanchey",2018,21,0.048362,48.362
"Otdar Meanchey",2018,22,0.0119535018626451,11.9535018626451
"Otdar Meanchey",2018,23,0.015122244541,15.122244541
"Otdar Meanchey",2018,24,0.04011348815721,40.11348815721
"Otdar Meanchey",2018,25,0.025477685985594,25.477685985594
"Otdar Meanchey",2018,26,0.01412072567718,14.12072567718
"Pailin",2018,1,0.0302034474247793,30.2034474247793
"Pailin",2018,2,0.03214375325588,32.14375325588
"Pailin",2018,3,0.0128144632063671,12.8144632063671
"Pailin",2018,4,0.030793391857025,30.793391857025
"Pailin",2018,5,0.0317647,31.7647
"Pailin",2018,6,0.0460026562405,46.0026562405
"Pailin",2018,7,0.0787127,78.7127
"Pailin",2018,8,0.0497661,49.7661
"Pailin",2018,9,0.0850938,85.0938
"Pailin",2018,10,0.0757283,75.7283
"Pailin",2018,11,0.1250516,125.0516
"Pailin",2018,12,0.1090343,109.0343
"Pailin",2018,13,0.0507622,50.7622
"Pailin",2018,14,0.1201587,120.1587
"Pailin",2018,15,0.0984209,98.4209
"Pailin",2018,16,0.1519381,151.9381
"Pailin",2018,17,0.1105643,110.5643
"Pailin",2018,18,0.08198,81.98
"Pailin",2018,19,0.1180151,118.0151
"Pailin",2018,20,0.0999721,99.9721
"Pailin",2018,21,0.1052854,105.2854
"Pailin",2018,22,0.02830419204399,28.30419204399
"Pailin",2018,23,0.014996344653784,14.996344653784
"Pailin",2018,24,0.00639729988879,6.39729988879
"Pailin",2018,25,0.019545678292738,19.545678292738
"Pailin",2018,26,0.00414546150994,4.14546150994
"Phnom Penh",2018,1,0.0191903428408381,19.1903428408381
"Phnom Penh",2018,2,0.01202036289091,12.02036289091
"Phnom Penh",2018,3,0.0186627913090071,18.6627913090071
"Phnom Penh",2018,4,0.004378297521211,4.378297521211
"Phnom Penh",2018,5,0.008599338048622,8.599338048622
"Phnom Penh",2018,6,0.023452155341,23.452155341
"Phnom Penh",2018,7,0.0249299,24.9299
"Phnom Penh",2018,8,0.0116858236844,11.6858236844
"Phnom Penh",2018,9,0.0860209,86.0209
"Phnom Penh",2018,10,0.0825028,82.5028
"Phnom Penh",2018,11,0.1206442,120.6442
"Phnom Penh",2018,12,0.0497571,49.7571
"Phnom Penh",2018,13,0.0563275,56.3275
"Phnom Penh",2018,14,0.0481739,48.1739
"Phnom Penh",2018,15,0.0384761,38.4761
"Phnom Penh",2018,16,0.131209,131.209
"Phnom Penh",2018,17,0.0455024,45.5024
"Phnom Penh",2018,18,0.054964,54.964
"Phnom Penh",2018,19,0.1474212,147.4212
"Phnom Penh",2018,20,0.1454291,145.4291
"Phnom Penh",2018,21,0.0612853,61.2853
"Phnom Penh",2018,22,0.03429528404518,34.29528404518
"Phnom Penh",2018,23,0.03297203142036,32.97203142036
"Phnom Penh",2018,24,0.0619913,61.9913
"Phnom Penh",2018,25,0.0164848641375,16.4848641375
"Phnom Penh",2018,26,0.0121934014101,12.1934014101
"Preah Sihanouk",2018,1,0.0354248638908278,35.4248638908278
"Preah Sihanouk",2018,2,0.0851545,85.1545
"Preah Sihanouk",2018,3,0.0324546302181,32.4546302181
"Preah Sihanouk",2018,4,0.0384209010788,38.4209010788
"Preah Sihanouk",2018,5,0.0426395,42.6395
"Preah Sihanouk",2018,6,0.0490702,49.0702
"Preah Sihanouk",2018,7,0.0571459172101,57.1459172101
"Preah Sihanouk",2018,8,0.0392377,39.2377
"Preah Sihanouk",2018,9,0.113335,113.335
"Preah Sihanouk",2018,10,0.1147731,114.7731
"Preah Sihanouk",2018,11,0.1993528,199.3528
"Preah Sihanouk",2018,12,0.2807713,280.7713
"Preah Sihanouk",2018,13,0.1476538,147.6538
"Preah Sihanouk",2018,14,0.3745107,374.5107
"Preah Sihanouk",2018,15,0.3057922,305.7922
"Preah Sihanouk",2018,16,0.3643489,364.3489
"Preah Sihanouk",2018,17,0.2172382,217.2382
"Preah Sihanouk",2018,18,0.1516451,151.6451
"Preah Sihanouk",2018,19,0.3067159,306.7159
"Preah Sihanouk",2018,20,0.1771413,177.1413
"Preah Sihanouk",2018,21,0.128923,128.923
"Preah Sihanouk",2018,22,0.05995402435626,59.95402435626
"Preah Sihanouk",2018,23,0.0314672,31.4672
"Preah Sihanouk",2018,24,0.0303917,30.3917
"Preah Sihanouk",2018,25,0.0369451,36.9451
"Preah Sihanouk",2018,26,0.0607317,60.7317
"Preah Vihear",2018,1,0.0121707901106381,12.1707901106381
"Preah Vihear",2018,2,0.00141005966753,1.41005966753
"Preah Vihear",2018,3,0.0025927689174971,2.5927689174971
"Preah Vihear",2018,4,0.00303305685065,3.03305685065
"Preah Vihear",2018,5,0.01466305194475,14.66305194475
"Preah Vihear",2018,6,0.0197296034245,19.7296034245
"Preah Vihear",2018,7,0.0230556,23.0556
"Preah Vihear",2018,8,0.0185754433333,18.5754433333
"Preah Vihear",2018,9,0.1043453,104.3453
"Preah Vihear",2018,10,0.0436649,43.6649
"Preah Vihear",2018,11,0.1354434,135.4434
"Preah Vihear",2018,12,0.1382568,138.2568
"Preah Vihear",2018,13,0.0691531,69.1531
"Preah Vihear",2018,14,0.128068,128.068
"Preah Vihear",2018,15,0.1467772,146.7772
"Preah Vihear",2018,16,0.1349887,134.9887
"Preah Vihear",2018,17,0.1510588,151.0588
"Preah Vihear",2018,18,0.0751989,75.1989
"Preah Vihear",2018,19,0.1157543,115.7543
"Preah Vihear",2018,20,0.0796909,79.6909
"Preah Vihear",2018,21,0.0668833,66.8833
"Preah Vihear",2018,22,0.0056867,5.6867
"Preah Vihear",2018,23,0.0227040138482,22.7040138482
"Preah Vihear",2018,24,0.0264790855315,26.4790855315
"Preah Vihear",2018,25,0.01963995934761,19.63995934761
"Preah Vihear",2018,26,0.0068048630395369,6.8048630395369
"Prey Veng",2018,1,0.01820345492616,18.20345492616
"Prey Veng",2018,2,0.0177189,17.7189
"Prey Veng",2018,3,0.007451809262454,7.451809262454
"Prey Veng",2018,4,0.007075096371138,7.075096371138
"Prey Veng",2018,5,0.0022984092027,2.2984092027
"Prey Veng",2018,6,0.0226857004779,22.6857004779
"Prey Veng",2018,7,0.0187647,18.7647
"Prey Veng",2018,8,0.0065404091754123,6.5404091754123
"Prey Veng",2018,9,0.0827071,82.7071
"Prey Veng",2018,10,0.0780271,78.0271
"Prey Veng",2018,11,0.1244028,124.4028
"Prey Veng",2018,12,0.0734835,73.4835
"Prey Veng",2018,13,0.0667833,66.7833
"Prey Veng",2018,14,0.0709799,70.9799
"Prey Veng",2018,15,0.0687104,68.7104
"Prey Veng",2018,16,0.1632657,163.2657
"Prey Veng",2018,17,0.0855341,85.5341
"Prey Veng",2018,18,0.0802714,80.2714
"Prey Veng",2018,19,0.143097,143.097
"Prey Veng",2018,20,0.1637134,163.7134
"Prey Veng",2018,21,0.0569414,56.9414
"Prey Veng",2018,22,0.032030108465693,32.030108465693
"Prey Veng",2018,23,0.0260094,26.0094
"Prey Veng",2018,24,0.1211562,121.1562
"Prey Veng",2018,25,0.0143713,14.3713
"Prey Veng",2018,26,0.031006778509,31.006778509
"Pursat",2018,1,0.036424537508152,36.424537508152
"Pursat",2018,2,0.0279496,27.9496
"Pursat",2018,3,0.0149078676104991,14.9078676104991
"Pursat",2018,4,0.0253369364583153,25.3369364583153
"Pursat",2018,5,0.0274921,27.4921
"Pursat",2018,6,0.049706,49.706
"Pursat",2018,7,0.0637032,63.7032
"Pursat",2018,8,0.0477177,47.7177
"Pursat",2018,9,0.1322029,132.2029
"Pursat",2018,10,0.0948111,94.8111
"Pursat",2018,11,0.1547422,154.7422
"Pursat",2018,12,0.0835606,83.5606
"Pursat",2018,13,0.0709541,70.9541
"Pursat",2018,14,0.0975243,97.5243
"Pursat",2018,15,0.0768233,76.8233
"Pursat",2018,16,0.1496597,149.6597
"Pursat",2018,17,0.0896486,89.6486
"Pursat",2018,18,0.0892046,89.2046
"Pursat",2018,19,0.1093858,109.3858
"Pursat",2018,20,0.1300649,130.0649
"Pursat",2018,21,0.1317492,131.7492
"Pursat",2018,22,0.03603617956799,36.03617956799
"Pursat",2018,23,0.0299014,29.9014
"Pursat",2018,24,0.0249694,24.9694
"Pursat",2018,25,0.0287835,28.7835
"Pursat",2018,26,0.008511965267249,8.511965267249
"Ratanak Kiri",2018,1,0.00625446465756444,6.25446465756444
"Ratanak Kiri",2018,2,0.00220287452621,2.20287452621
"Ratanak Kiri",2018,3,0.000730598023542129,0.730598023542129
"Ratanak Kiri",2018,4,0.00142702669606833,1.42702669606833
"Ratanak Kiri",2018,5,0.018204309223912,18.204309223912
"Ratanak Kiri",2018,6,0.0434927255709042,43.4927255709042
"Ratanak Kiri",2018,7,0.00830145556633,8.30145556633
"Ratanak Kiri",2018,8,0.0111060657032,11.1060657032
"Ratanak Kiri",2018,9,0.1373714,137.3714
"Ratanak Kiri",2018,10,0.0802827,80.2827
"Ratanak Kiri",2018,11,0.206431,206.431
"Ratanak Kiri",2018,12,0.2354777,235.4777
"Ratanak Kiri",2018,13,0.0924087,92.4087
"Ratanak Kiri",2018,14,0.2550763,255.0763
"Ratanak Kiri",2018,15,0.293836,293.836
"Ratanak Kiri",2018,16,0.2446115,244.6115
"Ratanak Kiri",2018,17,0.2470431,247.0431
"Ratanak Kiri",2018,18,0.1222085,122.2085
"Ratanak Kiri",2018,19,0.1764091,176.4091
"Ratanak Kiri",2018,20,0.0793946,79.3946
"Ratanak Kiri",2018,21,0.0444719,44.4719
"Ratanak Kiri",2018,22,0.00499803476261,4.99803476261
"Ratanak Kiri",2018,23,0.00892828368609,8.92828368609
"Ratanak Kiri",2018,24,0.0197414810159339,19.7414810159339
"Ratanak Kiri",2018,25,0.0080941433935,8.0941433935
"Ratanak Kiri",2018,26,0.00764423920451865,7.64423920451865
"Siem Reap",2018,1,0.0162884411738381,16.2884411738381
"Siem Reap",2018,2,0.0037186951586,3.7186951586
