"provname","year","biweek","epiyr","beta","betalow","betahigh","temp_C","precip_m","precip_mm","temp_C_lag","precip_mm_lag","time","cases","births","pop"
"Banteay Meanchey","2019","3","2019",7.71594155174828e-05,7.0277186737059e-05,8.47156193840651e-05,30.1224212642857,0.004772726496631,4.772726496631,27.8953228928572,1.643308976865,2019.07692307692,21,699.213296676849,823637.920604617
"Banteay Meanchey","2019","4","2019",9.52794055778506e-05,8.36233574956198e-05,0.000108560160691277,30.43687525,0.002391226504696,2.391226504696,29.3386030214286,0.1324431745745,2019.11538461538,37,699.084322051003,824099.635937139
"Banteay Meanchey","2019","5","2019",8.08584270370941e-05,7.41589589755406e-05,8.81631203192791e-05,30.9717338071429,0.00565831889404,5.65831889404,27.9848587428572,4.772726496631,2019.15384615385,41,698.955347425157,824561.351269661
"Banteay Meanchey","2019","6","2019",7.91286394935941e-05,7.19773084937936e-05,8.69904935198719e-05,31.2598626214286,0.03589361362561,35.89361362561,28.1038361071429,2.391226504696,2019.19230769231,30,698.82637279931,825023.066602183
"Banteay Meanchey","2019","7","2019",8.19392201769102e-05,7.52779919036608e-05,8.91898898125848e-05,29.8386773285715,0.0436385,43.6385,28.0063337333333,5.65831889404,2019.23076923077,46,698.697398173464,825484.781934705
"Banteay Meanchey","2019","8","2019",0.000113971177435571,0.000104527583249766,0.000124267957626195,32.1023032357143,0.0224255,22.4255,27.79712035,35.89361362561,2019.26923076923,67,698.568423547618,825946.497267227
"Banteay Meanchey","2019","9","2019",0.000122310026198797,0.000110714822476636,0.000135119599834135,31.9532909857143,0.0376054,37.6054,27.3267186071429,43.6385,2019.30769230769,112,698.439448921771,826408.212599749
"Banteay Meanchey","2019","10","2019",0.00014212304907506,0.000128352878471172,0.000157370534412507,29.3702309428572,0.113269,113.269,30.1224212642857,22.4255,2019.34615384615,150,698.310474295925,826869.927932271
"Banteay Meanchey","2019","11","2019",0.000169064115433926,0.000152834875237615,0.000187016707299415,29.9274900285715,0.0343135,34.3135,30.43687525,37.6054,2019.38461538462,232,698.181499670078,827331.643264794
"Banteay Meanchey","2019","12","2019",0.000181723658719514,0.000159275800402779,0.000207335251525317,29.58005065,0.0830109,83.0109,30.9717338071429,113.269,2019.42307692308,387,698.052525044232,827793.358597316
"Banteay Meanchey","2019","13","2019",0.000171036279509001,0.000151554344189795,0.00019302256932765,29.5533885214286,0.0385069,38.5069,31.2598626214286,34.3135,2019.46153846154,672,697.923550418386,828255.073929838
"Banteay Meanchey","2019","14","2019",0.000174508453361357,0.000160234426740762,0.000190054040907463,28.6354739714286,0.0603212,60.3212,29.8386773285715,83.0109,2019.5,620,697.794575792539,828716.78926236
"Banteay Meanchey","2019","15","2019",0.0001785639305744,0.000149715459892146,0.000212971174287204,29.6912568071429,0.0317524,31.7524,32.1023032357143,38.5069,2019.53846153846,567,697.665601166693,829178.504594882
"Banteay Meanchey","2019","16","2019",0.000196341162768643,0.000167959589487478,0.000229518614060538,28.9116377785714,0.0680409,68.0409,31.9532909857143,60.3212,2019.57692307692,485,697.536626540847,829640.219927404
"Banteay Meanchey","2019","17","2019",0.000139867069190643,0.00012787555252278,0.000152983089089644,28.8147790928572,0.0700851,70.0851,29.3702309428572,31.7524,2019.61538461538,355,697.407651915,830101.935259926
"Banteay Meanchey","2019","18","2019",0.000178925720354732,0.000164946927517741,0.000194089176962793,27.4475822571429,0.1558609,155.8609,29.9274900285715,68.0409,2019.65384615385,238,697.278677289154,830563.650592448
"Banteay Meanchey","2019","19","2019",0.000169922369167057,0.000157069634193818,0.000183826821088261,27.3960335071429,0.1811734,181.1734,29.58005065,70.0851,2019.69230769231,212,697.149702663308,831025.36592497
"Banteay Meanchey","2019","20","2019",0.000153816311204195,0.000125598135257267,0.000188374274379178,28.14899485,0.0409188,40.9188,29.5533885214286,155.8609,2019.73076923077,152,697.020728037461,831487.081257493
"Banteay Meanchey","2019","21","2019",0.000128347933743646,0.000100244843442058,0.000164329570785203,28.2296928,0.0290005,29.0005,28.6354739714286,181.1734,2019.76923076923,178,696.891753411615,831948.796590015
"Banteay Meanchey","2019","22","2019",0.000158846830702917,0.000145841093526224,0.000173012386387683,28.06557545,0.026740155470763,26.740155470763,29.6912568071429,40.9188,2019.80769230769,116,696.762778785769,832410.511922537
"Banteay Meanchey","2019","23","2019",0.000124590077033256,0.000114075990551858,0.0001360732194396,27.3595937857143,0.005214525182015,5.214525182015,28.9116377785714,29.0005,2019.84615384615,87,696.633804159922,832872.227255059
"Banteay Meanchey","2019","24","2019",0.000119461984330595,0.000109498357736132,0.000130332235069624,27.9328884285715,0.0010701480192776,1.0701480192776,28.8147790928572,26.740155470763,2019.88461538462,63,696.504829534076,833333.942587581
"Banteay Meanchey","2019","25","2019",8.12268692838495e-05,7.48077929813447e-05,8.81967510430485e-05,23.8320542428572,6.2221781709e-06,0.0062221781709,27.4475822571429,5.214525182015,2019.92307692308,42,696.570078106674,833795.657920103
"Banteay Meanchey","2019","26","2019",7.71476262792969e-05,7.03643020419611e-05,8.45848827858874e-05,27.5577298133334,0.000981998109306,0.981998109306,27.3960335071429,1.0701480192776,2019.96153846154,15,696.940534562541,834257.373252625
"Battambang","2007","1","2007",4.45169889205438e-05,2.77818628913785e-05,7.13329523761641e-05,26.0628975142857,0.0036688127174831,3.6688127174831,23.6599697266667,0.0002216547714,2007,2,1029.96735590819,1031608.43768887
"Battambang","2007","2","2007",6.34110372544957e-05,5.56900620531049e-05,7.22024630149763e-05,27.2189479714286,0.00394535406349,3.94535406349,26.0628975142857,3.6688127174831,2007.03846153846,2,1030.46669949269,1032204.95598076
"Battambang","2007","3","2007",6.46511000095544e-05,5.81082752736351e-05,7.19306280002747e-05,24.7319331214286,0.0003882478336461,0.3882478336461,27.2189479714286,3.94535406349,2007.07692307692,2,1030.96604307719,1032801.47427265
"Battambang","2007","4","2007",7.32905597715898e-05,6.17428206271405e-05,8.69980687158923e-05,28.9421075285715,0.0129151,12.9151,24.7319331214286,0.3882478336461,2007.11538461538,2,1031.46538666169,1033397.99256454
"Battambang","2007","5","2007",9.01529696832333e-05,8.17655068142111e-05,9.94008141009086e-05,29.1325586785715,0.0190963,19.0963,28.9421075285715,12.9151,2007.15384615385,3,1031.96473024619,1033994.51085643
"Battambang","2007","6","2007",9.34043761131792e-05,8.51803178181051e-05,0.000102422457447533,28.7671363714286,0.0662906,66.2906,29.1325586785715,19.0963,2007.19230769231,4,1032.46407383069,1034591.02914832
"Battambang","2007","7","2007",0.000116645931377428,0.000107238677593437,0.000126878413761234,29.4759576,0.0254043,25.4043,28.7671363714286,66.2906,2007.23076923077,5,1032.96341741519,1035187.54744021
"Battambang","2007","8","2007",9.6942191006238e-05,8.74591542458274e-05,0.000107453456166234,29.1395078928572,0.0475281,47.5281,29.4759576,25.4043,2007.26923076923,15,1033.45806308456,1035784.06573211
"Battambang","2007","9","2007",0.000108707384355644,9.99497316007135e-05,0.000118232387663174,28.22826785,0.1194935,119.4935,29.1395078928572,47.5281,2007.30769230769,14,1033.87284419665,1036380.584024
"Battambang","2007","10","2007",0.000121778706850258,0.000107889073642352,0.000137456490647813,27.5806372857143,0.1481598,148.1598,28.22826785,119.4935,2007.34615384615,33,1034.28762530874,1036977.10231589
"Battambang","2007","11","2007",0.000109256937229029,9.48741731219373e-05,0.000125820104037437,28.8392712571429,0.0548465,54.8465,27.5806372857143,148.1598,2007.38461538462,52,1034.70240642083,1037573.62060778
"Battambang","2007","12","2007",0.000112405196742267,0.000103592001302558,0.000121968183796019,29.3113310785715,0.0413364,41.3364,28.8392712571429,54.8465,2007.42307692308,54,1035.11718753292,1038170.13889967
"Battambang","2007","13","2007",0.000105522053997025,9.64559362030003e-05,0.000115440317289717,28.3800607571429,0.0966857,96.6857,29.3113310785715,41.3364,2007.46153846154,55,1035.53196864501,1038766.65719156
"Battambang","2007","14","2007",0.000121189101156354,0.000110061027116538,0.000133442314903476,27.7274784642858,0.0806683,80.6683,28.3800607571429,96.6857,2007.5,133,1035.9467497571,1039363.17548345
"Battambang","2007","15","2007",0.000106009050765719,9.77723588873924e-05,0.000114939630915439,28.0377495785714,0.0775786,77.5786,27.7274784642858,80.6683,2007.53846153846,177,1036.3615308692,1039959.69377534
"Battambang","2007","16","2007",0.000113262764760051,0.000104773341304529,0.000122440056996982,27.6153331928572,0.0855752,85.5752,28.0377495785714,77.5786,2007.57692307692,48,1036.77631198129,1040556.21206724
"Battambang","2007","17","2007",0.000103406381095936,9.52581136725959e-05,0.000112251641766807,28.6097273642857,0.0700806,70.0806,27.6153331928572,85.5752,2007.61538461538,57,1037.19109309338,1041152.73035913
"Battambang","2007","18","2007",0.000117617388843253,0.000108225113712705,0.000127824768981333,28.0238700571429,0.1026405,102.6405,28.6097273642857,70.0806,2007.65384615385,46,1037.60587420547,1041749.24865102
"Battambang","2007","19","2007",0.000116394339709144,0.000106015475293986,0.000127789289995252,27.4903719,0.112857,112.857,28.0238700571429,102.6405,2007.69230769231,20,1038.02065531756,1042345.76694291
"Battambang","2007","20","2007",0.000102163468248238,9.27185789110392e-05,0.000112570472575114,27.6615975428572,0.0688942,68.8942,27.4903719,112.857,2007.73076923077,18,1038.43543642965,1042942.2852348
"Battambang","2007","21","2007",0.000101620555860435,9.34061072104799e-05,0.000110557410878003,26.7536500857143,0.1148613,114.8613,27.6615975428572,68.8942,2007.76923076923,10,1038.85021754174,1043538.80352669
"Battambang","2007","22","2007",8.61606037096614e-05,7.57640335486476e-05,9.79838227177628e-05,26.3335144642858,0.0588024,58.8024,26.7536500857143,114.8613,2007.80769230769,9,1039.26499865383,1044135.32181858
"Battambang","2007","23","2007",8.02057120019199e-05,6.8900324214664e-05,9.33661243406138e-05,25.7241148142858,0.052469790879916,52.469790879916,26.3335144642858,58.8024,2007.84615384615,5,1039.67977976592,1044731.84011047
"Battambang","2007","24","2007",9.10569589505052e-05,7.5849714584981e-05,0.000109313130822984,23.4868639142857,0.0142836587993395,14.2836587993395,25.7241148142858,52.469790879916,2007.88461538462,5,1040.09456087801,1045328.35840237
"Battambang","2007","25","2007",4.35274015112184e-05,2.47326346661245e-05,7.66046443452236e-05,26.50455035,0.0005620008654351,0.5620008654351,23.4868639142857,14.2836587993395,2007.92307692308,2,1040.5093419901,1045924.87669426
"Battambang","2007","26","2007",5.76620495708419e-05,5.10237752331921e-05,6.51639739614426e-05,26.71177104,0.0005789949837,0.5789949837,26.50455035,0.5620008654351,2007.96153846154,2,1040.92412310219,1046521.39498615
"Battambang","2012","1","2012",5.47571571152153e-05,4.91235989436426e-05,6.10367790596989e-05,26.22229635,0.00375443545643,3.75443545643,26.4967688785715,0.245245742117,2012,12,1060.76574919425,1113228.91711596
"Battambang","2012","2","2012",6.03905908001874e-05,5.46474714984262e-05,6.67372772645246e-05,27.4857286,0.0364971520761,36.4971520761,27.0978628071429,3.75443545643,2012.03846153846,5,1060.80902344079,1113933.93054929
"Battambang","2012","3","2012",7.62004219513722e-05,6.99906224484995e-05,8.29611754037437e-05,28.3981756785715,0.0175728989872,17.5728989872,26.5873118714286,36.4971520761,2012.07692307692,2,1060.85229768732,1114638.94398263
"Battambang","2012","4","2012",6.71074702866388e-05,6.2237554155855e-05,7.23584438584249e-05,28.31027155,0.0360357005724191,36.0357005724191,26.9240698714286,17.5728989872,2012.11538461538,5,1060.89557193386,1115343.95741597
"Battambang","2012","5","2012",6.05619763254715e-05,5.26742651105113e-05,6.96308333633507e-05,29.5395965,0.0457587,45.7587,24.53547385,36.0357005724191,2012.15384615385,4,1060.9388461804,1116048.97084931
"Battambang","2012","6","2012",6.84315074336777e-05,5.98510103690583e-05,7.82421412900061e-05,29.6683166357143,0.0289754107487,28.9754107487,24.94524928,45.7587,2012.19230769231,5,1060.98212042693,1116753.98428264
"Battambang","2012","7","2012",6.86889737895941e-05,6.29885526320369e-05,7.49052791835038e-05,28.9303706285714,0.0452769,45.2769,26.22229635,28.9754107487,2012.23076923077,11,1061.02539467347,1117458.99771598
"Battambang","2012","8","2012",9.01866452713133e-05,8.3520566874185e-05,9.73847674854285e-05,29.3652955357143,0.0463529,46.3529,27.4857286,45.2769,2012.26923076923,28,1061.06866892001,1118164.01114932
"Battambang","2012","9","2012",0.000100526486971208,9.27995206026911e-05,0.000108896840383887,30.2784351928572,0.0353647,35.3647,28.3981756785715,46.3529,2012.30769230769,36,1061.11194316655,1118869.02458266
"Battambang","2012","10","2012",9.12562257963472e-05,8.3929299464903e-05,9.92227839346656e-05,28.7178305428571,0.0922656,92.2656,28.31027155,35.3647,2012.34615384615,47,1061.15521741308,1119574.03801599
"Battambang","2012","11","2012",0.00013860026693099,0.000126292107876898,0.000152107952874351,29.0234528071429,0.0525463,52.5463,29.5395965,92.2656,2012.38461538462,38,1061.19849165962,1120279.05144933
"Battambang","2012","12","2012",0.000120844265699343,0.000109186582398033,0.000133746621898813,29.2322409285715,0.0522543,52.2543,29.6683166357143,52.5463,2012.42307692308,94,1061.24176590616,1120984.06488267
"Battambang","2012","13","2012",0.000111193302356073,0.000102180778109656,0.000121000747083571,28.9431241571429,0.0346336,34.6336,28.9303706285714,52.2543,2012.46153846154,116,1061.28504015269,1121689.07831601
"Battambang","2012","14","2012",0.000101872799405889,9.14773058908722e-05,0.000113449638221451,28.0944081285714,0.0747768,74.7768,29.3652955357143,34.6336,2012.5,127,1061.32831439923,1122394.09174934
"Battambang","2012","15","2012",0.000145205176704342,0.000130496696535658,0.000161571471933606,28.8822233857143,0.0407325,40.7325,30.2784351928572,74.7768,2012.53846153846,146,1061.3713732954,1123099.10518268
"Battambang","2012","16","2012",9.97073010469779e-05,9.1271303246027e-05,0.000108923018829639,28.0601641714286,0.0523562,52.3562,28.7178305428571,40.7325,2012.57692307692,147,1061.4127093886,1123804.11861602
"Battambang","2012","17","2012",0.000112416831631516,0.000103125499651924,0.000122545287797138,28.2498524285714,0.0631962,63.1962,29.0234528071429,52.3562,2012.61538461538,173,1061.4540454818,1124509.13204936
"Battambang","2012","18","2012",0.00012292560519226,0.000112995881033451,0.000133727922413472,27.4255833,0.1170127,117.0127,29.2322409285715,63.1962,2012.65384615385,114,1061.495381575,1125214.14548269
"Battambang","2012","19","2012",0.000126631575961633,0.000113397187463679,0.000141410526920371,27.0812167785714,0.1874714,187.4714,28.9431241571429,117.0127,2012.69230769231,132,1061.5367176682,1125919.15891603
"Battambang","2012","20","2012",9.75107636107852e-05,7.32846849029985e-05,0.000129745376302619,27.0818435857143,0.1546197,154.6197,28.0944081285714,187.4714,2012.73076923077,118,1061.57805376141,1126624.17234937
"Battambang","2012","21","2012",0.000114161054722004,9.66393103991068e-05,0.000134859679372887,27.3195231071429,0.0653101,65.3101,28.8822233857143,154.6197,2012.76923076923,106,1061.61938985461,1127329.18578271
"Battambang","2012","22","2012",0.000109238765076537,0.00010155801259389,0.000117500406818366,27.7317869571429,0.0313587050833,31.3587050833,28.0601641714286,65.3101,2012.80769230769,80,1061.66072594781,1128034.19921604
"Battambang","2012","23","2012",8.76422154323689e-05,8.0598849162793e-05,9.53010868725857e-05,28.0736141428571,0.0334046,33.4046,28.2498524285714,31.3587050833,2012.84615384615,66,1061.70206204101,1128739.21264938
"Battambang","2012","24","2012",8.14398927063245e-05,7.54356860571981e-05,8.79219964804017e-05,27.1881896357143,0.0535977,53.5977,27.4255833,33.4046,2012.88461538462,46,1061.74339813422,1129444.22608272
"Battambang","2012","25","2012",9.15395741387491e-05,8.43998759847047e-05,9.92832458074005e-05,27.5079102857143,0.0028662865001,2.8662865001,27.0812167785714,53.5977,2012.92307692308,23,1061.78473422742,1130149.23951606
"Battambang","2012","26","2012",5.98017266430617e-05,5.39784895942485e-05,6.62531785600857e-05,27.6847761466667,0.002330162587956,2.330162587956,27.0818435857143,2.8662865001,2012.96153846154,24,1061.82607032062,1130854.25294939
"Battambang","2019","1","2019",0.000181558782079868,0.000169076840834166,0.000194962191082435,28.0948709357143,0.0037839023843,3.7839023843,28.1388731,25.007584870372,2019,21,1057.83902286312,1244224.83011105
"Battambang","2019","2","2019",0.000140491707901301,0.000129123643276105,0.000152860618615128,27.6379264142857,0.00012856427605,0.12856427605,27.4145014857143,5.845562467664,2019.03846153846,23,1057.6439692523,1244923.1011251
"Battambang","2019","3","2019",0.000167174492663212,0.000150115018556851,0.000186172651250202,29.8900389928572,0.0032933173619,3.2933173619,28.6500809142858,3.7839023843,2019.07692307692,27,1057.44891564149,1245621.37213916
