"year","corr","provname","comp_prov","full_ts_corr","dist_m","dist_km","dist_from_PP_m","dist_from_PP_km"
2013,0.90114792388744,"Banteay Meanchey","Takeo",0.543611000223967,369105.154531461,369.105154531461,312253.511127179,312.253511127179
2014,-0.503705127648753,"Banteay Meanchey","Takeo",0.543611000223967,369105.154531461,369.105154531461,312253.511127179,312.253511127179
2015,NA,"Banteay Meanchey","Takeo",0.543611000223967,369105.154531461,369.105154531461,312253.511127179,312.253511127179
2016,NA,"Banteay Meanchey","Takeo",0.543611000223967,369105.154531461,369.105154531461,312253.511127179,312.253511127179
2017,NA,"Banteay Meanchey","Takeo",0.543611000223967,369105.154531461,369.105154531461,312253.511127179,312.253511127179
2018,NA,"Banteay Meanchey","Takeo",0.543611000223967,369105.154531461,369.105154531461,312253.511127179,312.253511127179
2019,NA,"Banteay Meanchey","Takeo",0.543611000223967,369105.154531461,369.105154531461,312253.511127179,312.253511127179
2020,NA,"Banteay Meanchey","Takeo",0.543611000223967,369105.154531461,369.105154531461,312253.511127179,312.253511127179
2002,NA,"Banteay Meanchey","Tboung Khmum",0.433843308298369,373893.830814978,373.893830814978,312253.511127179,312.253511127179
2003,NA,"Banteay Meanchey","Tboung Khmum",0.433843308298369,373893.830814978,373.893830814978,312253.511127179,312.253511127179
2004,NA,"Banteay Meanchey","Tboung Khmum",0.433843308298369,373893.830814978,373.893830814978,312253.511127179,312.253511127179
2005,NA,"Banteay Meanchey","Tboung Khmum",0.433843308298369,373893.830814978,373.893830814978,312253.511127179,312.253511127179
2006,NA,"Banteay Meanchey","Tboung Khmum",0.433843308298369,373893.830814978,373.893830814978,312253.511127179,312.253511127179
2007,NA,"Banteay Meanchey","Tboung Khmum",0.433843308298369,373893.830814978,373.893830814978,312253.511127179,312.253511127179
2008,NA,"Banteay Meanchey","Tboung Khmum",0.433843308298369,373893.830814978,373.893830814978,312253.511127179,312.253511127179
2009,NA,"Banteay Meanchey","Tboung Khmum",0.433843308298369,373893.830814978,373.893830814978,312253.511127179,312.253511127179
2010,NA,"Banteay Meanchey","Tboung Khmum",0.433843308298369,373893.830814978,373.893830814978,312253.511127179,312.253511127179
2011,NA,"Banteay Meanchey","Tboung Khmum",0.433843308298369,373893.830814978,373.893830814978,312253.511127179,312.253511127179
2012,NA,"Banteay Meanchey","Tboung Khmum",0.433843308298369,373893.830814978,373.893830814978,312253.511127179,312.253511127179
2013,NA,"Banteay Meanchey","Tboung Khmum",0.433843308298369,373893.830814978,373.893830814978,312253.511127179,312.253511127179
2014,NA,"Banteay Meanchey","Tboung Khmum",0.433843308298369,373893.830814978,373.893830814978,312253.511127179,312.253511127179
2015,NA,"Banteay Meanchey","Tboung Khmum",0.433843308298369,373893.830814978,373.893830814978,312253.511127179,312.253511127179
2016,-0.0241885316342504,"Banteay Meanchey","Tboung Khmum",0.433843308298369,373893.830814978,373.893830814978,312253.511127179,312.253511127179
2017,0.7092558956541,"Banteay Meanchey","Tboung Khmum",0.433843308298369,373893.830814978,373.893830814978,312253.511127179,312.253511127179
2018,0.874253496232647,"Banteay Meanchey","Tboung Khmum",0.433843308298369,373893.830814978,373.893830814978,312253.511127179,312.253511127179
2019,0.789218304625296,"Banteay Meanchey","Tboung Khmum",0.433843308298369,373893.830814978,373.893830814978,312253.511127179,312.253511127179
2020,0.921972293350008,"Banteay Meanchey","Tboung Khmum",0.433843308298369,373893.830814978,373.893830814978,312253.511127179,312.253511127179
2002,NA,"Battambang","Banteay Meanchey",0.767849370589541,99482.8677160151,99.4828677160151,230161.204093955,230.161204093955
2003,NA,"Battambang","Banteay Meanchey",0.767849370589541,99482.8677160151,99.4828677160151,230161.204093955,230.161204093955
2004,NA,"Battambang","Banteay Meanchey",0.767849370589541,99482.8677160151,99.4828677160151,230161.204093955,230.161204093955
2005,0.16369567616977,"Battambang","Banteay Meanchey",0.767849370589541,99482.8677160151,99.4828677160151,230161.204093955,230.161204093955
2006,0.974616432767663,"Battambang","Banteay Meanchey",0.767849370589541,99482.8677160151,99.4828677160151,230161.204093955,230.161204093955
2007,0.967831922828258,"Battambang","Banteay Meanchey",0.767849370589541,99482.8677160151,99.4828677160151,230161.204093955,230.161204093955
2008,0.929291304213742,"Battambang","Banteay Meanchey",0.767849370589541,99482.8677160151,99.4828677160151,230161.204093955,230.161204093955
2009,NA,"Battambang","Banteay Meanchey",0.767849370589541,99482.8677160151,99.4828677160151,230161.204093955,230.161204093955
2010,0.824506223504967,"Battambang","Banteay Meanchey",0.767849370589541,99482.8677160151,99.4828677160151,230161.204093955,230.161204093955
2011,0.990507526379729,"Battambang","Banteay Meanchey",0.767849370589541,99482.8677160151,99.4828677160151,230161.204093955,230.161204093955
2012,0.86451228226203,"Battambang","Banteay Meanchey",0.767849370589541,99482.8677160151,99.4828677160151,230161.204093955,230.161204093955
2013,0.970979924952283,"Battambang","Banteay Meanchey",0.767849370589541,99482.8677160151,99.4828677160151,230161.204093955,230.161204093955
2014,0.948427410176071,"Battambang","Banteay Meanchey",0.767849370589541,99482.8677160151,99.4828677160151,230161.204093955,230.161204093955
2015,0.759547211526204,"Battambang","Banteay Meanchey",0.767849370589541,99482.8677160151,99.4828677160151,230161.204093955,230.161204093955
2016,0.967504168367769,"Battambang","Banteay Meanchey",0.767849370589541,99482.8677160151,99.4828677160151,230161.204093955,230.161204093955
2017,0.949358508350441,"Battambang","Banteay Meanchey",0.767849370589541,99482.8677160151,99.4828677160151,230161.204093955,230.161204093955
2018,0.954825114767438,"Battambang","Banteay Meanchey",0.767849370589541,99482.8677160151,99.4828677160151,230161.204093955,230.161204093955
2019,0.960343336222944,"Battambang","Banteay Meanchey",0.767849370589541,99482.8677160151,99.4828677160151,230161.204093955,230.161204093955
2020,0.902297140463585,"Battambang","Banteay Meanchey",0.767849370589541,99482.8677160151,99.4828677160151,230161.204093955,230.161204093955
2002,NA,"Battambang","Kampong Cham",0.498809743049333,232868.833379939,232.868833379939,230161.204093955,230.161204093955
2003,NA,"Battambang","Kampong Cham",0.498809743049333,232868.833379939,232.868833379939,230161.204093955,230.161204093955
2004,NA,"Battambang","Kampong Cham",0.498809743049333,232868.833379939,232.868833379939,230161.204093955,230.161204093955
2005,0.152054686488054,"Battambang","Kampong Cham",0.498809743049333,232868.833379939,232.868833379939,230161.204093955,230.161204093955
2006,0.924468271154321,"Battambang","Kampong Cham",0.498809743049333,232868.833379939,232.868833379939,230161.204093955,230.161204093955
2007,0.896035136825741,"Battambang","Kampong Cham",0.498809743049333,232868.833379939,232.868833379939,230161.204093955,230.161204093955
2008,0.902945648842421,"Battambang","Kampong Cham",0.498809743049333,232868.833379939,232.868833379939,230161.204093955,230.161204093955
2009,NA,"Battambang","Kampong Cham",0.498809743049333,232868.833379939,232.868833379939,230161.204093955,230.161204093955
2010,0.801384695684748,"Battambang","Kampong Cham",0.498809743049333,232868.833379939,232.868833379939,230161.204093955,230.161204093955
2011,0.982852414949058,"Battambang","Kampong Cham",0.498809743049333,232868.833379939,232.868833379939,230161.204093955,230.161204093955
2012,0.850478223062937,"Battambang","Kampong Cham",0.498809743049333,232868.833379939,232.868833379939,230161.204093955,230.161204093955
2013,0.817978966244005,"Battambang","Kampong Cham",0.498809743049333,232868.833379939,232.868833379939,230161.204093955,230.161204093955
2014,-0.177615888759722,"Battambang","Kampong Cham",0.498809743049333,232868.833379939,232.868833379939,230161.204093955,230.161204093955
2015,0.858064989808941,"Battambang","Kampong Cham",0.498809743049333,232868.833379939,232.868833379939,230161.204093955,230.161204093955
2016,0.928685934704707,"Battambang","Kampong Cham",0.498809743049333,232868.833379939,232.868833379939,230161.204093955,230.161204093955
2017,NA,"Battambang","Kampong Cham",0.498809743049333,232868.833379939,232.868833379939,230161.204093955,230.161204093955
2018,0.962825013867542,"Battambang","Kampong Cham",0.498809743049333,232868.833379939,232.868833379939,230161.204093955,230.161204093955
2019,0.94226190569343,"Battambang","Kampong Cham",0.498809743049333,232868.833379939,232.868833379939,230161.204093955,230.161204093955
2020,0.831290638185416,"Battambang","Kampong Cham",0.498809743049333,232868.833379939,232.868833379939,230161.204093955,230.161204093955
2002,NA,"Battambang","Kampong Chhnang",0.833449850962218,164849.924813714,164.849924813714,230161.204093955,230.161204093955
2003,NA,"Battambang","Kampong Chhnang",0.833449850962218,164849.924813714,164.849924813714,230161.204093955,230.161204093955
2004,NA,"Battambang","Kampong Chhnang",0.833449850962218,164849.924813714,164.849924813714,230161.204093955,230.161204093955
2005,0.224341684765141,"Battambang","Kampong Chhnang",0.833449850962218,164849.924813714,164.849924813714,230161.204093955,230.161204093955
2006,0.905478266642117,"Battambang","Kampong Chhnang",0.833449850962218,164849.924813714,164.849924813714,230161.204093955,230.161204093955
2007,0.916556580990508,"Battambang","Kampong Chhnang",0.833449850962218,164849.924813714,164.849924813714,230161.204093955,230.161204093955
2008,0.874345193066891,"Battambang","Kampong Chhnang",0.833449850962218,164849.924813714,164.849924813714,230161.204093955,230.161204093955
2009,NA,"Battambang","Kampong Chhnang",0.833449850962218,164849.924813714,164.849924813714,230161.204093955,230.161204093955
2010,0.788314255727119,"Battambang","Kampong Chhnang",0.833449850962218,164849.924813714,164.849924813714,230161.204093955,230.161204093955
2011,0.966523327277118,"Battambang","Kampong Chhnang",0.833449850962218,164849.924813714,164.849924813714,230161.204093955,230.161204093955
2012,0.686872468858318,"Battambang","Kampong Chhnang",0.833449850962218,164849.924813714,164.849924813714,230161.204093955,230.161204093955
2013,0.834589344858842,"Battambang","Kampong Chhnang",0.833449850962218,164849.924813714,164.849924813714,230161.204093955,230.161204093955
2014,-0.202882036825848,"Battambang","Kampong Chhnang",0.833449850962218,164849.924813714,164.849924813714,230161.204093955,230.161204093955
2015,0.907099347757403,"Battambang","Kampong Chhnang",0.833449850962218,164849.924813714,164.849924813714,230161.204093955,230.161204093955
2016,0.903338663692463,"Battambang","Kampong Chhnang",0.833449850962218,164849.924813714,164.849924813714,230161.204093955,230.161204093955
2017,-0.24627238666837,"Battambang","Kampong Chhnang",0.833449850962218,164849.924813714,164.849924813714,230161.204093955,230.161204093955
2018,0.650495878012565,"Battambang","Kampong Chhnang",0.833449850962218,164849.924813714,164.849924813714,230161.204093955,230.161204093955
2019,0.987066021889773,"Battambang","Kampong Chhnang",0.833449850962218,164849.924813714,164.849924813714,230161.204093955,230.161204093955
2020,0.984060724236955,"Battambang","Kampong Chhnang",0.833449850962218,164849.924813714,164.849924813714,230161.204093955,230.161204093955
2002,NA,"Battambang","Kampong Speu",0.669435352382102,186990.459088421,186.990459088421,230161.204093955,230.161204093955
2003,NA,"Battambang","Kampong Speu",0.669435352382102,186990.459088421,186.990459088421,230161.204093955,230.161204093955
2004,NA,"Battambang","Kampong Speu",0.669435352382102,186990.459088421,186.990459088421,230161.204093955,230.161204093955
2005,0.255513837460215,"Battambang","Kampong Speu",0.669435352382102,186990.459088421,186.990459088421,230161.204093955,230.161204093955
2006,0.977614065079182,"Battambang","Kampong Speu",0.669435352382102,186990.459088421,186.990459088421,230161.204093955,230.161204093955
2007,0.874896181441984,"Battambang","Kampong Speu",0.669435352382102,186990.459088421,186.990459088421,230161.204093955,230.161204093955
2008,0.874530570513694,"Battambang","Kampong Speu",0.669435352382102,186990.459088421,186.990459088421,230161.204093955,230.161204093955
2009,NA,"Battambang","Kampong Speu",0.669435352382102,186990.459088421,186.990459088421,230161.204093955,230.161204093955
2010,0.839724300815783,"Battambang","Kampong Speu",0.669435352382102,186990.459088421,186.990459088421,230161.204093955,230.161204093955
2011,0.979380479776418,"Battambang","Kampong Speu",0.669435352382102,186990.459088421,186.990459088421,230161.204093955,230.161204093955
2012,0.903451500460711,"Battambang","Kampong Speu",0.669435352382102,186990.459088421,186.990459088421,230161.204093955,230.161204093955
2013,0.918789420465396,"Battambang","Kampong Speu",0.669435352382102,186990.459088421,186.990459088421,230161.204093955,230.161204093955
2014,-0.46613087682016,"Battambang","Kampong Speu",0.669435352382102,186990.459088421,186.990459088421,230161.204093955,230.161204093955
2015,NA,"Battambang","Kampong Speu",0.669435352382102,186990.459088421,186.990459088421,230161.204093955,230.161204093955
2016,NA,"Battambang","Kampong Speu",0.669435352382102,186990.459088421,186.990459088421,230161.204093955,230.161204093955
2017,0.790126384176845,"Battambang","Kampong Speu",0.669435352382102,186990.459088421,186.990459088421,230161.204093955,230.161204093955
2018,0.877010002176975,"Battambang","Kampong Speu",0.669435352382102,186990.459088421,186.990459088421,230161.204093955,230.161204093955
2019,0.884440597894993,"Battambang","Kampong Speu",0.669435352382102,186990.459088421,186.990459088421,230161.204093955,230.161204093955
2020,0.917328709573691,"Battambang","Kampong Speu",0.669435352382102,186990.459088421,186.990459088421,230161.204093955,230.161204093955
2002,NA,"Battambang","Kampong Thom",0.870720703433199,189470.584804231,189.470584804231,230161.204093955,230.161204093955
2003,NA,"Battambang","Kampong Thom",0.870720703433199,189470.584804231,189.470584804231,230161.204093955,230.161204093955
2004,NA,"Battambang","Kampong Thom",0.870720703433199,189470.584804231,189.470584804231,230161.204093955,230.161204093955
2005,0.254953656561709,"Battambang","Kampong Thom",0.870720703433199,189470.584804231,189.470584804231,230161.204093955,230.161204093955
2006,0.869578994055358,"Battambang","Kampong Thom",0.870720703433199,189470.584804231,189.470584804231,230161.204093955,230.161204093955
2007,0.995537898400653,"Battambang","Kampong Thom",0.870720703433199,189470.584804231,189.470584804231,230161.204093955,230.161204093955
2008,0.949979027441783,"Battambang","Kampong Thom",0.870720703433199,189470.584804231,189.470584804231,230161.204093955,230.161204093955
2009,NA,"Battambang","Kampong Thom",0.870720703433199,189470.584804231,189.470584804231,230161.204093955,230.161204093955
2010,0.950600780540604,"Battambang","Kampong Thom",0.870720703433199,189470.584804231,189.470584804231,230161.204093955,230.161204093955
2011,0.91708986211199,"Battambang","Kampong Thom",0.870720703433199,189470.584804231,189.470584804231,230161.204093955,230.161204093955
2012,0.963353163280151,"Battambang","Kampong Thom",0.870720703433199,189470.584804231,189.470584804231,230161.204093955,230.161204093955
2013,0.741902473941047,"Battambang","Kampong Thom",0.870720703433199,189470.584804231,189.470584804231,230161.204093955,230.161204093955
2014,-0.253750045485382,"Battambang","Kampong Thom",0.870720703433199,189470.584804231,189.470584804231,230161.204093955,230.161204093955
2015,0.854224626134591,"Battambang","Kampong Thom",0.870720703433199,189470.584804231,189.470584804231,230161.204093955,230.161204093955
2016,0.909657221684873,"Battambang","Kampong Thom",0.870720703433199,189470.584804231,189.470584804231,230161.204093955,230.161204093955
2017,0.957943418695984,"Battambang","Kampong Thom",0.870720703433199,189470.584804231,189.470584804231,230161.204093955,230.161204093955
2018,0.936577354026681,"Battambang","Kampong Thom",0.870720703433199,189470.584804231,189.470584804231,230161.204093955,230.161204093955
2019,0.971089701977995,"Battambang","Kampong Thom",0.870720703433199,189470.584804231,189.470584804231,230161.204093955,230.161204093955
2020,0.90325821138519,"Battambang","Kampong Thom",0.870720703433199,189470.584804231,189.470584804231,230161.204093955,230.161204093955
2002,NA,"Battambang","Kampot",0.726377942458116,265838.976172504,265.838976172504,230161.204093955,230.161204093955
2003,NA,"Battambang","Kampot",0.726377942458116,265838.976172504,265.838976172504,230161.204093955,230.161204093955
2004,NA,"Battambang","Kampot",0.726377942458116,265838.976172504,265.838976172504,230161.204093955,230.161204093955
2005,0.104347097550422,"Battambang","Kampot",0.726377942458116,265838.976172504,265.838976172504,230161.204093955,230.161204093955
2006,0.586207030714197,"Battambang","Kampot",0.726377942458116,265838.976172504,265.838976172504,230161.204093955,230.161204093955
2007,0.816896133033864,"Battambang","Kampot",0.726377942458116,265838.976172504,265.838976172504,230161.204093955,230.161204093955
2008,0.879257972465218,"Battambang","Kampot",0.726377942458116,265838.976172504,265.838976172504,230161.204093955,230.161204093955
2009,NA,"Battambang","Kampot",0.726377942458116,265838.976172504,265.838976172504,230161.204093955,230.161204093955
2010,0.762927860781577,"Battambang","Kampot",0.726377942458116,265838.976172504,265.838976172504,230161.204093955,230.161204093955
2011,0.983655115371471,"Battambang","Kampot",0.726377942458116,265838.976172504,265.838976172504,230161.204093955,230.161204093955
2012,0.846423745170661,"Battambang","Kampot",0.726377942458116,265838.976172504,265.838976172504,230161.204093955,230.161204093955
2013,0.648247789220249,"Battambang","Kampot",0.726377942458116,265838.976172504,265.838976172504,230161.204093955,230.161204093955
2014,-0.495401529723988,"Battambang","Kampot",0.726377942458116,265838.976172504,265.838976172504,230161.204093955,230.161204093955
2015,NA,"Battambang","Kampot",0.726377942458116,265838.976172504,265.838976172504,230161.204093955,230.161204093955
2016,NA,"Battambang","Kampot",0.726377942458116,265838.976172504,265.838976172504,230161.204093955,230.161204093955
2017,0.826298567570369,"Battambang","Kampot",0.726377942458116,265838.976172504,265.838976172504,230161.204093955,230.161204093955
2018,0.944789134807711,"Battambang","Kampot",0.726377942458116,265838.976172504,265.838976172504,230161.204093955,230.161204093955
2019,0.990101330160231,"Battambang","Kampot",0.726377942458116,265838.976172504,265.838976172504,230161.204093955,230.161204093955
2020,0.897140267433545,"Battambang","Kampot",0.726377942458116,265838.976172504,265.838976172504,230161.204093955,230.161204093955
2002,NA,"Battambang","Kandal",0.600553953028445,258399.072830837,258.399072830837,230161.204093955,230.161204093955
2003,NA,"Battambang","Kandal",0.600553953028445,258399.072830837,258.399072830837,230161.204093955,230.161204093955
2004,NA,"Battambang","Kandal",0.600553953028445,258399.072830837,258.399072830837,230161.204093955,230.161204093955
2005,0.245317839244563,"Battambang","Kandal",0.600553953028445,258399.072830837,258.399072830837,230161.204093955,230.161204093955
2006,0.812767066200024,"Battambang","Kandal",0.600553953028445,258399.072830837,258.399072830837,230161.204093955,230.161204093955
2007,0.97365835939043,"Battambang","Kandal",0.600553953028445,258399.072830837,258.399072830837,230161.204093955,230.161204093955
2008,0.851484162180481,"Battambang","Kandal",0.600553953028445,258399.072830837,258.399072830837,230161.204093955,230.161204093955
2009,NA,"Battambang","Kandal",0.600553953028445,258399.072830837,258.399072830837,230161.204093955,230.161204093955
2010,0.766584912806483,"Battambang","Kandal",0.600553953028445,258399.072830837,258.399072830837,230161.204093955,230.161204093955
2011,0.988549385957665,"Battambang","Kandal",0.600553953028445,258399.072830837,258.399072830837,230161.204093955,230.161204093955
2012,0.946811096546831,"Battambang","Kandal",0.600553953028445,258399.072830837,258.399072830837,230161.204093955,230.161204093955
2013,0.937120984074291,"Battambang","Kandal",0.600553953028445,258399.072830837,258.399072830837,230161.204093955,230.161204093955
2014,-0.497065856964633,"Battambang","Kandal",0.600553953028445,258399.072830837,258.399072830837,230161.204093955,230.161204093955
2015,0.988036189524099,"Battambang","Kandal",0.600553953028445,258399.072830837,258.399072830837,230161.204093955,230.161204093955
2016,0.915139554321868,"Battambang","Kandal",0.600553953028445,258399.072830837,258.399072830837,230161.204093955,230.161204093955
2017,0.791379906695395,"Battambang","Kandal",0.600553953028445,258399.072830837,258.399072830837,230161.204093955,230.161204093955
2018,0.134917953129417,"Battambang","Kandal",0.600553953028445,258399.072830837,258.399072830837,230161.204093955,230.161204093955
2019,0.832979308609028,"Battambang","Kandal",0.600553953028445,258399.072830837,258.399072830837,230161.204093955,230.161204093955
2020,0.793631589368506,"Battambang","Kandal",0.600553953028445,258399.072830837,258.399072830837,230161.204093955,230.161204093955
2002,NA,"Battambang","Kep",0.654285451052697,293897.067611141,293.897067611141,230161.204093955,230.161204093955
2003,NA,"Battambang","Kep",0.654285451052697,293897.067611141,293.897067611141,230161.204093955,230.161204093955
2004,NA,"Battambang","Kep",0.654285451052697,293897.067611141,293.897067611141,230161.204093955,230.161204093955
2005,NA,"Battambang","Kep",0.654285451052697,293897.067611141,293.897067611141,230161.204093955,230.161204093955
2006,0.746476168540868,"Battambang","Kep",0.654285451052697,293897.067611141,293.897067611141,230161.204093955,230.161204093955
2007,0.835100393090956,"Battambang","Kep",0.654285451052697,293897.067611141,293.897067611141,230161.204093955,230.161204093955
2008,0.883851850300099,"Battambang","Kep",0.654285451052697,293897.067611141,293.897067611141,230161.204093955,230.161204093955
2009,NA,"Battambang","Kep",0.654285451052697,293897.067611141,293.897067611141,230161.204093955,230.161204093955
2010,NA,"Battambang","Kep",0.654285451052697,293897.067611141,293.897067611141,230161.204093955,230.161204093955
2011,NA,"Battambang","Kep",0.654285451052697,293897.067611141,293.897067611141,230161.204093955,230.161204093955
2012,NA,"Battambang","Kep",0.654285451052697,293897.067611141,293.897067611141,230161.204093955,230.161204093955
2013,NA,"Battambang","Kep",0.654285451052697,293897.067611141,293.897067611141,230161.204093955,230.161204093955
2014,NA,"Battambang","Kep",0.654285451052697,293897.067611141,293.897067611141,230161.204093955,230.161204093955
2015,NA,"Battambang","Kep",0.654285451052697,293897.067611141,293.897067611141,230161.204093955,230.161204093955
2016,-0.0994356695137121,"Battambang","Kep",0.654285451052697,293897.067611141,293.897067611141,230161.204093955,230.161204093955
2017,0.909776533568374,"Battambang","Kep",0.654285451052697,293897.067611141,293.897067611141,230161.204093955,230.161204093955
2018,0.923112846243927,"Battambang","Kep",0.654285451052697,293897.067611141,293.897067611141,230161.204093955,230.161204093955
2019,0.694622115843134,"Battambang","Kep",0.654285451052697,293897.067611141,293.897067611141,230161.204093955,230.161204093955
2020,0.878602990072524,"Battambang","Kep",0.654285451052697,293897.067611141,293.897067611141,230161.204093955,230.161204093955
2002,NA,"Battambang","Koh Kong",0.596470753288819,163079.579315701,163.079579315701,230161.204093955,230.161204093955
2003,NA,"Battambang","Koh Kong",0.596470753288819,163079.579315701,163.079579315701,230161.204093955,230.161204093955
2004,NA,"Battambang","Koh Kong",0.596470753288819,163079.579315701,163.079579315701,230161.204093955,230.161204093955
2005,0.63892556354197,"Battambang","Koh Kong",0.596470753288819,163079.579315701,163.079579315701,230161.204093955,230.161204093955
2006,0.144279577543888,"Battambang","Koh Kong",0.596470753288819,163079.579315701,163.079579315701,230161.204093955,230.161204093955
2007,0.91879588447478,"Battambang","Koh Kong",0.596470753288819,163079.579315701,163.079579315701,230161.204093955,230.161204093955
2008,0.616266686271126,"Battambang","Koh Kong",0.596470753288819,163079.579315701,163.079579315701,230161.204093955,230.161204093955
2009,NA,"Battambang","Koh Kong",0.596470753288819,163079.579315701,163.079579315701,230161.204093955,230.161204093955
2010,0.54775730480709,"Battambang","Koh Kong",0.596470753288819,163079.579315701,163.079579315701,230161.204093955,230.161204093955
2011,0.213138622464753,"Battambang","Koh Kong",0.596470753288819,163079.579315701,163.079579315701,230161.204093955,230.161204093955
2012,0.0200095320678483,"Battambang","Koh Kong",0.596470753288819,163079.579315701,163.079579315701,230161.204093955,230.161204093955
2013,-0.0818660445507687,"Battambang","Koh Kong",0.596470753288819,163079.579315701,163.079579315701,230161.204093955,230.161204093955
2014,-0.365881426149612,"Battambang","Koh Kong",0.596470753288819,163079.579315701,163.079579315701,230161.204093955,230.161204093955
2015,NA,"Battambang","Koh Kong",0.596470753288819,163079.579315701,163.079579315701,230161.204093955,230.161204093955
2016,-0.774269234763406,"Battambang","Koh Kong",0.596470753288819,163079.579315701,163.079579315701,230161.204093955,230.161204093955
2017,0.884256479168068,"Battambang","Koh Kong",0.596470753288819,163079.579315701,163.079579315701,230161.204093955,230.161204093955
2018,0.919153150083795,"Battambang","Koh Kong",0.596470753288819,163079.579315701,163.079579315701,230161.204093955,230.161204093955
2019,0.666648073432199,"Battambang","Koh Kong",0.596470753288819,163079.579315701,163.079579315701,230161.204093955,230.161204093955
2020,0.714961244694923,"Battambang","Koh Kong",0.596470753288819,163079.579315701,163.079579315701,230161.204093955,230.161204093955
2002,NA,"Battambang","Kratie",0.282424978986706,308451.254807362,308.451254807362,230161.204093955,230.161204093955
2003,NA,"Battambang","Kratie",0.282424978986706,308451.254807362,308.451254807362,230161.204093955,230.161204093955
2004,NA,"Battambang","Kratie",0.282424978986706,308451.254807362,308.451254807362,230161.204093955,230.161204093955
2005,0.11875550792787,"Battambang","Kratie",0.282424978986706,308451.254807362,308.451254807362,230161.204093955,230.161204093955
2006,0.353199344210928,"Battambang","Kratie",0.282424978986706,308451.254807362,308.451254807362,230161.204093955,230.161204093955
2007,0.697096513738041,"Battambang","Kratie",0.282424978986706,308451.254807362,308.451254807362,230161.204093955,230.161204093955
2008,0.610608785463417,"Battambang","Kratie",0.282424978986706,308451.254807362,308.451254807362,230161.204093955,230.161204093955
2009,NA,"Battambang","Kratie",0.282424978986706,308451.254807362,308.451254807362,230161.204093955,230.161204093955
2010,0.622443877481294,"Battambang","Kratie",0.282424978986706,308451.254807362,308.451254807362,230161.204093955,230.161204093955
2011,0.880229515452008,"Battambang","Kratie",0.282424978986706,308451.254807362,308.451254807362,230161.204093955,230.161204093955
2012,0.665125470639436,"Battambang","Kratie",0.282424978986706,308451.254807362,308.451254807362,230161.204093955,230.161204093955
2013,NA,"Battambang","Kratie",0.282424978986706,308451.254807362,308.451254807362,230161.204093955,230.161204093955
2014,0.5030679365176,"Battambang","Kratie",0.282424978986706,308451.254807362,308.451254807362,230161.204093955,230.161204093955
2015,0.816587386386227,"Battambang","Kratie",0.282424978986706,308451.254807362,308.451254807362,230161.204093955,230.161204093955
2016,0.903253179385841,"Battambang","Kratie",0.282424978986706,308451.254807362,308.451254807362,230161.204093955,230.161204093955
2017,0.074907172665132,"Battambang","Kratie",0.282424978986706,308451.254807362,308.451254807362,230161.204093955,230.161204093955
2018,0.676773035824037,"Battambang","Kratie",0.282424978986706,308451.254807362,308.451254807362,230161.204093955,230.161204093955
2019,0.697257825262181,"Battambang","Kratie",0.282424978986706,308451.254807362,308.451254807362,230161.204093955,230.161204093955
2020,0.885958612676334,"Battambang","Kratie",0.282424978986706,308451.254807362,308.451254807362,230161.204093955,230.161204093955
2002,NA,"Battambang","Mondul Kiri",0.693950617235031,411347.892235309,411.347892235309,230161.204093955,230.161204093955
2003,NA,"Battambang","Mondul Kiri",0.693950617235031,411347.892235309,411.347892235309,230161.204093955,230.161204093955
2004,NA,"Battambang","Mondul Kiri",0.693950617235031,411347.892235309,411.347892235309,230161.204093955,230.161204093955
2005,NA,"Battambang","Mondul Kiri",0.693950617235031,411347.892235309,411.347892235309,230161.204093955,230.161204093955
2006,NA,"Battambang","Mondul Kiri",0.693950617235031,411347.892235309,411.347892235309,230161.204093955,230.161204093955
2007,NA,"Battambang","Mondul Kiri",0.693950617235031,411347.892235309,411.347892235309,230161.204093955,230.161204093955
2008,NA,"Battambang","Mondul Kiri",0.693950617235031,411347.892235309,411.347892235309,230161.204093955,230.161204093955
2009,NA,"Battambang","Mondul Kiri",0.693950617235031,411347.892235309,411.347892235309,230161.204093955,230.161204093955
2010,NA,"Battambang","Mondul Kiri",0.693950617235031,411347.892235309,411.347892235309,230161.204093955,230.161204093955
2011,NA,"Battambang","Mondul Kiri",0.693950617235031,411347.892235309,411.347892235309,230161.204093955,230.161204093955
2012,NA,"Battambang","Mondul Kiri",0.693950617235031,411347.892235309,411.347892235309,230161.204093955,230.161204093955
2013,NA,"Battambang","Mondul Kiri",0.693950617235031,411347.892235309,411.347892235309,230161.204093955,230.161204093955
2014,NA,"Battambang","Mondul Kiri",0.693950617235031,411347.892235309,411.347892235309,230161.204093955,230.161204093955
2015,-0.226586214870027,"Battambang","Mondul Kiri",0.693950617235031,411347.892235309,411.347892235309,230161.204093955,230.161204093955
2016,0.452420312172435,"Battambang","Mondul Kiri",0.693950617235031,411347.892235309,411.347892235309,230161.204093955,230.161204093955
2017,0.934315662850153,"Battambang","Mondul Kiri",0.693950617235031,411347.892235309,411.347892235309,230161.204093955,230.161204093955
2018,0.891505405327632,"Battambang","Mondul Kiri",0.693950617235031,411347.892235309,411.347892235309,230161.204093955,230.161204093955
2019,0.91795961473838,"Battambang","Mondul Kiri",0.693950617235031,411347.892235309,411.347892235309,230161.204093955,230.161204093955
