"time","cases","births","pop","year","biweek","provname","model_predicted_absolute_cases","model_predicted_absolute_cases_lci","model_predicted_absolute_cases_uci","model_predicted_reported_cases","model_predicted_reported_cases_lci","model_predicted_reported_cases_uci","sim_type"
2004.80769230769,2,461.390609149738,459349.235772343,2004,22,"Kampong Chhnang",159.3,174.81,160.77,3.24151283763439,3.55711775986735,3.2714251029911,"TSIR-fit"
2004.84615384615,2,461.603048389074,459635.024532593,2004,23,"Kampong Chhnang",94.98,100.33,96.45,1.93269861467994,2.04156298179447,1.96261088003664,"TSIR-fit"
2004.88461538462,2,461.815487628409,459920.813292842,2004,24,"Kampong Chhnang",96.79,100.51,98.96,1.96952936318037,2.04522570816468,2.01368556442121,"TSIR-fit"
2004.92307692308,2,462.027926867744,460206.602053092,2004,25,"Kampong Chhnang",105.05,105.46,104.43,2.13760780661326,2.14595068334541,2.12499174911588,"TSIR-fit"
2004.96153846154,2,462.240366107079,460492.390813342,2004,26,"Kampong Chhnang",99.28,98.83,103.59,2.02019707796825,2.01104026204273,2.10789902605491,"TSIR-fit"
2005,2,462.452805346415,460777.444892232,2005,1,"Kampong Chhnang",120.61,114.62,123.81,2.45423015283794,2.33234275862934,2.51934528830831,"TSIR-fit"
2005.03846153846,2,462.66524458575,461058.580670536,2005,2,"Kampong Chhnang",121.62,117.63,130.36,2.47478211747078,2.39359168293116,2.65262783122423,"TSIR-fit"
2005.07692307692,2,462.877683825085,461339.716448841,2005,3,"Kampong Chhnang",110.43,106.55,119.88,2.24708262812283,2.168130526365,2.43937576255876,"TSIR-fit"
2005.11538461538,2,463.090123064421,461620.852227145,2005,4,"Kampong Chhnang",113.18,105.81,123.31,2.30304094766768,2.15307265128748,2.50917104839107,"TSIR-fit"
2005.15384615385,2,463.302562303756,461901.988005449,2005,5,"Kampong Chhnang",126.49,117.49,135.14,2.57387921426475,2.39074289575433,2.74989356483309,"TSIR-fit"
2005.19230769231,2,463.535978815848,462183.123783754,2005,6,"Kampong Chhnang",124.6,114.01,136.48,2.53542058737756,2.3199301859303,2.77716052781131,"TSIR-fit"
2005.23076923077,2,463.773590782491,462464.259562058,2005,7,"Kampong Chhnang",154.53,146.17,170.65,3.14445058882387,2.97433729740753,3.47246808375586,"TSIR-fit"
2005.26923076923,2,464.011202749135,462745.395340362,2005,8,"Kampong Chhnang",316.52,295.96,345.87,6.44070083721305,6.02233609181591,7.03792872035535,"TSIR-fit"
2005.30769230769,2,464.248814715778,463026.531118666,2005,9,"Kampong Chhnang",585.7,554.7,643.96,11.9181046390613,11.2873017641921,13.1036070742187,"TSIR-fit"
2005.34615384615,2,464.486426682422,463307.666896971,2005,10,"Kampong Chhnang",272.15,253.64,302.86,5.53783878695669,5.16118842522026,6.1627406026739,"TSIR-fit"
2005.38461538462,4,464.724038649065,463588.802675275,2005,11,"Kampong Chhnang",381.91,365.81,413.93,7.7712879335904,7.4436774082551,8.4228462578908,"TSIR-fit"
2005.42307692308,5,464.961650615708,463869.938453579,2005,12,"Kampong Chhnang",535.28,516.1,566.32,10.8921342858063,10.5018504425807,11.5237510998689,"TSIR-fit"
2005.46153846154,8,465.199262582352,464151.074231883,2005,13,"Kampong Chhnang",879.99,863.49,936.38,17.9064587695536,17.5707088522845,19.0539095474205,"TSIR-fit"
2005.5,12,465.436874548995,464432.210010188,2005,14,"Kampong Chhnang",740.33,717.72,782.54,15.0645900758686,14.6045109468108,15.9234994096825,"TSIR-fit"
2005.53846153846,14,465.674486515639,464713.345788492,2005,15,"Kampong Chhnang",1229.05,1212.71,1287.05,25.009299140581,24.6768049800854,26.1895109709815,"TSIR-fit"
2005.57692307692,20,465.912098482282,464994.481566796,2005,16,"Kampong Chhnang",1305.01,1318.28,1351.68,26.5549696688089,26.8249939962126,27.5046332226846,"TSIR-fit"
2005.61538461538,18,466.149710448925,465275.6173451,2005,17,"Kampong Chhnang",1008.88,1036.77,1010.93,20.5291743354211,21.0966934380051,20.5708887190818,"TSIR-fit"
2005.65384615385,16,466.387322415569,465556.753123405,2005,18,"Kampong Chhnang",1165.73,1238.19,1143.45,23.720833397461,25.1952842462682,23.2674692667486,"TSIR-fit"
2005.69230769231,10,466.624934382212,465837.888901709,2005,19,"Kampong Chhnang",428.8,458.15,406.36,8.72542815302968,9.32265603617198,8.2688082655437,"TSIR-fit"
2005.73076923077,11,466.862546348856,466119.024680013,2005,20,"Kampong Chhnang",389.06,418.23,368.37,7.91677956440701,8.51034472117911,7.4957695166314,"TSIR-fit"
2005.76923076923,5,467.100158315499,466400.160458317,2005,21,"Kampong Chhnang",267.82,287.08,252.1,5.44972986927334,5.84164159088563,5.12985176627514,"TSIR-fit"
2005.80769230769,2,467.337770282142,466681.296236622,2005,22,"Kampong Chhnang",168.56,177.08,157.77,3.42993976090178,3.60330880909164,3.21037966348762,"TSIR-fit"
2005.84615384615,2,467.575382248786,466962.432014926,2005,23,"Kampong Chhnang",98.72,100.89,96.12,2.00880192926094,2.05295813050178,1.95589588169126,"TSIR-fit"
2005.88461538462,2,467.812994215429,467243.56779323,2005,24,"Kampong Chhnang",98.94,99.76,100.07,2.01327859482453,2.02996434828881,2.0362723770375,"TSIR-fit"
2005.92307692308,3,468.050606182072,467524.703571534,2005,25,"Kampong Chhnang",105.41,105.57,107.22,2.14493325935368,2.1481890161272,2.18176400785411,"TSIR-fit"
2005.96153846154,2,468.288218148716,467805.839349839,2005,26,"Kampong Chhnang",101.7,104.09,108.58,2.06944039916772,2.11807326597215,2.20943794042902,"TSIR-fit"
2006,2,468.525830115359,468086.251318236,2006,1,"Kampong Chhnang",120.65,117.95,126.16,2.45504409203132,2.4001031964782,2.56716421591937,"TSIR-fit"
2006.03846153846,2,468.763442082003,468363.948999484,2006,2,"Kampong Chhnang",124.61,117.84,130.96,2.53562407217591,2.3978648636964,2.66483691912492,"TSIR-fit"
2006.07692307692,2,469.001054048646,468641.646680731,2006,3,"Kampong Chhnang",111.86,106.33,121.87,2.27618095428615,2.16365386080141,2.4798692374294,"TSIR-fit"
2006.11538461538,2,469.238666015289,468919.344361979,2006,4,"Kampong Chhnang",113.52,104.86,123.54,2.3099594308114,2.13374159544471,2.513851198753,"TSIR-fit"
2006.15384615385,3,469.476277981933,469197.042043226,2006,5,"Kampong Chhnang",129.41,121.43,141.26,2.63329677538146,2.47091590630222,2.87442626142018,"TSIR-fit"
2006.19230769231,2,469.713889948576,469474.739724474,2006,6,"Kampong Chhnang",129.67,114.29,140.28,2.63858738013843,2.32562776028396,2.85448475118238,"TSIR-fit"
2006.23076923077,6,469.948149356363,469752.437405721,2006,7,"Kampong Chhnang",159.92,144.51,176.36,3.25412889513178,2.94055882088227,3.58865790361081,"TSIR-fit"
2006.26923076923,25,470.178218065578,470030.135086969,2006,8,"Kampong Chhnang",320.92,295.74,344.33,6.5302341484848,6.01785942625233,7.00659206141024,"TSIR-fit"
2006.30769230769,78,470.408286774793,470307.832768216,2006,9,"Kampong Chhnang",596.5,568.72,637.55,12.1378682212738,11.5725874514716,12.9731733184796,"TSIR-fit"
2006.34615384615,38,470.638355484008,470585.530449463,2006,10,"Kampong Chhnang",278.08,264.79,299.01,5.65850527237522,5.38807397537483,6.08439895531111,"TSIR-fit"
2006.38461538462,43,470.868424193224,470863.228130711,2006,11,"Kampong Chhnang",381,369.81,414.1,7.75277081694102,7.52507132759306,8.42630549946266,"TSIR-fit"
2006.42307692308,53,471.098492902439,471140.925811958,2006,12,"Kampong Chhnang",536.78,523.3,574.97,10.922657005558,10.6483594973891,11.6997654504372,"TSIR-fit"
2006.46153846154,80,471.328561611654,471418.623493206,2006,13,"Kampong Chhnang",904.03,887.18,959.88,18.3956362247748,18.0527643395636,19.5320988235311,"TSIR-fit"
2006.5,74,471.558630320869,471696.321174453,2006,14,"Kampong Chhnang",754.17,736.56,799.71,15.346213036778,14.9878763068926,16.2728828084407,"TSIR-fit"
2006.53846153846,114,471.788699030085,471974.018855701,2006,15,"Kampong Chhnang",1253.24,1234.1,1314.22,25.5015288677773,25.1120589637452,26.7423791680846,"TSIR-fit"
2006.57692307692,126,472.0187677393,472251.716536948,2006,16,"Kampong Chhnang",1323.29,1340.3,1374.6,26.9269398801834,27.2730675221681,27.9710203804911,"TSIR-fit"
2006.61538461538,116,472.248836448515,472529.414218196,2006,17,"Kampong Chhnang",1018.98,1043.61,1020.14,20.7346939817495,21.235877040073,20.7582982183575,"TSIR-fit"
2006.65384615385,74,472.478905157731,472807.111899443,2006,18,"Kampong Chhnang",1188.82,1243.76,1151.68,24.1906797968394,25.3086252789463,23.4349372557864,"TSIR-fit"
2006.69230769231,53,472.708973866946,473084.809580691,2006,19,"Kampong Chhnang",425.3,463.12,412.27,8.65420847360896,9.4237879809494,8.38906778136554,"TSIR-fit"
2006.73076923077,42,472.939042576161,473362.507261938,2006,20,"Kampong Chhnang",387.27,428.06,371.22,7.88035578550327,8.71037027795215,7.5537626841597,"TSIR-fit"
2006.76923076923,20,473.169111285376,473640.204943186,2006,21,"Kampong Chhnang",270.17,294.13,262.02,5.49754879688439,5.9850983737188,5.33170868623329,"TSIR-fit"
2006.80769230769,8,473.399179994592,473917.902624433,2006,22,"Kampong Chhnang",171.55,180.95,164.95,3.49078171560691,3.68205742605112,3.35648174869927,"TSIR-fit"
2006.84615384615,4,473.629248703807,474195.60030568,2006,23,"Kampong Chhnang",97.95,102.76,99.99,1.99313359978838,2.09100978779228,2.03464449865074,"TSIR-fit"
2006.88461538462,5,473.859317413022,474473.297986928,2006,24,"Kampong Chhnang",101.32,106.19,102.35,2.06170797683061,2.16080507362458,2.08266691106014,"TSIR-fit"
2006.92307692308,4,474.089386122237,474750.995668175,2006,25,"Kampong Chhnang",106.49,107.69,109.94,2.16690961757493,2.19132779337632,2.23711187300392,"TSIR-fit"
2006.96153846154,6,474.319454831453,475028.693349423,2006,26,"Kampong Chhnang",102.79,102.37,110.76,2.09162024218731,2.08307388065683,2.25379762646821,"TSIR-fit"
2007,2,474.549523540668,475305.639326904,2007,1,"Kampong Chhnang",112,112,112,2.27902974146298,2.27902974146298,2.27902974146298,"TSIR-prediction"
2007,2,474.549523540668,475305.639326904,2007,1,"Kampong Chhnang",112,112,112,2.27902974146298,2.27902974146298,2.27902974146298,"increased-S-climate-beta"
2007,2,474.549523540668,475305.639326904,2007,1,"Kampong Chhnang",112,112,112,2.27902974146298,2.27902974146298,2.27902974146298,"no-increase-S-climate-beta"
2007,2,474.549523540668,475305.639326904,2007,1,"Kampong Chhnang",112,112,112,2.27902974146298,2.27902974146298,2.27902974146298,"increased-S-standard-beta"
2007.03846153846,7,474.779592249883,475580.480533837,2007,2,"Kampong Chhnang",258.9,232,287.07,5.26822142914968,4.72084732160188,5.84143810608729,"increased-S-standard-beta"
2007.03846153846,7,474.779592249883,475580.480533837,2007,2,"Kampong Chhnang",151.31,138.89,175.19,3.07892848375681,2.82620036421243,3.56485018220445,"TSIR-prediction"
2007.03846153846,7,474.779592249883,475580.480533837,2007,2,"Kampong Chhnang",134.05,120.4,149.44,2.7277137218135,2.4499569720727,3.04087682646631,"no-increase-S-climate-beta"
2007.03846153846,7,474.779592249883,475580.480533837,2007,2,"Kampong Chhnang",284.92,260.12,315.47,5.79768887444313,5.29304657454776,6.41933493338683,"increased-S-climate-beta"
2007.07692307692,9,475.009660959098,475855.321740771,2007,3,"Kampong Chhnang",356.39,292.95,413.4,7.2519947282142,5.9610871675141,8.41206156357852,"increased-S-standard-beta"
2007.07692307692,9,475.009660959098,475855.321740771,2007,3,"Kampong Chhnang",175.11,148.64,201.86,3.56322230381769,3.02459804259872,4.10754413939032,"no-increase-S-climate-beta"
2007.07692307692,9,475.009660959098,475855.321740771,2007,3,"Kampong Chhnang",530.69,459.96,614.33,10.798734763366,9.35948678467241,12.5006816167228,"increased-S-climate-beta"
2007.07692307692,9,475.009660959098,475855.321740771,2007,3,"Kampong Chhnang",165.58,136.34,193.52,3.369301290995,2.77431174063448,3.93783781757067,"TSIR-prediction"
2007.11538461538,2,475.239729668314,476130.162947705,2007,4,"Kampong Chhnang",180.85,143.31,213.07,3.68002257806767,2.91614064508088,4.33565059833497,"TSIR-prediction"
2007.11538461538,2,475.239729668314,476130.162947705,2007,4,"Kampong Chhnang",421.73,338.91,502.15,8.58156440059983,6.8963033007073,10.2179891488896,"increased-S-standard-beta"
2007.11538461538,2,475.239729668314,476130.162947705,2007,4,"Kampong Chhnang",694.52,575.58,846.09,14.1324262146506,11.7121780231362,17.2166453031644,"increased-S-climate-beta"
2007.11538461538,2,475.239729668314,476130.162947705,2007,4,"Kampong Chhnang",192.7,158.24,231.14,3.92115206410639,3.21994344900983,4.70334762894422,"no-increase-S-climate-beta"
2007.15384615385,3,475.469798377529,476405.004154639,2007,5,"Kampong Chhnang",191.97,156.14,230.08,3.90629767382721,3.1772116413574,4.68177824031966,"no-increase-S-climate-beta"
2007.15384615385,3,475.469798377529,476405.004154639,2007,5,"Kampong Chhnang",207.43,161.59,241.92,4.22088517206844,3.28811085645538,4.92270424156003,"TSIR-prediction"
2007.15384615385,3,475.469798377529,476405.004154639,2007,5,"Kampong Chhnang",487.36,395.25,592.6,9.91703513213746,8.04273665458251,12.0585091499193,"increased-S-standard-beta"
2007.15384615385,3,475.469798377529,476405.004154639,2007,5,"Kampong Chhnang",733.82,608.41,874.85,14.9321214721461,12.3802186161026,17.8018675832043,"increased-S-climate-beta"
2007.19230769231,3,475.699867086744,476679.845361573,2007,6,"Kampong Chhnang",472.74,384.66,573.16,9.61954035695721,7.82724625313525,11.6629347019368,"increased-S-standard-beta"
2007.19230769231,3,475.699867086744,476679.845361573,2007,6,"Kampong Chhnang",208.02,171.19,243.53,4.23289077517079,3.48345626286649,4.95546529409356,"no-increase-S-climate-beta"
2007.19230769231,3,475.699867086744,476679.845361573,2007,6,"Kampong Chhnang",200.45,159.43,243.73,4.07885278282369,3.24415814001288,4.95953499006046,"TSIR-prediction"
2007.19230769231,3,475.699867086744,476679.845361573,2007,6,"Kampong Chhnang",770.6,650.37,898.78,15.6805385604587,13.2340408299578,18.2888067056437,"increased-S-climate-beta"
2007.23076923077,3,475.929935795959,476954.686568507,2007,7,"Kampong Chhnang",572.9,475.38,679.33,11.6576440971798,9.67326034372026,13.8233328059647,"increased-S-standard-beta"
2007.23076923077,3,475.929935795959,476954.686568507,2007,7,"Kampong Chhnang",263.32,221.93,305.56,5.35816171001813,4.51593812966856,6.21768149822703,"no-increase-S-climate-beta"
2007.23076923077,3,475.929935795959,476954.686568507,2007,7,"Kampong Chhnang",915.74,783.52,1036.98,18.6339169236367,15.9434409199203,21.1009666187703,"increased-S-climate-beta"
2007.23076923077,3,475.929935795959,476954.686568507,2007,7,"Kampong Chhnang",248.25,205.2,295.37,5.05151011891236,4.17550806203752,6.01033048871356,"TSIR-prediction"
2007.26923076923,2,476.157839976973,477229.527775441,2007,8,"Kampong Chhnang",494.58,416.47,577.27,10.0639511565425,8.47453139667041,11.7465669540565,"TSIR-prediction"
2007.26923076923,2,476.157839976973,477229.527775441,2007,8,"Kampong Chhnang",1090.25,931.95,1252.65,22.1849301395537,18.9637657817538,25.489523264675,"increased-S-standard-beta"
2007.26923076923,2,476.157839976973,477229.527775441,2007,8,"Kampong Chhnang",1742.01,1498.06,1987.28,35.4472553564814,30.4832437008574,40.438127005487,"increased-S-climate-beta"
2007.26923076923,2,476.157839976973,477229.527775441,2007,8,"Kampong Chhnang",549.29,464,643.42,11.1772164882875,9.44169464320376,13.0926188951081,"no-increase-S-climate-beta"
2007.30769230769,5,476.348947178563,477504.368982375,2007,9,"Kampong Chhnang",445.44,386.08,516.76,9.06402685747561,7.85614109450023,10.5152804392715,"no-increase-S-climate-beta"
2007.30769230769,5,476.348947178563,477504.368982375,2007,9,"Kampong Chhnang",904.29,767.32,1038.09,18.4009268295317,15.6137955466015,21.1235534313866,"TSIR-prediction"
2007.30769230769,5,476.348947178563,477504.368982375,2007,9,"Kampong Chhnang",1851.7,1630.33,2078.73,37.6792801095267,33.1747371285655,42.2989954863512,"increased-S-standard-beta"
2007.30769230769,5,476.348947178563,477504.368982375,2007,9,"Kampong Chhnang",1264.07,1125.8,1414.75,25.7219029043849,22.9083185976698,28.7880118458459,"increased-S-climate-beta"
2007.34615384615,10,476.540054380153,477779.210189309,2007,10,"Kampong Chhnang",745.01,661.31,815.43,15.159820961494,13.4566531993471,16.5927609114389,"increased-S-standard-beta"
2007.34615384615,10,476.540054380153,477779.210189309,2007,10,"Kampong Chhnang",286.84,194.08,422.21,5.83675795572536,3.94923296627799,8.59133167092038,"no-increase-S-climate-beta"
2007.34615384615,10,476.540054380153,477779.210189309,2007,10,"Kampong Chhnang",398.88,343.54,456.5,8.11660163638171,6.99051676234099,9.28908104444507,"TSIR-prediction"
2007.34615384615,10,476.540054380153,477779.210189309,2007,10,"Kampong Chhnang",724.4,512.85,1003.1,14.7404387921052,10.4357178831186,20.4115601219778,"increased-S-climate-beta"
2007.38461538462,17,476.731161581742,478054.051396242,2007,11,"Kampong Chhnang",1124.94,865.85,1414.86,22.8908189050121,17.6187312646939,28.7902501786277,"increased-S-climate-beta"
2007.38461538462,17,476.731161581742,478054.051396242,2007,11,"Kampong Chhnang",488.05,354.41,666.72,9.93107558322326,7.2117047381419,13.5667384752517,"no-increase-S-climate-beta"
2007.38461538462,17,476.731161581742,478054.051396242,2007,11,"Kampong Chhnang",927.3,861.96,974.49,18.8691453505234,17.5395756781377,19.829390113913,"increased-S-standard-beta"
2007.38461538462,17,476.731161581742,478054.051396242,2007,11,"Kampong Chhnang",538.39,475.43,601.6,10.9554180580915,9.67427776771199,12.2416454684297,"TSIR-prediction"
2007.42307692308,53,476.922268783332,478328.892603176,2007,12,"Kampong Chhnang",1015.57,724.56,1371.31,20.6653056655139,14.7436945488787,27.9040738818357,"increased-S-climate-beta"
2007.42307692308,53,476.922268783332,478328.892603176,2007,12,"Kampong Chhnang",482.79,322.65,715.76,9.82404257929384,6.56543701859847,14.5646279263352,"no-increase-S-climate-beta"
2007.42307692308,53,476.922268783332,478328.892603176,2007,12,"Kampong Chhnang",736.83,668.2,815.41,14.9933703964479,13.5968542254068,16.5923539418422,"TSIR-prediction"
2007.42307692308,53,476.922268783332,478328.892603176,2007,12,"Kampong Chhnang",1163.44,1112.31,1202.03,23.67423537864,22.6338176047025,24.459483215453,"increased-S-standard-beta"
2007.46153846154,86,477.113375984921,478603.73381011,2007,13,"Kampong Chhnang",1423.97,1095.72,1711.25,28.9756248299199,22.2962363242483,34.8213361167725,"increased-S-climate-beta"
2007.46153846154,86,477.113375984921,478603.73381011,2007,13,"Kampong Chhnang",742.78,518.54,1012.99,15.1144438514631,10.5515007333769,20.6128065875409,"no-increase-S-climate-beta"
2007.46153846154,86,477.113375984921,478603.73381011,2007,13,"Kampong Chhnang",1198.39,1107.81,1295.33,24.3854147488555,22.5422494454473,26.357996384011,"TSIR-prediction"
2007.46153846154,86,477.113375984921,478603.73381011,2007,13,"Kampong Chhnang",1757.71,1711.14,1764.67,35.7667264898829,34.8190977839907,35.908351909531,"increased-S-standard-beta"
2007.5,88,477.304483186511,478878.575017044,2007,14,"Kampong Chhnang",967.86,912.05,1018.28,19.6944796926103,18.5588310330474,20.7204500458653,"TSIR-prediction"
2007.5,88,477.304483186511,478878.575017044,2007,14,"Kampong Chhnang",1594.81,1443.22,1585.08,32.4519591248444,29.3673330667339,32.2539684160548,"increased-S-climate-beta"
2007.5,88,477.304483186511,478878.575017044,2007,14,"Kampong Chhnang",1305.14,1287.89,1276.3,26.5576149711874,26.2066036940424,25.9707648127607,"increased-S-standard-beta"
2007.5,88,477.304483186511,478878.575017044,2007,14,"Kampong Chhnang",918.24,736.08,1058.37,18.6847881232229,14.978109036572,21.5362206024301,"no-increase-S-climate-beta"
2007.53846153846,86,477.495590388101,479153.416223978,2007,15,"Kampong Chhnang",1072.75,961.66,1099.55,21.8288317424501,19.5683191176365,22.3741710020144,"no-increase-S-climate-beta"
2007.53846153846,86,477.495590388101,479153.416223978,2007,15,"Kampong Chhnang",1553.73,1503.43,1586.4,31.6160435732435,30.5925150375686,32.2808284094363,"TSIR-prediction"
2007.53846153846,86,477.495590388101,479153.416223978,2007,15,"Kampong Chhnang",1672.99,1740.88,1472.03,34.0428032783049,35.4242615742684,29.9535727707656,"increased-S-climate-beta"
2007.53846153846,86,477.495590388101,479153.416223978,2007,15,"Kampong Chhnang",1939.66,1979.49,1869.33,39.4691323957685,40.2796123475763,38.0380238090088,"increased-S-standard-beta"
2007.57692307692,52,477.68669758969,479428.257430912,2007,16,"Kampong Chhnang",1094.02,1081.07,1033.36,22.2616439085297,21.998131094673,21.0273051217695,"no-increase-S-climate-beta"
2007.57692307692,52,477.68669758969,479428.257430912,2007,16,"Kampong Chhnang",1830.33,1896.27,1731.26,37.2444330954636,38.58621185575,35.2285091982606,"increased-S-standard-beta"
2007.57692307692,52,477.68669758969,479428.257430912,2007,16,"Kampong Chhnang",1608.32,1584,1590.91,32.7268670874083,32.2319920578335,32.3726000534898,"TSIR-prediction"
2007.57692307692,52,477.68669758969,479428.257430912,2007,16,"Kampong Chhnang",1556.55,1756.54,1267.18,31.6734262863767,35.7429187684766,25.7851866766701,"increased-S-climate-beta"
2007.61538461538,60,477.87780479128,479703.098637846,2007,17,"Kampong Chhnang",1186.01,1200.56,1133.99,24.1335005685045,24.4295709500963,23.0749726475143,"TSIR-prediction"
2007.61538461538,60,477.87780479128,479703.098637846,2007,17,"Kampong Chhnang",1154.95,1165.68,1057.16,23.5014767848452,23.7198159734693,21.5115989418304,"no-increase-S-climate-beta"
2007.61538461538,60,477.87780479128,479703.098637846,2007,17,"Kampong Chhnang",1238.5,1328.72,1143.61,25.2015922750169,27.0374321256847,23.2707250235221,"increased-S-standard-beta"
2007.61538461538,60,477.87780479128,479703.098637846,2007,17,"Kampong Chhnang",1477.25,1696.57,1190.21,30.0597918355016,34.5226204328021,24.2189641838094,"increased-S-climate-beta"
2007.65384615385,21,478.06891199287,479977.939844779,2007,18,"Kampong Chhnang",1321.24,1455.93,1190.78,26.8852254965227,29.6259622454303,24.230562817315,"increased-S-standard-beta"
2007.65384615385,21,478.06891199287,479977.939844779,2007,18,"Kampong Chhnang",1337.17,1396.1,1234.36,27.2093767802861,28.4085126969327,25.1173495685021,"TSIR-prediction"
2007.65384615385,21,478.06891199287,479977.939844779,2007,18,"Kampong Chhnang",985.13,1013.14,900.81,20.045897939352,20.6158588595161,18.3301141197077,"no-increase-S-climate-beta"
2007.65384615385,21,478.06891199287,479977.939844779,2007,18,"Kampong Chhnang",1164.72,1351.1,944.7,23.7002814328282,27.4928311043806,19.2232088996435,"increased-S-climate-beta"
2007.69230769231,26,478.260019194459,480252.781051713,2007,19,"Kampong Chhnang",753.88,798.88,673.74,15.340311977626,16.2559935701781,13.7095848036899,"no-increase-S-climate-beta"
2007.69230769231,26,478.260019194459,480252.781051713,2007,19,"Kampong Chhnang",455.72,500.04,406.53,9.27320923017417,10.1750538564388,8.27226750711557,"increased-S-standard-beta"
2007.69230769231,26,478.260019194459,480252.781051713,2007,19,"Kampong Chhnang",473.28,510.37,433.24,9.63052853606783,10.3852536531291,8.81577540349482,"TSIR-prediction"
2007.69230769231,26,478.260019194459,480252.781051713,2007,19,"Kampong Chhnang",824.8,975.6,682.54,16.7834261674881,19.8519769265293,13.8886514262334,"increased-S-climate-beta"
2007.73076923077,21,478.451126396049,480527.622258647,2007,20,"Kampong Chhnang",540.36,572.17,488.13,10.9955045633655,11.6427897069006,9.93270346161002,"no-increase-S-climate-beta"
2007.73076923077,21,478.451126396049,480527.622258647,2007,20,"Kampong Chhnang",400.11,450.52,364.45,8.14163026657814,9.16739713503482,7.41600347568019,"increased-S-standard-beta"
2007.73076923077,21,478.451126396049,480527.622258647,2007,20,"Kampong Chhnang",419.79,464.82,387.29,8.54208834972092,9.45838039666804,7.88076275509996,"TSIR-prediction"
2007.73076923077,21,478.451126396049,480527.622258647,2007,20,"Kampong Chhnang",562.15,651.92,486.89,11.438897938959,13.2655809737013,9.90747134661525,"increased-S-climate-beta"
2007.76923076923,4,478.642233597638,480802.463465581,2007,21,"Kampong Chhnang",291.69,317.4,268.42,5.93544808292264,6.4586074994674,5.46193895717404,"TSIR-prediction"
2007.76923076923,4,478.642233597638,480802.463465581,2007,21,"Kampong Chhnang",499.08,523.31,456.79,10.1555193157977,10.6485629821874,9.29498210359708,"no-increase-S-climate-beta"
2007.76923076923,4,478.642233597638,480802.463465581,2007,21,"Kampong Chhnang",274.58,304.45,255.8,5.5872855929545,6.19509468561074,5.20514114166276,"increased-S-standard-beta"
2007.76923076923,4,478.642233597638,480802.463465581,2007,21,"Kampong Chhnang",503.39,567.18,447.25,10.2432212638844,11.5412507925265,9.10085760597604,"increased-S-climate-beta"
2007.80769230769,4,478.833340799228,481077.304672515,2007,22,"Kampong Chhnang",172.28,187.49,159.72,3.50563610588608,3.81513648416869,3.25005919916488,"increased-S-standard-beta"
2007.80769230769,4,478.833340799228,481077.304672515,2007,22,"Kampong Chhnang",182.76,193.51,166.58,3.71888817455155,3.93763433277232,3.38964977082949,"TSIR-prediction"
2007.80769230769,4,478.833340799228,481077.304672515,2007,22,"Kampong Chhnang",557.46,602.03,498.41,11.3434635685353,12.2503953147585,10.1418858343086,"no-increase-S-climate-beta"
2007.80769230769,4,478.833340799228,481077.304672515,2007,22,"Kampong Chhnang",547.49,629.34,483.22,11.1405892245854,12.8061122990385,9.83279242562267,"increased-S-climate-beta"
2007.84615384615,6,479.024448000818,481352.145879449,2007,23,"Kampong Chhnang",397,405.86,384.42,8.07834649429287,8.25863402562646,7.82236261797497,"no-increase-S-climate-beta"
2007.84615384615,6,479.024448000818,481352.145879449,2007,23,"Kampong Chhnang",102.4,105.79,96.46,2.08368433505186,2.15266568169079,1.96281436483499,"increased-S-standard-beta"
2007.84615384615,6,479.024448000818,481352.145879449,2007,23,"Kampong Chhnang",105.12,110.91,100.66,2.13903220020168,2.25684989844338,2.04827798013985,"TSIR-prediction"
2007.84615384615,6,479.024448000818,481352.145879449,2007,23,"Kampong Chhnang",389.26,418.67,369.28,7.92084926037391,8.51929805230629,7.51428663328078,"increased-S-climate-beta"
2007.88461538462,4,479.215555202407,481626.987086383,2007,24,"Kampong Chhnang",366.24,389.56,352.33,7.45242725458393,7.92695380432426,7.16937990008616,"increased-S-climate-beta"
2007.88461538462,4,479.215555202407,481626.987086383,2007,24,"Kampong Chhnang",105.04,106.57,100.05,2.13740432181492,2.16853749596169,2.03586540744081,"increased-S-standard-beta"
2007.88461538462,4,479.215555202407,481626.987086383,2007,24,"Kampong Chhnang",108.75,110.08,105.21,2.21289718200088,2.23996066018075,2.14086356338678,"TSIR-prediction"
2007.88461538462,4,479.215555202407,481626.987086383,2007,24,"Kampong Chhnang",372.27,386.92,369.27,7.57512858798591,7.8732338175612,7.51408314848244,"no-increase-S-climate-beta"
2007.92307692308,2,479.406662403997,481901.828293317,2007,25,"Kampong Chhnang",333.74,359.66,314.88,6.79110165996298,7.31853425727298,6.40732933028448,"increased-S-climate-beta"
2007.92307692308,2,479.406662403997,481901.828293317,2007,25,"Kampong Chhnang",331.89,360.64,328.54,6.75345697226917,7.33847576751078,6.68528956482363,"no-increase-S-climate-beta"
2007.92307692308,2,479.406662403997,481901.828293317,2007,25,"Kampong Chhnang",113.7,113.79,110.46,2.31362215718161,2.31545352036671,2.24769308251786,"increased-S-standard-beta"
2007.92307692308,2,479.406662403997,481901.828293317,2007,25,"Kampong Chhnang",114.12,118.17,113.49,2.3221685187121,2.40457986204178,2.30934897641637,"TSIR-prediction"
