"time","cases","births","pop","year","biweek","provname","cases_per_100000","reconstructed_annual_period","reconstructed_multi_period","multi_period_mean","avg_wave_power_annual","avg_wave_power_multi"
2005.42307692308,3,168.465474587036,168069.924099674,2005,12,"Preah Vihear",1.78497135407811,0.00131056301262765,-0.289628915007204,5.10750521691105,NA,NA
2005.46153846154,2,168.551566445741,168171.785559115,2005,13,"Preah Vihear",1.18926013263799,0.00131056301262765,-0.289628915007204,5.10527294133726,NA,NA
2005.5,5,168.637658304447,168273.647018555,2005,14,"Preah Vihear",2.97135058791985,0.00131056301262765,-0.289628915007204,5.10289522756538,NA,NA
2005.53846153846,4,168.723750163152,168375.508477995,2005,15,"Preah Vihear",2.37564241744978,0.00131056301262765,-0.289628915007204,5.10037879393221,NA,NA
2005.57692307692,3,168.809842021857,168477.369937435,2005,16,"Preah Vihear",1.78065457759346,0.00131056301262765,-0.289628915007204,5.09773029580456,NA,NA
2005.61538461538,2,168.895933880562,168579.231396875,2005,17,"Preah Vihear",1.18638576260413,0.00131056301262765,-0.289628915007204,5.09495631217709,NA,NA
2005.65384615385,3,168.982025739267,168681.092856315,2005,18,"Preah Vihear",1.77850400966719,0.00131056301262765,-0.289628915007204,5.09206333326293,NA,NA
2005.69230769231,2,169.068117597972,168782.954315756,2005,19,"Preah Vihear",1.1849537816825,0.00131056301262765,-0.289628915007204,5.08905774905614,NA,NA
2005.73076923077,2,169.154209456678,168884.815775196,2005,20,"Preah Vihear",1.1842390867526,0.00131056301262765,-0.289628915007204,5.08594583884094,NA,NA
2005.76923076923,2,169.240301315383,168986.677234636,2005,21,"Preah Vihear",1.18352525342754,0.00131056301262765,-0.289628915007204,5.08273376161785,NA,NA
2005.80769230769,2,169.326393174088,169088.538694076,2005,22,"Preah Vihear",1.18281228015017,0.00131056301262765,-0.289628915007204,5.07942754741392,NA,NA
2005.84615384615,2,169.412485032793,169190.400153516,2005,23,"Preah Vihear",1.18210016536712,0.00131056301262765,-0.289628915007204,5.07603308944094,NA,NA
2005.88461538462,2,169.498576891498,169292.261612956,2005,24,"Preah Vihear",1.18138890752874,0.00131056301262765,-0.289628915007204,5.07255613706331,NA,NA
2005.92307692308,2,169.584668750204,169394.123072397,2005,25,"Preah Vihear",1.18067850508912,0.00131056301262765,-0.289628915007204,5.06900228953532,NA,NA
2005.96153846154,2,169.670760608909,169495.984531837,2005,26,"Preah Vihear",1.17996895650607,0.00131056301262765,-0.289628915007204,5.06537699046627,NA,NA
2006,2,169.756852467614,169597.583739585,2006,1,"Preah Vihear",1.17926208375172,0.00131056301262765,-0.289628915007204,5.06168552297109,NA,NA
2006.03846153846,2,169.842944326319,169698.19950349,2006,2,"Preah Vihear",1.17856288743881,0.00131056301262765,-0.289628915007204,5.05793300546341,NA,NA
2006.07692307692,2,169.929036185024,169798.815267395,2006,3,"Preah Vihear",1.1778645197556,0.00131056301262765,-0.289628915007204,5.05412438804839,NA,NA
2006.11538461538,2,170.01512804373,169899.431031299,2006,4,"Preah Vihear",1.17716697922994,0.00131056301262765,-0.289628915007204,5.05026444947267,NA,NA
2006.15384615385,2,170.101219902435,170000.046795204,2006,5,"Preah Vihear",1.17647026439314,0.00131056301262765,-0.289628915007204,5.04635779458952,NA,NA
2006.19230769231,2,170.18731176114,170100.662559108,2006,6,"Preah Vihear",1.17577437378001,0.00131056301262765,-0.289628915007204,5.04240885229838,NA,NA
2006.23076923077,2,170.272188916615,170201.278323013,2006,7,"Preah Vihear",1.1750793059288,0.00131056301262765,-0.289628915007204,5.03842187391918,NA,NA
2006.26923076923,2,170.355547693052,170301.894086918,2006,8,"Preah Vihear",1.17438505938122,0.00131056301262765,-0.289628915007204,5.03440093196323,NA,NA
2006.30769230769,2,170.438906469489,170402.509850823,2006,9,"Preah Vihear",1.17369163268245,0.00131056301262765,-0.289628915007204,5.03034991926428,NA,NA
2006.34615384615,2,170.522265245927,170503.125614727,2006,10,"Preah Vihear",1.17299902438108,0.00131056301262765,-0.289628915007204,5.02627254843524,NA,NA
2006.38461538462,2,170.605624022364,170603.741378632,2006,11,"Preah Vihear",1.17230723302912,0.00131056301262765,-0.289628915007204,5.02217235161793,NA,NA
2006.42307692308,7,170.688982798801,170704.357142536,2006,12,"Preah Vihear",4.10065690013705,0.00131056301262765,-0.289628915007204,5.01805268049567,NA,NA
2006.46153846154,5,170.772341575238,170804.972906441,2006,13,"Preah Vihear",2.92731523849646,0.00131056301262765,-0.289628915007204,5.01391670654036,NA,NA
2006.5,2,170.855700351676,170905.588670346,2006,14,"Preah Vihear",1.17023674624107,0.00131056301262765,-0.289628915007204,5.00976742146849,NA,NA
2006.53846153846,7,170.939059128113,171006.20443425,2006,15,"Preah Vihear",4.0934187289628,0.00131056301262765,-0.289628915007204,5.00560763788257,NA,NA
2006.57692307692,3,171.02241790455,171106.820198155,2006,16,"Preah Vihear",1.75329072010442,0.00131056301262765,-0.289628915007204,5.00143999007697,NA,NA
2006.61538461538,8,171.105776680988,171207.43596206,2006,17,"Preah Vihear",4.67269424078801,0.00131056301262765,-0.289628915007204,4.99726693498971,NA,NA
2006.65384615385,2,171.189135457425,171308.051725964,2006,18,"Preah Vihear",1.16748744723297,0.00131056301262765,-0.289628915007204,4.99309075328401,NA,NA
2006.69230769231,3,171.272494233862,171408.667489869,2006,19,"Preah Vihear",1.75020320963484,0.00131056301262765,-0.289628915007204,4.98891355054585,NA,NA
2006.73076923077,3,171.355853010299,171509.283253774,2006,20,"Preah Vihear",1.74917645452523,0.00131056301262765,-0.289628915007204,4.98473725858629,NA,NA
2006.76923076923,2,171.439211786737,171609.899017678,2006,21,"Preah Vihear",1.16543393559947,0.00131056301262765,-0.289628915007204,4.98056363683941,NA,NA
2006.80769230769,2,171.522570563174,171710.514781583,2006,22,"Preah Vihear",1.16475103609352,0.00131056301262765,-0.289628915007204,4.97639427384914,NA,NA
2006.84615384615,2,171.605929339611,171811.130545488,2006,23,"Preah Vihear",1.16406893642463,0.00131056301262765,-0.289628915007204,4.9722305888404,NA,NA
2006.88461538462,3,171.689288116048,171911.746309392,2006,24,"Preah Vihear",1.74508145278267,0.00131056301262765,-0.289628915007204,4.968073833372,NA,NA
2006.92307692308,2,171.772646892486,172012.362073297,2006,25,"Preah Vihear",1.16270713098386,0.00131056301262765,-0.289628915007204,4.9639250930708,NA,NA
2006.96153846154,2,171.856005668923,172112.977837202,2006,26,"Preah Vihear",1.16202742241306,0.00131056301262765,-0.289628915007204,4.95978528944859,NA,NA
2007,2,171.93936444536,172213.321242877,2007,1,"Preah Vihear",1.16135034477347,0.00131056301262765,-0.289628915007204,4.9556551818047,NA,NA
2007.03846153846,2,172.022723221797,172312.902045511,2007,2,"Preah Vihear",1.1606791924796,0.00131056301262765,-0.289628915007204,4.95153536921926,NA,NA
2007.07692307692,2,172.106081998235,172412.482848145,2007,3,"Preah Vihear",1.16000881546467,0.00131056301262765,-0.289628915007204,4.94742629264337,NA,NA
2007.11538461538,2,172.189440774672,172512.063650778,2007,4,"Preah Vihear",1.15933921238614,0.00131056301262765,-0.289628915007204,4.94332823709386,NA,NA
2007.15384615385,2,172.272799551109,172611.644453412,2007,5,"Preah Vihear",1.15867038190451,0.00131056301262765,-0.289628915007204,4.93924133396159,NA,NA
2007.19230769231,2,172.356158327546,172711.225256046,2007,6,"Preah Vihear",1.15800232268342,0.00131056301262765,-0.289628915007204,4.93516556344322,NA,NA
2007.23076923077,2,172.439517103984,172810.806058679,2007,7,"Preah Vihear",1.15733503338957,0.00131056301262765,-0.289628915007204,4.93110075710739,NA,NA
2007.26923076923,2,172.522091625913,172910.386861313,2007,8,"Preah Vihear",1.15666851269273,0.00131056301262765,-0.289628915007204,4.92704660060697,NA,NA
2007.30769230769,2,172.591333821199,173009.967663947,2007,9,"Preah Vihear",1.15600275926574,0.00131056301262765,-0.289628915007204,4.92300263654951,NA,NA
2007.34615384615,2,172.660576016486,173109.54846658,2007,10,"Preah Vihear",1.1553377717845,0.00131056301262765,-0.289628915007204,4.91896826753865,NA,NA
2007.38461538462,3,172.729818211773,173209.129269214,2007,11,"Preah Vihear",1.7320103233919,0.00131056301262765,-0.289628915007204,4.91494275939919,NA,NA
2007.42307692308,7,172.79906040706,173308.710071848,2007,12,"Preah Vihear",4.03903531282302,0.00131056301262765,-0.289628915007204,4.91092524459886,NA,NA
2007.46153846154,31,172.868302602347,173408.290874481,2007,13,"Preah Vihear",17.8768845732058,0.00131056301262765,0.138750127433806,4.90691472587942,NA,0.426910766478426
2007.5,14,172.937544797633,173507.871677115,2007,14,"Preah Vihear",8.06879818458781,0.00131056301262765,0.22848204906105,4.90291008010958,NA,0.431695504807425
2007.53846153846,26,173.00678699292,173607.452479749,2007,15,"Preah Vihear",14.9763156066315,0.00131056301262765,0.232735995063152,4.89891006237164,NA,0.436400982530735
2007.57692307692,11,173.076029188207,173707.033282382,2007,16,"Preah Vihear",6.33250121894498,0.00131056301262765,0.409454276398024,4.89491331029305,NA,0.440175249359911
2007.61538461538,10,173.145271383494,173806.614085016,2007,17,"Preah Vihear",5.75352097654269,0.00131056301262765,0.412703222324628,4.89091834863318,NA,0.444926268442126
2007.65384615385,8,173.21451357878,173906.19488765,2007,18,"Preah Vihear",4.60018115235533,0.00131056301262765,0.414672712209047,4.88692359413468,NA,0.449707540124304
2007.69230769231,5,173.283755774067,174005.775690283,2007,19,"Preah Vihear",2.87346783758467,0.00131056301262765,0.592013238010733,4.88292736064722,NA,0.453390990793939
2007.73076923077,4,173.352997969354,174105.356492917,2007,20,"Preah Vihear",2.29745946969916,0.00131056301262765,0.842008708394009,4.87892786453041,NA,0.455858755595116
2007.76923076923,6,173.422240164641,174204.937295551,2007,21,"Preah Vihear",3.44421925873466,0.00131056301262765,0.838085684569369,4.87492323034072,NA,0.460696728254007
2007.80769230769,2,173.491482359928,174304.518098184,2007,22,"Preah Vihear",1.14741718793165,0.00131056301262765,0.920891371651738,4.87091149680568,NA,0.464655649858752
2007.84615384615,2,173.560724555214,174404.098900818,2007,23,"Preah Vihear",1.14676203862467,0.00131056301262765,1.0788891553086,4.86689062308661,NA,0.468224406667809
2007.88461538462,2,173.629966750501,174503.679703452,2007,24,"Preah Vihear",1.14610763704167,0.00131056301262765,1.06697670384349,4.86285849532921,NA,0.47310545599915
2007.92307692308,4,173.699208945788,174603.260506085,2007,25,"Preah Vihear",2.29090796380667,0.00131056301262765,1.30127715725269,4.85881293349895,NA,0.476028837869116
2007.96153846154,2,173.768451141075,174702.841308719,2007,26,"Preah Vihear",1.14480107193322,0.00131056301262765,1.28141608141874,4.85475169849603,NA,0.480930361367927
2008,3,173.837693336361,174802.676174158,2008,1,"Preah Vihear",1.71622086438257,0.00131056301262765,1.25841128436917,4.85067249954228,NA,0.485859040813905
2008.03846153846,5,173.906935531648,174903.061509007,2008,2,"Preah Vihear",2.85872640356413,0.00131056301262765,1.38228632549602,4.84657300182968,NA,0.488553181139061
2008.07692307692,2,173.976177726935,175003.446843856,2008,3,"Preah Vihear",1.1428346332998,0.00131056301262765,1.35000691830017,4.84245083441792,NA,0.493505863898086
2008.11538461538,6,174.045419922222,175103.832178705,2008,4,"Preah Vihear",3.4265383717454,0.00131056301262765,1.31433455277061,4.83830359836548,NA,0.498484729117285
2008.15384615385,4,174.114662117509,175204.217513554,2008,5,"Preah Vihear",2.28305006395782,0.00131056301262765,1.41246477689769,4.83412887507626,NA,0.500946936581473
2008.19230769231,7,174.183904312795,175304.602848403,2008,6,"Preah Vihear",3.99304974670479,0.00131056301262765,1.36619790662095,4.82992423484112,NA,0.505944116457073
2008.23076923077,10,174.253146508082,175404.988183252,2008,7,"Preah Vihear",5.70109214314512,0.00131056301262765,1.35894817545898,4.82568724555101,NA,0.509393567889106
2008.26923076923,8,174.322388703369,175505.373518101,2008,8,"Preah Vihear",4.558264991912,0.00131056301262765,1.30254235343245,4.82141548155581,NA,0.514437632619272
2008.30769230769,17,174.391630898656,175605.75885295,2008,9,"Preah Vihear",9.68077591022261,0.00131056301262765,1.2426114187565,4.81710653264056,NA,0.519506652224135
2008.34615384615,22,174.448093535274,175706.144187799,2008,10,"Preah Vihear",12.5209053455102,0.00131056301262765,1.20896816260988,4.8127580130883,NA,0.522769493384484
2008.38461538462,31,174.498166392559,175806.529522648,2008,11,"Preah Vihear",17.6330197087512,0.00131056301262765,1.13885904658487,4.80836757079631,NA,0.527882269058801
2008.42307692308,31,174.548239249844,175906.914857498,2008,12,"Preah Vihear",17.6229570196903,0.00131056301262765,1.06541166462008,4.80393289641093,NA,0.533019595817415
2008.46153846154,21,174.598312107129,176007.300192347,2008,13,"Preah Vihear",11.9313232900286,0.00131056301262765,1.00477289127878,4.79945173244346,NA,0.536082802186158
2008.5,17,174.648384964413,176107.685527196,2008,14,"Preah Vihear",9.65318461207914,0.00131056301262765,0.921395698004757,4.7949218823286,NA,0.541260567542424
2008.53846153846,3,174.698457821698,176208.070862045,2008,15,"Preah Vihear",1.70253268498055,0.00131056301262765,0.8349695203831,4.790341219385,NA,0.546462427640395
2008.57692307692,6,174.748530678983,176308.456196894,2008,16,"Preah Vihear",3.40312661651319,0.00131056301262765,0.810520801811572,4.78570769563638,NA,0.550398018532576
2008.61538461538,2,174.798603536267,176408.841531743,2008,17,"Preah Vihear",1.13373002318601,0.00131056301262765,0.713691399834048,4.78101935045071,NA,0.553357311845511
2008.65384615385,3,174.848676393552,176509.226866592,2008,18,"Preah Vihear",1.69962786266547,0.00131056301262765,0.603491851911707,4.77627431895437,NA,0.556072246664025
2008.69230769231,2,174.898749250837,176609.612201441,2008,19,"Preah Vihear",1.1324411933586,0.00131056301262765,0.495646569066202,4.77147084017779,NA,0.561308797314233
2008.73076923077,6,174.948822108122,176709.99753629,2008,20,"Preah Vihear",3.39539363004508,0.00131056301262765,0.385318090364328,4.7666072648891,NA,0.566567807038435
2008.76923076923,2,174.998894965406,176810.382871139,2008,21,"Preah Vihear",1.13115529049989,0.00131056301262765,0.300016368580155,4.76168206307273,NA,0.567779323303244
2008.80769230769,3,175.048967822691,176910.768205988,2008,22,"Preah Vihear",1.69577015035451,0.00131056301262765,0.178108956302115,4.75669383101057,NA,0.573029130782788
2008.84615384615,2,175.099040679976,177011.153540838,2008,23,"Preah Vihear",1.12987230465033,0.00131056301262765,0.0541773149547916,4.75164129792443,NA,0.578299943452637
2008.88461538462,2,175.14911353726,177111.538875687,2008,24,"Preah Vihear",1.12923190250398,0.00131056301262765,-0.0715641177704608,4.74652333213994,NA,0.583591499209249
2008.92307692308,2,175.199186394545,177211.924210536,2008,25,"Preah Vihear",1.12859222589554,0.00131056301262765,-0.202238715432324,4.74133894673374,NA,0.584448187879909
2008.96153846154,2,175.24925925183,177312.309545385,2008,26,"Preah Vihear",1.1279532735927,0.00131056301262765,-0.33833691266737,4.73608730462826,NA,0.589722136074118
2009,2,175.299332109114,177413.762959851,2009,1,"Preah Vihear",1.12730825761956,0.00131056301262765,-0.47562824449203,4.73076772310046,NA,0.595015269745782
2009.03846153846,2,175.349404966399,177517.047367946,2009,2,"Preah Vihear",1.12665235798708,0.00131056301262765,-0.588394209867932,4.72537967767415,NA,0.598501187831374
2009.07692307692,2,175.399477823684,177620.331776042,2009,3,"Preah Vihear",1.12599722115245,0.00131056301262765,-0.786781557023303,4.71992280536828,NA,0.600808331663276
2009.11538461538,2,175.449550680969,177723.616184137,2009,4,"Preah Vihear",1.1253428457858,0.00131056301262765,-0.933545895038075,4.71439690727721,NA,0.606094051316138
2009.15384615385,2,175.499623538253,177826.900592232,2009,5,"Preah Vihear",1.1246892305603,0.00131056301262765,-1.14361628344373,4.70880195046257,NA,0.608151543763205
2009.19230769231,2,175.549696395538,177930.185000328,2009,6,"Preah Vihear",1.12403637415221,0.00131056301262765,-1.28372767512078,4.70313806914014,NA,0.611533391320697
2009.23076923077,2,175.599769252823,178033.469408423,2009,7,"Preah Vihear",1.12338427524088,0.00131056301262765,-1.43740048130145,4.69740556514945,NA,0.616802504698762
2009.26923076923,2,175.649842110107,178136.753816518,2009,8,"Preah Vihear",1.1227329325087,0.00131056301262765,-1.6629872244892,4.69160490769776,NA,0.618701407299588
2009.30769230769,2,175.699914967392,178240.038224614,2009,9,"Preah Vihear",1.12208234464113,0.00131056301262765,-1.8175339568474,4.68573673237461,NA,0.623984823780822
2009.34615384615,3,175.749987824677,178343.322632709,2009,10,"Preah Vihear",1.68214876549002,0.00131056301262765,-2.05553005396129,4.67980183943759,NA,0.623611458344295
2009.38461538462,2,175.794475685291,178446.607040804,2009,11,"Preah Vihear",1.12078342825688,0.00131056301262765,-2.21365282342033,4.67380119137427,NA,0.628851302024578
2009.42307692308,2,175.82444255456,178549.8914489,2009,12,"Preah Vihear",1.12013509712628,0.00131056301262765,-2.45217399617658,4.66773590974989,NA,0.630341829726893
2009.46153846154,2,175.85440942383,178653.175856995,2009,13,"Preah Vihear",1.11948751563248,0.00131056301262765,-2.62655697504677,4.66160727135456,NA,0.63337643794764
2009.5,3,175.8843762931,178756.46026509,2009,14,"Preah Vihear",1.67826102371411,0.00131056301262765,-2.78366042335839,4.6554167036685,NA,0.638578636283141
2009.53846153846,3,175.914343162369,178859.744673186,2009,15,"Preah Vihear",1.67729189454096,0.00131056301262765,-3.02479621713153,4.64916577966742,NA,0.639903355667669
2009.57692307692,3,175.944310031639,178963.029081281,2009,16,"Preah Vihear",1.67632388398917,0.00131056301262765,-3.17670877980634,4.64285621199486,NA,0.645109010377708
2009.61538461538,4,175.974276900909,179066.313489376,2009,17,"Preah Vihear",2.23380932016413,0.00131056301262765,-3.41356915006323,4.63648984653161,NA,0.646189528480652
2009.65384615385,2,176.004243770178,179169.597897472,2009,18,"Preah Vihear",1.11626080734103,0.00131056301262765,-3.55843364154847,4.63006865539634,NA,0.651395497645377
2009.69230769231,3,176.034210639448,179272.882305567,2009,19,"Preah Vihear",1.67342654472781,0.00131056301262765,-3.69870477487864,4.6235947294146,NA,0.656612205383888
2009.73076923077,2,176.064177508718,179376.166713662,2009,20,"Preah Vihear",1.11497532623305,0.00131056301262765,-3.83408716066866,4.61707027009682,NA,0.661839342855305
2009.76923076923,3,176.094144377988,179479.451121758,2009,21,"Preah Vihear",1.67150054295899,0.00131056301262765,-4.05465701622028,4.61049758116825,NA,0.662651973994172
2009.80769230769,3,176.124111247257,179582.735529853,2009,22,"Preah Vihear",1.6705392036426,0.00131056301262765,-4.23477130006717,4.6038790596967,NA,0.665395533984177
2009.84615384615,2,176.154078116527,179686.019937948,2009,23,"Preah Vihear",1.11305264632756,0.00131056301262765,-4.35773806713444,4.59721718686568,NA,0.670563803418505
2009.88461538462,2,176.184044985797,179789.304346044,2009,24,"Preah Vihear",1.1124132257337,0.00131056301262765,-4.47447036680698,4.59051451844247,NA,0.675740289203378
2009.92307692308,2,176.214011855066,179892.588754139,2009,25,"Preah Vihear",1.11177453937995,0.00131056301262765,-4.5847058190198,4.5837736749921,NA,0.680924685443581
2009.96153846154,2,176.243978724336,179995.873162234,2009,26,"Preah Vihear",1.11113658600237,0.00131056301262765,-4.68819267140241,4.57699733188913,NA,0.686116687235036
2010,2,176.273945593606,180100.988149332,2010,1,"Preah Vihear",1.11048807702359,0.00131056301262765,-4.87270711452002,4.57018820917997,NA,0.686713090093908
2010.03846153846,2,176.303912462875,180208.620182557,2010,2,"Preah Vihear",1.10982482301565,0.00131056301262765,-4.96142707347544,4.56334906134863,NA,0.69189607811264
2010.07692307692,2,176.333879332145,180316.252215782,2010,3,"Preah Vihear",1.10916236080962,0.00131056301262765,-5.04258003636009,4.55648266703909,NA,0.697085880869986
2010.11538461538,2,176.363846201415,180423.884249007,2010,4,"Preah Vihear",1.10850068898847,0.00131056301262765,-5.1159620275898,4.5495918187867,NA,0.702282198082019
2010.15384615385,2,176.393813070684,180531.516282232,2010,5,"Preah Vihear",1.10783980613851,0.00131056301262765,-5.18138243279727,4.54267931281102,NA,0.707484730781116
2010.19230769231,2,176.423779939954,180639.148315457,2010,6,"Preah Vihear",1.10717971084946,0.00131056301262765,-5.23866443528922,4.53574793892076,NA,0.712693181398252
2010.23076923077,3,176.453746809224,180746.780348683,2010,7,"Preah Vihear",1.65978060257152,0.00131056301262765,-5.36731061793186,4.52880047058102,NA,0.712968164004903
2010.26923076923,2,176.483713678493,180854.412381908,2010,8,"Preah Vihear",1.10586187732961,0.00131056301262765,-5.40642566323428,4.5218396551911,NA,0.718162696244183
2010.30769230769,2,176.513680547763,180962.044415133,2010,9,"Preah Vihear",1.10520413629498,0.00131056301262765,-5.43683437294016,4.51486820461944,NA,0.723362364074157
2010.34615384615,2,176.543647417033,181069.676448358,2010,10,"Preah Vihear",1.10454717721352,0.00131056301262765,-5.45842027629119,4.50788878604044,NA,0.728566875535047
2010.38461538462,4,176.573614286303,181177.308481583,2010,11,"Preah Vihear",2.2077819973833,0.00131056301262765,-5.47108266923294,4.50090401311583,NA,0.733775940308695
2010.42307692308,3,176.603581155572,181284.940514808,2010,12,"Preah Vihear",1.65485339900859,0.00131056301262765,-5.54276642083303,4.49391643756053,NA,0.733735798422201
2010.46153846154,5,176.619123752102,181392.572548033,2010,13,"Preah Vihear",2.75645244442189,0.00131056301262765,-5.53528550609076,4.48692854113106,NA,0.738926603091757
2010.5,8,176.632863314539,181500.204581259,2010,14,"Preah Vihear",4.4077085303881,0.00131056301262765,-5.51856594184248,4.47994272807132,NA,0.744121186940647
2010.53846153846,6,176.646602876977,181607.836614484,2010,15,"Preah Vihear",3.30382218733036,0.00131056301262765,-5.49257478970407,4.47296131804844,NA,0.749319265777441
2010.57692307692,3,176.660342439414,181715.468647709,2010,16,"Preah Vihear",1.65093264889633,0.00131056301262765,-5.45729607127346,4.465986539608,NA,0.754520557219117
2010.61538461538,3,176.674082001851,181823.100680934,2010,17,"Preah Vihear",1.64995536252813,0.00131056301262765,-5.4127308716716,4.45902052417543,NA,0.759724780737751
2010.65384615385,5,176.687821564289,181930.732714159,2010,18,"Preah Vihear",2.74829872084106,0.00131056301262765,-5.35889740988133,4.45206530062732,NA,0.764931657703598
2010.69230769231,2,176.701561126726,182038.364747384,2010,19,"Preah Vihear",1.09866950451649,0.00131056301262765,-5.29583107572241,4.44512279045315,NA,0.7701409114245
2010.73076923077,2,176.715300689163,182145.99678061,2010,20,"Preah Vihear",1.09802028886144,0.00131056301262765,-5.22358443337245,4.43819480352528,NA,0.775352267181504
2010.76923076923,3,176.729040251601,182253.628813835,2010,21,"Preah Vihear",1.64605776001551,0.00131056301262765,-5.14222719141557,4.43128303449156,NA,0.780565452260644
2010.80769230769,3,176.742779814038,182361.26084706,2010,22,"Preah Vihear",1.64508623490819,0.00131056301262765,-5.05184613947155,4.42438905980205,NA,0.78578019598077
2010.84615384615,2,176.756519376475,182468.892880285,2010,23,"Preah Vihear",1.09607723729226,0.00131056301262765,-4.95254505152959,4.41751433537825,NA,0.790996229717381
2010.88461538462,2,176.770258938913,182576.52491351,2010,24,"Preah Vihear",1.09543108071941,0.00131056301262765,-4.84444455618072,4.41066019492991,NA,0.796213286922361
2010.92307692308,2,176.78399850135,182684.156946735,2010,25,"Preah Vihear",1.09478568553875,0.00131056301262765,-4.72768197401243,4.40382784892165,NA,0.801431103139574
2010.96153846154,3,176.797738063787,182791.78897996,2010,26,"Preah Vihear",1.64121157560797,0.00131056301262765,-4.60241112249761,4.39701838418828,NA,0.80664941601622
2011,2,176.811477626225,182901.896959394,2011,1,"Preah Vihear",1.09348237128673,0.00131056301262765,-4.46880208877676,4.39023276419476,NA,0.811867965309924
2011.03846153846,2,176.825217188662,183014.755990171,2011,2,"Preah Vihear",1.09280805756855,0.00131056301262765,-4.32704097079902,4.38347182993361,NA,0.817086492891473
2011.07692307692,2,176.838956751099,183127.615020947,2011,3,"Preah Vihear",1.0921345749909,0.00131056301262765,-4.17732958735125,4.3767363014495,NA,0.822304742743158
2011.11538461538,2,176.852696313537,183240.474051724,2011,4,"Preah Vihear",1.09146192201809,0.00131056301262765,-4.01988515756791,4.37002677997774,NA,0.827522460952661
2011.15384615385,2,176.866435875974,183353.3330825,2011,5,"Preah Vihear",1.09079009711817,0.00131056301262765,-3.93946726030771,4.36334375068031,NA,0.827775814457824
2011.19230769231,2,176.880175438411,183466.192113276,2011,6,"Preah Vihear",1.09011909876298,0.00131056301262765,-3.76481087936643,4.35668758596019,NA,0.832896866273475
2011.23076923077,2,176.893915000849,183579.051144053,2011,7,"Preah Vihear",1.08944892542811,0.00131056301262765,-3.50354922598712,4.35005854933164,NA,0.843169917931332
2011.26923076923,2,176.907654563286,183691.910174829,2011,8,"Preah Vihear",1.0887795755929,0.00131056301262765,-3.31763993993109,4.34345679982134,NA,0.848383012090083
2011.30769230769,2,176.921394125723,183804.769205606,2011,9,"Preah Vihear",1.08811104774043,0.00131056301262765,-3.12530144216292,4.33688239687226,NA,0.853594336095166
2011.34615384615,2,176.935133688161,183917.628236382,2011,10,"Preah Vihear",1.0874433403575,0.00131056301262765,-2.92683500415832,4.33033530571947,NA,0.858803648283802
2011.38461538462,2,176.948873250598,184030.487267159,2011,11,"Preah Vihear",1.08677645193461,0.00131056301262765,-2.72255426186014,4.32381540320433,NA,0.864010708927855
2011.42307692308,4,176.962612813035,184143.346297935,2011,12,"Preah Vihear",2.17222076193195,0.00131056301262765,-2.51278467926438,4.31732248399066,NA,0.869215280190807
2011.46153846154,4,176.976352375473,184256.205328712,2011,13,"Preah Vihear",2.17089025189899,0.00131056301262765,-2.29786298931598,4.3108562671444,NA,0.874417126080018
2011.5,4,176.986834186919,184369.064359488,2011,14,"Preah Vihear",2.16956137077351,0.00131056301262765,-2.07813661321898,4.30441640303517,NA,0.879616012394268
2011.53846153846,7,176.994058247375,184481.923390265,2011,15,"Preah Vihear",3.79440970224044,0.00131056301262765,-1.85396305930284,4.29800248051654,NA,0.884811706666586
2011.57692307692,7,177.00128230783,184594.782421041,2011,16,"Preah Vihear",3.79208984576484,0.00131056301262765,-1.62570930262163,4.29161403433909,NA,0.890003978102357
2011.61538461538,6,177.008506368286,184707.641451818,2011,17,"Preah Vihear",3.24837670647488,0.00131056301262765,-1.39375114649434,4.28525055274864,NA,0.895192597512749
2011.65384615385,7,177.015730428741,184820.500482594,2011,18,"Preah Vihear",3.78745863241467,0.00131056301262765,-1.33739361836819,4.27891148522035,NA,0.905301078026087
2011.69230769231,5,177.022954489197,184933.359513371,2011,19,"Preah Vihear",2.70367661797573,0.00131056301262765,-1.28257529271751,4.27259625027751,NA,0.919027151077702
2011.73076923077,5,177.030178549653,185046.218544147,2011,20,"Preah Vihear",2.70202765521909,0.00131056301262765,-1.34436537499255,4.26630424334275,NA,0.940902969991198
2011.76923076923,3,177.037402610108,185159.077574924,2011,21,"Preah Vihear",1.62022842157769,0.00131056301262765,-1.32394706681857,4.26003484456838,NA,0.960770969517483
2011.80769230769,2,177.044626670564,185271.9366057,2011,22,"Preah Vihear",1.07949430261338,0.00131056301262765,-1.7149946573829,4.2537874265916,NA,0.982536980827758
2011.84615384615,2,177.051850731019,185384.795636476,2011,23,"Preah Vihear",1.07883712530656,-0.33714493700103,-1.44270287191744,4.2475613621602,2.51371752756479,0.998248068717936
2011.88461538462,2,177.059074791475,185497.654667253,2011,24,"Preah Vihear",1.07818074766908,-0.78697746429521,-1.03091231272268,4.24135603157376,2.66770226090097,1.01150843056465
2011.92307692308,3,177.066298851931,185610.513698029,2011,25,"Preah Vihear",1.61628775236338,-1.30313342735673,-0.612286930223188,4.23517082988635,2.82156830588984,1.02983971410866
2011.96153846154,2,177.073522912386,185723.372728806,2011,26,"Preah Vihear",1.07687038557091,-2.45089055236024,-0.135560612208032,4.22900517381651,2.89950374762061,1.0432546784811
