"year_range","mid_year","corr","provname","comp_prov","full_ts_corr","dist_m","dist_km","dist_from_PP_m","dist_from_PP_km"
"2007-2011",2009,0.107548369820955,"Oddar Meanchey","Kep",0.888712292982047,409308.721377192,409.308721377192,308268.019474087,308.268019474087
"2008-2012",2010,-0.157408121275106,"Oddar Meanchey","Kep",0.888712292982047,409308.721377192,409.308721377192,308268.019474087,308.268019474087
"2009-2013",2011,-0.1196141488034,"Oddar Meanchey","Kep",0.888712292982047,409308.721377192,409.308721377192,308268.019474087,308.268019474087
"2010-2014",2012,-0.431636977593336,"Oddar Meanchey","Kep",0.888712292982047,409308.721377192,409.308721377192,308268.019474087,308.268019474087
"2011-2015",2013,0.114400427904709,"Oddar Meanchey","Kep",0.888712292982047,409308.721377192,409.308721377192,308268.019474087,308.268019474087
"2012-2016",2014,0.180046671489743,"Oddar Meanchey","Kep",0.888712292982047,409308.721377192,409.308721377192,308268.019474087,308.268019474087
"2013-2017",2015,0.764432329870419,"Oddar Meanchey","Kep",0.888712292982047,409308.721377192,409.308721377192,308268.019474087,308.268019474087
"2014-2018",2016,0.905469000208475,"Oddar Meanchey","Kep",0.888712292982047,409308.721377192,409.308721377192,308268.019474087,308.268019474087
"2015-2019",2017,0.987552033762331,"Oddar Meanchey","Kep",0.888712292982047,409308.721377192,409.308721377192,308268.019474087,308.268019474087
"2016-2020",2018,0.991631208528553,"Oddar Meanchey","Kep",0.888712292982047,409308.721377192,409.308721377192,308268.019474087,308.268019474087
"2002-2006",2004,0.253653264011372,"Oddar Meanchey","Koh Kong",0.947498577301455,298684.10362634,298.68410362634,308268.019474087,308.268019474087
"2003-2007",2005,0.813055498682957,"Oddar Meanchey","Koh Kong",0.947498577301455,298684.10362634,298.68410362634,308268.019474087,308.268019474087
"2004-2008",2006,0.614436813773794,"Oddar Meanchey","Koh Kong",0.947498577301455,298684.10362634,298.68410362634,308268.019474087,308.268019474087
"2005-2009",2007,0.640817853508614,"Oddar Meanchey","Koh Kong",0.947498577301455,298684.10362634,298.68410362634,308268.019474087,308.268019474087
"2006-2010",2008,0.657111564488876,"Oddar Meanchey","Koh Kong",0.947498577301455,298684.10362634,298.68410362634,308268.019474087,308.268019474087
"2007-2011",2009,0.692190895785369,"Oddar Meanchey","Koh Kong",0.947498577301455,298684.10362634,298.68410362634,308268.019474087,308.268019474087
"2008-2012",2010,0.824898106363292,"Oddar Meanchey","Koh Kong",0.947498577301455,298684.10362634,298.68410362634,308268.019474087,308.268019474087
"2009-2013",2011,0.850765104958582,"Oddar Meanchey","Koh Kong",0.947498577301455,298684.10362634,298.68410362634,308268.019474087,308.268019474087
"2010-2014",2012,0.85957212208381,"Oddar Meanchey","Koh Kong",0.947498577301455,298684.10362634,298.68410362634,308268.019474087,308.268019474087
"2011-2015",2013,0.816266909727769,"Oddar Meanchey","Koh Kong",0.947498577301455,298684.10362634,298.68410362634,308268.019474087,308.268019474087
"2012-2016",2014,0.784103673070796,"Oddar Meanchey","Koh Kong",0.947498577301455,298684.10362634,298.68410362634,308268.019474087,308.268019474087
"2013-2017",2015,0.841887298941488,"Oddar Meanchey","Koh Kong",0.947498577301455,298684.10362634,298.68410362634,308268.019474087,308.268019474087
"2014-2018",2016,0.90413805286798,"Oddar Meanchey","Koh Kong",0.947498577301455,298684.10362634,298.68410362634,308268.019474087,308.268019474087
"2015-2019",2017,0.983710630909645,"Oddar Meanchey","Koh Kong",0.947498577301455,298684.10362634,298.68410362634,308268.019474087,308.268019474087
"2016-2020",2018,0.992684370303916,"Oddar Meanchey","Koh Kong",0.947498577301455,298684.10362634,298.68410362634,308268.019474087,308.268019474087
"2002-2006",2004,0.372547607530101,"Oddar Meanchey","Kratie",0.607170392388307,295002.75200429,295.00275200429,308268.019474087,308.268019474087
"2003-2007",2005,0.114480767915293,"Oddar Meanchey","Kratie",0.607170392388307,295002.75200429,295.00275200429,308268.019474087,308.268019474087
"2004-2008",2006,-0.122614048783861,"Oddar Meanchey","Kratie",0.607170392388307,295002.75200429,295.00275200429,308268.019474087,308.268019474087
"2005-2009",2007,-0.48389914732208,"Oddar Meanchey","Kratie",0.607170392388307,295002.75200429,295.00275200429,308268.019474087,308.268019474087
"2006-2010",2008,-0.196343164126178,"Oddar Meanchey","Kratie",0.607170392388307,295002.75200429,295.00275200429,308268.019474087,308.268019474087
"2007-2011",2009,-0.240685354325221,"Oddar Meanchey","Kratie",0.607170392388307,295002.75200429,295.00275200429,308268.019474087,308.268019474087
"2008-2012",2010,-0.0188061368904791,"Oddar Meanchey","Kratie",0.607170392388307,295002.75200429,295.00275200429,308268.019474087,308.268019474087
"2009-2013",2011,0.190437828607049,"Oddar Meanchey","Kratie",0.607170392388307,295002.75200429,295.00275200429,308268.019474087,308.268019474087
"2010-2014",2012,0.661975923394201,"Oddar Meanchey","Kratie",0.607170392388307,295002.75200429,295.00275200429,308268.019474087,308.268019474087
"2011-2015",2013,0.411586482524895,"Oddar Meanchey","Kratie",0.607170392388307,295002.75200429,295.00275200429,308268.019474087,308.268019474087
"2012-2016",2014,0.440157069019675,"Oddar Meanchey","Kratie",0.607170392388307,295002.75200429,295.00275200429,308268.019474087,308.268019474087
"2013-2017",2015,0.728735932142688,"Oddar Meanchey","Kratie",0.607170392388307,295002.75200429,295.00275200429,308268.019474087,308.268019474087
"2014-2018",2016,0.820224632516548,"Oddar Meanchey","Kratie",0.607170392388307,295002.75200429,295.00275200429,308268.019474087,308.268019474087
"2015-2019",2017,0.782197668282846,"Oddar Meanchey","Kratie",0.607170392388307,295002.75200429,295.00275200429,308268.019474087,308.268019474087
"2016-2020",2018,0.834669238725061,"Oddar Meanchey","Kratie",0.607170392388307,295002.75200429,295.00275200429,308268.019474087,308.268019474087
"2002-2006",2004,NA,"Oddar Meanchey","Mondul Kiri",0.800269474397458,383084.388330243,383.084388330243,308268.019474087,308.268019474087
"2003-2007",2005,NA,"Oddar Meanchey","Mondul Kiri",0.800269474397458,383084.388330243,383.084388330243,308268.019474087,308.268019474087
"2004-2008",2006,NA,"Oddar Meanchey","Mondul Kiri",0.800269474397458,383084.388330243,383.084388330243,308268.019474087,308.268019474087
"2005-2009",2007,NA,"Oddar Meanchey","Mondul Kiri",0.800269474397458,383084.388330243,383.084388330243,308268.019474087,308.268019474087
"2006-2010",2008,NA,"Oddar Meanchey","Mondul Kiri",0.800269474397458,383084.388330243,383.084388330243,308268.019474087,308.268019474087
"2007-2011",2009,NA,"Oddar Meanchey","Mondul Kiri",0.800269474397458,383084.388330243,383.084388330243,308268.019474087,308.268019474087
"2008-2012",2010,NA,"Oddar Meanchey","Mondul Kiri",0.800269474397458,383084.388330243,383.084388330243,308268.019474087,308.268019474087
"2009-2013",2011,-0.0043501192971399,"Oddar Meanchey","Mondul Kiri",0.800269474397458,383084.388330243,383.084388330243,308268.019474087,308.268019474087
"2010-2014",2012,0.315938330253328,"Oddar Meanchey","Mondul Kiri",0.800269474397458,383084.388330243,383.084388330243,308268.019474087,308.268019474087
"2011-2015",2013,0.43111454158479,"Oddar Meanchey","Mondul Kiri",0.800269474397458,383084.388330243,383.084388330243,308268.019474087,308.268019474087
"2012-2016",2014,0.0266276596252768,"Oddar Meanchey","Mondul Kiri",0.800269474397458,383084.388330243,383.084388330243,308268.019474087,308.268019474087
"2013-2017",2015,0.528435031459068,"Oddar Meanchey","Mondul Kiri",0.800269474397458,383084.388330243,383.084388330243,308268.019474087,308.268019474087
"2014-2018",2016,0.677845380932645,"Oddar Meanchey","Mondul Kiri",0.800269474397458,383084.388330243,383.084388330243,308268.019474087,308.268019474087
"2015-2019",2017,0.844478239240777,"Oddar Meanchey","Mondul Kiri",0.800269474397458,383084.388330243,383.084388330243,308268.019474087,308.268019474087
"2016-2020",2018,0.881872729363396,"Oddar Meanchey","Mondul Kiri",0.800269474397458,383084.388330243,383.084388330243,308268.019474087,308.268019474087
"2002-2006",2004,0.484731199419311,"Oddar Meanchey","Pailin",0.945142273931351,188496.676278419,188.496676278419,308268.019474087,308.268019474087
"2003-2007",2005,0.399331678022496,"Oddar Meanchey","Pailin",0.945142273931351,188496.676278419,188.496676278419,308268.019474087,308.268019474087
"2004-2008",2006,-0.157213725795418,"Oddar Meanchey","Pailin",0.945142273931351,188496.676278419,188.496676278419,308268.019474087,308.268019474087
"2005-2009",2007,0.507757220219772,"Oddar Meanchey","Pailin",0.945142273931351,188496.676278419,188.496676278419,308268.019474087,308.268019474087
"2006-2010",2008,0.811096985863574,"Oddar Meanchey","Pailin",0.945142273931351,188496.676278419,188.496676278419,308268.019474087,308.268019474087
"2007-2011",2009,0.587715169237797,"Oddar Meanchey","Pailin",0.945142273931351,188496.676278419,188.496676278419,308268.019474087,308.268019474087
"2008-2012",2010,0.847636560679148,"Oddar Meanchey","Pailin",0.945142273931351,188496.676278419,188.496676278419,308268.019474087,308.268019474087
"2009-2013",2011,0.948721976417269,"Oddar Meanchey","Pailin",0.945142273931351,188496.676278419,188.496676278419,308268.019474087,308.268019474087
"2010-2014",2012,0.967220970458798,"Oddar Meanchey","Pailin",0.945142273931351,188496.676278419,188.496676278419,308268.019474087,308.268019474087
"2011-2015",2013,0.949020266612713,"Oddar Meanchey","Pailin",0.945142273931351,188496.676278419,188.496676278419,308268.019474087,308.268019474087
"2012-2016",2014,0.933195408096754,"Oddar Meanchey","Pailin",0.945142273931351,188496.676278419,188.496676278419,308268.019474087,308.268019474087
"2013-2017",2015,0.903784248860922,"Oddar Meanchey","Pailin",0.945142273931351,188496.676278419,188.496676278419,308268.019474087,308.268019474087
"2014-2018",2016,0.963796304369056,"Oddar Meanchey","Pailin",0.945142273931351,188496.676278419,188.496676278419,308268.019474087,308.268019474087
"2015-2019",2017,0.996931077046416,"Oddar Meanchey","Pailin",0.945142273931351,188496.676278419,188.496676278419,308268.019474087,308.268019474087
"2016-2020",2018,0.998648275111923,"Oddar Meanchey","Pailin",0.945142273931351,188496.676278419,188.496676278419,308268.019474087,308.268019474087
"2002-2006",2004,0.908811104659827,"Oddar Meanchey","Phnom Penh",0.742125745968221,308268.920988548,308.268920988548,308268.019474087,308.268019474087
"2003-2007",2005,0.900003721190436,"Oddar Meanchey","Phnom Penh",0.742125745968221,308268.920988548,308.268920988548,308268.019474087,308.268019474087
"2004-2008",2006,0.717734850620853,"Oddar Meanchey","Phnom Penh",0.742125745968221,308268.920988548,308.268920988548,308268.019474087,308.268019474087
"2005-2009",2007,0.698430127169716,"Oddar Meanchey","Phnom Penh",0.742125745968221,308268.920988548,308.268920988548,308268.019474087,308.268019474087
"2006-2010",2008,0.690471855058831,"Oddar Meanchey","Phnom Penh",0.742125745968221,308268.920988548,308.268920988548,308268.019474087,308.268019474087
"2007-2011",2009,0.656682194530915,"Oddar Meanchey","Phnom Penh",0.742125745968221,308268.920988548,308.268920988548,308268.019474087,308.268019474087
"2008-2012",2010,0.796301882503057,"Oddar Meanchey","Phnom Penh",0.742125745968221,308268.920988548,308.268920988548,308268.019474087,308.268019474087
"2009-2013",2011,0.928203702265873,"Oddar Meanchey","Phnom Penh",0.742125745968221,308268.920988548,308.268920988548,308268.019474087,308.268019474087
"2010-2014",2012,0.951051083947049,"Oddar Meanchey","Phnom Penh",0.742125745968221,308268.920988548,308.268920988548,308268.019474087,308.268019474087
"2011-2015",2013,0.899962659606245,"Oddar Meanchey","Phnom Penh",0.742125745968221,308268.920988548,308.268920988548,308268.019474087,308.268019474087
"2012-2016",2014,0.895466180239476,"Oddar Meanchey","Phnom Penh",0.742125745968221,308268.920988548,308.268920988548,308268.019474087,308.268019474087
"2013-2017",2015,0.831514203329214,"Oddar Meanchey","Phnom Penh",0.742125745968221,308268.920988548,308.268920988548,308268.019474087,308.268019474087
"2014-2018",2016,0.597723658344457,"Oddar Meanchey","Phnom Penh",0.742125745968221,308268.920988548,308.268920988548,308268.019474087,308.268019474087
"2015-2019",2017,0.691187678464355,"Oddar Meanchey","Phnom Penh",0.742125745968221,308268.920988548,308.268920988548,308268.019474087,308.268019474087
"2016-2020",2018,0.749406522168169,"Oddar Meanchey","Phnom Penh",0.742125745968221,308268.920988548,308.268920988548,308268.019474087,308.268019474087
"2002-2006",2004,0.106496546776315,"Oddar Meanchey","Preah Sihanouk",0.924215265647832,355482.977795289,355.482977795289,308268.019474087,308.268019474087
"2003-2007",2005,0.712937772490338,"Oddar Meanchey","Preah Sihanouk",0.924215265647832,355482.977795289,355.482977795289,308268.019474087,308.268019474087
"2004-2008",2006,0.34604350312637,"Oddar Meanchey","Preah Sihanouk",0.924215265647832,355482.977795289,355.482977795289,308268.019474087,308.268019474087
"2005-2009",2007,0.344867380534639,"Oddar Meanchey","Preah Sihanouk",0.924215265647832,355482.977795289,355.482977795289,308268.019474087,308.268019474087
"2006-2010",2008,0.401559280788917,"Oddar Meanchey","Preah Sihanouk",0.924215265647832,355482.977795289,355.482977795289,308268.019474087,308.268019474087
"2007-2011",2009,0.426291280341876,"Oddar Meanchey","Preah Sihanouk",0.924215265647832,355482.977795289,355.482977795289,308268.019474087,308.268019474087
"2008-2012",2010,0.551419327267334,"Oddar Meanchey","Preah Sihanouk",0.924215265647832,355482.977795289,355.482977795289,308268.019474087,308.268019474087
"2009-2013",2011,0.877563013667642,"Oddar Meanchey","Preah Sihanouk",0.924215265647832,355482.977795289,355.482977795289,308268.019474087,308.268019474087
"2010-2014",2012,0.916040631384196,"Oddar Meanchey","Preah Sihanouk",0.924215265647832,355482.977795289,355.482977795289,308268.019474087,308.268019474087
"2011-2015",2013,0.863735067042966,"Oddar Meanchey","Preah Sihanouk",0.924215265647832,355482.977795289,355.482977795289,308268.019474087,308.268019474087
"2012-2016",2014,0.796272436253494,"Oddar Meanchey","Preah Sihanouk",0.924215265647832,355482.977795289,355.482977795289,308268.019474087,308.268019474087
"2013-2017",2015,0.845093007307988,"Oddar Meanchey","Preah Sihanouk",0.924215265647832,355482.977795289,355.482977795289,308268.019474087,308.268019474087
"2014-2018",2016,0.900691406675145,"Oddar Meanchey","Preah Sihanouk",0.924215265647832,355482.977795289,355.482977795289,308268.019474087,308.268019474087
"2015-2019",2017,0.986172143353839,"Oddar Meanchey","Preah Sihanouk",0.924215265647832,355482.977795289,355.482977795289,308268.019474087,308.268019474087
"2016-2020",2018,0.99018898282278,"Oddar Meanchey","Preah Sihanouk",0.924215265647832,355482.977795289,355.482977795289,308268.019474087,308.268019474087
"2002-2006",2004,NA,"Oddar Meanchey","Preah Vihear",0.940945381477404,136565.024522045,136.565024522045,308268.019474087,308.268019474087
"2003-2007",2005,0.617121390763705,"Oddar Meanchey","Preah Vihear",0.940945381477404,136565.024522045,136.565024522045,308268.019474087,308.268019474087
"2004-2008",2006,0.700738021010567,"Oddar Meanchey","Preah Vihear",0.940945381477404,136565.024522045,136.565024522045,308268.019474087,308.268019474087
"2005-2009",2007,0.783303977595953,"Oddar Meanchey","Preah Vihear",0.940945381477404,136565.024522045,136.565024522045,308268.019474087,308.268019474087
"2006-2010",2008,0.936890039332486,"Oddar Meanchey","Preah Vihear",0.940945381477404,136565.024522045,136.565024522045,308268.019474087,308.268019474087
"2007-2011",2009,0.954736142363368,"Oddar Meanchey","Preah Vihear",0.940945381477404,136565.024522045,136.565024522045,308268.019474087,308.268019474087
"2008-2012",2010,0.95625534501812,"Oddar Meanchey","Preah Vihear",0.940945381477404,136565.024522045,136.565024522045,308268.019474087,308.268019474087
"2009-2013",2011,0.901583495678062,"Oddar Meanchey","Preah Vihear",0.940945381477404,136565.024522045,136.565024522045,308268.019474087,308.268019474087
"2010-2014",2012,0.864570265712523,"Oddar Meanchey","Preah Vihear",0.940945381477404,136565.024522045,136.565024522045,308268.019474087,308.268019474087
"2011-2015",2013,0.804997626962551,"Oddar Meanchey","Preah Vihear",0.940945381477404,136565.024522045,136.565024522045,308268.019474087,308.268019474087
"2012-2016",2014,0.681683490690394,"Oddar Meanchey","Preah Vihear",0.940945381477404,136565.024522045,136.565024522045,308268.019474087,308.268019474087
"2013-2017",2015,0.853213346322865,"Oddar Meanchey","Preah Vihear",0.940945381477404,136565.024522045,136.565024522045,308268.019474087,308.268019474087
"2014-2018",2016,0.905983468133943,"Oddar Meanchey","Preah Vihear",0.940945381477404,136565.024522045,136.565024522045,308268.019474087,308.268019474087
"2015-2019",2017,0.969180319980712,"Oddar Meanchey","Preah Vihear",0.940945381477404,136565.024522045,136.565024522045,308268.019474087,308.268019474087
"2016-2020",2018,0.980393717556647,"Oddar Meanchey","Preah Vihear",0.940945381477404,136565.024522045,136.565024522045,308268.019474087,308.268019474087
"2002-2006",2004,0.849087042654544,"Oddar Meanchey","Prey Veng",0.657625933857613,359468.943978471,359.468943978471,308268.019474087,308.268019474087
"2003-2007",2005,0.906570191624954,"Oddar Meanchey","Prey Veng",0.657625933857613,359468.943978471,359.468943978471,308268.019474087,308.268019474087
"2004-2008",2006,0.680287173494317,"Oddar Meanchey","Prey Veng",0.657625933857613,359468.943978471,359.468943978471,308268.019474087,308.268019474087
"2005-2009",2007,0.677190364450341,"Oddar Meanchey","Prey Veng",0.657625933857613,359468.943978471,359.468943978471,308268.019474087,308.268019474087
"2006-2010",2008,0.671535631204558,"Oddar Meanchey","Prey Veng",0.657625933857613,359468.943978471,359.468943978471,308268.019474087,308.268019474087
"2007-2011",2009,0.6665303477886,"Oddar Meanchey","Prey Veng",0.657625933857613,359468.943978471,359.468943978471,308268.019474087,308.268019474087
"2008-2012",2010,0.804653158808042,"Oddar Meanchey","Prey Veng",0.657625933857613,359468.943978471,359.468943978471,308268.019474087,308.268019474087
"2009-2013",2011,0.930344819241656,"Oddar Meanchey","Prey Veng",0.657625933857613,359468.943978471,359.468943978471,308268.019474087,308.268019474087
"2010-2014",2012,0.950140816342718,"Oddar Meanchey","Prey Veng",0.657625933857613,359468.943978471,359.468943978471,308268.019474087,308.268019474087
"2011-2015",2013,0.90441320826629,"Oddar Meanchey","Prey Veng",0.657625933857613,359468.943978471,359.468943978471,308268.019474087,308.268019474087
"2012-2016",2014,0.925942926740329,"Oddar Meanchey","Prey Veng",0.657625933857613,359468.943978471,359.468943978471,308268.019474087,308.268019474087
"2013-2017",2015,0.726955349881039,"Oddar Meanchey","Prey Veng",0.657625933857613,359468.943978471,359.468943978471,308268.019474087,308.268019474087
"2014-2018",2016,0.609362408093448,"Oddar Meanchey","Prey Veng",0.657625933857613,359468.943978471,359.468943978471,308268.019474087,308.268019474087
"2015-2019",2017,0.917198259746664,"Oddar Meanchey","Prey Veng",0.657625933857613,359468.943978471,359.468943978471,308268.019474087,308.268019474087
"2016-2020",2018,0.96114930909918,"Oddar Meanchey","Prey Veng",0.657625933857613,359468.943978471,359.468943978471,308268.019474087,308.268019474087
"2002-2006",2004,-0.521972141040917,"Oddar Meanchey","Pursat",0.807197267518594,192178.849466221,192.178849466221,308268.019474087,308.268019474087
"2003-2007",2005,-0.581340221644445,"Oddar Meanchey","Pursat",0.807197267518594,192178.849466221,192.178849466221,308268.019474087,308.268019474087
"2004-2008",2006,-0.405977323131628,"Oddar Meanchey","Pursat",0.807197267518594,192178.849466221,192.178849466221,308268.019474087,308.268019474087
"2005-2009",2007,-0.497534237794647,"Oddar Meanchey","Pursat",0.807197267518594,192178.849466221,192.178849466221,308268.019474087,308.268019474087
"2006-2010",2008,-0.19914737930652,"Oddar Meanchey","Pursat",0.807197267518594,192178.849466221,192.178849466221,308268.019474087,308.268019474087
"2007-2011",2009,0.0341030873852282,"Oddar Meanchey","Pursat",0.807197267518594,192178.849466221,192.178849466221,308268.019474087,308.268019474087
"2008-2012",2010,0.300377812090292,"Oddar Meanchey","Pursat",0.807197267518594,192178.849466221,192.178849466221,308268.019474087,308.268019474087
"2009-2013",2011,0.38932998138742,"Oddar Meanchey","Pursat",0.807197267518594,192178.849466221,192.178849466221,308268.019474087,308.268019474087
"2010-2014",2012,0.456756219495443,"Oddar Meanchey","Pursat",0.807197267518594,192178.849466221,192.178849466221,308268.019474087,308.268019474087
"2011-2015",2013,0.423907861415157,"Oddar Meanchey","Pursat",0.807197267518594,192178.849466221,192.178849466221,308268.019474087,308.268019474087
"2012-2016",2014,0.327026287524491,"Oddar Meanchey","Pursat",0.807197267518594,192178.849466221,192.178849466221,308268.019474087,308.268019474087
"2013-2017",2015,0.71560459750036,"Oddar Meanchey","Pursat",0.807197267518594,192178.849466221,192.178849466221,308268.019474087,308.268019474087
"2014-2018",2016,0.812751552056239,"Oddar Meanchey","Pursat",0.807197267518594,192178.849466221,192.178849466221,308268.019474087,308.268019474087
"2015-2019",2017,0.983055891191577,"Oddar Meanchey","Pursat",0.807197267518594,192178.849466221,192.178849466221,308268.019474087,308.268019474087
"2016-2020",2018,0.980863591925006,"Oddar Meanchey","Pursat",0.807197267518594,192178.849466221,192.178849466221,308268.019474087,308.268019474087
"2002-2006",2004,NA,"Oddar Meanchey","Ratanak Kiri",0.873823558301026,351621.629766168,351.621629766168,308268.019474087,308.268019474087
"2003-2007",2005,NA,"Oddar Meanchey","Ratanak Kiri",0.873823558301026,351621.629766168,351.621629766168,308268.019474087,308.268019474087
"2004-2008",2006,NA,"Oddar Meanchey","Ratanak Kiri",0.873823558301026,351621.629766168,351.621629766168,308268.019474087,308.268019474087
"2005-2009",2007,NA,"Oddar Meanchey","Ratanak Kiri",0.873823558301026,351621.629766168,351.621629766168,308268.019474087,308.268019474087
"2006-2010",2008,NA,"Oddar Meanchey","Ratanak Kiri",0.873823558301026,351621.629766168,351.621629766168,308268.019474087,308.268019474087
"2007-2011",2009,NA,"Oddar Meanchey","Ratanak Kiri",0.873823558301026,351621.629766168,351.621629766168,308268.019474087,308.268019474087
"2008-2012",2010,NA,"Oddar Meanchey","Ratanak Kiri",0.873823558301026,351621.629766168,351.621629766168,308268.019474087,308.268019474087
"2009-2013",2011,-0.0729745769746744,"Oddar Meanchey","Ratanak Kiri",0.873823558301026,351621.629766168,351.621629766168,308268.019474087,308.268019474087
"2010-2014",2012,-0.382113252349674,"Oddar Meanchey","Ratanak Kiri",0.873823558301026,351621.629766168,351.621629766168,308268.019474087,308.268019474087
"2011-2015",2013,-0.281062940665821,"Oddar Meanchey","Ratanak Kiri",0.873823558301026,351621.629766168,351.621629766168,308268.019474087,308.268019474087
"2012-2016",2014,-0.184222815832141,"Oddar Meanchey","Ratanak Kiri",0.873823558301026,351621.629766168,351.621629766168,308268.019474087,308.268019474087
"2013-2017",2015,0.697036326186904,"Oddar Meanchey","Ratanak Kiri",0.873823558301026,351621.629766168,351.621629766168,308268.019474087,308.268019474087
"2014-2018",2016,0.804747168687082,"Oddar Meanchey","Ratanak Kiri",0.873823558301026,351621.629766168,351.621629766168,308268.019474087,308.268019474087
"2015-2019",2017,0.967334448051114,"Oddar Meanchey","Ratanak Kiri",0.873823558301026,351621.629766168,351.621629766168,308268.019474087,308.268019474087
"2016-2020",2018,0.973838577523112,"Oddar Meanchey","Ratanak Kiri",0.873823558301026,351621.629766168,351.621629766168,308268.019474087,308.268019474087
"2002-2006",2004,0.852719633521102,"Oddar Meanchey","Siem Reap",0.831184310571817,89044.4295438324,89.0444295438324,308268.019474087,308.268019474087
"2003-2007",2005,0.954383069236888,"Oddar Meanchey","Siem Reap",0.831184310571817,89044.4295438324,89.0444295438324,308268.019474087,308.268019474087
"2004-2008",2006,0.883610793895166,"Oddar Meanchey","Siem Reap",0.831184310571817,89044.4295438324,89.0444295438324,308268.019474087,308.268019474087
"2005-2009",2007,0.810049366586867,"Oddar Meanchey","Siem Reap",0.831184310571817,89044.4295438324,89.0444295438324,308268.019474087,308.268019474087
"2006-2010",2008,0.770116651625592,"Oddar Meanchey","Siem Reap",0.831184310571817,89044.4295438324,89.0444295438324,308268.019474087,308.268019474087
"2007-2011",2009,0.805655899134646,"Oddar Meanchey","Siem Reap",0.831184310571817,89044.4295438324,89.0444295438324,308268.019474087,308.268019474087
"2008-2012",2010,0.907053521472355,"Oddar Meanchey","Siem Reap",0.831184310571817,89044.4295438324,89.0444295438324,308268.019474087,308.268019474087
"2009-2013",2011,0.95089598703048,"Oddar Meanchey","Siem Reap",0.831184310571817,89044.4295438324,89.0444295438324,308268.019474087,308.268019474087
"2010-2014",2012,0.966262243911194,"Oddar Meanchey","Siem Reap",0.831184310571817,89044.4295438324,89.0444295438324,308268.019474087,308.268019474087
"2011-2015",2013,0.990015737647899,"Oddar Meanchey","Siem Reap",0.831184310571817,89044.4295438324,89.0444295438324,308268.019474087,308.268019474087
"2012-2016",2014,0.962629473756007,"Oddar Meanchey","Siem Reap",0.831184310571817,89044.4295438324,89.0444295438324,308268.019474087,308.268019474087
"2013-2017",2015,0.896666066231999,"Oddar Meanchey","Siem Reap",0.831184310571817,89044.4295438324,89.0444295438324,308268.019474087,308.268019474087
"2014-2018",2016,0.879959040299444,"Oddar Meanchey","Siem Reap",0.831184310571817,89044.4295438324,89.0444295438324,308268.019474087,308.268019474087
"2015-2019",2017,0.978446609953175,"Oddar Meanchey","Siem Reap",0.831184310571817,89044.4295438324,89.0444295438324,308268.019474087,308.268019474087
"2016-2020",2018,0.985624448253088,"Oddar Meanchey","Siem Reap",0.831184310571817,89044.4295438324,89.0444295438324,308268.019474087,308.268019474087
"2002-2006",2004,0.0140735713406484,"Oddar Meanchey","Stung Treng",0.600984244392281,260411.908624959,260.411908624959,308268.019474087,308.268019474087
"2003-2007",2005,0.102894535115104,"Oddar Meanchey","Stung Treng",0.600984244392281,260411.908624959,260.411908624959,308268.019474087,308.268019474087
"2004-2008",2006,0.303829265643757,"Oddar Meanchey","Stung Treng",0.600984244392281,260411.908624959,260.411908624959,308268.019474087,308.268019474087
"2005-2009",2007,0.247301076245899,"Oddar Meanchey","Stung Treng",0.600984244392281,260411.908624959,260.411908624959,308268.019474087,308.268019474087
"2006-2010",2008,-0.0749766831100033,"Oddar Meanchey","Stung Treng",0.600984244392281,260411.908624959,260.411908624959,308268.019474087,308.268019474087
"2007-2011",2009,NA,"Oddar Meanchey","Stung Treng",0.600984244392281,260411.908624959,260.411908624959,308268.019474087,308.268019474087
"2008-2012",2010,NA,"Oddar Meanchey","Stung Treng",0.600984244392281,260411.908624959,260.411908624959,308268.019474087,308.268019474087
"2009-2013",2011,NA,"Oddar Meanchey","Stung Treng",0.600984244392281,260411.908624959,260.411908624959,308268.019474087,308.268019474087
"2010-2014",2012,NA,"Oddar Meanchey","Stung Treng",0.600984244392281,260411.908624959,260.411908624959,308268.019474087,308.268019474087
"2011-2015",2013,NA,"Oddar Meanchey","Stung Treng",0.600984244392281,260411.908624959,260.411908624959,308268.019474087,308.268019474087
"2012-2016",2014,-0.148618166853466,"Oddar Meanchey","Stung Treng",0.600984244392281,260411.908624959,260.411908624959,308268.019474087,308.268019474087
"2013-2017",2015,0.625829843370229,"Oddar Meanchey","Stung Treng",0.600984244392281,260411.908624959,260.411908624959,308268.019474087,308.268019474087
"2014-2018",2016,0.710616715217611,"Oddar Meanchey","Stung Treng",0.600984244392281,260411.908624959,260.411908624959,308268.019474087,308.268019474087
"2015-2019",2017,0.925067335552376,"Oddar Meanchey","Stung Treng",0.600984244392281,260411.908624959,260.411908624959,308268.019474087,308.268019474087
"2016-2020",2018,0.934722734024978,"Oddar Meanchey","Stung Treng",0.600984244392281,260411.908624959,260.411908624959,308268.019474087,308.268019474087
"2002-2006",2004,0.582689870846954,"Oddar Meanchey","Svay Rieng",0.62024180580495,395841.894980748,395.841894980748,308268.019474087,308.268019474087
"2003-2007",2005,0.868663799953102,"Oddar Meanchey","Svay Rieng",0.62024180580495,395841.894980748,395.841894980748,308268.019474087,308.268019474087
"2004-2008",2006,0.714231864959409,"Oddar Meanchey","Svay Rieng",0.62024180580495,395841.894980748,395.841894980748,308268.019474087,308.268019474087
