"time","cases","births","pop","year","biweek","provname"
2002.23076923077,2,451.288702725991,439317.619800435,2002,7,"Kampong Chhnang"
2002.26923076923,2,451.376004571164,439633.310492558,2002,8,"Kampong Chhnang"
2002.30769230769,2,451.463306416337,439949.00118468,2002,9,"Kampong Chhnang"
2002.34615384615,11,451.55060826151,440264.691876803,2002,10,"Kampong Chhnang"
2002.38461538462,25,451.637910106682,440580.382568925,2002,11,"Kampong Chhnang"
2002.42307692308,5,451.725211951855,440896.073261048,2002,12,"Kampong Chhnang"
2002.46153846154,31,451.812513797028,441211.76395317,2002,13,"Kampong Chhnang"
2002.5,18,451.899815642201,441527.454645293,2002,14,"Kampong Chhnang"
2002.53846153846,30,451.987117487373,441843.145337415,2002,15,"Kampong Chhnang"
2002.57692307692,30,452.074419332546,442158.836029538,2002,16,"Kampong Chhnang"
2002.61538461538,27,452.161721177719,442474.52672166,2002,17,"Kampong Chhnang"
2002.65384615385,31,452.249023022892,442790.217413783,2002,18,"Kampong Chhnang"
2002.69230769231,4,452.336324868064,443105.908105905,2002,19,"Kampong Chhnang"
2002.73076923077,5,452.423626713237,443421.598798028,2002,20,"Kampong Chhnang"
2002.76923076923,6,452.51092855841,443737.28949015,2002,21,"Kampong Chhnang"
2002.80769230769,3,452.598230403583,444052.980182273,2002,22,"Kampong Chhnang"
2002.84615384615,2,452.685532248756,444368.670874395,2002,23,"Kampong Chhnang"
2002.88461538462,2,452.772834093928,444684.361566518,2002,24,"Kampong Chhnang"
2002.92307692308,2,452.860135939101,445000.05225864,2002,25,"Kampong Chhnang"
2002.96153846154,2,452.947437784274,445315.742950763,2002,26,"Kampong Chhnang"
2003,3,453.034739629447,445630.442624104,2003,1,"Kampong Chhnang"
2003.03846153846,3,453.122041474619,445927.303959381,2003,2,"Kampong Chhnang"
2003.07692307692,2,453.25335227581,446224.165294658,2003,3,"Kampong Chhnang"
2003.11538461538,2,453.412668776284,446521.026629935,2003,4,"Kampong Chhnang"
2003.15384615385,2,453.571985276759,446817.887965212,2003,5,"Kampong Chhnang"
2003.19230769231,3,453.731301777233,447114.749300489,2003,6,"Kampong Chhnang"
2003.23076923077,2,453.890618277708,447411.610635767,2003,7,"Kampong Chhnang"
2003.26923076923,2,454.049934778183,447708.471971044,2003,8,"Kampong Chhnang"
2003.30769230769,3,454.209251278657,448005.333306321,2003,9,"Kampong Chhnang"
2003.34615384615,2,454.368567779132,448302.194641598,2003,10,"Kampong Chhnang"
2003.38461538462,6,454.527884279606,448599.055976875,2003,11,"Kampong Chhnang"
2003.42307692308,20,454.687200780081,448895.917312152,2003,12,"Kampong Chhnang"
2003.46153846154,20,454.846517280555,449192.778647429,2003,13,"Kampong Chhnang"
2003.5,16,455.00583378103,449489.639982706,2003,14,"Kampong Chhnang"
2003.53846153846,36,455.165150281504,449786.501317983,2003,15,"Kampong Chhnang"
2003.57692307692,8,455.324466781979,450083.36265326,2003,16,"Kampong Chhnang"
2003.61538461538,14,455.483783282453,450380.223988537,2003,17,"Kampong Chhnang"
2003.65384615385,18,455.643099782928,450677.085323814,2003,18,"Kampong Chhnang"
2003.69230769231,8,455.802416283403,450973.946659091,2003,19,"Kampong Chhnang"
2003.73076923077,8,455.961732783877,451270.807994369,2003,20,"Kampong Chhnang"
2003.76923076923,9,456.121049284352,451567.669329646,2003,21,"Kampong Chhnang"
2003.80769230769,8,456.280365784826,451864.530664923,2003,22,"Kampong Chhnang"
2003.84615384615,2,456.439682285301,452161.3920002,2003,23,"Kampong Chhnang"
2003.88461538462,2,456.598998785775,452458.253335477,2003,24,"Kampong Chhnang"
2003.92307692308,2,456.75831528625,452755.114670754,2003,25,"Kampong Chhnang"
2003.96153846154,2,456.917631786724,453051.976006031,2003,26,"Kampong Chhnang"
2004,2,457.076948287199,453347.671807095,2004,1,"Kampong Chhnang"
2004.03846153846,2,457.236264787673,453633.460567345,2004,2,"Kampong Chhnang"
2004.07692307692,2,457.395581288148,453919.249327595,2004,3,"Kampong Chhnang"
2004.11538461538,2,457.566702841703,454205.038087844,2004,4,"Kampong Chhnang"
2004.15384615385,2,457.779142081038,454490.826848094,2004,5,"Kampong Chhnang"
2004.19230769231,2,457.991581320373,454776.615608344,2004,6,"Kampong Chhnang"
2004.23076923077,2,458.204020559709,455062.404368594,2004,7,"Kampong Chhnang"
2004.26923076923,2,458.416459799044,455348.193128844,2004,8,"Kampong Chhnang"
2004.30769230769,2,458.628899038379,455633.981889094,2004,9,"Kampong Chhnang"
2004.34615384615,2,458.841338277714,455919.770649344,2004,10,"Kampong Chhnang"
2004.38461538462,3,459.05377751705,456205.559409594,2004,11,"Kampong Chhnang"
2004.42307692308,8,459.266216756385,456491.348169844,2004,12,"Kampong Chhnang"
2004.46153846154,24,459.47865599572,456777.136930094,2004,13,"Kampong Chhnang"
2004.5,45,459.691095235056,457062.925690343,2004,14,"Kampong Chhnang"
2004.53846153846,92,459.903534474391,457348.714450593,2004,15,"Kampong Chhnang"
2004.57692307692,96,460.115973713726,457634.503210843,2004,16,"Kampong Chhnang"
2004.61538461538,31,460.328412953062,457920.291971093,2004,17,"Kampong Chhnang"
2004.65384615385,41,460.540852192397,458206.080731343,2004,18,"Kampong Chhnang"
2004.69230769231,8,460.753291431732,458491.869491593,2004,19,"Kampong Chhnang"
2004.73076923077,5,460.965730671068,458777.658251843,2004,20,"Kampong Chhnang"
2004.76923076923,3,461.178169910403,459063.447012093,2004,21,"Kampong Chhnang"
2004.80769230769,2,461.390609149738,459349.235772343,2004,22,"Kampong Chhnang"
2004.84615384615,2,461.603048389074,459635.024532593,2004,23,"Kampong Chhnang"
2004.88461538462,2,461.815487628409,459920.813292842,2004,24,"Kampong Chhnang"
2004.92307692308,2,462.027926867744,460206.602053092,2004,25,"Kampong Chhnang"
2004.96153846154,2,462.240366107079,460492.390813342,2004,26,"Kampong Chhnang"
2005,2,462.452805346415,460777.444892232,2005,1,"Kampong Chhnang"
2005.03846153846,2,462.66524458575,461058.580670536,2005,2,"Kampong Chhnang"
2005.07692307692,2,462.877683825085,461339.716448841,2005,3,"Kampong Chhnang"
2005.11538461538,2,463.090123064421,461620.852227145,2005,4,"Kampong Chhnang"
2005.15384615385,2,463.302562303756,461901.988005449,2005,5,"Kampong Chhnang"
2005.19230769231,2,463.535978815848,462183.123783754,2005,6,"Kampong Chhnang"
2005.23076923077,2,463.773590782491,462464.259562058,2005,7,"Kampong Chhnang"
2005.26923076923,2,464.011202749135,462745.395340362,2005,8,"Kampong Chhnang"
2005.30769230769,2,464.248814715778,463026.531118666,2005,9,"Kampong Chhnang"
2005.34615384615,2,464.486426682422,463307.666896971,2005,10,"Kampong Chhnang"
2005.38461538462,4,464.724038649065,463588.802675275,2005,11,"Kampong Chhnang"
2005.42307692308,5,464.961650615708,463869.938453579,2005,12,"Kampong Chhnang"
2005.46153846154,8,465.199262582352,464151.074231883,2005,13,"Kampong Chhnang"
2005.5,12,465.436874548995,464432.210010188,2005,14,"Kampong Chhnang"
2005.53846153846,14,465.674486515639,464713.345788492,2005,15,"Kampong Chhnang"
2005.57692307692,20,465.912098482282,464994.481566796,2005,16,"Kampong Chhnang"
2005.61538461538,18,466.149710448925,465275.6173451,2005,17,"Kampong Chhnang"
2005.65384615385,16,466.387322415569,465556.753123405,2005,18,"Kampong Chhnang"
2005.69230769231,10,466.624934382212,465837.888901709,2005,19,"Kampong Chhnang"
2005.73076923077,11,466.862546348856,466119.024680013,2005,20,"Kampong Chhnang"
2005.76923076923,5,467.100158315499,466400.160458317,2005,21,"Kampong Chhnang"
2005.80769230769,2,467.337770282142,466681.296236622,2005,22,"Kampong Chhnang"
2005.84615384615,2,467.575382248786,466962.432014926,2005,23,"Kampong Chhnang"
2005.88461538462,2,467.812994215429,467243.56779323,2005,24,"Kampong Chhnang"
2005.92307692308,3,468.050606182072,467524.703571534,2005,25,"Kampong Chhnang"
2005.96153846154,2,468.288218148716,467805.839349839,2005,26,"Kampong Chhnang"
2006,2,468.525830115359,468086.251318236,2006,1,"Kampong Chhnang"
2006.03846153846,2,468.763442082003,468363.948999484,2006,2,"Kampong Chhnang"
2006.07692307692,2,469.001054048646,468641.646680731,2006,3,"Kampong Chhnang"
2006.11538461538,2,469.238666015289,468919.344361979,2006,4,"Kampong Chhnang"
2006.15384615385,3,469.476277981933,469197.042043226,2006,5,"Kampong Chhnang"
2006.19230769231,2,469.713889948576,469474.739724474,2006,6,"Kampong Chhnang"
2006.23076923077,6,469.948149356363,469752.437405721,2006,7,"Kampong Chhnang"
2006.26923076923,25,470.178218065578,470030.135086969,2006,8,"Kampong Chhnang"
2006.30769230769,78,470.408286774793,470307.832768216,2006,9,"Kampong Chhnang"
2006.34615384615,38,470.638355484008,470585.530449463,2006,10,"Kampong Chhnang"
2006.38461538462,43,470.868424193224,470863.228130711,2006,11,"Kampong Chhnang"
2006.42307692308,53,471.098492902439,471140.925811958,2006,12,"Kampong Chhnang"
2006.46153846154,80,471.328561611654,471418.623493206,2006,13,"Kampong Chhnang"
2006.5,74,471.558630320869,471696.321174453,2006,14,"Kampong Chhnang"
2006.53846153846,114,471.788699030085,471974.018855701,2006,15,"Kampong Chhnang"
2006.57692307692,126,472.0187677393,472251.716536948,2006,16,"Kampong Chhnang"
2006.61538461538,116,472.248836448515,472529.414218196,2006,17,"Kampong Chhnang"
2006.65384615385,74,472.478905157731,472807.111899443,2006,18,"Kampong Chhnang"
2006.69230769231,53,472.708973866946,473084.809580691,2006,19,"Kampong Chhnang"
2006.73076923077,42,472.939042576161,473362.507261938,2006,20,"Kampong Chhnang"
2006.76923076923,20,473.169111285376,473640.204943186,2006,21,"Kampong Chhnang"
2006.80769230769,8,473.399179994592,473917.902624433,2006,22,"Kampong Chhnang"
2006.84615384615,4,473.629248703807,474195.60030568,2006,23,"Kampong Chhnang"
2006.88461538462,5,473.859317413022,474473.297986928,2006,24,"Kampong Chhnang"
2006.92307692308,4,474.089386122237,474750.995668175,2006,25,"Kampong Chhnang"
2006.96153846154,6,474.319454831453,475028.693349423,2006,26,"Kampong Chhnang"
2007,2,474.549523540668,475305.639326904,2007,1,"Kampong Chhnang"
2007.03846153846,7,474.779592249883,475580.480533837,2007,2,"Kampong Chhnang"
2007.07692307692,9,475.009660959098,475855.321740771,2007,3,"Kampong Chhnang"
2007.11538461538,2,475.239729668314,476130.162947705,2007,4,"Kampong Chhnang"
2007.15384615385,3,475.469798377529,476405.004154639,2007,5,"Kampong Chhnang"
2007.19230769231,3,475.699867086744,476679.845361573,2007,6,"Kampong Chhnang"
2007.23076923077,3,475.929935795959,476954.686568507,2007,7,"Kampong Chhnang"
2007.26923076923,2,476.157839976973,477229.527775441,2007,8,"Kampong Chhnang"
2007.30769230769,5,476.348947178563,477504.368982375,2007,9,"Kampong Chhnang"
2007.34615384615,10,476.540054380153,477779.210189309,2007,10,"Kampong Chhnang"
2007.38461538462,17,476.731161581742,478054.051396242,2007,11,"Kampong Chhnang"
2007.42307692308,53,476.922268783332,478328.892603176,2007,12,"Kampong Chhnang"
2007.46153846154,86,477.113375984921,478603.73381011,2007,13,"Kampong Chhnang"
2007.5,88,477.304483186511,478878.575017044,2007,14,"Kampong Chhnang"
2007.53846153846,86,477.495590388101,479153.416223978,2007,15,"Kampong Chhnang"
2007.57692307692,52,477.68669758969,479428.257430912,2007,16,"Kampong Chhnang"
2007.61538461538,60,477.87780479128,479703.098637846,2007,17,"Kampong Chhnang"
2007.65384615385,21,478.06891199287,479977.939844779,2007,18,"Kampong Chhnang"
2007.69230769231,26,478.260019194459,480252.781051713,2007,19,"Kampong Chhnang"
2007.73076923077,21,478.451126396049,480527.622258647,2007,20,"Kampong Chhnang"
2007.76923076923,4,478.642233597638,480802.463465581,2007,21,"Kampong Chhnang"
2007.80769230769,4,478.833340799228,481077.304672515,2007,22,"Kampong Chhnang"
2007.84615384615,6,479.024448000818,481352.145879449,2007,23,"Kampong Chhnang"
2007.88461538462,4,479.215555202407,481626.987086383,2007,24,"Kampong Chhnang"
2007.92307692308,2,479.406662403997,481901.828293317,2007,25,"Kampong Chhnang"
2007.96153846154,2,479.597769605587,482176.66950025,2007,26,"Kampong Chhnang"
2008,2,479.788876807176,482452.211915912,2008,1,"Kampong Chhnang"
2008.03846153846,2,479.979984008766,482729.273617151,2008,2,"Kampong Chhnang"
2008.07692307692,2,480.171091210355,483006.335318389,2008,3,"Kampong Chhnang"
2008.11538461538,2,480.362198411945,483283.397019628,2008,4,"Kampong Chhnang"
2008.15384615385,2,480.553305613535,483560.458720866,2008,5,"Kampong Chhnang"
2008.19230769231,2,480.744412815124,483837.520422105,2008,6,"Kampong Chhnang"
2008.23076923077,2,480.935520016714,484114.582123343,2008,7,"Kampong Chhnang"
2008.26923076923,2,481.126627218304,484391.643824582,2008,8,"Kampong Chhnang"
2008.30769230769,2,481.317734419893,484668.70552582,2008,9,"Kampong Chhnang"
2008.34615384615,5,481.473570271629,484945.767227059,2008,10,"Kampong Chhnang"
2008.38461538462,6,481.611770448438,485222.828928298,2008,11,"Kampong Chhnang"
2008.42307692308,12,481.749970625247,485499.890629536,2008,12,"Kampong Chhnang"
2008.46153846154,22,481.888170802056,485776.952330775,2008,13,"Kampong Chhnang"
2008.5,10,482.026370978865,486054.014032013,2008,14,"Kampong Chhnang"
2008.53846153846,17,482.164571155674,486331.075733252,2008,15,"Kampong Chhnang"
2008.57692307692,18,482.302771332483,486608.13743449,2008,16,"Kampong Chhnang"
2008.61538461538,13,482.440971509292,486885.199135729,2008,17,"Kampong Chhnang"
2008.65384615385,13,482.579171686101,487162.260836967,2008,18,"Kampong Chhnang"
2008.69230769231,14,482.71737186291,487439.322538206,2008,19,"Kampong Chhnang"
2008.73076923077,7,482.855572039719,487716.384239444,2008,20,"Kampong Chhnang"
2008.76923076923,8,482.993772216528,487993.445940683,2008,21,"Kampong Chhnang"
2008.80769230769,2,483.131972393337,488270.507641921,2008,22,"Kampong Chhnang"
2008.84615384615,7,483.270172570146,488547.56934316,2008,23,"Kampong Chhnang"
2008.88461538462,2,483.408372746955,488824.631044399,2008,24,"Kampong Chhnang"
2008.92307692308,2,483.546572923764,489101.692745637,2008,25,"Kampong Chhnang"
2008.96153846154,3,483.684773100573,489378.754446876,2008,26,"Kampong Chhnang"
2009,2,483.822973277382,489658.764028461,2009,1,"Kampong Chhnang"
2009.03846153846,2,483.961173454191,489943.827119214,2009,2,"Kampong Chhnang"
2009.07692307692,3,484.099373631,490228.890209967,2009,3,"Kampong Chhnang"
2009.11538461538,2,484.237573807809,490513.953300719,2009,4,"Kampong Chhnang"
2009.15384615385,2,484.375773984618,490799.016391472,2009,5,"Kampong Chhnang"
2009.19230769231,2,484.513974161427,491084.079482224,2009,6,"Kampong Chhnang"
2009.23076923077,2,484.652174338236,491369.142572977,2009,7,"Kampong Chhnang"
2009.26923076923,4,484.790374515045,491654.205663729,2009,8,"Kampong Chhnang"
2009.30769230769,7,484.928574691854,491939.268754482,2009,9,"Kampong Chhnang"
2009.34615384615,10,485.066774868663,492224.331845234,2009,10,"Kampong Chhnang"
2009.38461538462,17,485.189560556081,492509.394935987,2009,11,"Kampong Chhnang"
2009.42307692308,20,485.272268571083,492794.458026739,2009,12,"Kampong Chhnang"
2009.46153846154,17,485.354976586085,493079.521117492,2009,13,"Kampong Chhnang"
2009.5,36,485.437684601086,493364.584208244,2009,14,"Kampong Chhnang"
2009.53846153846,85,485.520392616088,493649.647298997,2009,15,"Kampong Chhnang"
2009.57692307692,86,485.60310063109,493934.710389749,2009,16,"Kampong Chhnang"
2009.61538461538,39,485.685808646092,494219.773480502,2009,17,"Kampong Chhnang"
2009.65384615385,43,485.768516661093,494504.836571255,2009,18,"Kampong Chhnang"
2009.69230769231,28,485.851224676095,494789.899662007,2009,19,"Kampong Chhnang"
2009.73076923077,16,485.933932691097,495074.96275276,2009,20,"Kampong Chhnang"
2009.76923076923,6,486.016640706099,495360.025843512,2009,21,"Kampong Chhnang"
2009.80769230769,12,486.0993487211,495645.088934265,2009,22,"Kampong Chhnang"
2009.84615384615,3,486.182056736102,495930.152025017,2009,23,"Kampong Chhnang"
2009.88461538462,3,486.264764751104,496215.21511577,2009,24,"Kampong Chhnang"
2009.92307692308,3,486.347472766106,496500.278206522,2009,25,"Kampong Chhnang"
2009.96153846154,2,486.430180781107,496785.341297275,2009,26,"Kampong Chhnang"
2010,2,486.512888796109,497075.456752831,2010,1,"Kampong Chhnang"
2010.03846153846,2,486.595596811111,497372.519209991,2010,2,"Kampong Chhnang"
2010.07692307692,2,486.678304826113,497669.581667151,2010,3,"Kampong Chhnang"
2010.11538461538,2,486.761012841114,497966.644124311,2010,4,"Kampong Chhnang"
2010.15384615385,2,486.843720856116,498263.706581472,2010,5,"Kampong Chhnang"
2010.19230769231,2,486.926428871118,498560.769038632,2010,6,"Kampong Chhnang"
2010.23076923077,3,487.00913688612,498857.831495792,2010,7,"Kampong Chhnang"
2010.26923076923,2,487.091844901121,499154.893952952,2010,8,"Kampong Chhnang"
2010.30769230769,2,487.174552916123,499451.956410113,2010,9,"Kampong Chhnang"
2010.34615384615,12,487.257260931125,499749.018867273,2010,10,"Kampong Chhnang"
2010.38461538462,23,487.339968946127,500046.081324433,2010,11,"Kampong Chhnang"
2010.42307692308,36,487.422676961128,500343.143781593,2010,12,"Kampong Chhnang"
2010.46153846154,32,487.465574245305,500640.206238754,2010,13,"Kampong Chhnang"
2010.5,51,487.503495188129,500937.268695914,2010,14,"Kampong Chhnang"
2010.53846153846,81,487.541416130953,501234.331153074,2010,15,"Kampong Chhnang"
2010.57692307692,94,487.579337073777,501531.393610234,2010,16,"Kampong Chhnang"
2010.61538461538,84,487.6172580166,501828.456067395,2010,17,"Kampong Chhnang"
2010.65384615385,78,487.655178959424,502125.518524555,2010,18,"Kampong Chhnang"
2010.69230769231,65,487.693099902248,502422.580981715,2010,19,"Kampong Chhnang"
2010.73076923077,48,487.731020845072,502719.643438875,2010,20,"Kampong Chhnang"
2010.76923076923,20,487.768941787895,503016.705896035,2010,21,"Kampong Chhnang"
2010.80769230769,16,487.806862730719,503313.768353196,2010,22,"Kampong Chhnang"
2010.84615384615,6,487.844783673543,503610.830810356,2010,23,"Kampong Chhnang"
2010.88461538462,5,487.882704616367,503907.893267516,2010,24,"Kampong Chhnang"
2010.92307692308,5,487.920625559191,504204.955724676,2010,25,"Kampong Chhnang"
2010.96153846154,3,487.958546502014,504502.018181837,2010,26,"Kampong Chhnang"
2011,2,487.996467444838,504805.914205571,2011,1,"Kampong Chhnang"
2011.03846153846,2,488.034388387662,505117.403081053,2011,2,"Kampong Chhnang"
2011.07692307692,3,488.072309330486,505428.891956535,2011,3,"Kampong Chhnang"
2011.11538461538,2,488.110230273309,505740.380832018,2011,4,"Kampong Chhnang"
2011.15384615385,2,488.148151216133,506051.8697075,2011,5,"Kampong Chhnang"
2011.19230769231,2,488.186072158957,506363.358582982,2011,6,"Kampong Chhnang"
2011.23076923077,4,488.223993101781,506674.847458465,2011,7,"Kampong Chhnang"
2011.26923076923,2,488.261914044605,506986.336333947,2011,8,"Kampong Chhnang"
2011.30769230769,2,488.299834987428,507297.825209429,2011,9,"Kampong Chhnang"
2011.34615384615,2,488.337755930252,507609.314084912,2011,10,"Kampong Chhnang"
2011.38461538462,3,488.375676873076,507920.802960394,2011,11,"Kampong Chhnang"
2011.42307692308,17,488.4135978159,508232.291835876,2011,12,"Kampong Chhnang"
2011.46153846154,22,488.451518758724,508543.780711359,2011,13,"Kampong Chhnang"
2011.5,23,488.480448367972,508855.269586841,2011,14,"Kampong Chhnang"
2011.53846153846,26,488.500386643644,509166.758462324,2011,15,"Kampong Chhnang"
2011.57692307692,25,488.520324919316,509478.247337806,2011,16,"Kampong Chhnang"
2011.61538461538,24,488.540263194989,509789.736213288,2011,17,"Kampong Chhnang"
2011.65384615385,16,488.560201470661,510101.225088771,2011,18,"Kampong Chhnang"
2011.69230769231,21,488.580139746333,510412.713964253,2011,19,"Kampong Chhnang"
2011.73076923077,20,488.600078022006,510724.202839735,2011,20,"Kampong Chhnang"
2011.76923076923,8,488.620016297678,511035.691715218,2011,21,"Kampong Chhnang"
2011.80769230769,11,488.63995457335,511347.1805907,2011,22,"Kampong Chhnang"
2011.84615384615,3,488.659892849023,511658.669466182,2011,23,"Kampong Chhnang"
2011.88461538462,3,488.679831124695,511970.158341665,2011,24,"Kampong Chhnang"
2011.92307692308,2,488.699769400367,512281.647217147,2011,25,"Kampong Chhnang"
2011.96153846154,2,488.71970767604,512593.136092629,2011,26,"Kampong Chhnang"
2012,3,488.739645951712,512911.646353343,2012,1,"Kampong Chhnang"
2012.03846153846,2,488.759584227384,513236.475860765,2012,2,"Kampong Chhnang"
2012.07692307692,2,488.779522503057,513561.305368186,2012,3,"Kampong Chhnang"
2012.11538461538,2,488.799460778729,513886.134875608,2012,4,"Kampong Chhnang"
2012.15384615385,3,488.819399054401,514210.96438303,2012,5,"Kampong Chhnang"
2012.19230769231,4,488.839337330074,514535.793890451,2012,6,"Kampong Chhnang"
2012.23076923077,6,488.859275605746,514860.623397873,2012,7,"Kampong Chhnang"
2012.26923076923,5,488.879213881419,515185.452905295,2012,8,"Kampong Chhnang"
2012.30769230769,8,488.899152157091,515510.282412717,2012,9,"Kampong Chhnang"
2012.34615384615,17,488.919090432763,515835.111920138,2012,10,"Kampong Chhnang"
2012.38461538462,27,488.939028708436,516159.94142756,2012,11,"Kampong Chhnang"
2012.42307692308,50,488.958966984108,516484.770934982,2012,12,"Kampong Chhnang"
2012.46153846154,169,488.97890525978,516809.600442403,2012,13,"Kampong Chhnang"
2012.5,258,488.998843535453,517134.429949825,2012,14,"Kampong Chhnang"
2012.53846153846,184,489.018682590101,517459.259457247,2012,15,"Kampong Chhnang"
2012.57692307692,197,489.037727876558,517784.088964669,2012,16,"Kampong Chhnang"
2012.61538461538,125,489.056773163014,518108.91847209,2012,17,"Kampong Chhnang"
2012.65384615385,63,489.075818449471,518433.747979512,2012,18,"Kampong Chhnang"
2012.69230769231,41,489.094863735927,518758.577486934,2012,19,"Kampong Chhnang"
2012.73076923077,39,489.113909022384,519083.406994355,2012,20,"Kampong Chhnang"
2012.76923076923,25,489.13295430884,519408.236501777,2012,21,"Kampong Chhnang"
2012.80769230769,10,489.151999595297,519733.066009199,2012,22,"Kampong Chhnang"
2012.84615384615,4,489.171044881753,520057.89551662,2012,23,"Kampong Chhnang"
2012.88461538462,7,489.19009016821,520382.725024042,2012,24,"Kampong Chhnang"
2012.92307692308,5,489.209135454666,520707.554531464,2012,25,"Kampong Chhnang"
2012.96153846154,8,489.228180741123,521032.384038886,2012,26,"Kampong Chhnang"
2013,2,489.247226027579,521362.597275863,2013,1,"Kampong Chhnang"
2013.03846153846,5,489.266271314036,521696.725952518,2013,2,"Kampong Chhnang"
2013.07692307692,3,489.285316600493,522030.854629173,2013,3,"Kampong Chhnang"
2013.11538461538,4,489.304361886949,522364.983305828,2013,4,"Kampong Chhnang"
2013.15384615385,7,489.323407173406,522699.111982482,2013,5,"Kampong Chhnang"
2013.19230769231,6,489.342452459862,523033.240659137,2013,6,"Kampong Chhnang"
2013.23076923077,4,489.361497746319,523367.369335792,2013,7,"Kampong Chhnang"
2013.26923076923,4,489.380543032775,523701.498012447,2013,8,"Kampong Chhnang"
2013.30769230769,2,489.399588319232,524035.626689101,2013,9,"Kampong Chhnang"
2013.34615384615,10,489.418633605688,524369.755365756,2013,10,"Kampong Chhnang"
2013.38461538462,27,489.437678892145,524703.884042411,2013,11,"Kampong Chhnang"
2013.42307692308,47,489.456724178601,525038.012719066,2013,12,"Kampong Chhnang"
2013.46153846154,79,489.475769465058,525372.14139572,2013,13,"Kampong Chhnang"
2013.5,80,489.494814751515,525706.270072375,2013,14,"Kampong Chhnang"
2013.53846153846,79,489.513860037971,526040.39874903,2013,15,"Kampong Chhnang"
2013.57692307692,62,489.532905324428,526374.527425685,2013,16,"Kampong Chhnang"
2013.61538461538,51,489.551961525287,526708.65610234,2013,17,"Kampong Chhnang"
2013.65384615385,41,489.571021923993,527042.784778994,2013,18,"Kampong Chhnang"
2013.69230769231,14,489.590082322699,527376.913455649,2013,19,"Kampong Chhnang"
2013.73076923077,9,489.609142721405,527711.042132304,2013,20,"Kampong Chhnang"
2013.76923076923,6,489.628203120111,528045.170808959,2013,21,"Kampong Chhnang"
2013.80769230769,5,489.647263518818,528379.299485613,2013,22,"Kampong Chhnang"
2013.84615384615,6,489.666323917524,528713.428162268,2013,23,"Kampong Chhnang"
2013.88461538462,2,489.68538431623,529047.556838923,2013,24,"Kampong Chhnang"
2013.92307692308,3,489.704444714936,529381.685515578,2013,25,"Kampong Chhnang"
2013.96153846154,2,489.723505113642,529715.814192232,2013,26,"Kampong Chhnang"
2014,2,489.742565512349,530051.916895906,2014,1,"Kampong Chhnang"
2014.03846153846,2,489.761625911055,530389.171115339,2014,2,"Kampong Chhnang"
2014.07692307692,2,489.780686309761,530726.425334773,2014,3,"Kampong Chhnang"
2014.11538461538,2,489.799746708467,531063.679554206,2014,4,"Kampong Chhnang"
2014.15384615385,2,489.818807107173,531400.93377364,2014,5,"Kampong Chhnang"
2014.19230769231,2,489.83786750588,531738.187993074,2014,6,"Kampong Chhnang"
2014.23076923077,2,489.856927904586,532075.442212507,2014,7,"Kampong Chhnang"
2014.26923076923,3,489.875988303292,532412.696431941,2014,8,"Kampong Chhnang"
2014.30769230769,2,489.895048701998,532749.950651375,2014,9,"Kampong Chhnang"
2014.34615384615,3,489.914109100704,533087.204870809,2014,10,"Kampong Chhnang"
2014.38461538462,7,489.933169499411,533424.459090242,2014,11,"Kampong Chhnang"
2014.42307692308,2,489.952229898117,533761.713309676,2014,12,"Kampong Chhnang"
2014.46153846154,6,489.971290296823,534098.96752911,2014,13,"Kampong Chhnang"
2014.5,4,489.990350695529,534436.221748543,2014,14,"Kampong Chhnang"
2014.53846153846,4,490.009411094235,534773.475967977,2014,15,"Kampong Chhnang"
2014.57692307692,9,490.028471492942,535110.730187411,2014,16,"Kampong Chhnang"
2014.61538461538,9,490.047531891648,535447.984406844,2014,17,"Kampong Chhnang"
2014.65384615385,10,490.064455438325,535785.238626278,2014,18,"Kampong Chhnang"
2014.69230769231,4,490.077105280944,536122.492845712,2014,19,"Kampong Chhnang"
2014.73076923077,2,490.089755123563,536459.747065145,2014,20,"Kampong Chhnang"
2014.76923076923,4,490.102404966182,536797.001284579,2014,21,"Kampong Chhnang"
2014.80769230769,3,490.115054808802,537134.255504013,2014,22,"Kampong Chhnang"
2014.84615384615,2,490.127704651421,537471.509723446,2014,23,"Kampong Chhnang"
2014.88461538462,4,490.14035449404,537808.76394288,2014,24,"Kampong Chhnang"
2014.92307692308,2,490.153004336659,538146.018162314,2014,25,"Kampong Chhnang"
2014.96153846154,2,490.165654179278,538483.272381747,2014,26,"Kampong Chhnang"
2015,3,490.178304021897,538819.367146399,2015,1,"Kampong Chhnang"
2015.03846153846,2,490.190953864516,539154.926778073,2015,2,"Kampong Chhnang"
2015.07692307692,2,490.203603707135,539490.486409748,2015,3,"Kampong Chhnang"
2015.11538461538,2,490.216253549755,539826.046041423,2015,4,"Kampong Chhnang"
2015.15384615385,4,490.228903392374,540161.605673098,2015,5,"Kampong Chhnang"
2015.19230769231,3,490.241553234993,540497.165304773,2015,6,"Kampong Chhnang"
2015.23076923077,3,490.254203077612,540832.724936448,2015,7,"Kampong Chhnang"
2015.26923076923,3,490.266852920231,541168.284568123,2015,8,"Kampong Chhnang"
2015.30769230769,2,490.27950276285,541503.844199797,2015,9,"Kampong Chhnang"
2015.34615384615,5,490.292152605469,541839.403831472,2015,10,"Kampong Chhnang"
2015.38461538462,8,490.304802448088,542174.963463147,2015,11,"Kampong Chhnang"
