"year","lambda","N_sero","llik","convergence","lci","uci","provname"
1997,0.103807942141725,4,617.67881935104,0,0.00294025324278727,0.204675631040662,"Kep"
1998,0.0337973031780197,4,617.67881935104,0,0,0.123977884745676,"Kep"
1999,0.106876510664579,4,617.67881935104,0,0.02568180593485,0.188071215394308,"Kep"
2000,0.0784718542169927,4,617.67881935104,0,0.00742556720673895,0.149518141227246,"Kep"
2001,0.0540988495747874,4,617.67881935104,0,0,0.117505750664251,"Kep"
2002,0.151403020297487,4,617.67881935104,0,0.106792692436589,0.196013348158385,"Kep"
2003,0.0331887369148187,4,617.67881935104,0,0,0.0667349974774287,"Kep"
2004,0.0263976663898339,4,617.67881935104,0,0,0.0786298168455099,"Kep"
2005,0.0815265797236031,4,617.67881935104,0,0.0282133033401175,0.134839856107089,"Kep"
2006,0.0432788105267395,4,617.67881935104,0,0,0.0927262713804076,"Kep"
2007,0.123444399958846,4,617.67881935104,0,0.085094568514433,0.16179423140326,"Kep"
2008,1e-07,4,617.67881935104,0,0,0.0419941468060785,"Kep"
2009,0.0246116884411418,4,617.67881935104,0,0,0.0738669179213497,"Kep"
2010,0.10401234122132,4,617.67881935104,0,0.0663937281979,0.14163095424474,"Kep"
2011,0.041989687928191,4,617.67881935104,0,0.00430607990716969,0.0796732959492122,"Kep"
2012,0.0487097138810053,4,617.67881935104,0,0.011743008628234,0.0856764191337767,"Kep"
2013,0.0524675712908027,4,617.67881935104,0,0.0172151154394979,0.0877200271421074,"Kep"
2014,1e-07,4,617.67881935104,0,0,0.0423279736190923,"Kep"
2015,0.0534014228501545,4,617.67881935104,0,0.00843056741781046,0.0983722782824985,"Kep"
2016,0.0682949982425154,4,617.67881935104,0,0.0306605514261308,0.1059294450589,"Kep"
2017,0.0300689828214673,4,617.67881935104,0,0.00356452646008511,0.0565734391828495,"Kep"
2018,0.0442389207299125,4,617.67881935104,0,0.0174143681607094,0.0710634732991156,"Kep"
2019,0.0406908530142762,4,617.67881935104,0,0.0233605120561633,0.058021193972389,"Kep"
2020,0.0177816114123448,4,617.67881935104,0,0,0.069524316393768,"Kep"
1990,1e-07,4,1201.22995252361,0,0,0.317749239079479,"Koh Kong"
1991,0.14899060041634,4,1201.22995252361,0,0,0.390082634247982,"Koh Kong"
1992,0.0368527415882087,4,1201.22995252361,0,0,0.237527584341498,"Koh Kong"
1993,0.03653868096682,4,1201.22995252361,0,0,0.212295615352878,"Koh Kong"
1994,0.0827677137573783,4,1201.22995252361,0,0,0.237986881850355,"Koh Kong"
1995,0.101652441447815,4,1201.22995252361,0,0,0.235947895864439,"Koh Kong"
1996,0.0916961863588824,4,1201.22995252361,0,0,0.206999476920504,"Koh Kong"
1997,0.118016107453097,4,1201.22995252361,0,0.0192701552685169,0.216762059637677,"Koh Kong"
1998,0.104473162450287,4,1201.22995252361,0,0.0200253165797039,0.18892100832087,"Koh Kong"
1999,0.0784478490985617,4,1201.22995252361,0,0.00469823055336231,0.152197467643761,"Koh Kong"
2000,0.097317907156702,4,1201.22995252361,0,0.0326187862218534,0.162017028091551,"Koh Kong"
2001,0.0970603224892072,4,1201.22995252361,0,0.0431468335290086,0.150973811449406,"Koh Kong"
2002,0.0749760558718331,4,1201.22995252361,0,0.0359974807318542,0.113954631011812,"Koh Kong"
2003,0.0959986491233733,4,1201.22995252361,0,0.0609375907085776,0.131059707538169,"Koh Kong"
2004,0.081238081185045,4,1201.22995252361,0,0.0468655386529808,0.115610623717109,"Koh Kong"
2005,0.115245139974347,4,1201.22995252361,0,0.0870873768468479,0.143402903101847,"Koh Kong"
2006,0.0667555537901937,4,1201.22995252361,0,0.0398631239505367,0.0936479836298507,"Koh Kong"
2007,0.10408358615498,4,1201.22995252361,0,0.0800965183166126,0.128070653993348,"Koh Kong"
2008,0.0629681411152587,4,1201.22995252361,0,0.0370080426846451,0.0889282395458723,"Koh Kong"
2009,0.0985282370264631,4,1201.22995252361,0,0.0725962830099865,0.12446019104294,"Koh Kong"
2010,0.123451915274425,4,1201.22995252361,0,0.100691037647619,0.146212792901232,"Koh Kong"
2011,0.0438431263245024,4,1201.22995252361,0,0.0209591136452404,0.0667271390037645,"Koh Kong"
2012,0.113523462524019,4,1201.22995252361,0,0.0926381554623876,0.13440876958565,"Koh Kong"
2013,0.0697404138120348,4,1201.22995252361,0,0.0537004439058685,0.0857803837182012,"Koh Kong"
2014,1e-07,4,1201.22995252361,0,0,0.0300178036591785,"Koh Kong"
2015,0.0723794290261315,4,1201.22995252361,0,0.0397567243253162,0.105002133726947,"Koh Kong"
2016,0.0222960131314912,4,1201.22995252361,0,0,0.0511861442631952,"Koh Kong"
2017,0.0683718741080321,4,1201.22995252361,0,0.0428285368216244,0.0939152113944398,"Koh Kong"
2018,0.0660003916149954,4,1201.22995252361,0,0.0462695074504819,0.0857312757795089,"Koh Kong"
2019,0.089219453599068,4,1201.22995252361,0,0.0749173148333609,0.103521592364775,"Koh Kong"
2020,0.207232104778483,4,1201.22995252361,0,0.177866017943549,0.236598191613416,"Koh Kong"
1984,0.0618805356629639,4,2446.81687210163,0,0,0.266768757958947,"Kratie"
1985,0.0276792071005358,4,2446.81687210163,0,0,0.219760723485212,"Kratie"
1986,0.0161448915457957,4,2446.81687210163,0,0,0.20229934788193,"Kratie"
1987,0.0342724783921818,4,2446.81687210163,0,0,0.212900323040511,"Kratie"
1988,0.00520279863252774,4,2446.81687210163,0,0,0.17768910398125,"Kratie"
1989,1e-07,4,2446.81687210163,0,0,0.164288292337327,"Kratie"
1990,1e-07,4,2446.81687210163,0,0,0.148452171913786,"Kratie"
1991,0.0759937058400683,4,2446.81687210163,0,0,0.208674620003923,"Kratie"
1992,0.118943631221919,4,2446.81687210163,0,0.00302634056608272,0.234860921877756,"Kratie"
1993,0.0987281696921294,4,2446.81687210163,0,0,0.198377327577524,"Kratie"
1994,0.0747165128697145,4,2446.81687210163,0,0,0.162892469904035,"Kratie"
1995,0.0814397551373045,4,2446.81687210163,0,0.00308789515126053,0.159791615123348,"Kratie"
1996,0.119976970200856,4,2446.81687210163,0,0.0526609338323541,0.187293006569359,"Kratie"
1997,0.0807269460059722,4,2446.81687210163,0,0.0223368829777422,0.139117009034202,"Kratie"
1998,0.0922012361983961,4,2446.81687210163,0,0.0402392810588492,0.144163191337943,"Kratie"
1999,0.0962288391600232,4,2446.81687210163,0,0.0504246594568846,0.142033018863162,"Kratie"
2000,0.0714565913295741,4,2446.81687210163,0,0.0310488049041582,0.11186437775499,"Kratie"
2001,0.0967762250254749,4,2446.81687210163,0,0.0619340051401917,0.131618444910758,"Kratie"
2002,0.164020127684437,4,2446.81687210163,0,0.140270469362485,0.187769786006389,"Kratie"
2003,0.149257226277172,4,2446.81687210163,0,0.130421580923177,0.168092871631167,"Kratie"
2004,0.0571032636636628,4,2446.81687210163,0,0.0392221917409352,0.0749843355863904,"Kratie"
2005,0.0647647023706944,4,2446.81687210163,0,0.0443216365290506,0.0852077682123383,"Kratie"
2006,0.0988117872949527,4,2446.81687210163,0,0.0805062056235389,0.117117368966366,"Kratie"
2007,0.120066855978723,4,2446.81687210163,0,0.1036783256816,0.136455386275846,"Kratie"
2008,0.0660918471308325,4,2446.81687210163,0,0.0481780595662896,0.0840056346953754,"Kratie"
2009,0.143430914788394,4,2446.81687210163,0,0.126586412231318,0.16027541734547,"Kratie"
2010,0.062988709601439,4,2446.81687210163,0,0.0467971345874507,0.0791802846154273,"Kratie"
2011,0.0789689018272597,4,2446.81687210163,0,0.06237940187458,0.0955584017799394,"Kratie"
2012,0.0740482452138983,4,2446.81687210163,0,0.0585045125436612,0.0895919778841353,"Kratie"
2013,0.0739177359200176,4,2446.81687210163,0,0.05714809315554,0.0906873786844952,"Kratie"
2014,0.0301463175009091,4,2446.81687210163,0,0.0116651528033899,0.0486274821984283,"Kratie"
2015,0.0957378423224,4,2446.81687210163,0,0.0797596820670911,0.111716002577709,"Kratie"
2016,0.0325266993417048,4,2446.81687210163,0,0.0184555997793773,0.0465977989040323,"Kratie"
2017,0.030318183142282,4,2446.81687210163,0,0.0142801825241863,0.0463561837603776,"Kratie"
2018,0.0985224409910513,4,2446.81687210163,0,0.0840750468842147,0.112969835097888,"Kratie"
2019,0.074415609830397,4,2446.81687210163,0,0.0645072362192407,0.0843239834415533,"Kratie"
2020,0.0410934655192131,4,2446.81687210163,0,0.0303384820581078,0.0518484489803183,"Kratie"
1989,0.0169526571327294,4,1079.02689368289,0,0,0.068100020094708,"Mondul Kiri"
1990,0.0360224005494914,4,1079.02689368289,0,0,0.0852727288594086,"Mondul Kiri"
1991,0.0251263794348889,4,1079.02689368289,0,0,0.0723156563962147,"Mondul Kiri"
1992,0.0228721051949611,4,1079.02689368289,0,0,0.0685455034722318,"Mondul Kiri"
1993,0.0240255985691104,4,1079.02689368289,0,0,0.0682083180362866,"Mondul Kiri"
1994,0.0196031613663422,4,1079.02689368289,0,0,0.0621717391599477,"Mondul Kiri"
1995,0.0318197853697975,4,1079.02689368289,0,0,0.0727111149553481,"Mondul Kiri"
1996,0.0259050934836657,4,1079.02689368289,0,0,0.0652336436298425,"Mondul Kiri"
1997,0.0245062215163183,4,1079.02689368289,0,0,0.062449233290055,"Mondul Kiri"
1998,0.0296362337358676,4,1079.02689368289,0,0,0.0659090084639144,"Mondul Kiri"
1999,0.0287169688939975,4,1079.02689368289,0,0,0.063227227194623,"Mondul Kiri"
2000,0.0359357665595651,4,1079.02689368289,0,0.00319189037351482,0.0686796427456153,"Mondul Kiri"
2001,0.0296221631541024,4,1079.02689368289,0,0,0.0609157122561144,"Mondul Kiri"
2002,0.0409877698266118,4,1079.02689368289,0,0.0119704431471623,0.0700050965060613,"Mondul Kiri"
2003,0.023791437124318,4,1079.02689368289,0,0,0.0500751516660402,"Mondul Kiri"
2004,0.0230344567087139,4,1079.02689368289,0,0,0.0492262247800292,"Mondul Kiri"
2005,0.0272988337516438,4,1079.02689368289,0,0.00140343172562338,0.0531942357776643,"Mondul Kiri"
2006,0.0359340421663875,4,1079.02689368289,0,0.0127287834482411,0.0591393008845339,"Mondul Kiri"
2007,0.0322819748451127,4,1079.02689368289,0,0.0125582263091277,0.0520057233810976,"Mondul Kiri"
2008,0.0530630177446632,4,1079.02689368289,0,0.0348024861483382,0.0713235493409883,"Mondul Kiri"
2009,1e-07,4,1079.02689368289,0,0,0.01995893733195,"Mondul Kiri"
2010,0.0253112655612194,4,1079.02689368289,0,0.0046412225579545,0.0459813085644842,"Mondul Kiri"
2011,0.0452567270533896,4,1079.02689368289,0,0.0279047849720738,0.0626086691347053,"Mondul Kiri"
2012,0.0422866233687408,4,1079.02689368289,0,0.0278152900078893,0.0567579567295923,"Mondul Kiri"
2013,1e-07,4,1079.02689368289,0,0,0.0170174500364615,"Mondul Kiri"
2014,0.0258150777651871,4,1079.02689368289,0,0.00739765038813292,0.0442325051422414,"Mondul Kiri"
2015,0.051097289774932,4,1079.02689368289,0,0.0352152011905543,0.0669793783593097,"Mondul Kiri"
2016,0.0729299482798581,4,1079.02689368289,0,0.0626497527332082,0.0832101438265081,"Mondul Kiri"
2017,1e-07,4,1079.02689368289,0,0,0.0126583594441816,"Mondul Kiri"
2018,0.0307818431119454,4,1079.02689368289,0,0.0166259747217861,0.0449377115021047,"Mondul Kiri"
2019,0.0448778076558686,4,1079.02689368289,0,0.0361232960008456,0.0536323193108916,"Mondul Kiri"
2020,0.182162121060993,4,1079.02689368289,0,0.107476917279379,0.256847324842607,"Mondul Kiri"
1991,0.104877327240928,4,2554.17919450292,0,0.00909087936350952,0.200663775118347,"Otdar Meanchey"
1992,0.0969099029434309,4,2554.17919450292,0,0.0134643602802009,0.180355445606661,"Otdar Meanchey"
1993,0.0620683189954758,4,2554.17919450292,0,0,0.136246685397822,"Otdar Meanchey"
1994,0.08600946992937,4,2554.17919450292,0,0.0193535061632594,0.152665433695481,"Otdar Meanchey"
1995,0.0894303986562695,4,2554.17919450292,0,0.0304518952722485,0.14840890204029,"Otdar Meanchey"
1996,0.0856940891324123,4,2554.17919450292,0,0.0336209960874408,0.137767182177384,"Otdar Meanchey"
1997,0.0862738860425224,4,2554.17919450292,0,0.0398281370043421,0.132719635080703,"Otdar Meanchey"
1998,0.0818036234876548,4,2554.17919450292,0,0.0401990551292723,0.123408191846037,"Otdar Meanchey"
1999,0.0879044579430028,4,2554.17919450292,0,0.0507152364554844,0.125093679430521,"Otdar Meanchey"
2000,0.0887107287999871,4,2554.17919450292,0,0.0559167074489176,0.121504750151057,"Otdar Meanchey"
2001,0.101049844498959,4,2554.17919450292,0,0.0728638850723012,0.129235803925617,"Otdar Meanchey"
2002,0.0855786666215201,4,2554.17919450292,0,0.0635504306558494,0.107606902587191,"Otdar Meanchey"
2003,0.0953182027422674,4,2554.17919450292,0,0.079968728297478,0.110667677187057,"Otdar Meanchey"
2004,0.0919925438726595,4,2554.17919450292,0,0.07506358805454,0.108921499690779,"Otdar Meanchey"
2005,0.113965263842612,4,2554.17919450292,0,0.0971619668785477,0.130768560806676,"Otdar Meanchey"
2006,0.0917512546659516,4,2554.17919450292,0,0.0763783192235685,0.107124190108335,"Otdar Meanchey"
2007,0.124362748148946,4,2554.17919450292,0,0.11199203266925,0.136733463628641,"Otdar Meanchey"
2008,0.0882911870389667,4,2554.17919450292,0,0.0766024427721163,0.0999799313058171,"Otdar Meanchey"
2009,0.102437065412872,4,2554.17919450292,0,0.088112774695548,0.116761356130195,"Otdar Meanchey"
2010,0.0932119728929241,4,2554.17919450292,0,0.0797200374818213,0.106703908304027,"Otdar Meanchey"
2011,0.0776601750919935,4,2554.17919450292,0,0.0662827256450242,0.0890376245389627,"Otdar Meanchey"
2012,0.0936333195333226,4,2554.17919450292,0,0.0849114947111502,0.102355144355495,"Otdar Meanchey"
2013,0.0757561804416768,4,2554.17919450292,0,0.0675435474553267,0.0839688134280269,"Otdar Meanchey"
2014,0.0334278433488728,4,2554.17919450292,0,0.0213474240502736,0.0455082626474721,"Otdar Meanchey"
2015,0.0824289196570774,4,2554.17919450292,0,0.0715608601443352,0.0932969791698196,"Otdar Meanchey"
2016,0.0613405859592671,4,2554.17919450292,0,0.0521443263873449,0.0705368455311893,"Otdar Meanchey"
2017,0.0318373897941202,4,2554.17919450292,0,0.0222679196229259,0.0414068599653145,"Otdar Meanchey"
2018,0.0753592307615896,4,2554.17919450292,0,0.0664178474368381,0.084300614086341,"Otdar Meanchey"
2019,0.086851817482126,4,2554.17919450292,0,0.0806522793935947,0.0930513555706573,"Otdar Meanchey"
2020,0.0183560239457308,4,2554.17919450292,0,0.0105452125636656,0.026166835327796,"Otdar Meanchey"
1996,0.023946472833468,4,1277.56968736837,0,0,0.127815112878385,"Pailin"
1997,1e-07,4,1277.56968736837,0,0,0.096291633080769,"Pailin"
1998,0.0351365742078937,4,1277.56968736837,0,0,0.124627264357206,"Pailin"
1999,0.0740448466587899,4,1277.56968736837,0,0,0.15731301391779,"Pailin"
2000,0.054492517444057,4,1277.56968736837,0,0,0.129914231455612,"Pailin"
2001,0.0790861222077378,4,1277.56968736837,0,0.0105829751023846,0.147589269313091,"Pailin"
2002,0.0603896687186957,4,1277.56968736837,0,0,0.123066720923392,"Pailin"
2003,0.0583950678681534,4,1277.56968736837,0,0.000803896183309061,0.115986239552998,"Pailin"
2004,0.0823042035803353,4,1277.56968736837,0,0.0335585820100162,0.131049825150654,"Pailin"
2005,0.110456866055406,4,1277.56968736837,0,0.0741172518139385,0.146796480296873,"Pailin"
2006,0.121432538108688,4,1277.56968736837,0,0.0918790355615921,0.150986040655784,"Pailin"
2007,0.0880984082962598,4,1277.56968736837,0,0.0632317118127312,0.112965104779788,"Pailin"
2008,0.054102033059501,4,1277.56968736837,0,0.0294764546395066,0.0787276114794954,"Pailin"
2009,0.087935067350682,4,1277.56968736837,0,0.0609056221181356,0.114964512583228,"Pailin"
2010,0.104247863302032,4,1277.56968736837,0,0.0815288671042825,0.126966859499782,"Pailin"
2011,0.0623859745100565,4,1277.56968736837,0,0.0442314834509465,0.0805404655691664,"Pailin"
2012,0.0874706274079008,4,1277.56968736837,0,0.0712525156027581,0.103688739213043,"Pailin"
2013,0.0536858668466659,4,1277.56968736837,0,0.0382188460789619,0.06915288761437,"Pailin"
2014,0.0304897863379265,4,1277.56968736837,0,0.0129070749451496,0.0480724977307034,"Pailin"
2015,0.0447217624370211,4,1277.56968736837,0,0.0255198176704405,0.0639237072036016,"Pailin"
2016,0.0138934540300518,4,1277.56968736837,0,0,0.0360279101338159,"Pailin"
2017,0.0206665773773606,4,1277.56968736837,0,0,0.04703304151715,"Pailin"
2018,0.0722307617739303,4,1277.56968736837,0,0.0496135440740967,0.094847979473764,"Pailin"
2019,0.101173825164945,4,1277.56968736837,0,0.0886068805115521,0.113740769818339,"Pailin"
2020,0.0537682051385934,4,1277.56968736837,0,0.0365492334781911,0.0709871767989958,"Pailin"
1985,0.0723546432709898,4,10666.6687831678,0,0,0.230933336984275,"Phnom Penh"
1986,0.0137650762450856,4,10666.6687831678,0,0,0.157870518951592,"Phnom Penh"
1987,0.00107949030806865,4,10666.6687831678,0,0,0.133352863795134,"Phnom Penh"
1988,0.0505274245227762,4,10666.6687831678,0,0,0.169225293139226,"Phnom Penh"
1989,0.271637810799325,4,10666.6687831678,0,0.177305373996313,0.365970247602337,"Phnom Penh"
1990,0.291979073839955,4,10666.6687831678,0,0.228363317844566,0.355594829835344,"Phnom Penh"
1991,0.244093159537108,4,10666.6687831678,0,0.200786064773324,0.287400254300893,"Phnom Penh"
1992,0.1619664201484,4,10666.6687831678,0,0.129746198666574,0.194186641630227,"Phnom Penh"
1993,0.169833258317317,4,10666.6687831678,0,0.144208795862796,0.195457720771839,"Phnom Penh"
1994,0.14348435280345,4,10666.6687831678,0,0.122805418086876,0.164163287520025,"Phnom Penh"
1995,0.120786160587691,4,10666.6687831678,0,0.103490837082503,0.13808148409288,"Phnom Penh"
1996,0.109630942920758,4,10666.6687831678,0,0.0948249848588585,0.124436900982658,"Phnom Penh"
1997,0.0950615278842061,4,10666.6687831678,0,0.0821560965897831,0.107966959178629,"Phnom Penh"
1998,0.0825627671547054,4,10666.6687831678,0,0.0711392360898572,0.0939862982195535,"Phnom Penh"
1999,0.0772889374200317,4,10666.6687831678,0,0.0671074542109542,0.0874704206291093,"Phnom Penh"
2000,0.0776772137722949,4,10666.6687831678,0,0.0686268164301366,0.0867276111144531,"Phnom Penh"
2001,0.0874142743540561,4,10666.6687831678,0,0.0796905137712102,0.095138034936902,"Phnom Penh"
2002,0.065391391685586,4,10666.6687831678,0,0.0599055313214692,0.0708772520497028,"Phnom Penh"
2003,0.0865595976254666,4,10666.6687831678,0,0.0814452598482611,0.091673935402672,"Phnom Penh"
2004,0.103691922263768,4,10666.6687831678,0,0.0984939426220766,0.10888990190546,"Phnom Penh"
2005,0.100571014972587,4,10666.6687831678,0,0.0954281807388096,0.105713849206365,"Phnom Penh"
2006,0.106021053377194,4,10666.6687831678,0,0.101589314034486,0.110452792719903,"Phnom Penh"
2007,0.0896166262568523,4,10666.6687831678,0,0.0859908411995196,0.0932424113141851,"Phnom Penh"
2008,0.0916979899084399,4,10666.6687831678,0,0.0874298451957638,0.0959661346211159,"Phnom Penh"
2009,0.0978407610054516,4,10666.6687831678,0,0.093412060642559,0.102269461368344,"Phnom Penh"
2010,0.119480454087221,4,10666.6687831678,0,0.115273300443066,0.123687607731375,"Phnom Penh"
2011,0.0608968289328713,4,10666.6687831678,0,0.0571952865954843,0.0645983712702583,"Phnom Penh"
2012,0.077602135925632,4,10666.6687831678,0,0.0740028801931145,0.0812013916581494,"Phnom Penh"
2013,0.0685902726421554,4,10666.6687831678,0,0.0647303097562824,0.0724502355280283,"Phnom Penh"
2014,0.0571952148546787,4,10666.6687831678,0,0.0530062004871574,0.0613842292222,"Phnom Penh"
2015,0.0570243213977776,4,10666.6687831678,0,0.0531771872916766,0.0608714555038787,"Phnom Penh"
2016,0.0530714204455634,4,10666.6687831678,0,0.0495833269924709,0.0565595138986558,"Phnom Penh"
2017,0.0398775478366839,4,10666.6687831678,0,0.0367542990232173,0.0430007966501505,"Phnom Penh"
2018,0.0847306069675616,4,10666.6687831678,0,0.0819548976468301,0.0875063162882932,"Phnom Penh"
2019,0.125170425945989,4,10666.6687831678,0,0.122484533085753,0.127856318806225,"Phnom Penh"
2020,0.138784920354581,4,10666.6687831678,0,0.133914287342451,0.143655553366711,"Phnom Penh"
1990,1e-07,4,9877.78522246471,0,0,0.0488166687338145,"Preah Sihanouk"
1991,1e-07,4,9877.78522246471,0,0,0.0421979771345386,"Preah Sihanouk"
1992,1e-07,4,9877.78522246471,0,0,0.0420293325496335,"Preah Sihanouk"
1993,0.00530516947418435,4,9877.78522246471,0,0,0.0461246060315535,"Preah Sihanouk"
1994,0.0152328871705902,4,9877.78522246471,0,0,0.0543013926475743,"Preah Sihanouk"
1995,0.0274039967990739,4,9877.78522246471,0,0,0.0646640956154026,"Preah Sihanouk"
1996,0.0510601294392651,4,9877.78522246471,0,0.016021939159784,0.0860983197187462,"Preah Sihanouk"
1997,0.032717662225695,4,9877.78522246471,0,0,0.0654486334188079,"Preah Sihanouk"
1998,0.0575609558384971,4,9877.78522246471,0,0.0269957872960633,0.0881261243809309,"Preah Sihanouk"
1999,0.0445985742699458,4,9877.78522246471,0,0.0161150097054526,0.0730821388344391,"Preah Sihanouk"
2000,0.0422983157379726,4,9877.78522246471,0,0.0155876853605503,0.0690089461153949,"Preah Sihanouk"
2001,0.0608925549529016,4,9877.78522246471,0,0.0361933172191656,0.0855917926866375,"Preah Sihanouk"
2002,0.0924468648654385,4,9877.78522246471,0,0.0725039208918181,0.112389808839059,"Preah Sihanouk"
2003,0.0627670973574646,4,9877.78522246471,0,0.0472691982470192,0.0782649964679099,"Preah Sihanouk"
2004,0.0551209788064147,4,9877.78522246471,0,0.0410168682540994,0.0692250893587299,"Preah Sihanouk"
2005,0.0845714985635863,4,9877.78522246471,0,0.0724497127800257,0.0966932843471469,"Preah Sihanouk"
2006,0.0173124464450091,4,9877.78522246471,0,0.0075327157776408,0.0270921771123774,"Preah Sihanouk"
2007,0.120847752388124,4,9877.78522246471,0,0.110903570139203,0.130791934637044,"Preah Sihanouk"
2008,0.00367856604308017,4,9877.78522246471,0,0.00104659202125718,0.00631054006490315,"Preah Sihanouk"
2009,0.0511587826319435,4,9877.78522246471,0,0.0428904227688854,0.0594271424950016,"Preah Sihanouk"
2010,0.0652898948736075,4,9877.78522246471,0,0.0561888648833718,0.0743909248638432,"Preah Sihanouk"
2011,0.0307120289947211,4,9877.78522246471,0,0.0223697841029297,0.0390542738865125,"Preah Sihanouk"
2012,0.0773778220258578,4,9877.78522246471,0,0.0696423502063177,0.085113293845398,"Preah Sihanouk"
2013,0.00853380839035476,4,9877.78522246471,0,0.00509569066410689,0.0119719261166026,"Preah Sihanouk"
2014,0.00614370966617395,4,9877.78522246471,0,0.00231412004654845,0.00997329928579945,"Preah Sihanouk"
2015,0.0189446530651919,4,9877.78522246471,0,0.012344011435161,0.0255452946952229,"Preah Sihanouk"
2016,0.0387815432614749,4,9877.78522246471,0,0.030595787611129,0.0469672989118208,"Preah Sihanouk"
2017,0.0202494370069952,4,9877.78522246471,0,0.012043893248546,0.0284549807654444,"Preah Sihanouk"
2018,0.0743224952280718,4,9877.78522246471,0,0.0663887467912601,0.0822562436648834,"Preah Sihanouk"
2019,0.0442669268709921,4,9877.78522246471,0,0.0397954986541948,0.0487383550877894,"Preah Sihanouk"
2020,0.0291218528742366,4,9877.78522246471,0,0.0233510366273794,0.0348926691210937,"Preah Sihanouk"
1989,0.0358257048377663,4,4499.55498896175,0,0,0.123240603487174,"Preah Vihear"
1990,0.0112367983667137,4,4499.55498896175,0,0,0.0946642616375297,"Preah Vihear"
1991,0.0255998489615382,4,4499.55498896175,0,0,0.105828806770371,"Preah Vihear"
1992,1e-07,4,4499.55498896175,0,0,0.0759025519771821,"Preah Vihear"
1993,0.0389073320954758,4,4499.55498896175,0,0,0.1098377478668,"Preah Vihear"
1994,1e-07,4,4499.55498896175,0,0,0.0674385096198911,"Preah Vihear"
1995,0.0622622813108869,4,4499.55498896175,0,0,0.125551504574423,"Preah Vihear"
1996,0.0403950997506053,4,4499.55498896175,0,0,0.0989248306402843,"Preah Vihear"
1997,0.054281649309579,4,4499.55498896175,0,0,0.108609226902066,"Preah Vihear"
1998,0.0544339472722896,4,4499.55498896175,0,0.00378719354560952,0.10508070099897,"Preah Vihear"
1999,0.0795642444868022,4,4499.55498896175,0,0.0328007717784612,0.126327717195143,"Preah Vihear"
2000,0.0768140684217626,4,4499.55498896175,0,0.0346742470531718,0.118953889790353,"Preah Vihear"
2001,0.0944923779580009,4,4499.55498896175,0,0.0570565854115287,0.131928170504473,"Preah Vihear"
2002,0.138013853916517,4,4499.55498896175,0,0.109621896429694,0.16640581140334,"Preah Vihear"
2003,0.039690233493303,4,4499.55498896175,0,0.0161729003725393,0.0632075666140667,"Preah Vihear"
2004,0.112604700784321,4,4499.55498896175,0,0.0887831096763513,0.13642629189229,"Preah Vihear"
2005,0.0697654719686078,4,4499.55498896175,0,0.0480287859084522,0.0915021580287633,"Preah Vihear"
2006,0.111828906655346,4,4499.55498896175,0,0.0919597651743704,0.131698048136322,"Preah Vihear"
2007,0.120465850402772,4,4499.55498896175,0,0.104210174016494,0.13672152678905,"Preah Vihear"
2008,0.0732124092475841,4,4499.55498896175,0,0.0601359877593232,0.086288830735845,"Preah Vihear"
2009,0.0521115900255109,4,4499.55498896175,0,0.0371302396464258,0.067092940404596,"Preah Vihear"
2010,0.0805212795220763,4,4499.55498896175,0,0.0659498381378838,0.0950927209062689,"Preah Vihear"
2011,0.0633023312462688,4,4499.55498896175,0,0.0502278748108079,0.0763767876817297,"Preah Vihear"
2012,0.111153046974076,4,4499.55498896175,0,0.100665244392748,0.121640849555405,"Preah Vihear"
2013,0.0807043498629654,4,4499.55498896175,0,0.0730734278076025,0.0883352719183283,"Preah Vihear"
2014,0.0200687882234595,4,4499.55498896175,0,0.0123437539242572,0.0277938225226618,"Preah Vihear"
2015,0.0676043794437198,4,4499.55498896175,0,0.0588822592973387,0.076326499590101,"Preah Vihear"
2016,0.0659286055445843,4,4499.55498896175,0,0.0584402659380297,0.073416945151139,"Preah Vihear"
2017,0.0171832813811741,4,4499.55498896175,0,0.00978329713426085,0.0245832656280873,"Preah Vihear"
2018,0.0677226437849113,4,4499.55498896175,0,0.0599979410531735,0.075447346516649,"Preah Vihear"
2019,0.0657253133779229,4,4499.55498896175,0,0.060355450494366,0.0710951762614797,"Preah Vihear"
2020,0.0306794046155931,4,4499.55498896175,0,0.0229701472164418,0.0383886620147445,"Preah Vihear"
1985,0.0324681287799381,4,4680.48411218648,0,0,0.230440364997864,"Prey Veng"
1986,0.000222893124487058,4,4680.48411218648,0,0,0.188498228331064,"Prey Veng"
1987,1e-07,4,4680.48411218648,0,0,0.184327022197114,"Prey Veng"
1988,1e-07,4,4680.48411218648,0,0,0.164994091461108,"Prey Veng"
1989,0.0350911505077966,4,4680.48411218648,0,0,0.179126243281847,"Prey Veng"
1990,0.0898918665830248,4,4680.48411218648,0,0,0.217779106922555,"Prey Veng"
1991,0.240349729030085,4,4680.48411218648,0,0.141882384099556,0.338817073960614,"Prey Veng"
1992,0.17350230713789,4,4680.48411218648,0,0.101885553320618,0.245119060955162,"Prey Veng"
1993,0.188431687506105,4,4680.48411218648,0,0.132859212890121,0.244004162122089,"Prey Veng"
1994,0.178347608168423,4,4680.48411218648,0,0.135119087049403,0.221576129287443,"Prey Veng"
1995,0.161932881652246,4,4680.48411218648,0,0.127559489858285,0.196306273446208,"Prey Veng"
